# curie_map:
#   ICD10: http://apps.who.int/classifications/icd10/browse/2010/en#/
#   MESH: https://meshb.nlm.nih.gov/record/ui?ui=
#   MedDRA: http://purl.bioontology.org/ontology/MEDDRA/
#   OMIM: https://omim.org/entry/
#   ORDO: http://www.orpha.net/ORDO/
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   skos: http://www.w3.org/2004/02/skos/core#
subject_id	subject_label	predicate_id	object_id	match_type
ORDO:Orphanet_34514	Telethonin-related  limb-girdle muscular dystrophy R7	oboInOwl:hasDbXref	ICD10:G71.0	Unspecified
ORDO:Orphanet_34514	Telethonin-related  limb-girdle muscular dystrophy R7	oboInOwl:hasDbXref	UMLS:C1866008	Unspecified
ORDO:Orphanet_34514	Telethonin-related  limb-girdle muscular dystrophy R7	oboInOwl:hasDbXref	OMIM:601954	Unspecified
ORDO:Orphanet_34514	Telethonin-related  limb-girdle muscular dystrophy R7	skos:exactMatch	UMLS:C1866008	Unspecified
ORDO:Orphanet_34514	Telethonin-related  limb-girdle muscular dystrophy R7	skos:broadMatch	ICD10:G71.0	Unspecified
ORDO:Orphanet_34514	Telethonin-related  limb-girdle muscular dystrophy R7	skos:exactMatch	OMIM:601954	Unspecified
ORDO:Orphanet_125	Bloom syndrome	oboInOwl:hasDbXref	UMLS:C0005859	Unspecified
ORDO:Orphanet_125	Bloom syndrome	oboInOwl:hasDbXref	MESH:D001816	Unspecified
ORDO:Orphanet_125	Bloom syndrome	oboInOwl:hasDbXref	ICD10:Q82.2	Unspecified
ORDO:Orphanet_125	Bloom syndrome	oboInOwl:hasDbXref	OMIM:210900	Unspecified
ORDO:Orphanet_125	Bloom syndrome	skos:exactMatch	UMLS:C0005859	Unspecified
ORDO:Orphanet_125	Bloom syndrome	skos:broadMatch	ICD10:Q82.2	Unspecified
ORDO:Orphanet_125	Bloom syndrome	skos:exactMatch	MESH:D001816	Unspecified
ORDO:Orphanet_125	Bloom syndrome	skos:exactMatch	OMIM:210900	Unspecified
ORDO:Orphanet_128	Diphyllobothriasis	oboInOwl:hasDbXref	UMLS:C0277032	Unspecified
ORDO:Orphanet_128	Diphyllobothriasis	oboInOwl:hasDbXref	MedDRA:10013029	Unspecified
ORDO:Orphanet_128	Diphyllobothriasis	oboInOwl:hasDbXref	UMLS:C0012561	Unspecified
ORDO:Orphanet_128	Diphyllobothriasis	oboInOwl:hasDbXref	ICD10:B70.0	Unspecified
ORDO:Orphanet_128	Diphyllobothriasis	skos:exactMatch	ICD10:B70.0	Unspecified
ORDO:Orphanet_128	Diphyllobothriasis	skos:exactMatch	UMLS:C0012561	Unspecified
ORDO:Orphanet_128	Diphyllobothriasis	skos:exactMatch	UMLS:C0277032	Unspecified
ORDO:Orphanet_128	Diphyllobothriasis	skos:exactMatch	MedDRA:10013029	Unspecified
ORDO:Orphanet_129	Pseudopelade of Brocq	oboInOwl:hasDbXref	ICD10:L66.0	Unspecified
ORDO:Orphanet_129	Pseudopelade of Brocq	oboInOwl:hasDbXref	MESH:C531609	Unspecified
ORDO:Orphanet_129	Pseudopelade of Brocq	oboInOwl:hasDbXref	UMLS:C0086873	Unspecified
ORDO:Orphanet_129	Pseudopelade of Brocq	skos:exactMatch	UMLS:C0086873	Unspecified
ORDO:Orphanet_129	Pseudopelade of Brocq	skos:exactMatch	MESH:C531609	Unspecified
ORDO:Orphanet_129	Pseudopelade of Brocq	skos:broadMatch	ICD10:L66.0	Unspecified
ORDO:Orphanet_2566	Chronic Epstein-Barr virus infection syndrome	oboInOwl:hasDbXref	OMIM:226990	Unspecified
ORDO:Orphanet_2566	Chronic Epstein-Barr virus infection syndrome	oboInOwl:hasDbXref	ICD10:B27.0	Unspecified
ORDO:Orphanet_2566	Chronic Epstein-Barr virus infection syndrome	skos:exactMatch	OMIM:226990	Unspecified
ORDO:Orphanet_2566	Chronic Epstein-Barr virus infection syndrome	skos:broadMatch	ICD10:B27.0	Unspecified
ORDO:Orphanet_370103	Primary dystonia, DYT17 type	oboInOwl:hasDbXref	ICD10:G24.1	Unspecified
ORDO:Orphanet_370103	Primary dystonia, DYT17 type	oboInOwl:hasDbXref	OMIM:612406	Unspecified
ORDO:Orphanet_370103	Primary dystonia, DYT17 type	skos:broadMatch	ICD10:G24.1	Unspecified
ORDO:Orphanet_370103	Primary dystonia, DYT17 type	skos:exactMatch	OMIM:612406	Unspecified
ORDO:Orphanet_438213	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome	oboInOwl:hasDbXref	OMIM:616158	Unspecified
ORDO:Orphanet_438213	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome	oboInOwl:hasDbXref	ICD10:G40.4	Unspecified
ORDO:Orphanet_438213	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome	skos:narrowMatch	OMIM:616158	Unspecified
ORDO:Orphanet_438213	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome	skos:broadMatch	ICD10:G40.4	Unspecified
ORDO:Orphanet_289356	Primary non-gestational choriocarcinoma of ovary	oboInOwl:hasDbXref	ICD10:C56	Unspecified
ORDO:Orphanet_289356	Primary non-gestational choriocarcinoma of ovary	skos:broadMatch	ICD10:C56	Unspecified
ORDO:Orphanet_113	Bazex-Dupré-Christol syndrome	oboInOwl:hasDbXref	MESH:C537663	Unspecified
ORDO:Orphanet_113	Bazex-Dupré-Christol syndrome	oboInOwl:hasDbXref	ICD10:L98.8	Unspecified
ORDO:Orphanet_113	Bazex-Dupré-Christol syndrome	oboInOwl:hasDbXref	UMLS:C0346104	Unspecified
ORDO:Orphanet_113	Bazex-Dupré-Christol syndrome	oboInOwl:hasDbXref	OMIM:301845	Unspecified
ORDO:Orphanet_113	Bazex-Dupré-Christol syndrome	skos:exactMatch	MESH:C537663	Unspecified
ORDO:Orphanet_113	Bazex-Dupré-Christol syndrome	skos:exactMatch	UMLS:C0346104	Unspecified
ORDO:Orphanet_113	Bazex-Dupré-Christol syndrome	skos:broadMatch	ICD10:L98.8	Unspecified
ORDO:Orphanet_113	Bazex-Dupré-Christol syndrome	skos:exactMatch	OMIM:301845	Unspecified
ORDO:Orphanet_34527	Familial primary hypomagnesemia with normocalciuria and normocalcemia	oboInOwl:hasDbXref	OMIM:616418	Unspecified
ORDO:Orphanet_34527	Familial primary hypomagnesemia with normocalciuria and normocalcemia	oboInOwl:hasDbXref	OMIM:611718	Unspecified
ORDO:Orphanet_34527	Familial primary hypomagnesemia with normocalciuria and normocalcemia	oboInOwl:hasDbXref	OMIM:613882	Unspecified
ORDO:Orphanet_34527	Familial primary hypomagnesemia with normocalciuria and normocalcemia	oboInOwl:hasDbXref	ICD10:E83.4	Unspecified
ORDO:Orphanet_34527	Familial primary hypomagnesemia with normocalciuria and normocalcemia	skos:narrowMatch	OMIM:611718	Unspecified
ORDO:Orphanet_34527	Familial primary hypomagnesemia with normocalciuria and normocalcemia	skos:narrowMatch	OMIM:616418	Unspecified
ORDO:Orphanet_34527	Familial primary hypomagnesemia with normocalciuria and normocalcemia	skos:narrowMatch	OMIM:613882	Unspecified
ORDO:Orphanet_34527	Familial primary hypomagnesemia with normocalciuria and normocalcemia	skos:broadMatch	ICD10:E83.4	Unspecified
ORDO:Orphanet_35858	Imerslund-Gräsbeck syndrome	oboInOwl:hasDbXref	OMIM:618882	Unspecified
ORDO:Orphanet_35858	Imerslund-Gräsbeck syndrome	oboInOwl:hasDbXref	UMLS:C1306856	Unspecified
ORDO:Orphanet_35858	Imerslund-Gräsbeck syndrome	oboInOwl:hasDbXref	ICD10:D51.1	Unspecified
ORDO:Orphanet_35858	Imerslund-Gräsbeck syndrome	oboInOwl:hasDbXref	OMIM:261100	Unspecified
ORDO:Orphanet_35858	Imerslund-Gräsbeck syndrome	skos:exactMatch	OMIM:261100	Unspecified
ORDO:Orphanet_35858	Imerslund-Gräsbeck syndrome	skos:broadMatch	ICD10:D51.1	Unspecified
ORDO:Orphanet_35858	Imerslund-Gräsbeck syndrome	skos:exactMatch	UMLS:C1306856	Unspecified
ORDO:Orphanet_35858	Imerslund-Gräsbeck syndrome	skos:exactMatch	OMIM:618882	Unspecified
ORDO:Orphanet_112	Bartter syndrome	oboInOwl:hasDbXref	OMIM:607364	Unspecified
ORDO:Orphanet_112	Bartter syndrome	oboInOwl:hasDbXref	OMIM:601678	Unspecified
ORDO:Orphanet_112	Bartter syndrome	oboInOwl:hasDbXref	ICD10:E26.8	Unspecified
ORDO:Orphanet_112	Bartter syndrome	oboInOwl:hasDbXref	OMIM:300971	Unspecified
ORDO:Orphanet_112	Bartter syndrome	oboInOwl:hasDbXref	MESH:D001477	Unspecified
ORDO:Orphanet_112	Bartter syndrome	oboInOwl:hasDbXref	OMIM:613090	Unspecified
ORDO:Orphanet_112	Bartter syndrome	oboInOwl:hasDbXref	OMIM:601198	Unspecified
ORDO:Orphanet_112	Bartter syndrome	oboInOwl:hasDbXref	UMLS:C0004775	Unspecified
ORDO:Orphanet_112	Bartter syndrome	oboInOwl:hasDbXref	MedDRA:10050839	Unspecified
ORDO:Orphanet_112	Bartter syndrome	oboInOwl:hasDbXref	OMIM:602522	Unspecified
ORDO:Orphanet_112	Bartter syndrome	oboInOwl:hasDbXref	OMIM:241200	Unspecified
ORDO:Orphanet_112	Bartter syndrome	skos:exactMatch	MedDRA:10050839	Unspecified
ORDO:Orphanet_112	Bartter syndrome	skos:exactMatch	UMLS:C0004775	Unspecified
ORDO:Orphanet_112	Bartter syndrome	skos:narrowMatch	OMIM:300971	Unspecified
ORDO:Orphanet_112	Bartter syndrome	skos:broadMatch	OMIM:601198	Unspecified
ORDO:Orphanet_112	Bartter syndrome	skos:narrowMatch	OMIM:607364	Unspecified
ORDO:Orphanet_112	Bartter syndrome	skos:narrowMatch	OMIM:601678	Unspecified
ORDO:Orphanet_112	Bartter syndrome	skos:narrowMatch	OMIM:241200	Unspecified
ORDO:Orphanet_112	Bartter syndrome	skos:narrowMatch	OMIM:602522	Unspecified
ORDO:Orphanet_112	Bartter syndrome	skos:broadMatch	ICD10:E26.8	Unspecified
ORDO:Orphanet_112	Bartter syndrome	skos:exactMatch	MESH:D001477	Unspecified
ORDO:Orphanet_112	Bartter syndrome	skos:narrowMatch	OMIM:613090	Unspecified
ORDO:Orphanet_79433	Oculocutaneous albinism type 3	oboInOwl:hasDbXref	MESH:C537189	Unspecified
ORDO:Orphanet_79433	Oculocutaneous albinism type 3	oboInOwl:hasDbXref	UMLS:C0342683	Unspecified
ORDO:Orphanet_79433	Oculocutaneous albinism type 3	oboInOwl:hasDbXref	OMIM:203290	Unspecified
ORDO:Orphanet_79433	Oculocutaneous albinism type 3	oboInOwl:hasDbXref	ICD10:E70.3	Unspecified
ORDO:Orphanet_79433	Oculocutaneous albinism type 3	oboInOwl:hasDbXref	UMLS:C2931599	Unspecified
ORDO:Orphanet_79433	Oculocutaneous albinism type 3	oboInOwl:hasDbXref	MESH:C537731	Unspecified
ORDO:Orphanet_79433	Oculocutaneous albinism type 3	skos:exactMatch	MESH:C537731	Unspecified
ORDO:Orphanet_79433	Oculocutaneous albinism type 3	skos:exactMatch	OMIM:203290	Unspecified
ORDO:Orphanet_79433	Oculocutaneous albinism type 3	skos:exactMatch	UMLS:C2931599	Unspecified
ORDO:Orphanet_79433	Oculocutaneous albinism type 3	skos:broadMatch	ICD10:E70.3	Unspecified
ORDO:Orphanet_79433	Oculocutaneous albinism type 3	skos:exactMatch	UMLS:C0342683	Unspecified
ORDO:Orphanet_79433	Oculocutaneous albinism type 3	skos:exactMatch	MESH:C537189	Unspecified
ORDO:Orphanet_2571	X-linked immunoneurologic disorder	oboInOwl:hasDbXref	ICD10:D82.8	Unspecified
ORDO:Orphanet_2571	X-linked immunoneurologic disorder	oboInOwl:hasDbXref	UMLS:C1848144	Unspecified
ORDO:Orphanet_2571	X-linked immunoneurologic disorder	oboInOwl:hasDbXref	OMIM:300076	Unspecified
ORDO:Orphanet_2571	X-linked immunoneurologic disorder	skos:broadMatch	ICD10:D82.8	Unspecified
ORDO:Orphanet_2571	X-linked immunoneurologic disorder	skos:exactMatch	UMLS:C1848144	Unspecified
ORDO:Orphanet_2571	X-linked immunoneurologic disorder	skos:exactMatch	OMIM:300076	Unspecified
ORDO:Orphanet_79435	Oculocutaneous albinism type 4	oboInOwl:hasDbXref	ICD10:E70.3	Unspecified
ORDO:Orphanet_79435	Oculocutaneous albinism type 4	oboInOwl:hasDbXref	OMIM:606574	Unspecified
ORDO:Orphanet_79435	Oculocutaneous albinism type 4	oboInOwl:hasDbXref	UMLS:C1847836	Unspecified
ORDO:Orphanet_79435	Oculocutaneous albinism type 4	skos:exactMatch	UMLS:C1847836	Unspecified
ORDO:Orphanet_79435	Oculocutaneous albinism type 4	skos:broadMatch	ICD10:E70.3	Unspecified
ORDO:Orphanet_79435	Oculocutaneous albinism type 4	skos:exactMatch	OMIM:606574	Unspecified
ORDO:Orphanet_117	Behçet disease	oboInOwl:hasDbXref	UMLS:C0004943	Unspecified
ORDO:Orphanet_117	Behçet disease	oboInOwl:hasDbXref	MedDRA:10004213	Unspecified
ORDO:Orphanet_117	Behçet disease	oboInOwl:hasDbXref	ICD10:M35.2	Unspecified
ORDO:Orphanet_117	Behçet disease	oboInOwl:hasDbXref	MESH:D001528	Unspecified
ORDO:Orphanet_117	Behçet disease	oboInOwl:hasDbXref	OMIM:109650	Unspecified
ORDO:Orphanet_117	Behçet disease	skos:exactMatch	MESH:D001528	Unspecified
ORDO:Orphanet_117	Behçet disease	skos:exactMatch	OMIM:109650	Unspecified
ORDO:Orphanet_117	Behçet disease	skos:exactMatch	MedDRA:10004213	Unspecified
ORDO:Orphanet_117	Behçet disease	skos:exactMatch	ICD10:M35.2	Unspecified
ORDO:Orphanet_117	Behçet disease	skos:exactMatch	UMLS:C0004943	Unspecified
ORDO:Orphanet_1240	Metaphyseal acroscyphodysplasia	oboInOwl:hasDbXref	OMIM:250215	Unspecified
ORDO:Orphanet_1240	Metaphyseal acroscyphodysplasia	oboInOwl:hasDbXref	MESH:C537350	Unspecified
ORDO:Orphanet_1240	Metaphyseal acroscyphodysplasia	oboInOwl:hasDbXref	UMLS:C1855243	Unspecified
ORDO:Orphanet_1240	Metaphyseal acroscyphodysplasia	oboInOwl:hasDbXref	ICD10:Q78.5	Unspecified
ORDO:Orphanet_1240	Metaphyseal acroscyphodysplasia	skos:broadMatch	ICD10:Q78.5	Unspecified
ORDO:Orphanet_1240	Metaphyseal acroscyphodysplasia	skos:exactMatch	UMLS:C1855243	Unspecified
ORDO:Orphanet_1240	Metaphyseal acroscyphodysplasia	skos:exactMatch	MESH:C537350	Unspecified
ORDO:Orphanet_1240	Metaphyseal acroscyphodysplasia	skos:exactMatch	OMIM:250215	Unspecified
ORDO:Orphanet_119	Beta-sarcoglycan-related  limb-girdle muscular dystrophy R4	oboInOwl:hasDbXref	UMLS:C1858593	Unspecified
ORDO:Orphanet_119	Beta-sarcoglycan-related  limb-girdle muscular dystrophy R4	oboInOwl:hasDbXref	UMLS:C2930900	Unspecified
ORDO:Orphanet_119	Beta-sarcoglycan-related  limb-girdle muscular dystrophy R4	oboInOwl:hasDbXref	ICD10:G71.0	Unspecified
ORDO:Orphanet_119	Beta-sarcoglycan-related  limb-girdle muscular dystrophy R4	oboInOwl:hasDbXref	OMIM:604286	Unspecified
ORDO:Orphanet_119	Beta-sarcoglycan-related  limb-girdle muscular dystrophy R4	skos:broadMatch	ICD10:G71.0	Unspecified
ORDO:Orphanet_119	Beta-sarcoglycan-related  limb-girdle muscular dystrophy R4	skos:exactMatch	OMIM:604286	Unspecified
ORDO:Orphanet_119	Beta-sarcoglycan-related  limb-girdle muscular dystrophy R4	skos:exactMatch	UMLS:C2930900	Unspecified
ORDO:Orphanet_119	Beta-sarcoglycan-related  limb-girdle muscular dystrophy R4	skos:exactMatch	UMLS:C1858593	Unspecified
ORDO:Orphanet_118	Beta-mannosidosis	oboInOwl:hasDbXref	UMLS:C2931893	Unspecified
ORDO:Orphanet_118	Beta-mannosidosis	oboInOwl:hasDbXref	MESH:D044905	Unspecified
ORDO:Orphanet_118	Beta-mannosidosis	oboInOwl:hasDbXref	ICD10:E77.1	Unspecified
ORDO:Orphanet_118	Beta-mannosidosis	oboInOwl:hasDbXref	UMLS:C0342849	Unspecified
ORDO:Orphanet_118	Beta-mannosidosis	oboInOwl:hasDbXref	OMIM:248510	Unspecified
ORDO:Orphanet_118	Beta-mannosidosis	skos:exactMatch	OMIM:248510	Unspecified
ORDO:Orphanet_118	Beta-mannosidosis	skos:broadMatch	ICD10:E77.1	Unspecified
ORDO:Orphanet_118	Beta-mannosidosis	skos:exactMatch	UMLS:C0342849	Unspecified
ORDO:Orphanet_118	Beta-mannosidosis	skos:exactMatch	MESH:D044905	Unspecified
ORDO:Orphanet_118	Beta-mannosidosis	skos:exactMatch	UMLS:C2931893	Unspecified
ORDO:Orphanet_34520	Congenital muscular dystrophy with integrin alpha-7 deficiency	oboInOwl:hasDbXref	UMLS:C2750786	Unspecified
ORDO:Orphanet_34520	Congenital muscular dystrophy with integrin alpha-7 deficiency	oboInOwl:hasDbXref	ICD10:G71.2	Unspecified
ORDO:Orphanet_34520	Congenital muscular dystrophy with integrin alpha-7 deficiency	oboInOwl:hasDbXref	OMIM:613204	Unspecified
ORDO:Orphanet_34520	Congenital muscular dystrophy with integrin alpha-7 deficiency	skos:exactMatch	OMIM:613204	Unspecified
ORDO:Orphanet_34520	Congenital muscular dystrophy with integrin alpha-7 deficiency	skos:exactMatch	UMLS:C2750786	Unspecified
ORDO:Orphanet_34520	Congenital muscular dystrophy with integrin alpha-7 deficiency	skos:broadMatch	ICD10:G71.2	Unspecified
ORDO:Orphanet_1243	Best vitelliform macular dystrophy	oboInOwl:hasDbXref	UMLS:C0339510	Unspecified
ORDO:Orphanet_1243	Best vitelliform macular dystrophy	oboInOwl:hasDbXref	ICD10:H35.5	Unspecified
ORDO:Orphanet_1243	Best vitelliform macular dystrophy	oboInOwl:hasDbXref	UMLS:C2745945	Unspecified
ORDO:Orphanet_1243	Best vitelliform macular dystrophy	oboInOwl:hasDbXref	OMIM:153700	Unspecified
ORDO:Orphanet_1243	Best vitelliform macular dystrophy	skos:exactMatch	OMIM:153700	Unspecified
ORDO:Orphanet_1243	Best vitelliform macular dystrophy	skos:exactMatch	UMLS:C2745945	Unspecified
ORDO:Orphanet_1243	Best vitelliform macular dystrophy	skos:broadMatch	ICD10:H35.5	Unspecified
ORDO:Orphanet_1243	Best vitelliform macular dystrophy	skos:exactMatch	UMLS:C0339510	Unspecified
ORDO:Orphanet_2579	Muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome	oboInOwl:hasDbXref	UMLS:C0342281	Unspecified
ORDO:Orphanet_2579	Muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome	oboInOwl:hasDbXref	UMLS:C2931765	Unspecified
ORDO:Orphanet_2579	Muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome	oboInOwl:hasDbXref	OMIM:158500	Unspecified
