mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_diff_mondo	synonym_case_diff_source	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	oio:hasExactSynonym		Walker-Warburg syndrome			DOID:0050560	Walker-Warburg syndrome					Walker-Warburg syndrome	DOID:0050560										
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	oio:hasExactSynonym		cerebroocular dysplasia-muscular dystrophy syndrome			DOID:0050560	Walker-Warburg syndrome					cerebroocular dysplasia-muscular dystrophy syndrome	DOID:0050560										
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	oio:hasExactSynonym		hard syndrome	hard syndrome	HARD syndrome	DOID:0050560	Walker-Warburg syndrome					hard syndrome	DOID:0050560										
MONDO:0000188	GLUT1 deficiency syndrome	oio:hasExactSynonym		GLUT1DS			DOID:0070560	glucose transporter type 1 deficiency syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			GLUT1DS	DOID:0070560	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000193	cortisone reductase deficiency	oio:hasExactSynonym		CORTRD			DOID:0090139	cortisone reductase deficiency	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CORTRD	DOID:0090139	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000225	human monocytic ehrlichiosis	oio:hasRelatedSynonym		ehrlichiosis chafeensis	ehrlichiosis chafeensis	Ehrlichiosis chafeensis	DOID:0050026	human monocytic ehrlichiosis														ehrlichiosis chafeensis	DOID:0050026	
MONDO:0000230	Israeli tick typhus	oio:hasRelatedSynonym		Israeli spotted fever			DOID:0050043	Israeli tick typhus														Israeli spotted fever	DOID:0050043	
MONDO:0000231	Far eastern spotted fever	oio:hasExactSynonym		Rickettsia heilongjiangensis spotted fever			DOID:0050046	Far Eastern spotted fever					Rickettsia heilongjiangensis spotted fever	DOID:0050046										
MONDO:0000232	Flinders island spotted fever	oio:hasExactSynonym		Thai tick typhus			DOID:0050047	Flinders Island spotted fever					Thai tick typhus	DOID:0050047										
MONDO:0000232	Flinders island spotted fever	oio:hasRelatedSynonym		FISF			DOID:0050047	Flinders Island spotted fever	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION												FISF	DOID:0050047	http://purl.obolibrary.org/obo/mondo#ABBREVIATION
MONDO:0000233	Japanese spotted fever	oio:hasExactSynonym		Japanese spotted fever			DOID:0050050	Japanese spotted fever					Japanese spotted fever	DOID:0050050										
MONDO:0000233	Japanese spotted fever	oio:hasExactSynonym		Rickettsia japonica spotted fever			DOID:0050050	Japanese spotted fever					Rickettsia japonica spotted fever	DOID:0050050										
MONDO:0000239	adiaspiromycosis	oio:hasExactSynonym		adiaspiromycosis			DOID:0050072	adiaspiromycosis					adiaspiromycosis	DOID:0050072										
MONDO:0000242	tinea barbae	oio:hasExactSynonym		dermatophytosis of beard			DOID:0050096	tinea barbae					dermatophytosis of beard	DOID:0050096										
MONDO:0000248	dengue shock syndrome	oio:hasExactSynonym		DSS			DOID:0050125	dengue shock syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			DSS	DOID:0050125	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000250	osmotic diarrheal disease	oio:hasExactSynonym		osmotic diarrhea			DOID:0050130	osmotic diarrhea					osmotic diarrhea	DOID:0050130										
MONDO:0000255	subcutaneous mycosis	oio:hasExactSynonym		subcutaneous mycosis			DOID:0050135	subcutaneous mycosis					subcutaneous mycosis	DOID:0050135										
MONDO:0000265	aspiration pneumonia	oio:hasExactSynonym		aspiration pneumonia			DOID:0050152	aspiration pneumonia					aspiration pneumonia	DOID:0050152										
MONDO:0000270	lower respiratory tract disorder	oio:hasExactSynonym		lower respiratory tract disease			DOID:0050161	lower respiratory tract disease					lower respiratory tract disease	DOID:0050161										
MONDO:0000273	Kunjin virus infectous disease	oio:hasExactSynonym		Kunjin encephalitis			DOID:0050174	Kunjin encephalitis					Kunjin encephalitis	DOID:0050174										
MONDO:0000288	polycystic echinococcosis	oio:hasExactSynonym		human polycystic hydatid disease			DOID:0050218	polycystic echinococcosis					human polycystic hydatid disease	DOID:0050218										
MONDO:0000288	polycystic echinococcosis	oio:hasExactSynonym		neotropical echinococcosis			DOID:0050218	polycystic echinococcosis					neotropical echinococcosis	DOID:0050218										
MONDO:0000290	primary amebic meningoencephalitis	oio:hasExactSynonym		Naegleria fowleri infection			DOID:0050242	primary amebic meningoencephalitis					Naegleria fowleri infection	DOID:0050242										
MONDO:0000291	granulomatous amebic encephalitis	oio:hasExactSynonym		granulomatous amoebic encephalitis			DOID:0050246	granulomatous amebic encephalitis					granulomatous amoebic encephalitis	DOID:0050246										
MONDO:0000293	coenurosis	oio:hasExactSynonym		coenurosis			DOID:0050251	coenurosis					coenurosis	DOID:0050251										
MONDO:0000299	thelaziasis	oio:hasExactSynonym		thelaziasis			DOID:0050261	thelaziasis					thelaziasis	DOID:0050261										
MONDO:0000301	ophthalmomyiasis	oio:hasExactSynonym		ophthalmomyiasis			DOID:0050268	ophthalmomyiasis					ophthalmomyiasis	DOID:0050268										
MONDO:0000302	basidiobolomycosis	oio:hasExactSynonym		basidiobolomycosis			DOID:0050278	basidiobolomycosis					basidiobolomycosis	DOID:0050278										
MONDO:0000313	hypophosphatemia	oio:hasExactSynonym		hypophosphatemia			DOID:0050336	hypophosphatemia					hypophosphatemia	DOID:0050336										
MONDO:0000327	Buruli ulcer disease	oio:hasExactSynonym		Bairnsdale ulcer			DOID:0050456	Buruli ulcer disease					Bairnsdale ulcer	DOID:0050456										
MONDO:0000327	Buruli ulcer disease	oio:hasExactSynonym		Daintree ulcer			DOID:0050456	Buruli ulcer disease					Daintree ulcer	DOID:0050456										
MONDO:0000327	Buruli ulcer disease	oio:hasExactSynonym		Mossman ulcer			DOID:0050456	Buruli ulcer disease					Mossman ulcer	DOID:0050456										
MONDO:0000327	Buruli ulcer disease	oio:hasExactSynonym		Searl ulcer			DOID:0050456	Buruli ulcer disease					Searl ulcer	DOID:0050456										
MONDO:0000327	Buruli ulcer disease	oio:hasExactSynonym		Searle's ulcer			DOID:0050456	Buruli ulcer disease					Searle's ulcer	DOID:0050456										
MONDO:0000328	hyperphosphatemia	oio:hasExactSynonym		hyperphosphatemia			DOID:0050459	hyperphosphatemia					hyperphosphatemia	DOID:0050459										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		Rickettsia felis spotted fever			DOID:0050481	endemic typhus					Rickettsia felis spotted fever	DOID:0050481										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		cat flea rickettsiosis			DOID:0050481	endemic typhus					cat flea rickettsiosis	DOID:0050481										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		fleaborne typhus			DOID:0050481	endemic typhus					fleaborne typhus	DOID:0050481										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		murine typhus			DOID:0050481	endemic typhus					murine typhus	DOID:0050481										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		rat-flea typhus	rat-flea typhus	Rat-Flea Typhus	DOID:0050481	endemic typhus					rat-flea typhus	DOID:0050481										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		toulon typhus			DOID:0050481	endemic typhus					toulon typhus	DOID:0050481										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		urban typhus			DOID:0050481	endemic typhus					urban typhus	DOID:0050481										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		urban typhus of Malaya	urban typhus of Malaya	Urban Typhus of Malaya	DOID:0050481	endemic typhus					urban typhus of Malaya	DOID:0050481										
MONDO:0000330	endemic typhus	oio:hasRelatedSynonym		shop typhus	shop typhus	Shop typhus	DOID:0050481	endemic typhus														shop typhus	DOID:0050481	
MONDO:0000331	Rickettsia helvetica spotted fever	oio:hasExactSynonym		aneruptive fever			DOID:0050484	aneruptive fever					aneruptive fever	DOID:0050484										
MONDO:0000332	sennetsu fever	oio:hasExactSynonym		sennetsu fever			DOID:0050485	sennetsu fever					sennetsu fever	DOID:0050485										
MONDO:0000337	exanthema subitum	oio:hasExactSynonym		roseola Infantum	roseola Infantum	Roseola Infantum	DOID:0050495	exanthema subitum					roseola Infantum	DOID:0050495										
MONDO:0000337	exanthema subitum	oio:hasExactSynonym		sixth disease	sixth disease	Sixth Disease	DOID:0050495	exanthema subitum					sixth disease	DOID:0050495										
MONDO:0000344	Ross river fever	oio:hasExactSynonym		Ross River virus disease			DOID:0050518	Ross River fever					Ross River virus disease	DOID:0050518										
MONDO:0000346	Hantavirus hemorrhagic fever with renal syndrome, Dobrava-Belgrade virus type	oio:hasExactSynonym		Balkan hemorrhagic fever			DOID:0050522	Balkan hemorrhagic fever					Balkan hemorrhagic fever	DOID:0050522										
MONDO:0000351	disorder of methionine catabolism	oio:hasExactSynonym		hypermethioninemia			DOID:0050544	hypermethioninemia					hypermethioninemia	DOID:0050544										
MONDO:0000355	Ullrich congenital muscular dystrophy	oio:hasExactSynonym		Ullrich scleroatonic muscular dystrophy			DOID:0050558	Ullrich congenital muscular dystrophy					Ullrich scleroatonic muscular dystrophy	DOID:0050558										
MONDO:0000359	spondylocostal dysostosis	oio:hasExactSynonym		costovertebral dysplasia			DOID:0050568	spondylocostal dysostosis					costovertebral dysplasia	DOID:0050568										
MONDO:0000359	spondylocostal dysostosis	oio:hasExactSynonym		spondylocostal dysostosis			DOID:0050568	spondylocostal dysostosis					spondylocostal dysostosis	DOID:0050568										
MONDO:0000365	primary congenital glaucoma	oio:hasExactSynonym		primary congenital glaucoma			DOID:0050593	primary congenital glaucoma					primary congenital glaucoma	DOID:0050593										
MONDO:0000367	taeniasis	oio:hasRelatedSynonym		Taenia saginata infectious disease			DOID:0050596	taeniasis														Taenia saginata infectious disease	DOID:0050596	
MONDO:0000367	taeniasis	oio:hasRelatedSynonym		beef tapeworm infection	beef tapeworm infection	Beef tapeworm infection	DOID:0050596	taeniasis														beef tapeworm infection	DOID:0050596	
MONDO:0000367	taeniasis	oio:hasRelatedSynonym		infection by Taeniarhynchus saginatus	infection by Taeniarhynchus saginatus	Infection by Taeniarhynchus saginatus	DOID:0050596	taeniasis														infection by Taeniarhynchus saginatus	DOID:0050596	
MONDO:0000372	pharynx carcinoma in situ	oio:hasExactSynonym		pharynx carcinoma in situ			DOID:0050611	pharynx carcinoma in situ					pharynx carcinoma in situ	DOID:0050611										
MONDO:0000376	respiratory system cancer	oio:hasExactSynonym		respiratory system cancer			DOID:0050615	respiratory system cancer					respiratory system cancer	DOID:0050615										
MONDO:0000380	paranasal sinus carcinoma	oio:hasRelatedSynonym		adenoid cystic carcinoma of paranasal sinus			DOID:0050619	paranasal sinus cancer														adenoid cystic carcinoma of paranasal sinus	DOID:0050619	
MONDO:0000380	paranasal sinus carcinoma	oio:hasRelatedSynonym		squamous cell carcinoma of paranasal sinus			DOID:0050619	paranasal sinus cancer														squamous cell carcinoma of paranasal sinus	DOID:0050619	
MONDO:0000382	respiratory system benign neoplasm	oio:hasExactSynonym		respiratory system benign neoplasm			DOID:0050621	respiratory system benign neoplasm					respiratory system benign neoplasm	DOID:0050621										
MONDO:0000383	benign reproductive system neoplasm	oio:hasExactSynonym		reproductive organ benign neoplasm			DOID:0050622	reproductive organ benign neoplasm					reproductive organ benign neoplasm	DOID:0050622										
MONDO:0000387	hypochromic microcytic anemia	oio:hasExactSynonym		hypochromic microcytic anemia			DOID:0050642	hypochromic microcytic anemia					hypochromic microcytic anemia	DOID:0050642										
MONDO:0000390	vitelliform macular dystrophy	oio:hasExactSynonym		vitelliform macular dystrophy			DOID:0050661	vitelliform macular dystrophy					vitelliform macular dystrophy	DOID:0050661										
MONDO:0000395	alcohol-related birth defect	oio:hasExactSynonym		ARBD			DOID:0050668	alcohol-related birth defects	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			ARBD	DOID:0050668	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000402	small cell carcinoma	oio:hasExactSynonym		small cell carcinoma			DOID:0050685	small cell carcinoma					small cell carcinoma	DOID:0050685										
MONDO:0000405	anal canal cancer	oio:hasExactSynonym		anal canal cancer			DOID:0050688	anal canal cancer					anal canal cancer	DOID:0050688										
MONDO:0000411	electroclinical syndrome	oio:hasExactSynonym		electro-clinical syndrome			DOID:0050701	electroclinical syndrome					electro-clinical syndrome	DOID:0050701										
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	oio:hasExactSynonym		mature T-cell and NK-cell lymphoma			DOID:0050743	mature T-cell and NK-cell lymphoma					mature T-cell and NK-cell lymphoma	DOID:0050743										
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	oio:hasExactSynonym		peripheral T-cell lymphoma			DOID:0050749	peripheral T-cell lymphoma					peripheral T-cell lymphoma	DOID:0050749										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		polycystic liver disease			DOID:0050770	polycystic liver disease					polycystic liver disease	DOID:0050770										
MONDO:0000448	paraganglioma	oio:hasExactSynonym		paraganglioma			DOID:0050773	paraganglioma		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			paraganglioma	DOID:0050773										
MONDO:0000450	secondary progressive multiple sclerosis	oio:hasExactSynonym		secondary-progressive MS	secondary-progressive MS	Secondary-progressive MS	DOID:0050783	secondary progressive multiple sclerosis					secondary-progressive MS	DOID:0050783										
MONDO:0000450	secondary progressive multiple sclerosis	oio:hasExactSynonym		SPMS			DOID:0050783	secondary progressive multiple sclerosis	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SPMS	DOID:0050783	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000451	primary progressive multiple sclerosis	oio:hasExactSynonym		primary-progressive MS	primary-progressive MS	Primary-progressive MS	DOID:0050784	primary progressive multiple sclerosis					primary-progressive MS	DOID:0050784										
MONDO:0000451	primary progressive multiple sclerosis	oio:hasExactSynonym		PPMS			DOID:0050784	primary progressive multiple sclerosis	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PPMS	DOID:0050784	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000452	progressive relapsing multiple sclerosis	oio:hasExactSynonym		progressive-relapsing MS	progressive-relapsing MS	Progressive-relapsing MS	DOID:0050785	progressive relapsing multiple sclerosis					progressive-relapsing MS	DOID:0050785										
MONDO:0000452	progressive relapsing multiple sclerosis	oio:hasExactSynonym		PRMS			DOID:0050785	progressive relapsing multiple sclerosis	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PRMS	DOID:0050785	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000453	short QT syndrome	oio:hasExactSynonym		short QT syndrome			DOID:0050793	short QT syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			short QT syndrome	DOID:0050793										
MONDO:0000455	cone dystrophy	oio:hasExactSynonym		cone dystrophy			DOID:0050795	cone dystrophy					cone dystrophy	DOID:0050795										
MONDO:0000456	cerebral creatine deficiency syndrome	oio:hasExactSynonym		cerebral creatine deficiency syndrome			DOID:0050798	cerebral creatine deficiency syndrome					cerebral creatine deficiency syndrome	DOID:0050798										
MONDO:0000463	Ochoa syndrome	oio:hasExactSynonym		Ochoa syndrome			DOID:0050816	urofacial syndrome					Ochoa syndrome	DOID:0050816										
MONDO:0000463	Ochoa syndrome	oio:hasExactSynonym		Urofacial Syndrome	Urofacial Syndrome	urofacial syndrome	DOID:0050816	urofacial syndrome					Urofacial Syndrome	DOID:0050816										
MONDO:0000463	Ochoa syndrome	oio:hasExactSynonym		hydronephrosis with peculiar facial expression			DOID:0050816	urofacial syndrome					hydronephrosis with peculiar facial expression	DOID:0050816										
MONDO:0000463	Ochoa syndrome	oio:hasExactSynonym		urofacial syndrome			DOID:0050816	urofacial syndrome					urofacial syndrome	DOID:0050816										
MONDO:0000465	atrioventricular block	oio:hasExactSynonym		AV block			DOID:0050820	atrioventricular block					AV block	DOID:0050820										
MONDO:0000465	atrioventricular block	oio:hasExactSynonym		atrioventricular block			DOID:0050820	atrioventricular block					atrioventricular block	DOID:0050820										
MONDO:0000467	second-degree atrioventricular block	oio:hasExactSynonym		second-degree heart block			DOID:0050822	second-degree atrioventricular block					second-degree heart block	DOID:0050822										
MONDO:0000468	third-degree atrioventricular block	oio:hasExactSynonym		complete AV block			DOID:0050823	third-degree atrioventricular block					complete AV block	DOID:0050823										
MONDO:0000469	sinoatrial node disorder	oio:hasExactSynonym		sinoatrial node disease			DOID:0050824	sinoatrial node disease					sinoatrial node disease	DOID:0050824										
MONDO:0000470	endocardium disorder	oio:hasExactSynonym		endocardium disease			DOID:0050825	endocardium disease					endocardium disease	DOID:0050825										
MONDO:0000471	tricuspid valve disorder	oio:hasExactSynonym		disease of tricuspid valve			DOID:0050826	tricuspid valve disease					disease of tricuspid valve	DOID:0050826										
MONDO:0000471	tricuspid valve disorder	oio:hasExactSynonym		tricuspid disease	tricuspid disease	Tricuspid disease	DOID:0050826	tricuspid valve disease					tricuspid disease	DOID:0050826										
MONDO:0000471	tricuspid valve disorder	oio:hasExactSynonym		tricuspid valve disease			DOID:0050826	tricuspid valve disease					tricuspid valve disease	DOID:0050826										
MONDO:0000473	arterial disorder	oio:hasExactSynonym		artery disease			DOID:0050828	artery disease					artery disease	DOID:0050828										
MONDO:0000474	pericardium disorder	oio:hasExactSynonym		pericardium disease			DOID:0050829	pericardium disease					pericardium disease	DOID:0050829										
MONDO:0000476	generalized dystonia	oio:hasRelatedSynonym		dystonia 12	dystonia 12	Dystonia 12	DOID:0050835	generalized dystonia														dystonia 12	DOID:0050835	
MONDO:0000485	spasmodic dystonia	oio:hasExactSynonym		laryngeal dystonia			DOID:0050844	spasmodic dystonia					laryngeal dystonia	DOID:0050844										
MONDO:0000486	craniofacial dystonia	oio:hasExactSynonym		cranio-facial dystonia			DOID:0050845	cranio-facial dystonia					cranio-facial dystonia	DOID:0050845										
MONDO:0000491	limb ischemia	oio:hasExactSynonym		limb ischemia			DOID:0050852	limb ischemia					limb ischemia	DOID:0050852										
MONDO:0000495	oppositional defiant disorder	oio:hasExactSynonym		oppositional defiant disorder			DOID:0050856	oppositional defiant disorder					oppositional defiant disorder	DOID:0050856										
MONDO:0000499	non-arteritic anterior ischemic optic neuropathy	oio:hasExactSynonym		nonarteritic anterior ischemic optic neuropathy			DOID:0050864	non-arteritic anterior ischemic optic neuropathy					nonarteritic anterior ischemic optic neuropathy	DOID:0050864										
MONDO:0000499	non-arteritic anterior ischemic optic neuropathy	oio:hasExactSynonym		nonarteritic anterior ischaemic optic neuropathy			DOID:0050864	non-arteritic anterior ischemic optic neuropathy		http://purl.obolibrary.org/obo/OMO_0003005			nonarteritic anterior ischaemic optic neuropathy	DOID:0050864										
MONDO:0000500	tongue squamous cell carcinoma	oio:hasExactSynonym		tongue squamous cell carcinoma			DOID:0050865	tongue squamous cell carcinoma					tongue squamous cell carcinoma	DOID:0050865										
MONDO:0000502	villous adenoma	oio:hasExactSynonym		villous adenoma			DOID:0050869	villous adenoma					villous adenoma	DOID:0050869										
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oio:hasExactSynonym		inclusion body myopathy with Paget's disease of bone and frontotemporal dementia			DOID:0050881	inclusion body myopathy with Paget disease of bone and frontotemporal dementia					inclusion body myopathy with Paget's disease of bone and frontotemporal dementia	DOID:0050881										
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oio:hasExactSynonym		IBMPFD			DOID:0050881	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			IBMPFD	DOID:0050881	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000508	syndromic intellectual disability	oio:hasExactSynonym		syndromic intellectual disability			DOID:0050888	syndromic intellectual disability		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			syndromic intellectual disability	DOID:0050888										
MONDO:0000516	phalanx chondroma	oio:hasExactSynonym		phalanx chondroma			DOID:0050898	phalanx chondroma					phalanx chondroma	DOID:0050898										
MONDO:0000519	corpus callosum oligodendroglioma	oio:hasExactSynonym		corpus callosum oligodendroglioma			DOID:0050901	corpus callosum oligodendroglioma					corpus callosum oligodendroglioma	DOID:0050901										
MONDO:0000521	salivary gland carcinoma	oio:hasExactSynonym		salivary gland carcinoma			DOID:0050904	salivary gland carcinoma					salivary gland carcinoma	DOID:0050904										
MONDO:0000527	colon adenoma	oio:hasExactSynonym		colon adenoma			DOID:0050912	colon adenoma					colon adenoma	DOID:0050912										
MONDO:0000530	rectum adenoma	oio:hasExactSynonym		rectal adenoma			DOID:0050915	rectal adenoma					rectal adenoma	DOID:0050915										
MONDO:0000530	rectum adenoma	oio:hasExactSynonym		rectum adenoma			DOID:0050915	rectal adenoma					rectum adenoma	DOID:0050915										
MONDO:0000531	bronchus mucoepidermoid carcinoma	oio:hasExactSynonym		bronchus mucoepidermoid carcinoma			DOID:0050916	bronchus mucoepidermoid carcinoma					bronchus mucoepidermoid carcinoma	DOID:0050916										
MONDO:0000534	trachea mucoepidermoid carcinoma	oio:hasExactSynonym		trachea mucoepidermoid carcinoma			DOID:0050919	trachea mucoepidermoid carcinoma					trachea mucoepidermoid carcinoma	DOID:0050919										
MONDO:0000536	pharyngeal squamous cell carcinoma	oio:hasExactSynonym		pharynx squamous cell carcinoma			DOID:0050921	pharynx squamous cell carcinoma					pharynx squamous cell carcinoma	DOID:0050921										
MONDO:0000541	jejunal adenocarcinoma	oio:hasExactSynonym		jejunal adenocarcinoma			DOID:0050926	jejunal adenocarcinoma					jejunal adenocarcinoma	DOID:0050926										
MONDO:0000544	mucosal melanoma	oio:hasExactSynonym		mucosal melanoma			DOID:0050929	mucosal melanoma					mucosal melanoma	DOID:0050929										
MONDO:0000545	sublingual gland adenoid cystic carcinoma	oio:hasExactSynonym		sublingual gland adenoid cystic carcinoma			DOID:0050930	sublingual gland adenoid cystic carcinoma					sublingual gland adenoid cystic carcinoma	DOID:0050930										
MONDO:0000548	ovarian clear cell cancer	oio:hasExactSynonym		clear-cell ovarian carcinoma			DOID:0050934	ovarian clear cell carcinoma					clear-cell ovarian carcinoma	DOID:0050934										
MONDO:0000550	extra-adrenal sympathetic paraganglioma	oio:hasExactSynonym		extra-adrenal pheochromocytoma			DOID:0050936	extra-adrenal pheochromocytoma					extra-adrenal pheochromocytoma	DOID:0050936										
MONDO:0000572	recombinase activating gene 1 deficiency	oio:hasExactSynonym		recombinase activating gene 1 deficiency			DOID:0060011	recombinase activating gene 1 deficiency		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			recombinase activating gene 1 deficiency	DOID:0060011										
MONDO:0000573	recombinase activating gene 2 deficiency	oio:hasExactSynonym		recombinase activating gene 2 deficiency			DOID:0060012	recombinase activating gene 2 deficiency		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			recombinase activating gene 2 deficiency	DOID:0060012										
MONDO:0000583	immunoglobulin beta deficiency	oio:hasRelatedSynonym		IgB deficiency			DOID:0060026	immunoglobulin beta deficiency														IgB deficiency	DOID:0060026	
MONDO:0000591	intrinsic cardiomyopathy	oio:hasExactSynonym		intrinsic cardiomyopathy			DOID:0060036	intrinsic cardiomyopathy		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			intrinsic cardiomyopathy	DOID:0060036										
MONDO:0000592	specific developmental disorder	oio:hasExactSynonym		specific developmental disorder			DOID:0060038	specific developmental disorder					specific developmental disorder	DOID:0060038										
