mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_diff_mondo	synonym_case_diff_source	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0000004	adrenocortical insufficiency	oio:hasExactSynonym		corticoadrenal insufficiency nos			icd11.foundation:733056203	Adrenocortical insufficiency					corticoadrenal insufficiency nos	icd11.foundation:733056203										
MONDO:0000004	adrenocortical insufficiency	oio:hasExactSynonym		hypoadrenia			icd11.foundation:733056203	Adrenocortical insufficiency					hypoadrenia	icd11.foundation:733056203										
MONDO:0000004	adrenocortical insufficiency	oio:hasExactSynonym		suprarenal insufficiency			icd11.foundation:733056203	Adrenocortical insufficiency					suprarenal insufficiency	icd11.foundation:733056203										
MONDO:0000022	nocturnal enuresis	oio:hasExactSynonym		Nocturnal enuresis			icd11.foundation:1048673005	Nocturnal enuresis					Nocturnal enuresis	icd11.foundation:1048673005										
MONDO:0000044	hereditary hypophosphatemic rickets	oio:hasExactSynonym		HPDR - [hypophosphatemic vitamin d-resistant rickets]			icd11.foundation:1010293846	Hypophosphataemic rickets					HPDR - [hypophosphatemic vitamin d-resistant rickets]	icd11.foundation:1010293846										
MONDO:0000044	hereditary hypophosphatemic rickets	oio:hasExactSynonym		Hypophosphataemic rickets			icd11.foundation:1010293846	Hypophosphataemic rickets					Hypophosphataemic rickets	icd11.foundation:1010293846										
MONDO:0000044	hereditary hypophosphatemic rickets	oio:hasExactSynonym		VDRR - [vitamin-D-resistant rickets]			icd11.foundation:1010293846	Hypophosphataemic rickets					VDRR - [vitamin-D-resistant rickets]	icd11.foundation:1010293846										
MONDO:0000044	hereditary hypophosphatemic rickets	oio:hasExactSynonym		Vitamin-D-resistant rickets			icd11.foundation:1010293846	Hypophosphataemic rickets					Vitamin-D-resistant rickets	icd11.foundation:1010293846										
MONDO:0000044	hereditary hypophosphatemic rickets	oio:hasExactSynonym		hpdr -			icd11.foundation:1010293846	Hypophosphataemic rickets					hpdr -	icd11.foundation:1010293846										
MONDO:0000044	hereditary hypophosphatemic rickets	oio:hasExactSynonym		vdrr -			icd11.foundation:1010293846	Hypophosphataemic rickets					vdrr -	icd11.foundation:1010293846										
MONDO:0000082	pelvic organ prolapse	oio:hasExactSynonym		Pelvic organ prolapse			icd11.foundation:148580117	Pelvic organ prolapse					Pelvic organ prolapse	icd11.foundation:148580117										
MONDO:0000082	pelvic organ prolapse	oio:hasExactSynonym		deficiency of perineum			icd11.foundation:148580117	Pelvic organ prolapse					deficiency of perineum	icd11.foundation:148580117										
MONDO:0000082	pelvic organ prolapse	oio:hasExactSynonym		female genital prolapse			icd11.foundation:148580117	Pelvic organ prolapse					female genital prolapse	icd11.foundation:148580117										
MONDO:0000082	pelvic organ prolapse	oio:hasExactSynonym		female prolapse			icd11.foundation:148580117	Pelvic organ prolapse					female prolapse	icd11.foundation:148580117										
MONDO:0000082	pelvic organ prolapse	oio:hasExactSynonym		incompetence of pelvic fundus			icd11.foundation:148580117	Pelvic organ prolapse					incompetence of pelvic fundus	icd11.foundation:148580117										
MONDO:0000082	pelvic organ prolapse	oio:hasExactSynonym		relaxation of perineum			icd11.foundation:148580117	Pelvic organ prolapse					relaxation of perineum	icd11.foundation:148580117										
MONDO:0000087	polymicrogyria	oio:hasExactSynonym		Polymicrogyria			icd11.foundation:2081858551	Polymicrogyria					Polymicrogyria	icd11.foundation:2081858551										
MONDO:0000110	bifid nose	oio:hasExactSynonym		Bifid nose			icd11.foundation:1824850646	Bifid nose					Bifid nose	icd11.foundation:1824850646										
MONDO:0000110	bifid nose	oio:hasExactSynonym		Fissured, notched and cleft nose			icd11.foundation:1824850646	Bifid nose					Fissured, notched and cleft nose	icd11.foundation:1824850646										
MONDO:0000110	bifid nose	oio:hasExactSynonym		cleft nose			icd11.foundation:1824850646	Bifid nose					cleft nose	icd11.foundation:1824850646										
MONDO:0000110	bifid nose	oio:hasExactSynonym		congenital cleft nose			icd11.foundation:1824850646	Bifid nose					congenital cleft nose	icd11.foundation:1824850646										
MONDO:0000110	bifid nose	oio:hasExactSynonym		congenital fissure of nose			icd11.foundation:1824850646	Bifid nose					congenital fissure of nose	icd11.foundation:1824850646										
MONDO:0000110	bifid nose	oio:hasExactSynonym		congenital notching nose			icd11.foundation:1824850646	Bifid nose					congenital notching nose	icd11.foundation:1824850646										
MONDO:0000110	bifid nose	oio:hasExactSynonym		congenital notching of tip of nose			icd11.foundation:1824850646	Bifid nose					congenital notching of tip of nose	icd11.foundation:1824850646										
MONDO:0000110	bifid nose	oio:hasExactSynonym		fissure of nose			icd11.foundation:1824850646	Bifid nose					fissure of nose	icd11.foundation:1824850646										
MONDO:0000127	geleophysic dysplasia	oio:hasExactSynonym		Geleophysic dysplasia			icd11.foundation:518828851	Geleophysic dysplasia					Geleophysic dysplasia	icd11.foundation:518828851										
MONDO:0000128	giant axonal neuropathy	oio:hasExactSynonym		GAN - [Giant axonal neuropathy]			icd11.foundation:1848636316	Giant axonal neuropathy					GAN - [Giant axonal neuropathy]	icd11.foundation:1848636316										
MONDO:0000128	giant axonal neuropathy	oio:hasExactSynonym		Giant axonal neuropathy			icd11.foundation:1848636316	Giant axonal neuropathy					Giant axonal neuropathy	icd11.foundation:1848636316										
MONDO:0000128	giant axonal neuropathy	oio:hasExactSynonym		gan -			icd11.foundation:1848636316	Giant axonal neuropathy					gan -	icd11.foundation:1848636316										
MONDO:0000136	keratosis follicularis spinulosa decalvans	oio:hasExactSynonym		Keratosis follicularis spinulosa decalvans			icd11.foundation:303213910	Keratosis follicularis spinulosa decalvans					Keratosis follicularis spinulosa decalvans	icd11.foundation:303213910										
MONDO:0000141	mosaic variegated aneuploidy syndrome	oio:hasExactSynonym		Mosaic variegated aneuploidy syndrome			icd11.foundation:398235351	Mosaic variegated aneuploidy syndrome					Mosaic variegated aneuploidy syndrome	icd11.foundation:398235351										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		Discordant ventriculoarterial connection			icd11.foundation:429190257	Transposition of the great arteries					Discordant ventriculoarterial connection	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		TGA - [transposition of great arteries]			icd11.foundation:429190257	Transposition of the great arteries					TGA - [transposition of great arteries]	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		TGV - [transposition of great vessels]			icd11.foundation:429190257	Transposition of the great arteries					TGV - [transposition of great vessels]	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		Transposition of the great arteries			icd11.foundation:429190257	Transposition of the great arteries					Transposition of the great arteries	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		complete TGA - [transposition of the great arteries]			icd11.foundation:429190257	Transposition of the great arteries					complete TGA - [transposition of the great arteries]	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		complete tga -			icd11.foundation:429190257	Transposition of the great arteries					complete tga -	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		complete transposition of great vessels			icd11.foundation:429190257	Transposition of the great arteries					complete transposition of great vessels	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		great vessels complete transposition			icd11.foundation:429190257	Transposition of the great arteries					great vessels complete transposition	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		tga -			icd11.foundation:429190257	Transposition of the great arteries					tga -	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		tgv -			icd11.foundation:429190257	Transposition of the great arteries					tgv -	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		total great vessel transposition			icd11.foundation:429190257	Transposition of the great arteries					total great vessel transposition	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		transposed vessels NOS			icd11.foundation:429190257	Transposition of the great arteries					transposed vessels NOS	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		transposition of great arteries			icd11.foundation:429190257	Transposition of the great arteries					transposition of great arteries	icd11.foundation:429190257										
MONDO:0000153	transposition of the great arteries	oio:hasExactSynonym		transposition of great vessels NOS			icd11.foundation:429190257	Transposition of the great arteries					transposition of great vessels NOS	icd11.foundation:429190257										
MONDO:0000156	trigonocephaly	oio:hasExactSynonym		Metopic craniosynostosis			icd11.foundation:20816218	Trigonocephaly					Metopic craniosynostosis	icd11.foundation:20816218										
MONDO:0000156	trigonocephaly	oio:hasExactSynonym		Triangular skull			icd11.foundation:20816218	Trigonocephaly					Triangular skull	icd11.foundation:20816218										
MONDO:0000179	Neu-Laxova syndrome	oio:hasExactSynonym		Neu-Laxova syndrome			icd11.foundation:893358230	Neu-Laxova syndrome					Neu-Laxova syndrome	icd11.foundation:893358230										
MONDO:0000200	Zimmermann-Laband syndrome	oio:hasExactSynonym		Zimmermann-Laband syndrome			icd11.foundation:8285962	Zimmermann-Laband syndrome					Zimmermann-Laband syndrome	icd11.foundation:8285962										
MONDO:0000240	invasive aspergillosis	oio:hasExactSynonym		Invasive aspergillosis			icd11.foundation:1314810340	Invasive aspergillosis					Invasive aspergillosis	icd11.foundation:1314810340										
MONDO:0000240	invasive aspergillosis	oio:hasExactSynonym		invasive aspergillosis NOS			icd11.foundation:1314810340	Invasive aspergillosis					invasive aspergillosis NOS	icd11.foundation:1314810340										
MONDO:0000271	tuberculous salpingitis	oio:hasExactSynonym		Tuberculous salpingitis			icd11.foundation:25239933	Tuberculous salpingitis					Tuberculous salpingitis	icd11.foundation:25239933										
MONDO:0000271	tuberculous salpingitis	oio:hasExactSynonym		tuberculosis of Fallopian tubes			icd11.foundation:25239933	Tuberculous salpingitis					tuberculosis of Fallopian tubes	icd11.foundation:25239933										
MONDO:0000276	Powassan encephalitis	oio:hasExactSynonym		Powassan encephalitis			icd11.foundation:1674038791	Powassan encephalitis					Powassan encephalitis	icd11.foundation:1674038791										
MONDO:0000276	Powassan encephalitis	oio:hasExactSynonym		Powassan virus disease			icd11.foundation:1674038791	Powassan encephalitis					Powassan virus disease	icd11.foundation:1674038791										
MONDO:0000295	acanthocephaliasis	oio:hasExactSynonym		Acanthocephaliasis			icd11.foundation:1026340475	Acanthocephaliasis					Acanthocephaliasis	icd11.foundation:1026340475										
MONDO:0000295	acanthocephaliasis	oio:hasExactSynonym		acanthocephala			icd11.foundation:1026340475	Acanthocephaliasis					acanthocephala	icd11.foundation:1026340475										
MONDO:0000295	acanthocephaliasis	oio:hasExactSynonym		echinorhynchiasis			icd11.foundation:1026340475	Acanthocephaliasis					echinorhynchiasis	icd11.foundation:1026340475										
MONDO:0000302	basidiobolomycosis	oio:hasExactSynonym		Subcutaneous mucoromycosis due to Basidiobolus ranarum			icd11.foundation:2087283296	Basidiobolomycosis					Subcutaneous mucoromycosis due to Basidiobolus ranarum	icd11.foundation:2087283296										
MONDO:0000303	conidiobolomycosis	oio:hasExactSynonym		Conidiobolomycosis			icd11.foundation:1326582778	Conidiobolomycosis					Conidiobolomycosis	icd11.foundation:1326582778										
MONDO:0000303	conidiobolomycosis	oio:hasExactSynonym		Entomophthoromycosis conidiobolae			icd11.foundation:1326582778	Conidiobolomycosis					Entomophthoromycosis conidiobolae	icd11.foundation:1326582778										
MONDO:0000309	aniseikonia	oio:hasExactSynonym		Aniseikonia			icd11.foundation:1672014953	Aniseikonia					Aniseikonia	icd11.foundation:1672014953										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		Mexican fever			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					Mexican fever	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		Mexican typhus			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					Mexican typhus	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		Murine flea-borne typhus			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					Murine flea-borne typhus	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		Typhus fever due to Rickettsia typhi			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					Typhus fever due to Rickettsia typhi	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		endemic murine typhus			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					endemic murine typhus	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		endemic typhus			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					endemic typhus	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		flea-borne tabardillo			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					flea-borne tabardillo	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		flea-borne typhus			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					flea-borne typhus	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		flea-borne typhus fever			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					flea-borne typhus fever	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		mooser bodies			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					mooser bodies	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		murine endemic flea typhus			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					murine endemic flea typhus	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		rat typhus			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					rat typhus	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		rickettsia typhi rickettsiosis			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					rickettsia typhi rickettsiosis	icd11.foundation:4659958										
MONDO:0000330	endemic typhus	oio:hasExactSynonym		typhus due to rickettsia typhi			icd11.foundation:4659958	Typhus fever due to Rickettsia typhi					typhus due to rickettsia typhi	icd11.foundation:4659958										
MONDO:0000333	early congenital syphilis	oio:hasExactSynonym		Early congenital syphilis			icd11.foundation:108348777	Early congenital syphilis					Early congenital syphilis	icd11.foundation:108348777										
MONDO:0000355	Ullrich congenital muscular dystrophy	oio:hasExactSynonym		UCMD - [Ullrich congenital muscular dystrophy			icd11.foundation:1011547453	Ullrich congenital muscular dystrophy					UCMD - [Ullrich congenital muscular dystrophy	icd11.foundation:1011547453										
MONDO:0000355	Ullrich congenital muscular dystrophy	oio:hasExactSynonym		Ullrich congenital muscular dystrophy			icd11.foundation:1011547453	Ullrich congenital muscular dystrophy					Ullrich congenital muscular dystrophy	icd11.foundation:1011547453										
MONDO:0000363	gummatous syphilis	oio:hasExactSynonym		Gummatous syphilis			icd11.foundation:1630654348	Gummatous syphilis					Gummatous syphilis	icd11.foundation:1630654348										
MONDO:0000363	gummatous syphilis	oio:hasExactSynonym		Syphilitic gumma			icd11.foundation:1630654348	Gummatous syphilis					Syphilitic gumma	icd11.foundation:1630654348										
MONDO:0000367	taeniasis	oio:hasExactSynonym		Taeniasis			icd11.foundation:733748279	Taeniasis					Taeniasis	icd11.foundation:733748279										
MONDO:0000396	spastic cerebral palsy	oio:hasExactSynonym		Spastic cerebral palsy			icd11.foundation:1426032265	Spastic cerebral palsy					Spastic cerebral palsy	icd11.foundation:1426032265										
MONDO:0000397	ataxic cerebral palsy	oio:hasExactSynonym		Ataxic cerebral palsy			icd11.foundation:1134558601	Ataxic cerebral palsy					Ataxic cerebral palsy	icd11.foundation:1134558601										
MONDO:0000397	ataxic cerebral palsy	oio:hasExactSynonym		ataxia with cerebral palsy			icd11.foundation:1134558601	Ataxic cerebral palsy					ataxia with cerebral palsy	icd11.foundation:1134558601										
MONDO:0000397	ataxic cerebral palsy	oio:hasExactSynonym		ataxic cerebral paralysis			icd11.foundation:1134558601	Ataxic cerebral palsy					ataxic cerebral paralysis	icd11.foundation:1134558601										
MONDO:0000397	ataxic cerebral palsy	oio:hasExactSynonym		cerebral infantile diataxia			icd11.foundation:1134558601	Ataxic cerebral palsy					cerebral infantile diataxia	icd11.foundation:1134558601										
MONDO:0000397	ataxic cerebral palsy	oio:hasExactSynonym		congenital cerebral palsy with ataxia			icd11.foundation:1134558601	Ataxic cerebral palsy					congenital cerebral palsy with ataxia	icd11.foundation:1134558601										
MONDO:0000432	lymphoplasmacytic lymphoma	oio:hasExactSynonym		Waldenstrm macroglobulinaemia			icd11.foundation:2058944823	Lymphoplasmacytic lymphoma					Waldenstrm macroglobulinaemia	icd11.foundation:2058944823										
MONDO:0000432	lymphoplasmacytic lymphoma	oio:hasExactSynonym		Waldenstrm macroglobulinaemia without mention of remission			icd11.foundation:2058944823	Lymphoplasmacytic lymphoma					Waldenstrm macroglobulinaemia without mention of remission	icd11.foundation:2058944823										
MONDO:0000432	lymphoplasmacytic lymphoma	oio:hasExactSynonym		idiopathic macroglobulinaemia			icd11.foundation:2058944823	Lymphoplasmacytic lymphoma					idiopathic macroglobulinaemia	icd11.foundation:2058944823										
MONDO:0000432	lymphoplasmacytic lymphoma	oio:hasExactSynonym		primary macroglobulinaemia			icd11.foundation:2058944823	Lymphoplasmacytic lymphoma					primary macroglobulinaemia	icd11.foundation:2058944823										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		PLD - [polycystic liver disease]			icd11.foundation:1361740083	Polycystic liver disease					PLD - [polycystic liver disease]	icd11.foundation:1361740083										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		congenital polycystic disease of liver			icd11.foundation:1361740083	Polycystic liver disease					congenital polycystic disease of liver	icd11.foundation:1361740083										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		congenital polycystic liver disease			icd11.foundation:1361740083	Polycystic liver disease					congenital polycystic liver disease	icd11.foundation:1361740083										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		multiple cysts of liver			icd11.foundation:1361740083	Polycystic liver disease					multiple cysts of liver	icd11.foundation:1361740083										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		pld -			icd11.foundation:1361740083	Polycystic liver disease					pld -	icd11.foundation:1361740083										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		polycystic liver			icd11.foundation:1361740083	Polycystic liver disease					polycystic liver	icd11.foundation:1361740083										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		polycystic liver disorder			icd11.foundation:1361740083	Polycystic liver disease					polycystic liver disorder	icd11.foundation:1361740083										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		Autosomal dominant polycystic liver disease			icd11.foundation:423904268	Autosomal dominant polycystic liver disease					Autosomal dominant polycystic liver disease	icd11.foundation:423904268										
MONDO:0000450	secondary progressive multiple sclerosis	oio:hasExactSynonym		Secondary progressive multiple sclerosis			icd11.foundation:1045965709	Secondary progressive multiple sclerosis					Secondary progressive multiple sclerosis	icd11.foundation:1045965709										
MONDO:0000451	primary progressive multiple sclerosis	oio:hasExactSynonym		Primary progressive multiple sclerosis			icd11.foundation:1020720762	Primary progressive multiple sclerosis					Primary progressive multiple sclerosis	icd11.foundation:1020720762										
MONDO:0000481	cervical dystonia	oio:hasExactSynonym		Autosomal dominant cervical dystonia			icd11.foundation:632668568	Cervical dystonia					Autosomal dominant cervical dystonia	icd11.foundation:632668568										
MONDO:0000481	cervical dystonia	oio:hasExactSynonym		Cervical dystonia			icd11.foundation:632668568	Cervical dystonia					Cervical dystonia	icd11.foundation:632668568										
MONDO:0000483	oculogyric crisis	oio:hasExactSynonym		Oculogyric crisis			icd11.foundation:1191930451	Oculogyric crisis					Oculogyric crisis	icd11.foundation:1191930451										
MONDO:0000490	glomerulosclerosis	oio:hasExactSynonym		Glomerulosclerosis			icd11.foundation:2068645853	Glomerulosclerosis					Glomerulosclerosis	icd11.foundation:2068645853										
MONDO:0000495	oppositional defiant disorder	oio:hasExactSynonym		behavioural disorder; oppositional defiance			icd11.foundation:1487528823	Oppositional defiant disorder					behavioural disorder; oppositional defiance	icd11.foundation:1487528823										
MONDO:0000495	oppositional defiant disorder	oio:hasExactSynonym		disorder; oppositional defiance			icd11.foundation:1487528823	Oppositional defiant disorder					disorder; oppositional defiance	icd11.foundation:1487528823										
MONDO:0000498	arteritic anterior ischemic optic neuropathy	oio:hasExactSynonym		Arteritic anterior ischemic optic neuropathy			icd11.foundation:815828716	Arteritic anterior ischemic optic neuropathy					Arteritic anterior ischemic optic neuropathy	icd11.foundation:815828716										
MONDO:0000499	non-arteritic anterior ischemic optic neuropathy	oio:hasExactSynonym		Non-arteritic anterior ischemic optic neuropathy			icd11.foundation:8640162	Non-arteritic anterior ischemic optic neuropathy					Non-arteritic anterior ischemic optic neuropathy	icd11.foundation:8640162										
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oio:hasExactSynonym		IBMPFD - [inclusion body myopathy with Paget disease of bone and frontotemporal dementia]			icd11.foundation:1947548457	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia					IBMPFD - [inclusion body myopathy with Paget disease of bone and frontotemporal dementia]	icd11.foundation:1947548457										
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oio:hasExactSynonym		Inclusion body myopathy with Paget disease of bone and frontotemporal dementia			icd11.foundation:1947548457	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia					Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	icd11.foundation:1947548457										
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oio:hasExactSynonym		ibmpfd -			icd11.foundation:1947548457	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia					ibmpfd -	icd11.foundation:1947548457										
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		Acute or subacute infectious endocarditis			icd11.foundation:512128824	Acute or subacute infectious endocarditis					Acute or subacute infectious endocarditis	icd11.foundation:512128824										
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		acute infective endocarditis NOS			icd11.foundation:512128824	Acute or subacute infectious endocarditis					acute infective endocarditis NOS	icd11.foundation:512128824										
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		acute malignant endocarditis			icd11.foundation:512128824	Acute or subacute infectious endocarditis					acute malignant endocarditis	icd11.foundation:512128824										
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		chronic infective endocarditis NOS			icd11.foundation:512128824	Acute or subacute infectious endocarditis					chronic infective endocarditis NOS	icd11.foundation:512128824										
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		infectious endocarditis			icd11.foundation:512128824	Acute or subacute infectious endocarditis					infectious endocarditis	icd11.foundation:512128824										
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		infective endocarditis NOS			icd11.foundation:512128824	Acute or subacute infectious endocarditis					infective endocarditis NOS	icd11.foundation:512128824										
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		subacute infective endocarditis NOS			icd11.foundation:512128824	Acute or subacute infectious endocarditis					subacute infective endocarditis NOS	icd11.foundation:512128824										
MONDO:0000598	aphasia	oio:hasExactSynonym		Aphasia			icd11.foundation:1167055901	Aphasia					Aphasia	icd11.foundation:1167055901										
MONDO:0000598	aphasia	oio:hasExactSynonym		aphasic			icd11.foundation:1167055901	Aphasia					aphasic	icd11.foundation:1167055901										
MONDO:0000598	aphasia	oio:hasExactSynonym		aphasic disturbance			icd11.foundation:1167055901	Aphasia					aphasic disturbance	icd11.foundation:1167055901										
MONDO:0000662	amusia	oio:hasExactSynonym		Amusia			icd11.foundation:777548616	Amusia					Amusia	icd11.foundation:777548616										
MONDO:0000663	anosognosia	oio:hasExactSynonym		Anosognosia			icd11.foundation:833222383	Anosognosia					Anosognosia	icd11.foundation:833222383										
MONDO:0000665	apraxia	oio:hasExactSynonym		Apraxia			icd11.foundation:986651951	Apraxia					Apraxia	icd11.foundation:986651951										
MONDO:0000665	apraxia	oio:hasExactSynonym		apraxic			icd11.foundation:986651951	Apraxia					apraxic	icd11.foundation:986651951										
MONDO:0000665	apraxia	oio:hasExactSynonym		dyspraxia syndrome			icd11.foundation:986651951	Apraxia					dyspraxia syndrome	icd11.foundation:986651951										
MONDO:0000665	apraxia	oio:hasExactSynonym		ideomotor apraxia			icd11.foundation:986651951	Apraxia					ideomotor apraxia	icd11.foundation:986651951										
MONDO:0000665	apraxia	oio:hasExactSynonym		ideomotor dyspraxia			icd11.foundation:986651951	Apraxia					ideomotor dyspraxia	icd11.foundation:986651951										
MONDO:0000665	apraxia	oio:hasExactSynonym		motor apraxia			icd11.foundation:986651951	Apraxia					motor apraxia	icd11.foundation:986651951										
MONDO:0000665	apraxia	oio:hasExactSynonym		transcortical apraxia			icd11.foundation:986651951	Apraxia					transcortical apraxia	icd11.foundation:986651951										
MONDO:0000678	simultanagnosia	oio:hasExactSynonym		Simultanagnosia			icd11.foundation:1669328667	Simultanagnosia					Simultanagnosia	icd11.foundation:1669328667										
