mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_mondo	synonym_case_diff_mondo	synonym_case_mondo_is_many	synonym_case_source	synonym_case_diff_source	synonym_case_source_is_many	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0000200	Zimmermann-Laband syndrome	oio:hasExactSynonym		Zimmermann-Laband syndrome				Zimmermann-Laband syndrome			OMIMPS:135500	Zimmermann-Laband syndrome					Zimmermann-Laband syndrome	OMIMPS:135500										
MONDO:0000210	thiopurine metabolic disease	oio:hasExactSynonym		Thiopurines, poor metabolism of				Thiopurines, poor metabolism of			OMIMPS:610460	Thiopurines, poor metabolism of					Thiopurines, poor metabolism of	OMIMPS:610460										
MONDO:0000211	striatal degeneration, autosomal dominant	oio:hasExactSynonym		Striatal degeneration, autosomal dominant				Striatal degeneration, autosomal dominant			OMIMPS:609161	Striatal degeneration, autosomal dominant					Striatal degeneration, autosomal dominant	OMIMPS:609161										
MONDO:0000213	autoimmune disease, multisystem, infantile-onset	oio:hasExactSynonym		Autoimmune disease, multisystem, infantile-onset				Autoimmune disease, multisystem, infantile-onset			OMIMPS:615952	Autoimmune disease, multisystem, infantile-onset					Autoimmune disease, multisystem, infantile-onset	OMIMPS:615952										
MONDO:0000214	hypermanganesemia with dystonia	oio:hasExactSynonym		Hypermanganesemia with dystonia				Hypermanganesemia with dystonia			OMIMPS:613280	Hypermanganesemia with dystonia					Hypermanganesemia with dystonia	OMIMPS:613280										
MONDO:0000355	Ullrich congenital muscular dystrophy	oio:hasExactSynonym		Ullrich congenital muscular dystrophy				Ullrich congenital muscular dystrophy			OMIMPS:254090	Ullrich congenital muscular dystrophy					Ullrich congenital muscular dystrophy	OMIMPS:254090										
MONDO:0000358	orofacial cleft	oio:hasExactSynonym		Orofacial cleft				Orofacial cleft			OMIMPS:119530	Orofacial cleft					Orofacial cleft	OMIMPS:119530										
MONDO:0000389	atelosteogenesis	oio:hasExactSynonym		Atelosteogenesis				Atelosteogenesis			OMIMPS:108720	Atelosteogenesis					Atelosteogenesis	OMIMPS:108720										
MONDO:0000448	paraganglioma	oio:hasExactSynonym		Pheochromocytoma/paraganglioma syndrome				Pheochromocytoma/paraganglioma syndrome			OMIMPS:168000	Pheochromocytoma/paraganglioma syndrome					Pheochromocytoma/paraganglioma syndrome	OMIMPS:168000										
MONDO:0000700	familial hemiplegic migraine	oio:hasExactSynonym		Migraine, familial hemiplegic				Migraine, familial hemiplegic			OMIMPS:141500	Migraine, familial hemiplegic					Migraine, familial hemiplegic	OMIMPS:141500										
MONDO:0000724	specific language impairment	oio:hasExactSynonym		Specific language impairment				Specific language impairment			OMIMPS:606711	Specific language impairment					Specific language impairment	OMIMPS:606711										
MONDO:0000732	combined oxidative phosphorylation deficiency	oio:hasExactSynonym		Combined oxidative phosphorylation deficiency				Combined oxidative phosphorylation deficiency			OMIMPS:609060	Combined oxidative phosphorylation deficiency					Combined oxidative phosphorylation deficiency	OMIMPS:609060										
MONDO:0000733	cornea plana	oio:hasExactSynonym		Cornea plana				Cornea plana			OMIMPS:121400	Cornea plana					Cornea plana	OMIMPS:121400										
MONDO:0000736	dyschromatosis universalis hereditaria	oio:hasExactSynonym		Dyschromatosis universalis hereditaria				Dyschromatosis universalis hereditaria			OMIMPS:127500	Dyschromatosis universalis hereditaria					Dyschromatosis universalis hereditaria	OMIMPS:127500										
MONDO:0000816	abdominal obesity-metabolic syndrome	oio:hasExactSynonym		Abdominal obesity-metabolic syndrome				Abdominal obesity-metabolic syndrome			OMIMPS:605552	Abdominal obesity-metabolic syndrome					Abdominal obesity-metabolic syndrome	OMIMPS:605552										
MONDO:0000819	anencephaly	oio:hasExactSynonym		Anencephaly				Anencephaly			OMIMPS:206500	Anencephaly					Anencephaly	OMIMPS:206500										
MONDO:0000863	myopathy, lactic acidosis, and sideroblastic anemia	oio:hasExactSynonym		Myopathy, lactic acidosis, and sideroblastic anemia				Myopathy, lactic acidosis, and sideroblastic anemia			OMIMPS:600462	Myopathy, lactic acidosis, and sideroblastic anemia					Myopathy, lactic acidosis, and sideroblastic anemia	OMIMPS:600462										
MONDO:0000912	autosomal recessive nonsyndromic hearing loss 5	oio:hasExactSynonym		NSRD5				NSRD5			OMIM:600792	deafness, autosomal recessive 5	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				NSRD5	OMIM:600792	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	oio:hasExactSynonym		dementia, hereditary multiinfarct type				dementia, hereditary multiinfarct type			OMIM:125310	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1					dementia, hereditary multiinfarct type	OMIM:125310										
MONDO:0001029	Klippel-Feil syndrome	oio:hasExactSynonym		Klippel-Feil syndrome				Klippel-Feil syndrome			OMIMPS:118100	Klippel-Feil syndrome					Klippel-Feil syndrome	OMIMPS:118100										
MONDO:0001187	urinary bladder cancer	oio:hasExactSynonym		bladder cancer				bladder cancer			OMIM:109800	bladder cancer					bladder cancer	OMIM:109800										
MONDO:0001676	erythropoietic protoporphyria	oio:hasExactSynonym		Protoporphyria, erythropoietic				Protoporphyria, erythropoietic			OMIMPS:177000	Protoporphyria, erythropoietic					Protoporphyria, erythropoietic	OMIMPS:177000										
MONDO:0002009	major depressive disorder	oio:hasExactSynonym		MDD				MDD			OMIM:608516	major depressive disorder	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				MDD	OMIM:608516	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0002010	FG syndrome	oio:hasExactSynonym		FG syndrome				FG syndrome			OMIMPS:305450	FG syndrome					FG syndrome	OMIMPS:305450										
MONDO:0002350	familial nephrotic syndrome	oio:hasExactSynonym		Nephrotic syndrome				Nephrotic syndrome			OMIMPS:256300	Nephrotic syndrome					Nephrotic syndrome	OMIMPS:256300										
MONDO:0002441	Jervell and Lange-Nielsen syndrome	oio:hasExactSynonym		Jervell and Lange-Nielsen syndrome				Jervell and Lange-Nielsen syndrome			OMIMPS:220400	Jervell and Lange-Nielsen syndrome					Jervell and Lange-Nielsen syndrome	OMIMPS:220400										
MONDO:0002629	bone osteosarcoma	oio:hasExactSynonym		osteogenic sarcoma				osteogenic sarcoma			OMIM:259500	osteogenic sarcoma					osteogenic sarcoma	OMIM:259500										
MONDO:0002629	bone osteosarcoma	oio:hasExactSynonym		osteosarcoma				osteosarcoma			OMIM:259500	osteogenic sarcoma					osteosarcoma	OMIM:259500										
MONDO:0002629	bone osteosarcoma	oio:hasExactSynonym		OSRC				OSRC			OMIM:259500	osteogenic sarcoma	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				OSRC	OMIM:259500	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0002974	cervical cancer	oio:hasExactSynonym		cervical cancer				cervical cancer			OMIM:603956	cervical cancer					cervical cancer	OMIM:603956										
MONDO:0003037	hypotrichosis	oio:hasExactSynonym		Hypotrichosis				Hypotrichosis			OMIMPS:605389	Hypotrichosis					Hypotrichosis	OMIMPS:605389										
MONDO:0003122	striatonigral degeneration	oio:hasExactSynonym		Striatonigral degeneration				Striatonigral degeneration			OMIMPS:271930	Striatonigral degeneration					Striatonigral degeneration	OMIMPS:271930										
MONDO:0003321	hereditary Wilms tumor	oio:hasExactSynonym		Wilms tumor				Wilms tumor			OMIMPS:194070	Wilms tumor					Wilms tumor	OMIMPS:194070										
MONDO:0003789	hereditary papillary renal cell carcinoma	oio:hasExactSynonym		renal cell carcinoma, papillary, 1				renal cell carcinoma, papillary, 1			OMIM:605074	renal cell carcinoma, papillary, 1					renal cell carcinoma, papillary, 1	OMIM:605074										
MONDO:0003789	hereditary papillary renal cell carcinoma	oio:hasExactSynonym		RCCP1				RCCP1			OMIM:605074	renal cell carcinoma, papillary, 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				RCCP1	OMIM:605074	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0004573	ariboflavinosis	oio:hasExactSynonym		riboflavin transporter deficiency, type 1				riboflavin transporter deficiency, type 1			OMIM:615026	riboflavin deficiency					riboflavin transporter deficiency, type 1	OMIM:615026										
MONDO:0004573	ariboflavinosis	oio:hasExactSynonym		RBFVD				RBFVD			OMIM:615026	riboflavin deficiency	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				RBFVD	OMIM:615026	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0004573	ariboflavinosis	oio:hasExactSynonym		RTD1				RTD1			OMIM:615026	riboflavin deficiency	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				RTD1	OMIM:615026	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0004741	tyrosinemia	oio:hasExactSynonym		Tyrosinemia				Tyrosinemia			OMIMPS:276700	Tyrosinemia					Tyrosinemia	OMIMPS:276700										
MONDO:0004822	bronchiectasis	oio:hasExactSynonym		Bronchiectasis				Bronchiectasis			OMIMPS:211400	Bronchiectasis					Bronchiectasis	OMIMPS:211400										
MONDO:0004933	hypoplastic left heart syndrome	oio:hasExactSynonym		Hypoplastic left heart syndrome				Hypoplastic left heart syndrome			OMIMPS:241550	Hypoplastic left heart syndrome					Hypoplastic left heart syndrome	OMIMPS:241550										
MONDO:0005002	chronic obstructive pulmonary disease	oio:hasExactSynonym		pulmonary disease, chronic obstructive				pulmonary disease, chronic obstructive			OMIM:606963	pulmonary disease, chronic obstructive					pulmonary disease, chronic obstructive	OMIM:606963										
MONDO:0005083	psoriasis	oio:hasExactSynonym		Psoriasis				Psoriasis			OMIMPS:177900	Psoriasis					Psoriasis	OMIMPS:177900										
MONDO:0005144	familial amyotrophic lateral sclerosis	oio:hasExactSynonym		Amyotrophic lateral sclerosis				Amyotrophic lateral sclerosis			OMIMPS:105400	Amyotrophic lateral sclerosis					Amyotrophic lateral sclerosis	OMIMPS:105400										
MONDO:0005147	type 1 diabetes mellitus	oio:hasExactSynonym		diabetes mellitus, insulin-dependent				diabetes mellitus, insulin-dependent			OMIM:222100	type 1 diabetes mellitus					diabetes mellitus, insulin-dependent	OMIM:222100										
MONDO:0005147	type 1 diabetes mellitus	oio:hasExactSynonym		juvenile-onset diabetes				juvenile-onset diabetes			OMIM:222100	type 1 diabetes mellitus					juvenile-onset diabetes	OMIM:222100										
MONDO:0005147	type 1 diabetes mellitus	oio:hasExactSynonym		type 1 diabetes mellitus				type 1 diabetes mellitus			OMIM:222100	type 1 diabetes mellitus					type 1 diabetes mellitus	OMIM:222100										
MONDO:0005147	type 1 diabetes mellitus	oio:hasExactSynonym		JOD				JOD			OMIM:222100	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				JOD	OMIM:222100	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0005298	osteoporosis	oio:hasExactSynonym		bone mineral density quantitative trait locus				bone mineral density quantitative trait locus			OMIM:166710	osteoporosis					bone mineral density quantitative trait locus	OMIM:166710										
MONDO:0005298	osteoporosis	oio:hasExactSynonym		osteoporosis				osteoporosis			OMIM:166710	osteoporosis					osteoporosis	OMIM:166710										
MONDO:0005298	osteoporosis	oio:hasExactSynonym		BMND				BMND			OMIM:166710	osteoporosis	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				BMND	OMIM:166710	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0005363	inherited focal segmental glomerulosclerosis	oio:hasExactSynonym		Focal segmental glomerulosclerosis				Focal segmental glomerulosclerosis			OMIMPS:603278	Focal segmental glomerulosclerosis					Focal segmental glomerulosclerosis	OMIMPS:603278										
MONDO:0005439	familial hypercholesterolemia	oio:hasExactSynonym		Hypercholesterolemia, familial				Hypercholesterolemia, familial			OMIMPS:143890	Hypercholesterolemia, familial					Hypercholesterolemia, familial	OMIMPS:143890										
MONDO:0005514	nanophthalmia	oio:hasExactSynonym		Nanophthalmos				Nanophthalmos			OMIMPS:600165	Nanophthalmos					Nanophthalmos	OMIMPS:600165										
MONDO:0006037	hydrolethalus syndrome	oio:hasExactSynonym		Hydrolethalus syndrome				Hydrolethalus syndrome			OMIMPS:236680	Hydrolethalus syndrome					Hydrolethalus syndrome	OMIMPS:236680										
MONDO:0006486	uveal melanoma	oio:hasExactSynonym		melanoma, uveal				melanoma, uveal			OMIM:155720	melanoma, uveal					melanoma, uveal	OMIM:155720										
MONDO:0006761	fibromuscular dysplasia	oio:hasExactSynonym		fibromuscular dysplasia, arterial				fibromuscular dysplasia, arterial			OMIM:135580	fibromuscular dysplasia, arterial					fibromuscular dysplasia, arterial	OMIM:135580										
MONDO:0007032	prune belly syndrome	oio:hasExactSynonym		EGBRS				EGBRS			OMIM:100100	prune belly syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				EGBRS	OMIM:100100	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007034	Adams-Oliver syndrome	oio:hasExactSynonym		Adams-Oliver syndrome				Adams-Oliver syndrome			OMIMPS:100300	Adams-Oliver syndrome					Adams-Oliver syndrome	OMIMPS:100300										
MONDO:0007039	NF2-related schwannomatosis	oio:hasExactSynonym		schwannomatosis 3				schwannomatosis 3			OMIM:101000	schwannomatosis, vestibular					schwannomatosis 3	OMIM:101000										
MONDO:0007039	NF2-related schwannomatosis	oio:hasExactSynonym		schwannomatosis, vestibular				schwannomatosis, vestibular			OMIM:101000	schwannomatosis, vestibular					schwannomatosis, vestibular	OMIM:101000										
MONDO:0007039	NF2-related schwannomatosis	oio:hasExactSynonym		SWN3				SWN3			OMIM:101000	schwannomatosis, vestibular	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				SWN3	OMIM:101000	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007039	NF2-related schwannomatosis	oio:hasRelatedSynonym		ACN				ACN			OMIM:101000	schwannomatosis, vestibular	http://purl.obolibrary.org/obo/mondo#ABBREVIATION													ACN	OMIM:101000	http://purl.obolibrary.org/obo/mondo#ABBREVIATION
MONDO:0007039	NF2-related schwannomatosis	oio:hasRelatedSynonym		BANF				BANF			OMIM:101000	schwannomatosis, vestibular	http://purl.obolibrary.org/obo/mondo#ABBREVIATION													BANF	OMIM:101000	http://purl.obolibrary.org/obo/mondo#ABBREVIATION
MONDO:0007052	growth hormone secreting pituitary adenoma 1	oio:hasExactSynonym		FIS				FIS			OMIM:102200	pituitary adenoma 1, multiple types	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				FIS	OMIM:102200	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007052	growth hormone secreting pituitary adenoma 1	oio:hasExactSynonym		IFS				IFS			OMIM:102200	pituitary adenoma 1, multiple types	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				IFS	OMIM:102200	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007057	Acroosteolysis dominant type	oio:hasExactSynonym		acroosteolysis with osteoporosis and changes 1n skull and mandible				acroosteolysis with osteoporosis and changes 1n skull and mandible			OMIM:102500	hajdu-cheney syndrome					acroosteolysis with osteoporosis and changes 1n skull and mandible	OMIM:102500										
MONDO:0007057	Acroosteolysis dominant type	oio:hasExactSynonym		SFPKS				SFPKS			OMIM:102500	hajdu-cheney syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				SFPKS	OMIM:102500	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007075	alacrima, congenital, autosomal dominant	oio:hasExactSynonym		alacrima, congenital, autosomal dominant				alacrima, congenital, autosomal dominant			OMIM:103420	alacrima, congenital, autosomal dominant					alacrima, congenital, autosomal dominant	OMIM:103420										
MONDO:0007080	glucocorticoid-remediable aldosteronism	oio:hasExactSynonym		GSH				GSH			OMIM:103900	hyperaldosteronism, familial, type 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				GSH	OMIM:103900	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007086	autosomal dominant Alport syndrome	oio:hasExactSynonym		alport syndrome 3a, autosomal dominant				alport syndrome 3a, autosomal dominant			OMIM:104200	alport syndrome 3a, autosomal dominant					alport syndrome 3a, autosomal dominant	OMIM:104200										
MONDO:0007086	autosomal dominant Alport syndrome	oio:hasExactSynonym		ATS3A				ATS3A			OMIM:104200	alport syndrome 3a, autosomal dominant	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				ATS3A	OMIM:104200	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007097	Finnish type amyloidosis	oio:hasExactSynonym		amyloidosis, hereditary systemic 4, finnish type				amyloidosis, hereditary systemic 4, finnish type			OMIM:105120	amyloidosis, finnish type					amyloidosis, hereditary systemic 4, finnish type	OMIM:105120										
MONDO:0007097	Finnish type amyloidosis	oio:hasExactSynonym		AMYLD4				AMYLD4			OMIM:105120	amyloidosis, finnish type	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				AMYLD4	OMIM:105120	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007098	ACys amyloidosis	oio:hasExactSynonym		HCHWA				HCHWA			OMIM:105150	cerebral amyloid angiopathy, cst3-related	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				HCHWA	OMIM:105150	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007099	familial visceral amyloidosis	oio:hasExactSynonym		amyloidosis, hereditary systemic 2				amyloidosis, hereditary systemic 2			OMIM:105200	amyloidosis, hereditary systemic 2					amyloidosis, hereditary systemic 2	OMIM:105200										
MONDO:0007099	familial visceral amyloidosis	oio:hasExactSynonym		AMYLD2				AMYLD2			OMIM:105200	amyloidosis, hereditary systemic 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				AMYLD2	OMIM:105200	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007100	familial amyloid neuropathy	oio:hasExactSynonym		Amyloidosis, hereditary systemic				Amyloidosis, hereditary systemic			OMIMPS:105210	Amyloidosis, hereditary systemic					Amyloidosis, hereditary systemic	OMIMPS:105210										
MONDO:0007101	familial primary localized cutaneous amyloidosis	oio:hasExactSynonym		Amyloidosis, primary localized cutaneous				Amyloidosis, primary localized cutaneous			OMIMPS:105250	Amyloidosis, primary localized cutaneous					Amyloidosis, primary localized cutaneous	OMIMPS:105250										
MONDO:0007105	frontotemporal dementia and/or amyotrophic lateral sclerosis 1	oio:hasExactSynonym		FTDALS				FTDALS			OMIM:105550	frontotemporal dementia and/or amyotrophic lateral sclerosis 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				FTDALS	OMIM:105550	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007109	congenital dyserythropoietic anemia type 3	oio:hasExactSynonym		anemia, congenital dyserythropoietic, type 3				anemia, congenital dyserythropoietic, type 3			OMIM:105600	anemia, congenital dyserythropoietic, type iiia					anemia, congenital dyserythropoietic, type 3	OMIM:105600										
MONDO:0007109	congenital dyserythropoietic anemia type 3	oio:hasExactSynonym		anemia, congenital dyserythropoietic, type iiia				anemia, congenital dyserythropoietic, type iiia			OMIM:105600	anemia, congenital dyserythropoietic, type iiia					anemia, congenital dyserythropoietic, type iiia	OMIM:105600										
MONDO:0007109	congenital dyserythropoietic anemia type 3	oio:hasExactSynonym		cda, type 3				cda, type 3			OMIM:105600	anemia, congenital dyserythropoietic, type iiia					cda, type 3	OMIM:105600										
MONDO:0007109	congenital dyserythropoietic anemia type 3	oio:hasExactSynonym		cda, type 3a				cda, type 3a			OMIM:105600	anemia, congenital dyserythropoietic, type iiia					cda, type 3a	OMIM:105600										
MONDO:0007109	congenital dyserythropoietic anemia type 3	oio:hasExactSynonym		dyserythropoietic anemia, congenital, type 3a				dyserythropoietic anemia, congenital, type 3a			OMIM:105600	anemia, congenital dyserythropoietic, type iiia					dyserythropoietic anemia, congenital, type 3a	OMIM:105600										
MONDO:0007109	congenital dyserythropoietic anemia type 3	oio:hasExactSynonym		CDAN3A				CDAN3A			OMIM:105600	anemia, congenital dyserythropoietic, type iiia	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				CDAN3A	OMIM:105600	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007110	Diamond-Blackfan anemia 1	oio:hasExactSynonym		BDS				BDS			OMIM:105650	diamond-blackfan anemia 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				BDS	OMIM:105650	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0007119	isolated aniridia	oio:hasExactSynonym		Aniridia				Aniridia			OMIMPS:106210	Aniridia					Aniridia	OMIMPS:106210										
MONDO:0007124	ankyloblepharon-ectodermal defects-cleft lip/palate syndrome	oio:hasExactSynonym		AEC				AEC			OMIM:106260	ankyloblepharon-ectodermal defects-cleft lip/palate	http://purl.obolibrary.org/obo/mondo#ABBREVIATION				AEC	OMIM:106260	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
