mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_diff_mondo	synonym_case_diff_source	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0000380	paranasal sinus carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	epidermoid carcinoma of the paranasal sinus	epidermoid carcinoma of the paranasal sinus	Epidermoid Carcinoma of the Paranasal Sinus	NCIT:C8193	Paranasal Sinus Squamous Cell Carcinoma			DOID:0050619		epidermoid carcinoma of the paranasal sinus	NCIT:C8193										
MONDO:0000380	paranasal sinus carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	paranasal sinus squamous cell carcinoma	paranasal sinus squamous cell carcinoma	Paranasal Sinus Squamous Cell Carcinoma	NCIT:C8193	Paranasal Sinus Squamous Cell Carcinoma			DOID:0050619		paranasal sinus squamous cell carcinoma	NCIT:C8193										
MONDO:0000380	paranasal sinus carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	squamous cell carcinoma of paranasal sinus	squamous cell carcinoma of paranasal sinus	Squamous Cell Carcinoma of Paranasal Sinus	NCIT:C8193	Paranasal Sinus Squamous Cell Carcinoma			DOID:0050619		squamous cell carcinoma of paranasal sinus	NCIT:C8193										
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oio:hasExactSynonym	oio:hasBroadSynonym	digestive system NET	digestive system NET	Digestive System NET	NCIT:C95404	Digestive System Neuroendocrine Tumor			NCIT:C95404		digestive system NET	NCIT:C95404										
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oio:hasExactSynonym	oio:hasBroadSynonym	digestive system neuroendocrine tumor	digestive system neuroendocrine tumor	Digestive System Neuroendocrine Tumor	NCIT:C95404	Digestive System Neuroendocrine Tumor			NCIT:C95404		digestive system neuroendocrine tumor	NCIT:C95404										
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oio:hasExactSynonym	oio:hasBroadSynonym	digestive system well differentiated neuroendocrine tumor	digestive system well differentiated neuroendocrine tumor	Digestive System Well Differentiated Neuroendocrine Tumor	NCIT:C95404	Digestive System Neuroendocrine Tumor			NCIT:C95404		digestive system well differentiated neuroendocrine tumor	NCIT:C95404										
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oio:hasExactSynonym	oio:hasBroadSynonym	gastroenteropancreatic NET	gastroenteropancreatic NET	Gastroenteropancreatic NET	NCIT:C95404	Digestive System Neuroendocrine Tumor			NCIT:C95404		gastroenteropancreatic NET	NCIT:C95404										
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oio:hasExactSynonym	oio:hasBroadSynonym	gastroenteropancreatic neuroendocrine tumor	gastroenteropancreatic neuroendocrine tumor	Gastroenteropancreatic Neuroendocrine Tumor	NCIT:C95404	Digestive System Neuroendocrine Tumor			NCIT:C95404		gastroenteropancreatic neuroendocrine tumor	NCIT:C95404										
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oio:hasExactSynonym	oio:hasBroadSynonym	gastrointestinal NET	gastrointestinal NET	Gastrointestinal NET	NCIT:C95404	Digestive System Neuroendocrine Tumor			NCIT:C95404		gastrointestinal NET	NCIT:C95404										
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oio:hasExactSynonym	oio:hasBroadSynonym	gastrointestinal neuroendocrine tumor	gastrointestinal neuroendocrine tumor	Gastrointestinal Neuroendocrine Tumor	NCIT:C95404	Digestive System Neuroendocrine Tumor			NCIT:C95404		gastrointestinal neuroendocrine tumor	NCIT:C95404										
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oio:hasExactSynonym	oio:hasBroadSynonym	gastrointestinal system neuroendocrine tumor	gastrointestinal system neuroendocrine tumor	Gastrointestinal System Neuroendocrine Tumor	NCIT:C95404	Digestive System Neuroendocrine Tumor			NCIT:C95404		gastrointestinal system neuroendocrine tumor	NCIT:C95404										
MONDO:0000408	fetal alcohol spectrum disorder	oio:hasExactSynonym	oio:hasRelatedSynonym	fetal alcohol syndrome	fetal alcohol syndrome	Fetal Alcohol Syndrome	NCIT:C84713	Fetal Alcohol Syndrome			MESH:D063647		fetal alcohol syndrome	NCIT:C84713										
MONDO:0000437	cerebellar ataxia	oio:hasExactSynonym	oio:hasNarrowSynonym	spinocerebellar ataxia	spinocerebellar ataxia	Spinocerebellar Ataxia	NCIT:C82341	Spinocerebellar Ataxia					spinocerebellar ataxia	NCIT:C82341										
MONDO:0000448	paraganglioma	oio:hasExactSynonym	oio:hasNarrowSynonym	chemodectoma	chemodectoma	Chemodectoma	NCIT:C2932	Carotid Body Paraganglioma			DOID:0050773		chemodectoma	NCIT:C2932										
MONDO:0000481	cervical dystonia	oio:hasExactSynonym	oio:hasRelatedSynonym	spasmodic torticollis	spasmodic torticollis	Spasmodic Torticollis	NCIT:C85072	Spasmodic Torticollis			DOID:0050840		spasmodic torticollis	NCIT:C85072										
MONDO:0000503	lung adenocarcinoma in situ	oio:hasExactSynonym	oio:hasNarrowSynonym	bronchioloalveolar carcinoma	bronchioloalveolar carcinoma	Bronchioloalveolar Carcinoma	NCIT:C136486	Lung Adenocarcinoma In Situ			NCIT:C136486		bronchioloalveolar carcinoma	NCIT:C136486										
MONDO:0000503	lung adenocarcinoma in situ	oio:hasExactSynonym	oio:hasNarrowSynonym	bronchioloalveolar carcinoma	bronchioloalveolar carcinoma	Bronchioloalveolar Carcinoma	NCIT:C2923	Minimally Invasive Lung Adenocarcinoma			NCIT:C136486		bronchioloalveolar carcinoma	NCIT:C2923										
MONDO:0000521	salivary gland carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	salivary gland cancer	salivary gland cancer	Salivary Gland Cancer	NCIT:C3811	Malignant Salivary Gland Neoplasm			NCIT:C9272		salivary gland cancer	NCIT:C3811										
MONDO:0000521	salivary gland carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	salivary gland cancer	salivary gland cancer	Salivary Gland Cancer	NCIT:C9272	Salivary Gland Carcinoma			NCIT:C9272		salivary gland cancer	NCIT:C9272										
MONDO:0000605	hypersensitivity reaction disease	oio:hasExactSynonym	oio:hasBroadSynonym	allergic reaction	allergic reaction	Allergic Reaction	NCIT:C114476	Allergic Reaction			NCIT:C3114		allergic reaction	NCIT:C114476										
MONDO:0000605	hypersensitivity reaction disease	oio:hasExactSynonym	oio:hasBroadSynonym	sensitive	sensitive	Sensitive	NCIT:C3114	Hypersensitivity			NCIT:C3114		sensitive	NCIT:C3114										
MONDO:0000605	hypersensitivity reaction disease	oio:hasExactSynonym	oio:hasBroadSynonym	sensitivity	sensitivity	Sensitivity	NCIT:C3114	Hypersensitivity			NCIT:C3114		sensitivity	NCIT:C3114										
MONDO:0000654	benign connective and soft tissue neoplasm	oio:hasExactSynonym	oio:hasRelatedSynonym	neoplasm of soft tissue	neoplasm of soft tissue	Neoplasm of Soft Tissue	NCIT:C3377	Soft Tissue Neoplasm			DOID:0060123		neoplasm of soft tissue	NCIT:C3377										
MONDO:0000654	benign connective and soft tissue neoplasm	oio:hasExactSynonym	oio:hasRelatedSynonym	tumor of the soft tissue	tumor of the soft tissue	Tumor of the Soft Tissue	NCIT:C3377	Soft Tissue Neoplasm			NCIT:C3377, DOID:0060123		tumor of the soft tissue	NCIT:C3377										
MONDO:0000675	pain agnosia	oio:hasExactSynonym	oio:hasRelatedSynonym	analgesia	analgesia	Analgesia	NCIT:C125664	Pain Agnosia			DOID:0060145		analgesia	NCIT:C125664										
MONDO:0000688	inborn organic aciduria	oio:hasExactSynonym	oio:hasBroadSynonym	disorder of organic acid metabolism	disorder of organic acid metabolism	Disorder of Organic Acid Metabolism	NCIT:C101334	Organic Acid Metabolism Disorder			NCIT:C101334		disorder of organic acid metabolism	NCIT:C101334										
MONDO:0000688	inborn organic aciduria	oio:hasExactSynonym	oio:hasBroadSynonym	organic acid metabolism disorder	organic acid metabolism disorder	Organic Acid Metabolism Disorder	NCIT:C101334	Organic Acid Metabolism Disorder			DOID:0060159		organic acid metabolism disorder	NCIT:C101334										
MONDO:0000741	angular cheilitis	oio:hasExactSynonym	oio:hasRelatedSynonym	cheilosis	cheilosis	Cheilosis	NCIT:C112198	Angular Cheilitis			NCIT:C112198, DOID:0060312		cheilosis	NCIT:C112198										
MONDO:0000814	B-cell adult acute lymphocytic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	B acute lymphoblastic leukemia	B acute lymphoblastic leukemia	B Acute Lymphoblastic Leukemia	NCIT:C8644	B Acute Lymphoblastic Leukemia			NCIT:C9143		B acute lymphoblastic leukemia	NCIT:C8644										
MONDO:0000814	B-cell adult acute lymphocytic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	B acute lymphoblastic leukemia	B acute lymphoblastic leukemia	B Acute Lymphoblastic Leukemia	NCIT:C9140	Childhood B Acute Lymphoblastic Leukemia			NCIT:C9143		B acute lymphoblastic leukemia	NCIT:C9140										
MONDO:0000814	B-cell adult acute lymphocytic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	B acute lymphoblastic leukemia	B acute lymphoblastic leukemia	B Acute Lymphoblastic Leukemia	NCIT:C9143	Adult B Acute Lymphoblastic Leukemia			NCIT:C9143		B acute lymphoblastic leukemia	NCIT:C9143										
MONDO:0000816	abdominal obesity-metabolic syndrome	oio:hasExactSynonym	oio:hasNarrowSynonym	metabolic syndrome X	metabolic syndrome X	Metabolic Syndrome X	NCIT:C84442	Metabolic Syndrome			NCIT:C84442		metabolic syndrome X	NCIT:C84442										
MONDO:0000870	childhood acute lymphoblastic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	acute lymphoblastic leukemia (ALL)	acute lymphoblastic leukemia (ALL)	Acute Lymphoblastic Leukemia (ALL)	NCIT:C3167	Acute Lymphoblastic Leukemia			NCIT:C3168		acute lymphoblastic leukemia (ALL)	NCIT:C3167										
MONDO:0000870	childhood acute lymphoblastic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	acute lymphoblastic leukemia (ALL)	acute lymphoblastic leukemia (ALL)	Acute lymphoblastic leukemia (ALL)	NCIT:C3167	Acute Lymphoblastic Leukemia			NCIT:C3168		acute lymphoblastic leukemia (ALL)	NCIT:C3167										
MONDO:0000870	childhood acute lymphoblastic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	acute lymphoblastic leukemia (ALL)	acute lymphoblastic leukemia (ALL)	Acute Lymphoblastic Leukemia (ALL)	NCIT:C3168	Childhood Acute Lymphoblastic Leukemia			NCIT:C3168		acute lymphoblastic leukemia (ALL)	NCIT:C3168										
MONDO:0000870	childhood acute lymphoblastic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	acute lymphoblastic leukemia (ALL)	acute lymphoblastic leukemia (ALL)	Acute Lymphoblastic Leukemia (ALL)	NCIT:C4967	Adult Acute Lymphoblastic Leukemia			NCIT:C3168		acute lymphoblastic leukemia (ALL)	NCIT:C4967										
MONDO:0000871	T-cell childhood acute lymphocytic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	T acute lymphoblastic leukemia	T acute lymphoblastic leukemia	T Acute Lymphoblastic Leukemia	NCIT:C3183	T Acute Lymphoblastic Leukemia			NCIT:C7953		T acute lymphoblastic leukemia	NCIT:C3183										
MONDO:0000871	T-cell childhood acute lymphocytic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	T acute lymphoblastic leukemia	T acute lymphoblastic leukemia	T Acute Lymphoblastic Leukemia	NCIT:C7953	Childhood T Acute Lymphoblastic Leukemia			NCIT:C7953		T acute lymphoblastic leukemia	NCIT:C7953										
MONDO:0000871	T-cell childhood acute lymphocytic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	T acute lymphoblastic leukemia	T acute lymphoblastic leukemia	T Acute Lymphoblastic Leukemia	NCIT:C9142	Adult T Acute Lymphoblastic Leukemia			NCIT:C7953		T acute lymphoblastic leukemia	NCIT:C9142										
MONDO:0000872	B-cell childhood acute lymphoblastic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	B acute lymphoblastic leukemia	B acute lymphoblastic leukemia	B Acute Lymphoblastic Leukemia	NCIT:C8644	B Acute Lymphoblastic Leukemia			NCIT:C9140		B acute lymphoblastic leukemia	NCIT:C8644										
MONDO:0000872	B-cell childhood acute lymphoblastic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	B acute lymphoblastic leukemia	B acute lymphoblastic leukemia	B Acute Lymphoblastic Leukemia	NCIT:C9140	Childhood B Acute Lymphoblastic Leukemia			NCIT:C9140		B acute lymphoblastic leukemia	NCIT:C9140										
MONDO:0000872	B-cell childhood acute lymphoblastic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	B acute lymphoblastic leukemia	B acute lymphoblastic leukemia	B Acute Lymphoblastic Leukemia	NCIT:C9143	Adult B Acute Lymphoblastic Leukemia			NCIT:C9140		B acute lymphoblastic leukemia	NCIT:C9143										
MONDO:0000875	adult acute monocytic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	acute monocytic leukemia	acute monocytic leukemia	Acute monocytic leukemia	NCIT:C4861	Acute Monocytic Leukemia			NCIT:C8263		acute monocytic leukemia	NCIT:C4861										
MONDO:0000875	adult acute monocytic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	acute monocytic leukemia	acute monocytic leukemia	Acute Monocytic Leukemia	NCIT:C4861	Acute Monocytic Leukemia			NCIT:C8263		acute monocytic leukemia	NCIT:C4861										
MONDO:0000875	adult acute monocytic leukemia	oio:hasExactSynonym	oio:hasBroadSynonym	acute monocytic leukemia	acute monocytic leukemia	Acute Monocytic Leukemia	NCIT:C8263	Adult Acute Monocytic Leukemia			NCIT:C8263		acute monocytic leukemia	NCIT:C8263										
MONDO:0000888	gastrointestinal mucositis	oio:hasExactSynonym	oio:hasRelatedSynonym	mucositis	mucositis	Mucositis	NCIT:C115965	Mucositis			DOID:0080178		mucositis	NCIT:C115965										
MONDO:0000888	gastrointestinal mucositis	oio:hasExactSynonym	oio:hasRelatedSynonym	mucositis	mucositis	Mucositis	NCIT:C3853	Gastrointestinal Mucositis			DOID:0080178		mucositis	NCIT:C3853										
MONDO:0000922	pelvic inflammatory disease	oio:hasExactSynonym	oio:hasRelatedSynonym	pelvic infection	pelvic infection	Pelvic Infection	NCIT:C3889	Pelvic Inflammatory Disease			NCIT:C3889		pelvic infection	NCIT:C3889										
MONDO:0000995	familial periodic paralysis	oio:hasExactSynonym	oio:hasRelatedSynonym	normokalemic periodic paralysis	normokalemic periodic paralysis	Normokalemic Periodic Paralysis	NCIT:C122791	Normokalemic Periodic Paralysis			MESH:D010245		normokalemic periodic paralysis	NCIT:C122791										
MONDO:0001014	chronic leukemia	oio:hasExactSynonym	oio:hasRelatedSynonym	CLL			NCIT:C3163	Chronic Lymphocytic Leukemia	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	DOID:1036		CLL	NCIT:C3163	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0001014	chronic leukemia	oio:hasExactSynonym	oio:hasRelatedSynonym	CML			NCIT:C3174	Chronic Myeloid Leukemia, BCR-ABL1 Positive	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	DOID:1036		CML	NCIT:C3174	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0001020	amblyopia	oio:hasExactSynonym	oio:hasRelatedSynonym	lazy eye	lazy eye	Lazy Eye	NCIT:C118764	Amblyopia			NCIT:C118764		lazy eye	NCIT:C118764										
MONDO:0001056	gastric cancer	oio:hasExactSynonym	oio:hasBroadSynonym	gastric neoplasm	gastric neoplasm	Gastric Neoplasm	NCIT:C3387	Gastric Neoplasm			DOID:10534, NCIT:C3387		gastric neoplasm	NCIT:C3387										
MONDO:0001082	lymph node cancer	oio:hasExactSynonym	oio:hasBroadSynonym	lymph node neoplasm	lymph node neoplasm	Lymph Node Neoplasm	NCIT:C35497	Lymph Node Neoplasm			NCIT:C35497, DOID:10619		lymph node neoplasm	NCIT:C35497										
MONDO:0001083	Fanconi renotubular syndrome	oio:hasExactSynonym	oio:hasNarrowSynonym	adult Fanconi syndrome	adult Fanconi syndrome	Adult Fanconi Syndrome	NCIT:C4377	Adult Fanconi Syndrome			DOID:1062		adult Fanconi syndrome	NCIT:C4377										
MONDO:0001095	mediastinum neuroblastoma	oio:hasExactSynonym	oio:hasRelatedSynonym	mediastinal neuroblastoma	mediastinal neuroblastoma	Mediastinal Neuroblastoma	NCIT:C6628	Mediastinal Neuroblastoma			NCIT:C6628		mediastinal neuroblastoma	NCIT:C6628										
MONDO:0001095	mediastinum neuroblastoma	oio:hasExactSynonym	oio:hasRelatedSynonym	neuroblastoma of the mediastinum	neuroblastoma of the mediastinum	Neuroblastoma of the Mediastinum	NCIT:C6628	Mediastinal Neuroblastoma			NCIT:C6628		neuroblastoma of the mediastinum	NCIT:C6628										
MONDO:0001147	meningocele	oio:hasExactSynonym	oio:hasNarrowSynonym	spinal meningocele	spinal meningocele	Spinal Meningocele	NCIT:C101209	Spinal Meningocele					spinal meningocele	NCIT:C101209										
MONDO:0001147	meningocele	oio:hasExactSynonym	oio:hasNarrowSynonym	spinal meningocele	spinal meningocele	Spinal Meningocele	NCIT:C101214	Spina Bifida					spinal meningocele	NCIT:C101214										
MONDO:0001187	urinary bladder cancer	oio:hasExactSynonym	oio:hasBroadSynonym	tumor of the bladder	tumor of the bladder	Tumor of the Bladder	NCIT:C2901	Bladder Neoplasm			DOID:11054, NCIT:C2901		tumor of the bladder	NCIT:C2901										
MONDO:0001256	arteriovenous hemangioma/malformation	oio:hasExactSynonym	oio:hasRelatedSynonym	arteriovenous malformation	arteriovenous malformation	Arteriovenous Malformation	NCIT:C2882	Arteriovenous Malformation/Hemangioma			DOID:11294		arteriovenous malformation	NCIT:C2882										
MONDO:0001260	cercarial dermatitis	oio:hasExactSynonym	oio:hasRelatedSynonym	swimmer's itch	swimmer's itch	Swimmer's Itch	NCIT:C128349	Cercarial Dermatitis			GARD:0009747		swimmer's itch	NCIT:C128349										
MONDO:0001280	choroiditis	oio:hasExactSynonym	oio:hasRelatedSynonym	Posterior Uveitis			NCIT:C35111	Posterior Uveitis			NORD:1601		Posterior Uveitis	NCIT:C35111										
MONDO:0001280	choroiditis	oio:hasExactSynonym	oio:hasRelatedSynonym	posterior uveitis	posterior uveitis	Posterior Uveitis	NCIT:C35111	Posterior Uveitis			MONDO:ambiguous, NCIT:C35111		posterior uveitis	NCIT:C35111										
MONDO:0001302	hypertensive heart disease	oio:hasExactSynonym	oio:hasRelatedSynonym	hypertensive cardiomegaly	hypertensive cardiomegaly	Hypertensive Cardiomegaly	NCIT:C4907	Hypertensive Cardiomegaly					hypertensive cardiomegaly	NCIT:C4907										
MONDO:0001322	pericardium cancer	oio:hasExactSynonym	oio:hasBroadSynonym	pericardial tumor	pericardial tumor	Pericardial Tumor	NCIT:C4651	Pericardial Neoplasm			NCIT:C4651, DOID:116		pericardial tumor	NCIT:C4651										
MONDO:0001325	penile cancer	oio:hasExactSynonym	oio:hasBroadSynonym	penile neoplasm	penile neoplasm	Penile Neoplasm	NCIT:C3317	Penile Neoplasm			DOID:11615		penile neoplasm	NCIT:C3317										
MONDO:0001340	heart cancer	oio:hasExactSynonym	oio:hasBroadSynonym	Cardiac tumor	Cardiac tumor	Cardiac Tumor	NCIT:C3081	Heart Neoplasm			DOID:117, NCIT:C3081		Cardiac tumor	NCIT:C3081										
MONDO:0001340	heart cancer	oio:hasExactSynonym	oio:hasBroadSynonym	tumor of heart	tumor of heart	Tumor of Heart	NCIT:C3081	Heart Neoplasm			DOID:117		tumor of heart	NCIT:C3081										
MONDO:0001398	ureter benign neoplasm	oio:hasExactSynonym	oio:hasBroadSynonym	ureteral tumor	ureteral tumor	Ureteral Tumor	NCIT:C3427	Ureter Neoplasm			DOID:11885, NCIT:C3427		ureteral tumor	NCIT:C3427										
MONDO:0001402	vaginal cancer	oio:hasExactSynonym	oio:hasBroadSynonym	vagina neoplasm	vagina neoplasm	Vagina Neoplasm	NCIT:C3437	Vaginal Neoplasm			DOID:119		vagina neoplasm	NCIT:C3437										
MONDO:0001402	vaginal cancer	oio:hasExactSynonym	oio:hasBroadSynonym	vaginal tumor	vaginal tumor	Vaginal Tumor	NCIT:C3437	Vaginal Neoplasm			NCIT:C3437, DOID:119		vaginal tumor	NCIT:C3437										
MONDO:0001406	peripheral nervous system neoplasm	oio:hasExactSynonym	oio:hasNarrowSynonym	nerve sheath neoplasm	nerve sheath neoplasm	Nerve Sheath Neoplasm	NCIT:C4972	Nerve Sheath Neoplasm			DOID:1192		nerve sheath neoplasm	NCIT:C4972										
MONDO:0001406	peripheral nervous system neoplasm	oio:hasExactSynonym	oio:hasNarrowSynonym	nerve sheath tumors	nerve sheath tumors	Nerve Sheath Tumors	NCIT:C4972	Nerve Sheath Neoplasm			DOID:1192		nerve sheath tumors	NCIT:C4972										
MONDO:0001407	tracheal cancer	oio:hasExactSynonym	oio:hasBroadSynonym	tracheal neoplasm	tracheal neoplasm	Tracheal Neoplasm	NCIT:C3419	Tracheal Neoplasm			DOID:11920		tracheal neoplasm	NCIT:C3419										
MONDO:0001444	Chagas disease	oio:hasExactSynonym	oio:hasRelatedSynonym	American trypanosomiasis	American trypanosomiasis	American Trypanosomiasis	NCIT:C84629	Chagas Disease			DOID:12140		American trypanosomiasis	NCIT:C84629										
MONDO:0001493	chronic pulmonary heart disease	oio:hasExactSynonym	oio:hasBroadSynonym	Cor pulmonale	Cor pulmonale	Cor Pulmonale	NCIT:C34478	Cor Pulmonale			NCIT:C34478		Cor pulmonale	NCIT:C34478										
MONDO:0001502	retroperitoneum carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	retroperitoneal cancer	retroperitoneal cancer	Retroperitoneal Cancer	NCIT:C7352	Retroperitoneal Carcinoma			NCIT:C7352		retroperitoneal cancer	NCIT:C7352										
MONDO:0001528	vulva cancer	oio:hasExactSynonym	oio:hasBroadSynonym	neoplasm of vulva	neoplasm of vulva	Neoplasm of Vulva	NCIT:C3443	Vulvar Neoplasm			DOID:1245		neoplasm of vulva	NCIT:C3443										
MONDO:0001586	mucopolysaccharidosis type 1	oio:hasExactSynonym	oio:hasNarrowSynonym	Hurler syndrome	Hurler syndrome	Hurler Syndrome	NCIT:C61261	Hurler Syndrome			DOID:12802		Hurler syndrome	NCIT:C61261										
MONDO:0001586	mucopolysaccharidosis type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	MPS I			NCIT:C85053	Mucopolysaccharidosis Type I			GARD:0010335		MPS I	NCIT:C85053										
MONDO:0001586	mucopolysaccharidosis type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	mucopolysaccharidosis I	mucopolysaccharidosis I	Mucopolysaccharidosis I	NCIT:C85053	Mucopolysaccharidosis Type I			DOID:12802		mucopolysaccharidosis I	NCIT:C85053										
