mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_mondo	synonym_case_diff_mondo	synonym_case_mondo_is_many	synonym_case_source	synonym_case_diff_source	synonym_case_source_is_many	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0000104	anemia, hypochromic microcytic with iron overload	oio:hasExactSynonym		anemia, hypochromic microcytic, with iron overload	anemia, hypochromic microcytic, with iron overload	anemia, hypochromic microcytic, with iron overload	False	Anemia, hypochromic microcytic, with iron overload	Anemia, hypochromic microcytic, with iron overload	False	OMIMPS:206100	Anemia, hypochromic microcytic, with iron overload					anemia, hypochromic microcytic, with iron overload	OMIMPS:206100										
MONDO:0000118	reticulate pigment disorder	oio:hasExactSynonym		reticulate pigment disorders	reticulate pigment disorders	reticulate pigment disorders	False	Reticulate pigment disorders	Reticulate pigment disorders	False	OMIMPS:179850	Reticulate pigment disorders					reticulate pigment disorders	OMIMPS:179850										
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	oio:hasExactSynonym		immunodeficiency-centromeric instability-facial anomalies	immunodeficiency-centromeric instability-facial anomalies	immunodeficiency-centromeric instability-facial anomalies	False	Immunodeficiency-centromeric instability-facial anomalies	Immunodeficiency-centromeric instability-facial anomalies	False	OMIMPS:242860	Immunodeficiency-centromeric instability-facial anomalies					immunodeficiency-centromeric instability-facial anomalies	OMIMPS:242860										
MONDO:0000152	thiamine-responsive dysfunction syndrome	oio:hasExactSynonym		thiamine-responsive dysfunction syndrome	thiamine-responsive dysfunction syndrome	thiamine-responsive dysfunction syndrome	False	Thiamine-responsive dysfunction syndrome	Thiamine-responsive dysfunction syndrome	False	OMIMPS:249270	Thiamine-responsive dysfunction syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			thiamine-responsive dysfunction syndrome	OMIMPS:249270										
MONDO:0000182	congenital myasthenic syndrome with tubular aggregates	oio:hasExactSynonym		myasthenic syndrome, congenital, with tubular aggregates	myasthenic syndrome, congenital, with tubular aggregates	myasthenic syndrome, congenital, with tubular aggregates	False	Myasthenic syndrome, congenital, with tubular aggregates	Myasthenic syndrome, congenital, with tubular aggregates	False	OMIMPS:610542	Myasthenic syndrome, congenital, with tubular aggregates					myasthenic syndrome, congenital, with tubular aggregates	OMIMPS:610542										
MONDO:0000188	GLUT1 deficiency syndrome	oio:hasExactSynonym		GLUT1 deficiency syndrome	GLUT1 deficiency syndrome	GLUT1 deficiency syndrome	False	Glut1 deficiency syndrome	Glut1 deficiency syndrome	False	OMIMPS:606777	Glut1 deficiency syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			GLUT1 deficiency syndrome	OMIMPS:606777										
MONDO:0000208	microcephaly, short stature, and impaired glucose metabolism 1	oio:hasExactSynonym		microcephaly, short stature, and impaired glucose metabolism 1	microcephaly, short stature, and impaired glucose metabolism 1		False	microcephaly, short stature, and impaired glucose metabolism 1		False	OMIM:616033	microcephaly, short stature, and impaired glucose metabolism 1		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			microcephaly, short stature, and impaired glucose metabolism 1	OMIM:616033										
MONDO:0000208	microcephaly, short stature, and impaired glucose metabolism 1	oio:hasExactSynonym		MSSGM1	MSSGM1		False	MSSGM1		False	OMIM:616033	microcephaly, short stature, and impaired glucose metabolism 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			MSSGM1	OMIM:616033	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000209	prenatal-onset spinal muscular atrophy with congenital bone fractures	oio:hasExactSynonym		spinal muscular atrophy with congenital bone fractures	spinal muscular atrophy with congenital bone fractures	spinal muscular atrophy with congenital bone fractures	False	Spinal muscular atrophy with congenital bone fractures	Spinal muscular atrophy with congenital bone fractures	False	OMIMPS:616866	Spinal muscular atrophy with congenital bone fractures					spinal muscular atrophy with congenital bone fractures	OMIMPS:616866										
MONDO:0000212	hypercalcemia, infantile	oio:hasExactSynonym		hypercalcemia, infantile	hypercalcemia, infantile	hypercalcemia, infantile	False	Hypercalcemia, infantile	Hypercalcemia, infantile	False	OMIMPS:143880	Hypercalcemia, infantile					hypercalcemia, infantile	OMIMPS:143880										
MONDO:0000334	multinodular goiter	oio:hasExactSynonym		goiter, multinodular	goiter, multinodular	goiter, multinodular	False	Goiter, multinodular	Goiter, multinodular	False	OMIMPS:138800	Goiter, multinodular					goiter, multinodular	OMIMPS:138800										
MONDO:0000359	spondylocostal dysostosis	oio:hasExactSynonym		spondylocostal dysostosis	spondylocostal dysostosis	spondylocostal dysostosis	False	Spondylocostal dysostosis	Spondylocostal dysostosis	False	OMIMPS:277300	Spondylocostal dysostosis					spondylocostal dysostosis	OMIMPS:277300										
MONDO:0000390	vitelliform macular dystrophy	oio:hasExactSynonym		macular dystrophy, vitelliform	macular dystrophy, vitelliform	macular dystrophy, vitelliform	False	Macular dystrophy, vitelliform	Macular dystrophy, vitelliform	False	OMIMPS:153840	Macular dystrophy, vitelliform					macular dystrophy, vitelliform	OMIMPS:153840										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		polycystic liver disease	polycystic liver disease	polycystic liver disease	False	Polycystic liver disease	Polycystic liver disease	False	OMIMPS:174050	Polycystic liver disease					polycystic liver disease	OMIMPS:174050										
MONDO:0000453	short QT syndrome	oio:hasExactSynonym		short QT syndrome	short QT syndrome	short QT syndrome	False	Short QT syndrome	Short QT syndrome	False	OMIMPS:609620	Short QT syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			short QT syndrome	OMIMPS:609620										
MONDO:0000456	cerebral creatine deficiency syndrome	oio:hasExactSynonym		cerebral creatine deficiency syndrome	cerebral creatine deficiency syndrome	cerebral creatine deficiency syndrome	False	Cerebral creatine deficiency syndrome	Cerebral creatine deficiency syndrome	False	OMIMPS:300352	Cerebral creatine deficiency syndrome					cerebral creatine deficiency syndrome	OMIMPS:300352										
MONDO:0000463	Ochoa syndrome	oio:hasExactSynonym		Urofacial Syndrome	Urofacial Syndrome	Urofacial Syndrome|urofacial syndrome	True	Urofacial syndrome	Urofacial syndrome	False	OMIMPS:236730	Urofacial syndrome					Urofacial Syndrome	OMIMPS:236730										
MONDO:0000463	Ochoa syndrome	oio:hasExactSynonym		urofacial syndrome	urofacial syndrome	Urofacial Syndrome|urofacial syndrome	True	Urofacial syndrome	Urofacial syndrome	False	OMIMPS:236730	Urofacial syndrome					urofacial syndrome	OMIMPS:236730										
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oio:hasExactSynonym		inclusion body myopathy/Paget disease/frontotemporal dementia	inclusion body myopathy/Paget disease/frontotemporal dementia	inclusion body myopathy/Paget disease/frontotemporal dementia	False	Inclusion body myopathy/Paget disease/frontotemporal dementia	Inclusion body myopathy/Paget disease/frontotemporal dementia	False	OMIMPS:167320	Inclusion body myopathy/Paget disease/frontotemporal dementia					inclusion body myopathy/Paget disease/frontotemporal dementia	OMIMPS:167320										
MONDO:0000608	familial juvenile hyperuricemic nephropathy	oio:hasExactSynonym		tubulointerstitial kidney disease	tubulointerstitial kidney disease	tubulointerstitial kidney disease	False	Tubulointerstitial kidney disease	Tubulointerstitial kidney disease	False	OMIMPS:162000	Tubulointerstitial kidney disease					tubulointerstitial kidney disease	OMIMPS:162000										
MONDO:0000824	congenital diarrhea	oio:hasExactSynonym		diarrhea, congenital	diarrhea, congenital	diarrhea, congenital	False	Diarrhea, congenital	Diarrhea, congenital	False	OMIMPS:214700	Diarrhea, congenital					diarrhea, congenital	OMIMPS:214700										
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	oio:hasExactSynonym		Andermann syndrome	Andermann syndrome	Andermann syndrome	False	andermann syndrome	andermann syndrome	False	OMIM:218000	agenesis of the corpus callosum with peripheral neuropathy					Andermann syndrome	OMIM:218000										
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	oio:hasExactSynonym		Charlevoix disease	Charlevoix disease	Charlevoix disease	False	charlevoix disease	charlevoix disease	False	OMIM:218000	agenesis of the corpus callosum with peripheral neuropathy					Charlevoix disease	OMIM:218000										
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	oio:hasExactSynonym		agenesis of the corpus callosum with peripheral neuropathy	agenesis of the corpus callosum with peripheral neuropathy		False	agenesis of the corpus callosum with peripheral neuropathy		False	OMIM:218000	agenesis of the corpus callosum with peripheral neuropathy					agenesis of the corpus callosum with peripheral neuropathy	OMIM:218000										
MONDO:0000904	complex cortical dysplasia with other brain malformations	oio:hasExactSynonym		cortical dysplasia, complex, with other brain malformations	cortical dysplasia, complex, with other brain malformations	cortical dysplasia, complex, with other brain malformations	False	Cortical dysplasia, complex, with other brain malformations	Cortical dysplasia, complex, with other brain malformations	False	OMIMPS:614039	Cortical dysplasia, complex, with other brain malformations					cortical dysplasia, complex, with other brain malformations	OMIMPS:614039										
MONDO:0000908	arrhythmogenic right ventricular dysplasia 13	oio:hasExactSynonym		arrhythmogenic right ventricular cardiomyopathy 13	arrhythmogenic right ventricular cardiomyopathy 13		False	arrhythmogenic right ventricular cardiomyopathy 13		False	OMIM:615616	arrhythmogenic right ventricular dysplasia, familial, 13					arrhythmogenic right ventricular cardiomyopathy 13	OMIM:615616										
MONDO:0000908	arrhythmogenic right ventricular dysplasia 13	oio:hasExactSynonym		arrhythmogenic right ventricular dysplasia, familial, 13	arrhythmogenic right ventricular dysplasia, familial, 13		False	arrhythmogenic right ventricular dysplasia, familial, 13		False	OMIM:615616	arrhythmogenic right ventricular dysplasia, familial, 13					arrhythmogenic right ventricular dysplasia, familial, 13	OMIM:615616										
MONDO:0000908	arrhythmogenic right ventricular dysplasia 13	oio:hasExactSynonym		ARVC13	ARVC13		False	ARVC13		False	OMIM:615616	arrhythmogenic right ventricular dysplasia, familial, 13	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			ARVC13	OMIM:615616	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000908	arrhythmogenic right ventricular dysplasia 13	oio:hasExactSynonym		ARVD13	ARVD13		False	ARVD13		False	OMIM:615616	arrhythmogenic right ventricular dysplasia, familial, 13	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			ARVD13	OMIM:615616	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000909	Bartter disease type 4B	oio:hasExactSynonym		BARTS4B	BARTS4B		False	BARTS4B		False	OMIM:613090	bartter syndrome, type 4b, neonatal, with sensorineural deafness	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			BARTS4B	OMIM:613090	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000910	retinitis pigmentosa 6	oio:hasExactSynonym		retinitis pigmentosa 6	retinitis pigmentosa 6		False	retinitis pigmentosa 6		False	OMIM:312612	retinitis pigmentosa 6					retinitis pigmentosa 6	OMIM:312612										
MONDO:0000910	retinitis pigmentosa 6	oio:hasExactSynonym		RP6	RP6		False	RP6		False	OMIM:312612	retinitis pigmentosa 6	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			RP6	OMIM:312612	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000913	hereditary spherocytosis type 2	oio:hasExactSynonym		spherocytosis, type 2	spherocytosis, type 2		False	spherocytosis, type 2		False	OMIM:616649	spherocytosis, type 2					spherocytosis, type 2	OMIM:616649										
MONDO:0000913	hereditary spherocytosis type 2	oio:hasExactSynonym		HS2	HS2		False	HS2		False	OMIM:616649	spherocytosis, type 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HS2	OMIM:616649	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000913	hereditary spherocytosis type 2	oio:hasExactSynonym		SPH2	SPH2		False	SPH2		False	OMIM:616649	spherocytosis, type 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SPH2	OMIM:616649	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	oio:hasExactSynonym		CADASIL	CADASIL	CADASIL	False	cadasil	cadasil	False	OMIM:125310	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CADASIL	OMIM:125310										
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	oio:hasExactSynonym		CASIL	CASIL	CASIL	False	casil	casil	False	OMIM:125310	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CASIL	OMIM:125310										
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	oio:hasExactSynonym		cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1		False	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1		False	OMIM:125310	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	OMIM:125310										
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	oio:hasExactSynonym		CADASIL1	CADASIL1		False	CADASIL1		False	OMIM:125310	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CADASIL1	OMIM:125310	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0001046	imperforate anus	oio:hasExactSynonym		anus, imperforate	anus, imperforate		False	anus, imperforate		False	OMIM:207500	anus, imperforate					anus, imperforate	OMIM:207500										
MONDO:0001046	imperforate anus	oio:hasExactSynonym		anus, imperforate	anus, imperforate		False	anus, imperforate		False	OMIM:301800	anus, imperforate					anus, imperforate	OMIM:301800										
MONDO:0001056	gastric cancer	oio:hasExactSynonym		gastric cancer	gastric cancer		False	gastric cancer		False	OMIM:613659	gastric cancer					gastric cancer	OMIM:613659										
MONDO:0001115	familial polycythemia	oio:hasExactSynonym		erythrocytosis, familial	erythrocytosis, familial	erythrocytosis, familial	False	Erythrocytosis, familial	Erythrocytosis, familial	False	OMIMPS:133100	Erythrocytosis, familial					erythrocytosis, familial	OMIMPS:133100										
MONDO:0001347	facioscapulohumeral muscular dystrophy	oio:hasExactSynonym		facioscapulohumeral muscular dystrophy	facioscapulohumeral muscular dystrophy	facioscapulohumeral muscular dystrophy	False	Facioscapulohumeral muscular dystrophy	Facioscapulohumeral muscular dystrophy	False	OMIMPS:158900	Facioscapulohumeral muscular dystrophy					facioscapulohumeral muscular dystrophy	OMIMPS:158900										
MONDO:0001384	myopia	oio:hasExactSynonym		myopia	myopia	myopia	False	Myopia	Myopia	False	OMIMPS:160700	Myopia					myopia	OMIMPS:160700										
MONDO:0001734	tuberous sclerosis	oio:hasExactSynonym		tuberous sclerosis	tuberous sclerosis	tuberous sclerosis	False	Tuberous sclerosis	Tuberous sclerosis	False	OMIMPS:191100	Tuberous sclerosis		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			tuberous sclerosis	OMIMPS:191100										
MONDO:0002009	major depressive disorder	oio:hasExactSynonym		major depressive disorder	major depressive disorder		False	major depressive disorder		False	OMIM:608516	major depressive disorder					major depressive disorder	OMIM:608516										
MONDO:0002009	major depressive disorder	oio:hasExactSynonym		unipolar depression	unipolar depression		False	unipolar depression		False	OMIM:608516	major depressive disorder					unipolar depression	OMIM:608516										
MONDO:0002070	ventricular septal defect	oio:hasExactSynonym		ventricular septal defect	ventricular septal defect	ventricular septal defect	False	Ventricular septal defect	Ventricular septal defect	False	OMIMPS:614429	Ventricular septal defect					ventricular septal defect	OMIMPS:614429										
MONDO:0002412	disorder of glycogen metabolism	oio:hasExactSynonym		glycogen storage disease	glycogen storage disease	glycogen storage disease	False	Glycogen storage disease	Glycogen storage disease	False	OMIMPS:232200	Glycogen storage disease					glycogen storage disease	OMIMPS:232200										
MONDO:0002422	adamantinoma	oio:hasExactSynonym		adamantinoma of long bones	adamantinoma of long bones		False	adamantinoma of long bones		False	OMIM:102660	adamantinoma of long bones					adamantinoma of long bones	OMIM:102660										
MONDO:0002457	Treacher-Collins syndrome	oio:hasExactSynonym		Treacher Collins Syndrome	Treacher Collins Syndrome	Treacher Collins Syndrome|Treacher Collins syndrome	True	Treacher Collins syndrome	Treacher Collins syndrome	False	OMIMPS:154500	Treacher Collins syndrome					Treacher Collins Syndrome	OMIMPS:154500										
MONDO:0002457	Treacher-Collins syndrome	oio:hasExactSynonym		Treacher Collins syndrome	Treacher Collins syndrome	Treacher Collins Syndrome|Treacher Collins syndrome	True	Treacher Collins syndrome		False	OMIMPS:154500	Treacher Collins syndrome					Treacher Collins syndrome	OMIMPS:154500										
MONDO:0002474	primary hyperoxaluria	oio:hasExactSynonym		hyperoxaluria, primary	hyperoxaluria, primary	hyperoxaluria, primary	False	Hyperoxaluria, primary	Hyperoxaluria, primary	False	OMIMPS:259900	Hyperoxaluria, primary					hyperoxaluria, primary	OMIMPS:259900										
MONDO:0003947	hyper-IgM syndrome	oio:hasExactSynonym		immunodeficiency with hyper-IgM	immunodeficiency with hyper-IgM	immunodeficiency with hyper-IgM	False	Immunodeficiency with hyper-IgM	Immunodeficiency with hyper-IgM	False	OMIMPS:308230	Immunodeficiency with hyper-IgM					immunodeficiency with hyper-IgM	OMIMPS:308230										
MONDO:0004573	ariboflavinosis	oio:hasExactSynonym		riboflavin deficiency	riboflavin deficiency		False	riboflavin deficiency		False	OMIM:615026	riboflavin deficiency					riboflavin deficiency	OMIM:615026										
MONDO:0004743	hyperhomocysteinemia	oio:hasExactSynonym		hyperhomocysteinemia	hyperhomocysteinemia		False	hyperhomocysteinemia		False	OMIM:603174	hyperhomocysteinemia					hyperhomocysteinemia	OMIM:603174										
MONDO:0004914	celiac artery stenosis from compression by median arcuate ligament of diaphragm	oio:hasExactSynonym		celiac artery stenosis from compression by median arcuate ligament of diaphragm	celiac artery stenosis from compression by median arcuate ligament of diaphragm		False	celiac artery stenosis from compression by median arcuate ligament of diaphragm		False	OMIM:116870	celiac artery stenosis from compression by median arcuate ligament of diaphragm					celiac artery stenosis from compression by median arcuate ligament of diaphragm	OMIM:116870										
MONDO:0004948	B-cell chronic lymphocytic leukemia	oio:hasExactSynonym		CLL	CLL		False	CLL		False	OMIM:151400	leukemia, chronic lymphocytic	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CLL	OMIM:151400	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0004980	atopic eczema	oio:hasExactSynonym		dermatitis, atopic	dermatitis, atopic		False	dermatitis, atopic		False	OMIM:603165	dermatitis, atopic					dermatitis, atopic	OMIM:603165										
MONDO:0004980	atopic eczema	oio:hasExactSynonym		eczema, atopic	eczema, atopic		False	eczema, atopic		False	OMIM:603165	dermatitis, atopic					eczema, atopic	OMIM:603165										
MONDO:0004980	atopic eczema	oio:hasExactSynonym		ATOD	ATOD	ATOD	False	atod	atod	False	OMIM:603165	dermatitis, atopic		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			ATOD	OMIM:603165										
MONDO:0004983	spermatogenic failure	oio:hasExactSynonym		spermatogenic failure	spermatogenic failure	spermatogenic failure	False	Spermatogenic failure	Spermatogenic failure	False	OMIMPS:258150	Spermatogenic failure					spermatogenic failure	OMIMPS:258150										
MONDO:0005002	chronic obstructive pulmonary disease	oio:hasExactSynonym		COPD	COPD		False	COPD		False	OMIM:606963	pulmonary disease, chronic obstructive	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			COPD	OMIM:606963	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0005081	preeclampsia	oio:hasExactSynonym		preeclampsia/eclampsia	preeclampsia/eclampsia	preeclampsia/eclampsia	False	Preeclampsia/eclampsia	Preeclampsia/eclampsia	False	OMIMPS:189800	Preeclampsia/eclampsia					preeclampsia/eclampsia	OMIMPS:189800										
MONDO:0005090	schizophrenia	oio:hasExactSynonym		schizophrenia	schizophrenia		False	schizophrenia		False	OMIM:181500	schizophrenia		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL			schizophrenia	OMIM:181500										
MONDO:0005115	temporal lobe epilepsy	oio:hasExactSynonym		epilepsy, familial temporal lobe	epilepsy, familial temporal lobe	epilepsy, familial temporal lobe	False	Epilepsy, familial temporal lobe	Epilepsy, familial temporal lobe	False	OMIMPS:600512	Epilepsy, familial temporal lobe					epilepsy, familial temporal lobe	OMIMPS:600512										
MONDO:0005129	cataract	oio:hasExactSynonym		cataract	cataract	cataract	False	Cataract	Cataract	False	OMIMPS:116200	Cataract					cataract	OMIMPS:116200										
MONDO:0005130	celiac disease	oio:hasExactSynonym		celiac disease	celiac disease	celiac disease	False	Celiac disease	Celiac disease	False	OMIMPS:212750	Celiac disease					celiac disease	OMIMPS:212750										
MONDO:0005147	type 1 diabetes mellitus	oio:hasExactSynonym		T1D	T1D		False	T1D		False	OMIM:222100	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION			T1D	OMIM:222100	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0005147	type 1 diabetes mellitus	oio:hasExactSynonym		IDDM	IDDM		False	IDDM		False	OMIM:222100	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#DEPRECATED			IDDM	OMIM:222100	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0005148	type 2 diabetes mellitus	oio:hasExactSynonym		diabetes mellitus, noninsulin-dependent	diabetes mellitus, noninsulin-dependent		False	diabetes mellitus, noninsulin-dependent		False	OMIM:125853	type 2 diabetes mellitus					diabetes mellitus, noninsulin-dependent	OMIM:125853										
MONDO:0005148	type 2 diabetes mellitus	oio:hasExactSynonym		diabetes mellitus, type 2	diabetes mellitus, type 2		False	diabetes mellitus, type 2		False	OMIM:125853	type 2 diabetes mellitus					diabetes mellitus, type 2	OMIM:125853										
MONDO:0005148	type 2 diabetes mellitus	oio:hasExactSynonym		noninsulin-dependent diabetes mellitus	noninsulin-dependent diabetes mellitus		False	noninsulin-dependent diabetes mellitus		False	OMIM:125853	type 2 diabetes mellitus					noninsulin-dependent diabetes mellitus	OMIM:125853										
MONDO:0005148	type 2 diabetes mellitus	oio:hasExactSynonym		type 2 diabetes mellitus	type 2 diabetes mellitus		False	type 2 diabetes mellitus		False	OMIM:125853	type 2 diabetes mellitus					type 2 diabetes mellitus	OMIM:125853										
