mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_diff_mondo	synonym_case_diff_source	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0000283	Hantavirus hemorrhagic fever with renal syndrome, Seoul virus type	oio:hasExactSynonym	oio:hasRelatedSynonym	Korean hemorrhagic fever			DOID:0050200	Korean hemorrhagic fever					Korean hemorrhagic fever	DOID:0050200										
MONDO:0000284	Hantavirus hemorrhagic fever with renal syndrome, Puumala virus type	oio:hasExactSynonym	oio:hasRelatedSynonym	nephropathia epidemica			DOID:0050201	nephropathia epidemica					nephropathia epidemica	DOID:0050201										
MONDO:0000291	granulomatous amebic encephalitis	oio:hasExactSynonym	oio:hasRelatedSynonym	Acanthamoeba encephalitis			DOID:0050246	granulomatous amebic encephalitis					Acanthamoeba encephalitis	DOID:0050246										
MONDO:0000291	granulomatous amebic encephalitis	oio:hasExactSynonym	oio:hasRelatedSynonym	Acanthamoeba granulomatous encephalitis			DOID:0050246	granulomatous amebic encephalitis					Acanthamoeba granulomatous encephalitis	DOID:0050246										
MONDO:0000291	granulomatous amebic encephalitis	oio:hasExactSynonym	oio:hasRelatedSynonym	granulomatous amebic encephalitis due to Acanthamoeba	granulomatous amebic encephalitis due to Acanthamoeba	Granulomatous Amebic Encephalitis due to Acanthamoeba	DOID:0050246	granulomatous amebic encephalitis					granulomatous amebic encephalitis due to Acanthamoeba	DOID:0050246										
MONDO:0000332	sennetsu fever	oio:hasExactSynonym	oio:hasRelatedSynonym	sennetsu ehrlichiosis	sennetsu ehrlichiosis	Sennetsu ehrlichiosis	DOID:0050485	sennetsu fever			Wikipedia:Neorickettsia_sennetsu		sennetsu ehrlichiosis	DOID:0050485										
MONDO:0000338	variola major infectious disease	oio:hasExactSynonym	oio:hasBroadSynonym	variola major			DOID:0050508	variola major					variola major	DOID:0050508										
MONDO:0000355	Ullrich congenital muscular dystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	Ullrich disease	Ullrich disease	ULLRICH DISEASE	DOID:0050558	Ullrich congenital muscular dystrophy			https://www.ncbi.nlm.nih.gov/gtr/conditions/C0410179/		Ullrich disease	DOID:0050558										
MONDO:0000359	spondylocostal dysostosis	oio:hasExactSynonym	oio:hasRelatedSynonym	Jarcho-Levin syndrome			DOID:0050568	spondylocostal dysostosis		http://purl.obolibrary.org/obo/mondo#DEPRECATED	https://rarediseases.org/rare-diseases/jarcho-levin-syndrome/		Jarcho-Levin syndrome	DOID:0050568										
MONDO:0000380	paranasal sinus carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	adenoid cystic carcinoma of accessory sinus	adenoid cystic carcinoma of accessory sinus	adenoid cystic carcinoma of Accessory sinus	DOID:0050619	paranasal sinus cancer					adenoid cystic carcinoma of accessory sinus	DOID:0050619										
MONDO:0000380	paranasal sinus carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	epidermoid carcinoma of the paranasal sinus	epidermoid carcinoma of the paranasal sinus	Epidermoid carcinoma of the paranasal sinus	DOID:0050619	paranasal sinus cancer					epidermoid carcinoma of the paranasal sinus	DOID:0050619										
MONDO:0000380	paranasal sinus carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	mucoepidermoid carcinoma of accessory sinus	mucoepidermoid carcinoma of accessory sinus	Mucoepidermoid carcinoma of Accessory sinus	DOID:0050619	paranasal sinus cancer					mucoepidermoid carcinoma of accessory sinus	DOID:0050619										
MONDO:0000380	paranasal sinus carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	paranasal sinus adenocarcinoma			DOID:0050619	paranasal sinus cancer					paranasal sinus adenocarcinoma	DOID:0050619										
MONDO:0000380	paranasal sinus carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	paranasal sinus adenoid cystic carcinoma			DOID:0050619	paranasal sinus cancer					paranasal sinus adenoid cystic carcinoma	DOID:0050619										
MONDO:0000380	paranasal sinus carcinoma	oio:hasExactSynonym	oio:hasBroadSynonym	paranasal sinus cancer			DOID:0050619	paranasal sinus cancer			MONDO:patterns/location		paranasal sinus cancer	DOID:0050619										
MONDO:0000380	paranasal sinus carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	paranasal sinus mucoepidermoid carcinoma			DOID:0050619	paranasal sinus cancer					paranasal sinus mucoepidermoid carcinoma	DOID:0050619										
MONDO:0000380	paranasal sinus carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	paranasal sinus squamous cell carcinoma			DOID:0050619	paranasal sinus cancer					paranasal sinus squamous cell carcinoma	DOID:0050619										
MONDO:0000385	benign digestive system neoplasm	oio:hasExactSynonym	oio:hasRelatedSynonym	gastrointestinal system benign neoplasm			DOID:0050624	gastrointestinal system benign neoplasm					gastrointestinal system benign neoplasm	DOID:0050624										
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oio:hasExactSynonym	oio:hasBroadSynonym	gastrointestinal neuroendocrine tumor			DOID:0050626	gastrointestinal neuroendocrine tumor					gastrointestinal neuroendocrine tumor	DOID:0050626										
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oio:hasExactSynonym	oio:hasNarrowSynonym	malignant gastrointestinal neuroendocrine tumor			DOID:0050626	gastrointestinal neuroendocrine tumor					malignant gastrointestinal neuroendocrine tumor	DOID:0050626										
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oio:hasExactSynonym	oio:hasBroadSynonym	gastrointestinal neuroendocrine tumour			DOID:0050626	gastrointestinal neuroendocrine tumor		http://purl.obolibrary.org/obo/OMO_0003005			gastrointestinal neuroendocrine tumour	DOID:0050626										
MONDO:0000386	digestive system neuroendocrine tumor, grade 1/2	oio:hasExactSynonym	oio:hasNarrowSynonym	malignant gastrointestinal neuroendocrine tumour			DOID:0050626	gastrointestinal neuroendocrine tumor		http://purl.obolibrary.org/obo/OMO_0003005			malignant gastrointestinal neuroendocrine tumour	DOID:0050626										
MONDO:0000402	small cell carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	intermediate cell small cell carcinoma			DOID:0050685	small cell carcinoma					intermediate cell small cell carcinoma	DOID:0050685										
MONDO:0000402	small cell carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	small cell carcinoma - intermediate cell	small cell carcinoma - intermediate cell	Small cell carcinoma - intermediate cell	DOID:0050685	small cell carcinoma					small cell carcinoma - intermediate cell	DOID:0050685										
MONDO:0000402	small cell carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	small cell carcinoma, intermediate cell	small cell carcinoma, intermediate cell	Small cell carcinoma, intermediate cell	DOID:0050685	small cell carcinoma					small cell carcinoma, intermediate cell	DOID:0050685										
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	oio:hasExactSynonym	oio:hasRelatedSynonym	NK-T cell lymphoma			DOID:0050743	mature T-cell and NK-cell lymphoma					NK-T cell lymphoma	DOID:0050743										
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	oio:hasExactSynonym	oio:hasRelatedSynonym	mature T-cell and natural killer cell lymphoma			DOID:0050743	mature T-cell and NK-cell lymphoma					mature T-cell and natural killer cell lymphoma	DOID:0050743										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital cystic liver disease			DOID:0050770	polycystic liver disease					congenital cystic liver disease	DOID:0050770										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital hepatic cyst			DOID:0050770	polycystic liver disease					congenital hepatic cyst	DOID:0050770										
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym	oio:hasRelatedSynonym	fibrocystic liver disease			DOID:0050770	polycystic liver disease					fibrocystic liver disease	DOID:0050770										
MONDO:0000448	paraganglioma	oio:hasExactSynonym	oio:hasNarrowSynonym	chemodectoma			DOID:0050773	paraganglioma					chemodectoma	DOID:0050773										
MONDO:0000455	cone dystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	retinal cone dystrophy			DOID:0050795	cone dystrophy					retinal cone dystrophy	DOID:0050795										
MONDO:0000457	classical glioblastoma	oio:hasExactSynonym	oio:hasRelatedSynonym	glioblastoma classical subtype			DOID:0050803	glioblastoma classical subtype					glioblastoma classical subtype	DOID:0050803										
MONDO:0000458	proneural glioblastoma	oio:hasExactSynonym	oio:hasRelatedSynonym	glioblastoma proneural subtype			DOID:0050804	glioblastoma proneural subtype					glioblastoma proneural subtype	DOID:0050804										
MONDO:0000459	mesenchymal glioblastoma	oio:hasExactSynonym	oio:hasRelatedSynonym	glioblastoma mesenchymal subtype			DOID:0050805	glioblastoma mesenchymal subtype					glioblastoma mesenchymal subtype	DOID:0050805										
MONDO:0000460	neural glioblastoma	oio:hasExactSynonym	oio:hasRelatedSynonym	glioblastoma neural subtype			DOID:0050806	glioblastoma neural subtype					glioblastoma neural subtype	DOID:0050806										
MONDO:0000461	nutritional biotin deficiency	oio:hasExactSynonym	oio:hasBroadSynonym	B7 deficiency			DOID:0050810	biotin deficiency					B7 deficiency	DOID:0050810										
MONDO:0000461	nutritional biotin deficiency	oio:hasExactSynonym	oio:hasBroadSynonym	biotin deficiency			DOID:0050810	biotin deficiency					biotin deficiency	DOID:0050810										
MONDO:0000469	sinoatrial node disorder	oio:hasExactSynonym	oio:hasRelatedSynonym	SA node			DOID:0050824	sinoatrial node disease					SA node	DOID:0050824										
MONDO:0000469	sinoatrial node disorder	oio:hasExactSynonym	oio:hasRelatedSynonym	sinuatrial node			DOID:0050824	sinoatrial node disease					sinuatrial node	DOID:0050824										
MONDO:0000471	tricuspid valve disorder	oio:hasExactSynonym	oio:hasNarrowSynonym	RH. tricuspid valve disease			DOID:0050826	tricuspid valve disease					RH. tricuspid valve disease	DOID:0050826										
MONDO:0000471	tricuspid valve disorder	oio:hasExactSynonym	oio:hasNarrowSynonym	rheumatic disease of tricuspid valve	rheumatic disease of tricuspid valve	Rheumatic disease of tricuspid valve	DOID:0050826	tricuspid valve disease					rheumatic disease of tricuspid valve	DOID:0050826										
MONDO:0000471	tricuspid valve disorder	oio:hasExactSynonym	oio:hasNarrowSynonym	rheumatic tricuspid valve disease			DOID:0050826	tricuspid valve disease					rheumatic tricuspid valve disease	DOID:0050826										
MONDO:0000476	generalized dystonia	oio:hasExactSynonym	oio:hasRelatedSynonym	familial dystonia			DOID:0050835	generalized dystonia					familial dystonia	DOID:0050835										
MONDO:0000476	generalized dystonia	oio:hasExactSynonym	oio:hasRelatedSynonym	fragments of torsion dystonia			DOID:0050835	generalized dystonia					fragments of torsion dystonia	DOID:0050835										
MONDO:0000481	cervical dystonia	oio:hasExactSynonym	oio:hasRelatedSynonym	spasmodic torticollis			DOID:0050840	cervical dystonia					spasmodic torticollis	DOID:0050840										
MONDO:0000482	focal hand dystonia	oio:hasExactSynonym	oio:hasRelatedSynonym	organic writer's cramp			DOID:0050841	focal hand dystonia					organic writer's cramp	DOID:0050841										
MONDO:0000503	lung adenocarcinoma in situ	oio:hasExactSynonym	oio:hasRelatedSynonym	bronchioalveolar carcinoma			DOID:0050870	pulmonary adenocarcinoma in situ					bronchioalveolar carcinoma	DOID:0050870										
MONDO:0000510	synucleinopathy	oio:hasExactSynonym	oio:hasRelatedSynonym	alpha synucleinopathies	alpha synucleinopathies	alpha Synucleinopathies	DOID:0050890	synucleinopathy					alpha synucleinopathies	DOID:0050890										
MONDO:0000510	synucleinopathy	oio:hasExactSynonym	oio:hasRelatedSynonym	synucleinopathies	synucleinopathies	Synucleinopathies	DOID:0050890	synucleinopathy					synucleinopathies	DOID:0050890										
MONDO:0000520	parietal lobe ependymal tumor	oio:hasExactSynonym	oio:hasRelatedSynonym	parietal lobe ependymoma			DOID:0050903	parietal lobe ependymoma					parietal lobe ependymoma	DOID:0050903										
MONDO:0000525	cecum villous adenoma	oio:hasExactSynonym	oio:hasRelatedSynonym	caecum adenoma			DOID:0050910	cecum adenoma					caecum adenoma	DOID:0050910										
MONDO:0000525	cecum villous adenoma	oio:hasExactSynonym	oio:hasBroadSynonym	cecum adenoma			DOID:0050910	cecum adenoma					cecum adenoma	DOID:0050910										
MONDO:0000540	small intestinal neuroendocrine tumor G1	oio:hasExactSynonym	oio:hasRelatedSynonym	small intestine carcinoid neuroendocrine tumor			DOID:0050925	small intestine carcinoid neuroendocrine tumor					small intestine carcinoid neuroendocrine tumor	DOID:0050925										
MONDO:0000548	ovarian clear cell cancer	oio:hasExactSynonym	oio:hasRelatedSynonym	ovarian clear cell carcinoma			DOID:0050934	ovarian clear cell carcinoma					ovarian clear cell carcinoma	DOID:0050934										
MONDO:0000563	GRID2-related autosomal dominant spinocerebellar ataxia	oio:hasExactSynonym	oio:hasRelatedSynonym	GRID2-related spinocerebellar ataxia			DOID:0050988	GRID2-related spinocerebellar ataxia					GRID2-related spinocerebellar ataxia	DOID:0050988										
MONDO:0000587	autoimmune disease of ear, nose and throat	oio:hasExactSynonym	oio:hasRelatedSynonym	autoimmune disease of eyes, ear, nose and throat			DOID:0060030	autoimmune disease of eyes, ear, nose and throat					autoimmune disease of eyes, ear, nose and throat	DOID:0060030										
MONDO:0000594	pervasive developmental disorder	oio:hasExactSynonym	oio:hasRelatedSynonym	pervasive child development disorders	pervasive child development disorders	Pervasive Child Development Disorders	DOID:0060040	pervasive developmental disorder			MESH:D002659		pervasive child development disorders	DOID:0060040										
MONDO:0000637	musculoskeletal system cancer	oio:hasExactSynonym	oio:hasRelatedSynonym	skeletal system cancer			DOID:0060100	musculoskeletal system cancer					skeletal system cancer	DOID:0060100										
MONDO:0000654	benign connective and soft tissue neoplasm	oio:hasExactSynonym	oio:hasRelatedSynonym	neoplasm of soft tissue			DOID:0060123	connective tissue benign neoplasm					neoplasm of soft tissue	DOID:0060123										
MONDO:0000654	benign connective and soft tissue neoplasm	oio:hasExactSynonym	oio:hasRelatedSynonym	neoplasm of soft tissues			DOID:0060123	connective tissue benign neoplasm					neoplasm of soft tissues	DOID:0060123										
MONDO:0000654	benign connective and soft tissue neoplasm	oio:hasExactSynonym	oio:hasRelatedSynonym	soft tissue benign neoplasm			DOID:0060123	connective tissue benign neoplasm					soft tissue benign neoplasm	DOID:0060123										
MONDO:0000654	benign connective and soft tissue neoplasm	oio:hasExactSynonym	oio:hasRelatedSynonym	tumor of the soft tissue			DOID:0060123	connective tissue benign neoplasm					tumor of the soft tissue	DOID:0060123										
MONDO:0000666	associative visual agnosia	oio:hasExactSynonym	oio:hasRelatedSynonym	associative agnosia			DOID:0060136	associative agnosia					associative agnosia	DOID:0060136										
MONDO:0000675	pain agnosia	oio:hasExactSynonym	oio:hasRelatedSynonym	analgesia			DOID:0060145	pain agnosia					analgesia	DOID:0060145										
MONDO:0000686	alexia without agraphia	oio:hasExactSynonym	oio:hasRelatedSynonym	visual verbal agnosia			DOID:0060156	visual verbal agnosia			MESH:D020237		visual verbal agnosia	DOID:0060156										
MONDO:0000688	inborn organic aciduria	oio:hasExactSynonym	oio:hasBroadSynonym	organic acid metabolism disorder			DOID:0060159	organic acidemia					organic acid metabolism disorder	DOID:0060159										
MONDO:0000693	bipolar II disorder	oio:hasExactSynonym	oio:hasRelatedSynonym	bipolar ll disorder			DOID:0060166	bipolar ll disorder					bipolar ll disorder	DOID:0060166										
MONDO:0000708	Crohn jejunoileitis	oio:hasExactSynonym	oio:hasRelatedSynonym	jejunoileitis			DOID:0060188	jejunoileitis					jejunoileitis	DOID:0060188										
MONDO:0000709	Crohn ileitis	oio:hasExactSynonym	oio:hasRelatedSynonym	ileitis			DOID:0060189	ileitis					ileitis	DOID:0060189										
MONDO:0000715	lymph node adenoid cystic carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	lymph node adenoid cystic cancer			DOID:0060219	lymph node adenoid cystic carcinoma					lymph node adenoid cystic cancer	DOID:0060219										
MONDO:0000722	non-syndromic synpolydactyly	oio:hasExactSynonym	oio:hasRelatedSynonym	synpolydactyly			DOID:0060242	synpolydactyly					synpolydactyly	DOID:0060242										
MONDO:0000723	stutter disorder	oio:hasExactSynonym	oio:hasNarrowSynonym	familial persistent stuttering			DOID:0060243	stuttering					familial persistent stuttering	DOID:0060243										
MONDO:0000734	Ohdo syndrome and variants	oio:hasExactSynonym	oio:hasNarrowSynonym	Ohdo blepharophimosis syndrome			DOID:0060289	Ohdo syndrome					Ohdo blepharophimosis syndrome	DOID:0060289										
MONDO:0000734	Ohdo syndrome and variants	oio:hasExactSynonym	oio:hasRelatedSynonym	Ohdo syndrome			DOID:0060289	Ohdo syndrome					Ohdo syndrome	DOID:0060289										
MONDO:0000739	uvulitis	oio:hasExactSynonym	oio:hasNarrowSynonym	acute uvulitis			DOID:0060310	uvulitis					acute uvulitis	DOID:0060310										
MONDO:0000741	angular cheilitis	oio:hasExactSynonym	oio:hasRelatedSynonym	cheilosis			DOID:0060312	angular cheilitis					cheilosis	DOID:0060312										
MONDO:0000743	oral hairy leukoplakia	oio:hasExactSynonym	oio:hasRelatedSynonym	hairy leukoplakia			DOID:0060315	oral hairy leukoplakia					hairy leukoplakia	DOID:0060315										
MONDO:0000757	glucocorticoid-induced osteoporosis	oio:hasExactSynonym	oio:hasRelatedSynonym	steroid-induced osteoporosis			DOID:0060343	glucocorticoid-induced osteoporosis					steroid-induced osteoporosis	DOID:0060343										
MONDO:0000761	syndrome caused by partial chromosomal deletion	oio:hasExactSynonym	oio:hasRelatedSynonym	chromosomal deletion syndrome			DOID:0060388	chromosomal deletion syndrome					chromosomal deletion syndrome	DOID:0060388										
MONDO:0000762	syndrome caused by partial chromosomal duplication	oio:hasExactSynonym	oio:hasRelatedSynonym	chromosomal duplication syndrome			DOID:0060429	chromosomal duplication syndrome					chromosomal duplication syndrome	DOID:0060429										
MONDO:0000763	epithelial and subepithelial corneal dystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	epithelial and subepithelial dystrophy			DOID:0060440	epithelial and subepithelial dystrophy			https://www.webmedcentral.com/wmcpdf/Article_WMC001598.pdf		epithelial and subepithelial dystrophy	DOID:0060440										
MONDO:0000766	corneal endothelial dystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	endothelial dystrophy			DOID:0060443	corneal endothelial dystrophy					endothelial dystrophy	DOID:0060443										
MONDO:0000812	vertebral column disorder	oio:hasExactSynonym	oio:hasRelatedSynonym	spinal disease			DOID:0060564	spinal disease					spinal disease	DOID:0060564										
MONDO:0000820	cerebral cavernous malformation	oio:hasExactSynonym	oio:hasRelatedSynonym	familial cavernous angioma			DOID:0060669	cerebral cavernous malformation					familial cavernous angioma	DOID:0060669										
MONDO:0000828	juvenile-onset Parkinson disease	oio:hasExactSynonym	oio:hasRelatedSynonym	juvenile-onset Parkinson's disease			DOID:0060893	juvenile-onset Parkinson's disease					juvenile-onset Parkinson's disease	DOID:0060893										
MONDO:0000836	disease of bone structure	oio:hasExactSynonym	oio:hasRelatedSynonym	bone structure disease			DOID:0080010	bone structure disease					bone structure disease	DOID:0080010										
MONDO:0000888	gastrointestinal mucositis	oio:hasExactSynonym	oio:hasRelatedSynonym	mucositis			DOID:0080178	mucositis					mucositis	DOID:0080178										
MONDO:0000892	colon medullary carcinoma	oio:hasExactSynonym	oio:hasRelatedSynonym	medullary colon carcinoma			DOID:0080183	medullary colon carcinoma					medullary colon carcinoma	DOID:0080183										
MONDO:0000912	autosomal recessive nonsyndromic hearing loss 5	oio:hasExactSynonym	oio:hasNarrowSynonym	autosomal recessive deafness 5			DOID:0110507	autosomal recessive nonsyndromic deafness 5					autosomal recessive deafness 5	DOID:0110507										
MONDO:0000912	autosomal recessive nonsyndromic hearing loss 5	oio:hasExactSynonym	oio:hasNarrowSynonym	autosomal recessive nonsyndromic deafness 5			DOID:0110507	autosomal recessive nonsyndromic deafness 5					autosomal recessive nonsyndromic deafness 5	DOID:0110507										
MONDO:0000912	autosomal recessive nonsyndromic hearing loss 5	oio:hasExactSynonym	oio:hasNarrowSynonym	DFNB5			DOID:0110507	autosomal recessive nonsyndromic deafness 5	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	MONDO:0010934, MONDO:Lexical		DFNB5	DOID:0110507	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0000945	venous insufficiency	oio:hasExactSynonym	oio:hasNarrowSynonym	peripheral venous insufficiency			DOID:10128	venous insufficiency					peripheral venous insufficiency	DOID:10128										
MONDO:0000952	cancer of long bone of lower limb	oio:hasExactSynonym	oio:hasRelatedSynonym	long bones of lower limb cancer			DOID:10149	long bones of lower limb cancer					long bones of lower limb cancer	DOID:10149										
MONDO:0000958	neuroretinitis	oio:hasExactSynonym	oio:hasNarrowSynonym	Juxtapapillary focal retinitis and retinochoroiditis	Juxtapapillary focal retinitis and retinochoroiditis	Juxtapapillary focal retinitis AND retinochoroiditis	DOID:10176	neuroretinitis					Juxtapapillary focal retinitis and retinochoroiditis	DOID:10176										
MONDO:0000958	neuroretinitis	oio:hasExactSynonym	oio:hasNarrowSynonym	focal retinitis and retinochoroiditis, juxtapapillary	focal retinitis and retinochoroiditis, juxtapapillary	Focal retinitis and retinochoroiditis, juxtapapillary	DOID:10176	neuroretinitis			ICD9CM:363.05		focal retinitis and retinochoroiditis, juxtapapillary	DOID:10176										
MONDO:0000958	neuroretinitis	oio:hasExactSynonym	oio:hasNarrowSynonym	papilloretinitis	papilloretinitis	Papilloretinitis	DOID:10176	neuroretinitis					papilloretinitis	DOID:10176										
MONDO:0000964	skin lipoma	oio:hasExactSynonym	oio:hasNarrowSynonym	lipoma of face			DOID:10188	skin lipoma					lipoma of face	DOID:10188										
MONDO:0000990	acute subendocardial myocardial infarction	oio:hasExactSynonym	oio:hasRelatedSynonym	subendocardial infarction acute myocardial infarction			DOID:10266	subendocardial infarction acute myocardial infarction					subendocardial infarction acute myocardial infarction	DOID:10266										
MONDO:0000994	malignant prostate phyllodes tumor	oio:hasExactSynonym	oio:hasRelatedSynonym	prostate malignant phyllodes tumor			DOID:10289	prostate malignant phyllodes tumor					prostate malignant phyllodes tumor	DOID:10289										
MONDO:0001017	epididymal adenocarcinoma	oio:hasRelatedSynonym	oio:hasExactSynonym	adenocarcinoma of the epididymis			DOID:10368	epididymis adenocarcinoma			NCIT:C39957											adenocarcinoma of the epididymis	DOID:10368	
MONDO:0001020	amblyopia	oio:hasExactSynonym	oio:hasRelatedSynonym	lazy eye			DOID:10376	amblyopia					lazy eye	DOID:10376										
MONDO:0001024	pneumonic plague	oio:hasExactSynonym	oio:hasNarrowSynonym	primary pneumonic plague			DOID:10398	pneumonic plague					primary pneumonic plague	DOID:10398										
MONDO:0001024	pneumonic plague	oio:hasExactSynonym	oio:hasNarrowSynonym	secondary pneumonic plague			DOID:10398	pneumonic plague					secondary pneumonic plague	DOID:10398										
MONDO:0001029	Klippel-Feil syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Klippel-Feil and Turner syndrome			DOID:10426	Klippel-Feil syndrome					Klippel-Feil and Turner syndrome	DOID:10426										
MONDO:0001029	Klippel-Feil syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Klippel-Feil deformity, deafness and facial asymmetry			DOID:10426	Klippel-Feil syndrome					Klippel-Feil deformity, deafness and facial asymmetry	DOID:10426										
MONDO:0001029	Klippel-Feil syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	autosomal dominant Klippel-Feil syndrome			DOID:10426	Klippel-Feil syndrome					autosomal dominant Klippel-Feil syndrome	DOID:10426										
MONDO:0001029	Klippel-Feil syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital dystrophia brevicollis			DOID:10426	Klippel-Feil syndrome					congenital dystrophia brevicollis	DOID:10426										
MONDO:0001029	Klippel-Feil syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital synostosis of cervical vertebrae			DOID:10426	Klippel-Feil syndrome					congenital synostosis of cervical vertebrae	DOID:10426										
MONDO:0001056	gastric cancer	oio:hasExactSynonym	oio:hasBroadSynonym	gastric neoplasm			DOID:10534	stomach cancer					gastric neoplasm	DOID:10534										
MONDO:0001065	supine hypotensive syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	antepartum maternal hypotension syndrome			DOID:10556	supine hypotensive syndrome					antepartum maternal hypotension syndrome	DOID:10556										
MONDO:0001065	supine hypotensive syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	postpartum maternal hypotension syndrome			DOID:10556	supine hypotensive syndrome					postpartum maternal hypotension syndrome	DOID:10556										
