mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_mondo	synonym_case_diff_mondo	synonym_case_mondo_is_many	synonym_case_source	synonym_case_diff_source	synonym_case_source_is_many	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0000733	cornea plana	oio:hasExactSynonym		Other congenital corneal malformations				Other congenital corneal malformations			ICD10CM:Q13.4	Other congenital corneal malformations	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Other congenital corneal malformations	ICD10CM:Q13.4	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000745	cardiac arrest	oio:hasExactSynonym		Cardiac arrest				Cardiac arrest			ICD10CM:I46	Cardiac arrest	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Cardiac arrest	ICD10CM:I46	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000816	abdominal obesity-metabolic syndrome	oio:hasExactSynonym		Dysmetabolic syndrome X				Dysmetabolic syndrome X			ICD10CM:E88.81	Metabolic syndrome					Dysmetabolic syndrome X	ICD10CM:E88.81										
MONDO:0000916	intestinal infectious disease	oio:hasExactSynonym		intestinal infectious diseases				intestinal infectious diseases			ICD10CM:A00-A09	Intestinal infectious diseases (A00-A09)					intestinal infectious diseases	ICD10CM:A00-A09										
MONDO:0000916	intestinal infectious disease	oio:hasExactSynonym		Intestinal infectious diseases (A00-A09)				Intestinal infectious diseases (A00-A09)			ICD10CM:A00-A09	Intestinal infectious diseases (A00-A09)	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Intestinal infectious diseases (A00-A09)	ICD10CM:A00-A09	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000922	pelvic inflammatory disease	oio:hasExactSynonym		inflammatory diseases of female pelvic organs				inflammatory diseases of female pelvic organs			ICD10CM:N70-N77	Inflammatory diseases of female pelvic organs (N70-N77)					inflammatory diseases of female pelvic organs	ICD10CM:N70-N77										
MONDO:0000922	pelvic inflammatory disease	oio:hasExactSynonym		Inflammatory diseases of female pelvic organs (N70-N77)				Inflammatory diseases of female pelvic organs (N70-N77)			ICD10CM:N70-N77	Inflammatory diseases of female pelvic organs (N70-N77)	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Inflammatory diseases of female pelvic organs (N70-N77)	ICD10CM:N70-N77	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000923	interstitial emphysema	oio:hasExactSynonym		Mediastinal emphysema				Mediastinal emphysema			ICD10CM:J98.2	Interstitial emphysema					Mediastinal emphysema	ICD10CM:J98.2										
MONDO:0000923	interstitial emphysema	oio:hasExactSynonym		Interstitial emphysema				Interstitial emphysema			ICD10CM:J98.2	Interstitial emphysema	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Interstitial emphysema	ICD10CM:J98.2	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000924	compensatory emphysema	oio:hasExactSynonym		Compensatory emphysema				Compensatory emphysema			ICD10CM:J98.3	Compensatory emphysema	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Compensatory emphysema	ICD10CM:J98.3	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000927	asymptomatic neurosyphilis	oio:hasExactSynonym		Asymptomatic neurosyphilis				Asymptomatic neurosyphilis			ICD10CM:A52.2	Asymptomatic neurosyphilis	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Asymptomatic neurosyphilis	ICD10CM:A52.2	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000940	trypanosomiasis	oio:hasExactSynonym		African trypanosomiasis				African trypanosomiasis			ICD10CM:B56	African trypanosomiasis	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				African trypanosomiasis	ICD10CM:B56	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000952	cancer of long bone of lower limb	oio:hasExactSynonym		Malignant neoplasm of long bones of lower limb				Malignant neoplasm of long bones of lower limb			ICD10CM:C40.2	Malignant neoplasm of long bones of lower limb	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Malignant neoplasm of long bones of lower limb	ICD10CM:C40.2	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000953	cancer of short bone of lower limb	oio:hasExactSynonym		Malignant neoplasm of short bones of lower limb				Malignant neoplasm of short bones of lower limb			ICD10CM:C40.3	Malignant neoplasm of short bones of lower limb	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Malignant neoplasm of short bones of lower limb	ICD10CM:C40.3	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000983	exhibitionism	oio:hasExactSynonym		Exhibitionistic disorder				Exhibitionistic disorder			ICD10CM:F65.2	Exhibitionism					Exhibitionistic disorder	ICD10CM:F65.2										
MONDO:0000983	exhibitionism	oio:hasExactSynonym		Exhibitionism				Exhibitionism			ICD10CM:F65.2	Exhibitionism	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Exhibitionism	ICD10CM:F65.2	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000984	thalassemia	oio:hasExactSynonym		Thalassemia				Thalassemia			ICD10CM:D56	Thalassemia	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Thalassemia	ICD10CM:D56	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000986	pleurisy	oio:hasExactSynonym		Pleurisy				Pleurisy			ICD10CM:R09.1	Pleurisy	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Pleurisy	ICD10CM:R09.1	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000987	cholesterolosis of gallbladder	oio:hasExactSynonym		Cholesterolosis of gallbladder				Cholesterolosis of gallbladder			ICD10CM:K82.4	Cholesterolosis of gallbladder	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Cholesterolosis of gallbladder	ICD10CM:K82.4	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0000989	mumps infectious disease	oio:hasExactSynonym		infectious parotitis				infectious parotitis			ICD10CM:B26	Mumps					infectious parotitis	ICD10CM:B26										
MONDO:0001007	chronic meningitis	oio:hasExactSynonym		Chronic meningitis				Chronic meningitis			ICD10CM:G03.1	Chronic meningitis	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Chronic meningitis	ICD10CM:G03.1	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001009	solitary cyst of breast	oio:hasExactSynonym		Cyst of breast				Cyst of breast			ICD10CM:N60.0	Solitary cyst of breast					Cyst of breast	ICD10CM:N60.0										
MONDO:0001024	pneumonic plague	oio:hasExactSynonym		Pneumonic plague				Pneumonic plague			ICD10CM:A20.2	Pneumonic plague	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Pneumonic plague	ICD10CM:A20.2	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001029	Klippel-Feil syndrome	oio:hasExactSynonym		Cervical fusion syndrome				Cervical fusion syndrome			ICD10CM:Q76.1	Klippel-Feil syndrome					Cervical fusion syndrome	ICD10CM:Q76.1										
MONDO:0001029	Klippel-Feil syndrome	oio:hasExactSynonym		Klippel-Feil syndrome				Klippel-Feil syndrome			ICD10CM:Q76.1	Klippel-Feil syndrome	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Klippel-Feil syndrome	ICD10CM:Q76.1	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001042	patellar tendinitis	oio:hasExactSynonym		Patellar tendinitis				Patellar tendinitis			ICD10CM:M76.5	Patellar tendinitis	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Patellar tendinitis	ICD10CM:M76.5	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001050	malignant otitis externa	oio:hasExactSynonym		Malignant otitis externa				Malignant otitis externa			ICD10CM:H60.2	Malignant otitis externa	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Malignant otitis externa	ICD10CM:H60.2	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001066	late yaws	oio:hasExactSynonym		Nodular late yaws (ulcerated)				Nodular late yaws (ulcerated)			ICD10CM:A66.4	Gummata and ulcers of yaws					Nodular late yaws (ulcerated)	ICD10CM:A66.4										
MONDO:0001066	late yaws	oio:hasExactSynonym		Gummata and ulcers of yaws				Gummata and ulcers of yaws			ICD10CM:A66.4	Gummata and ulcers of yaws	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Gummata and ulcers of yaws	ICD10CM:A66.4	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001071	intellectual disability	oio:hasExactSynonym		Intellectual Disabilities (F70-F79)				Intellectual Disabilities (F70-F79)			ICD10CM:F70-F79	Intellectual Disabilities (F70-F79)	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Intellectual Disabilities (F70-F79)	ICD10CM:F70-F79	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001078	tropical sprue	oio:hasExactSynonym		Sprue NOS				Sprue NOS			ICD10CM:K90.1	Tropical sprue					Sprue NOS	ICD10CM:K90.1										
MONDO:0001078	tropical sprue	oio:hasExactSynonym		Tropical sprue				Tropical sprue			ICD10CM:K90.1	Tropical sprue	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Tropical sprue	ICD10CM:K90.1	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001079	pancreatic steatorrhea	oio:hasExactSynonym		Pancreatic steatorrhea				Pancreatic steatorrhea			ICD10CM:K90.3	Pancreatic steatorrhea	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Pancreatic steatorrhea	ICD10CM:K90.3	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001085	interstitial nephritis	oio:hasExactSynonym		pyelonephritis				pyelonephritis			ICD10CM:N10-N16	Renal tubulo-interstitial diseases (N10-N16)					pyelonephritis	ICD10CM:N10-N16										
MONDO:0001085	interstitial nephritis	oio:hasExactSynonym		renal tubulo-interstitial diseases				renal tubulo-interstitial diseases			ICD10CM:N10-N16	Renal tubulo-interstitial diseases (N10-N16)					renal tubulo-interstitial diseases	ICD10CM:N10-N16										
MONDO:0001085	interstitial nephritis	oio:hasExactSynonym		Renal tubulo-interstitial diseases (N10-N16)				Renal tubulo-interstitial diseases (N10-N16)			ICD10CM:N10-N16	Renal tubulo-interstitial diseases (N10-N16)	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Renal tubulo-interstitial diseases (N10-N16)	ICD10CM:N10-N16	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001100	hypertrophy of breast	oio:hasExactSynonym		Gynecomastia				Gynecomastia			ICD10CM:N62	Hypertrophy of breast					Gynecomastia	ICD10CM:N62										
MONDO:0001100	hypertrophy of breast	oio:hasExactSynonym		Hypertrophy of breast NOS				Hypertrophy of breast NOS			ICD10CM:N62	Hypertrophy of breast					Hypertrophy of breast NOS	ICD10CM:N62										
MONDO:0001100	hypertrophy of breast	oio:hasExactSynonym		Massive pubertal hypertrophy of breast				Massive pubertal hypertrophy of breast			ICD10CM:N62	Hypertrophy of breast					Massive pubertal hypertrophy of breast	ICD10CM:N62										
MONDO:0001100	hypertrophy of breast	oio:hasExactSynonym		Hypertrophy of breast				Hypertrophy of breast			ICD10CM:N62	Hypertrophy of breast	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Hypertrophy of breast	ICD10CM:N62	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001101	fat necrosis of breast	oio:hasExactSynonym		Fat necrosis (segmental) of breast				Fat necrosis (segmental) of breast			ICD10CM:N64.1	Fat necrosis of breast					Fat necrosis (segmental) of breast	ICD10CM:N64.1										
MONDO:0001101	fat necrosis of breast	oio:hasExactSynonym		Fat necrosis of breast				Fat necrosis of breast			ICD10CM:N64.1	Fat necrosis of breast	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Fat necrosis of breast	ICD10CM:N64.1	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001109	petrositis	oio:hasExactSynonym		Petrositis				Petrositis			ICD10CM:H70.2	Petrositis	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Petrositis	ICD10CM:H70.2	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001112	bubonic plague	oio:hasExactSynonym		Bubonic plague				Bubonic plague			ICD10CM:A20.0	Bubonic plague	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Bubonic plague	ICD10CM:A20.0	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001113	Fiedler's myocarditis	oio:hasExactSynonym		Fiedler's myocarditis				Fiedler's myocarditis			ICD10CM:I40.1	Isolated myocarditis					Fiedler's myocarditis	ICD10CM:I40.1										
MONDO:0001113	Fiedler's myocarditis	oio:hasExactSynonym		Giant cell myocarditis				Giant cell myocarditis			ICD10CM:I40.1	Isolated myocarditis					Giant cell myocarditis	ICD10CM:I40.1										
MONDO:0001113	Fiedler's myocarditis	oio:hasExactSynonym		Isolated myocarditis				Isolated myocarditis			ICD10CM:I40.1	Isolated myocarditis	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Isolated myocarditis	ICD10CM:I40.1	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001114	bacterial myocarditis	oio:hasExactSynonym		Infective myocarditis				Infective myocarditis			ICD10CM:I40.0	Infective myocarditis	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Infective myocarditis	ICD10CM:I40.0	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001120	chronic frontal sinusitis	oio:hasExactSynonym		Frontal sinusitis NOS				Frontal sinusitis NOS			ICD10CM:J32.1	Chronic frontal sinusitis					Frontal sinusitis NOS	ICD10CM:J32.1										
MONDO:0001120	chronic frontal sinusitis	oio:hasExactSynonym		Chronic frontal sinusitis				Chronic frontal sinusitis			ICD10CM:J32.1	Chronic frontal sinusitis	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Chronic frontal sinusitis	ICD10CM:J32.1	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001122	chronic maxillary sinusitis	oio:hasExactSynonym		Antritis (chronic)				Antritis (chronic)			ICD10CM:J32.0	Chronic maxillary sinusitis					Antritis (chronic)	ICD10CM:J32.0										
MONDO:0001122	chronic maxillary sinusitis	oio:hasExactSynonym		Maxillary sinusitis NOS				Maxillary sinusitis NOS			ICD10CM:J32.0	Chronic maxillary sinusitis					Maxillary sinusitis NOS	ICD10CM:J32.0										
MONDO:0001122	chronic maxillary sinusitis	oio:hasExactSynonym		antritis				antritis			ICD10CM:J32.0	Chronic maxillary sinusitis					antritis	ICD10CM:J32.0										
MONDO:0001122	chronic maxillary sinusitis	oio:hasExactSynonym		Chronic maxillary sinusitis				Chronic maxillary sinusitis			ICD10CM:J32.0	Chronic maxillary sinusitis	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Chronic maxillary sinusitis	ICD10CM:J32.0	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001123	chronic sphenoidal sinusitis	oio:hasExactSynonym		Sphenoidal sinusitis NOS				Sphenoidal sinusitis NOS			ICD10CM:J32.3	Chronic sphenoidal sinusitis					Sphenoidal sinusitis NOS	ICD10CM:J32.3										
MONDO:0001123	chronic sphenoidal sinusitis	oio:hasExactSynonym		Chronic sphenoidal sinusitis				Chronic sphenoidal sinusitis			ICD10CM:J32.3	Chronic sphenoidal sinusitis	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Chronic sphenoidal sinusitis	ICD10CM:J32.3	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001126	gastric ulcer	oio:hasExactSynonym		erosion (acute) of stomach				erosion (acute) of stomach			ICD10CM:K25	Gastric ulcer					erosion (acute) of stomach	ICD10CM:K25										
MONDO:0001126	gastric ulcer	oio:hasExactSynonym		pylorus ulcer				pylorus ulcer			ICD10CM:K25	Gastric ulcer					pylorus ulcer	ICD10CM:K25										
MONDO:0001126	gastric ulcer	oio:hasExactSynonym		pylorus ulcer (peptic)				pylorus ulcer (peptic)			ICD10CM:K25	Gastric ulcer					pylorus ulcer (peptic)	ICD10CM:K25										
MONDO:0001126	gastric ulcer	oio:hasExactSynonym		stomach ulcer				stomach ulcer			ICD10CM:K25	Gastric ulcer					stomach ulcer	ICD10CM:K25										
MONDO:0001126	gastric ulcer	oio:hasExactSynonym		stomach ulcer (peptic)				stomach ulcer (peptic)			ICD10CM:K25	Gastric ulcer					stomach ulcer (peptic)	ICD10CM:K25										
MONDO:0001132	sexual sadism disorder	oio:hasExactSynonym		Sexual sadism disorder				Sexual sadism disorder			ICD10CM:F65.52	Sexual sadism					Sexual sadism disorder	ICD10CM:F65.52										
MONDO:0001135	voyeurism	oio:hasExactSynonym		Voyeuristic disorder				Voyeuristic disorder			ICD10CM:F65.3	Voyeurism					Voyeuristic disorder	ICD10CM:F65.3										
MONDO:0001135	voyeurism	oio:hasExactSynonym		Voyeurism				Voyeurism			ICD10CM:F65.3	Voyeurism	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Voyeurism	ICD10CM:F65.3	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001137	Murray valley encephalitis	oio:hasExactSynonym		Kunjin virus disease				Kunjin virus disease			ICD10CM:A83.4	Australian encephalitis					Kunjin virus disease	ICD10CM:A83.4										
MONDO:0001139	sexual masochism disorder	oio:hasExactSynonym		Sexual masochism disorder				Sexual masochism disorder			ICD10CM:F65.51	Sexual masochism					Sexual masochism disorder	ICD10CM:F65.51										
MONDO:0001150	hydrocephalus	oio:hasExactSynonym		acquired hydrocephalus				acquired hydrocephalus			ICD10CM:G91	Hydrocephalus					acquired hydrocephalus	ICD10CM:G91										
MONDO:0001150	hydrocephalus	oio:hasExactSynonym		Hydrocephalus				Hydrocephalus			ICD10CM:G91	Hydrocephalus	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				Hydrocephalus	ICD10CM:G91	http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL									
MONDO:0001157	dependent personality disorder	oio:hasExactSynonym		Asthenic personality (disorder)				Asthenic personality (disorder)			ICD10CM:F60.7	Dependent personality disorder					Asthenic personality (disorder)	ICD10CM:F60.7										
MONDO:0001157	dependent personality disorder	oio:hasExactSynonym		Inadequate personality (disorder)				Inadequate personality (disorder)			ICD10CM:F60.7	Dependent personality disorder					Inadequate personality (disorder)	ICD10CM:F60.7										
