mondo_id	hgnc_id	omim_disease_xref	omim_gene
http://purl.obolibrary.org/obo/MONDO_0007145	http://identifiers.org/hgnc/23505	OMIM:107600	https://omim.org/entry/611448
http://purl.obolibrary.org/obo/MONDO_0007176	http://identifiers.org/hgnc/11714	OMIM:108985	https://omim.org/entry/189967
http://purl.obolibrary.org/obo/MONDO_0007204	http://identifiers.org/hgnc/8548	OMIM:112240	https://omim.org/entry/176790
http://purl.obolibrary.org/obo/MONDO_0007205	http://identifiers.org/hgnc/7413	OMIM:112250	https://omim.org/entry/156540
http://purl.obolibrary.org/obo/MONDO_0007211	http://identifiers.org/hgnc/8778	OMIM:112410	https://omim.org/entry/123805
http://purl.obolibrary.org/obo/MONDO_0007235	http://identifiers.org/hgnc/11742	OMIM:113620	https://omim.org/entry/107580
http://purl.obolibrary.org/obo/MONDO_0007243	http://identifiers.org/hgnc/7553	OMIM:113970	https://omim.org/entry/190080
http://purl.obolibrary.org/obo/MONDO_0007256	http://identifiers.org/hgnc/5467	OMIM:114550	https://omim.org/entry/147280
http://purl.obolibrary.org/obo/MONDO_0007272	http://identifiers.org/hgnc/13815	OMIM:115300	https://omim.org/entry/605748
http://purl.obolibrary.org/obo/MONDO_0007281	http://identifiers.org/hgnc/2411	OMIM:115700	https://omim.org/entry/123690
http://purl.obolibrary.org/obo/MONDO_0007283	http://identifiers.org/hgnc/2395	OMIM:115900	https://omim.org/entry/600836
http://purl.obolibrary.org/obo/MONDO_0007284	http://identifiers.org/hgnc/2417	OMIM:116100	https://omim.org/entry/123730
http://purl.obolibrary.org/obo/MONDO_0007285	http://identifiers.org/hgnc/4281	OMIM:116200	https://omim.org/entry/600897
http://purl.obolibrary.org/obo/MONDO_0007286	http://identifiers.org/hgnc/12692	OMIM:116300	https://omim.org/entry/193060
http://purl.obolibrary.org/obo/MONDO_0007288	http://identifiers.org/hgnc/3386	OMIM:116600	https://omim.org/entry/176946
http://purl.obolibrary.org/obo/MONDO_0007290	http://identifiers.org/hgnc/5227	OMIM:116800	https://omim.org/entry/602438
http://purl.obolibrary.org/obo/MONDO_0007293	http://identifiers.org/hgnc/6155	OMIM:116920	https://omim.org/entry/600065
http://purl.obolibrary.org/obo/MONDO_0007296	http://identifiers.org/hgnc/24160	OMIM:117210	https://omim.org/entry/612051
http://purl.obolibrary.org/obo/MONDO_0007301	http://identifiers.org/hgnc/11153	OMIM:117650	https://omim.org/entry/182282
http://purl.obolibrary.org/obo/MONDO_0007315	http://identifiers.org/hgnc/10825	OMIM:118400	https://omim.org/entry/602104
http://purl.obolibrary.org/obo/MONDO_0007342	http://identifiers.org/hgnc/9004	OMIM:119800	https://omim.org/entry/602149
http://purl.obolibrary.org/obo/MONDO_0007355	http://identifiers.org/hgnc/16262	OMIM:120433	https://omim.org/entry/606608
http://purl.obolibrary.org/obo/MONDO_0007366	http://identifiers.org/hgnc/6297	OMIM:121201	https://omim.org/entry/602232
http://purl.obolibrary.org/obo/MONDO_0007374	http://identifiers.org/hgnc/30791	OMIM:121800	https://omim.org/entry/611632
http://purl.obolibrary.org/obo/MONDO_0007376	http://identifiers.org/hgnc/23785	OMIM:121850	https://omim.org/entry/609414
http://purl.obolibrary.org/obo/MONDO_0007378	http://identifiers.org/hgnc/15804	OMIM:122000	https://omim.org/entry/616441
http://purl.obolibrary.org/obo/MONDO_0007387	http://identifiers.org/hgnc/28862	OMIM:122470	https://omim.org/entry/608667
http://purl.obolibrary.org/obo/MONDO_0007389	http://identifiers.org/hgnc/11605	OMIM:122600	https://omim.org/entry/602427
http://purl.obolibrary.org/obo/MONDO_0007436	http://identifiers.org/hgnc/20323	OMIM:125400	https://omim.org/entry/607223
http://purl.obolibrary.org/obo/MONDO_0007447	http://identifiers.org/hgnc/3337	OMIM:125630	https://omim.org/entry/606100
http://purl.obolibrary.org/obo/MONDO_0007450	http://identifiers.org/hgnc/894	OMIM:125700	https://omim.org/entry/192340
http://purl.obolibrary.org/obo/MONDO_0007451	http://identifiers.org/hgnc/634	OMIM:125800	https://omim.org/entry/107777
http://purl.obolibrary.org/obo/MONDO_0007470	http://identifiers.org/hgnc/28395	OMIM:126550	https://omim.org/entry/611574
http://purl.obolibrary.org/obo/MONDO_0007488	http://identifiers.org/hgnc/11140	OMIM:127750	https://omim.org/entry/602569
http://purl.obolibrary.org/obo/MONDO_0007534	http://identifiers.org/hgnc/6295	OMIM:130650	https://omim.org/entry/604115
http://purl.obolibrary.org/obo/MONDO_0007538	http://identifiers.org/hgnc/24797	OMIM:130900	https://omim.org/entry/611927
http://purl.obolibrary.org/obo/MONDO_0007572	http://identifiers.org/hgnc/3416	OMIM:133100	https://omim.org/entry/133171
http://purl.obolibrary.org/obo/MONDO_0007606	http://identifiers.org/hgnc/171	OMIM:135100	https://omim.org/entry/102576
http://purl.obolibrary.org/obo/MONDO_0007610	http://identifiers.org/hgnc/35	OMIM:135400	https://omim.org/entry/612503
http://purl.obolibrary.org/obo/MONDO_0007617	http://identifiers.org/hgnc/18040	OMIM:135900	https://omim.org/entry/614556
http://purl.obolibrary.org/obo/MONDO_0007634	http://identifiers.org/hgnc/29284	OMIM:136630	https://omim.org/entry/611379
http://purl.obolibrary.org/obo/MONDO_0007636	http://identifiers.org/hgnc/449	OMIM:136760	https://omim.org/entry/606014
http://purl.obolibrary.org/obo/MONDO_0007639	http://identifiers.org/hgnc/9940	OMIM:136880	https://omim.org/entry/601617
http://purl.obolibrary.org/obo/MONDO_0007640	http://identifiers.org/hgnc/11822	OMIM:136900	https://omim.org/entry/188826
http://purl.obolibrary.org/obo/MONDO_0007646	http://identifiers.org/hgnc/4912	OMIM:137200	https://omim.org/entry/601314
http://purl.obolibrary.org/obo/MONDO_0007661	http://identifiers.org/hgnc/4855	OMIM:137580	https://omim.org/entry/142704
http://purl.obolibrary.org/obo/MONDO_0007664	http://identifiers.org/hgnc/7610	OMIM:137750	https://omim.org/entry/601652
http://purl.obolibrary.org/obo/MONDO_0007672	http://identifiers.org/hgnc/14373	OMIM:138000	https://omim.org/entry/601749
http://purl.obolibrary.org/obo/MONDO_0007686	http://identifiers.org/hgnc/31928	OMIM:139090	https://omim.org/entry/614169
http://purl.obolibrary.org/obo/MONDO_0007728	http://identifiers.org/hgnc/17091	OMIM:142690	https://omim.org/entry/605254
http://purl.obolibrary.org/obo/MONDO_0007732	http://identifiers.org/hgnc/11604	OMIM:142900	https://omim.org/entry/601620
http://purl.obolibrary.org/obo/MONDO_0007734	http://identifiers.org/hgnc/11776	OMIM:142946	https://omim.org/entry/602630
http://purl.obolibrary.org/obo/MONDO_0007738	http://identifiers.org/hgnc/1971	OMIM:143095	https://omim.org/entry/603799
http://purl.obolibrary.org/obo/MONDO_0007740	http://identifiers.org/hgnc/2464	OMIM:143200	https://omim.org/entry/118661
http://purl.obolibrary.org/obo/MONDO_0007747	http://identifiers.org/hgnc/1371	OMIM:143860	https://omim.org/entry/603263
http://purl.obolibrary.org/obo/MONDO_0007748	http://identifiers.org/hgnc/21285	OMIM:143870	https://omim.org/entry/605205
http://purl.obolibrary.org/obo/MONDO_0007758	http://identifiers.org/hgnc/6447	OMIM:144200	https://omim.org/entry/607606
http://purl.obolibrary.org/obo/MONDO_0007777	http://identifiers.org/hgnc/11052	OMIM:145350	https://omim.org/entry/186854
http://purl.obolibrary.org/obo/MONDO_0007794	http://identifiers.org/hgnc/4421	OMIM:146110	https://omim.org/entry/138850
http://purl.obolibrary.org/obo/MONDO_0007796	http://identifiers.org/hgnc/9606	OMIM:146200	https://omim.org/entry/168450
http://purl.obolibrary.org/obo/MONDO_0007797	http://identifiers.org/hgnc/4172	OMIM:146255	https://omim.org/entry/131320
http://purl.obolibrary.org/obo/MONDO_0007812	http://identifiers.org/hgnc/26321	OMIM:146750	https://omim.org/entry/611765
http://purl.obolibrary.org/obo/MONDO_0007813	http://identifiers.org/hgnc/6439	OMIM:146800	https://omim.org/entry/600194
http://purl.obolibrary.org/obo/MONDO_0007828	http://identifiers.org/hgnc/20152	OMIM:147430	https://omim.org/entry/617828
http://purl.obolibrary.org/obo/MONDO_0007834	http://identifiers.org/hgnc/23145	OMIM:147630	https://omim.org/entry/610303
http://purl.obolibrary.org/obo/MONDO_0007846	http://identifiers.org/hgnc/21316	OMIM:148050	https://omim.org/entry/611192
http://purl.obolibrary.org/obo/MONDO_0007856	http://identifiers.org/hgnc/20788	OMIM:148500	https://omim.org/entry/614404
http://purl.obolibrary.org/obo/MONDO_0007858	http://identifiers.org/hgnc/25662	OMIM:148600	https://omim.org/entry/614888
http://purl.obolibrary.org/obo/MONDO_0007868	http://identifiers.org/hgnc/4326	OMIM:149400	https://omim.org/entry/138491
http://purl.obolibrary.org/obo/MONDO_0007871	http://identifiers.org/hgnc/5950	OMIM:149700	https://omim.org/entry/603491
http://purl.obolibrary.org/obo/MONDO_0007883	http://identifiers.org/hgnc/12754	OMIM:150550	https://omim.org/entry/604734
http://purl.obolibrary.org/obo/MONDO_0007892	http://identifiers.org/hgnc/9587	OMIM:151050	https://omim.org/entry/612792
http://purl.obolibrary.org/obo/MONDO_0007900	http://identifiers.org/hgnc/9060	OMIM:151600	https://omim.org/entry/602142
http://purl.obolibrary.org/obo/MONDO_0007915	http://identifiers.org/hgnc/2956	OMIM:152700	https://omim.org/entry/125505
http://purl.obolibrary.org/obo/MONDO_0007918	http://identifiers.org/hgnc/6388	OMIM:152950	https://omim.org/entry/148760
http://purl.obolibrary.org/obo/MONDO_0007925	http://identifiers.org/hgnc/10387	OMIM:153550	https://omim.org/entry/130620
http://purl.obolibrary.org/obo/MONDO_0007937	http://identifiers.org/hgnc/4026	OMIM:154020	https://omim.org/entry/601814
http://purl.obolibrary.org/obo/MONDO_0007943	http://identifiers.org/hgnc/10771	OMIM:154400	https://omim.org/entry/605593
http://purl.obolibrary.org/obo/MONDO_0007944	http://identifiers.org/hgnc/11654	OMIM:154500	https://omim.org/entry/606847
http://purl.obolibrary.org/obo/MONDO_0007959	http://identifiers.org/hgnc/23694	OMIM:155255	https://omim.org/entry/612250
http://purl.obolibrary.org/obo/MONDO_0007974	http://identifiers.org/hgnc/20444	OMIM:156200	https://omim.org/entry/611472
http://purl.obolibrary.org/obo/MONDO_0007983	http://identifiers.org/hgnc/2185	OMIM:156500	https://omim.org/entry/120110
http://purl.obolibrary.org/obo/MONDO_0008044	http://identifiers.org/hgnc/10808	OMIM:159900	https://omim.org/entry/604149
http://purl.obolibrary.org/obo/MONDO_0008047	http://identifiers.org/hgnc/6218	OMIM:160120	https://omim.org/entry/176260
http://purl.obolibrary.org/obo/MONDO_0008048	http://identifiers.org/hgnc/26190	OMIM:160150	https://omim.org/entry/611089
http://purl.obolibrary.org/obo/MONDO_0008056	http://identifiers.org/hgnc/2933	OMIM:160900	https://omim.org/entry/605377
http://purl.obolibrary.org/obo/MONDO_0008060	http://identifiers.org/hgnc/4044	OMIM:161050	https://omim.org/entry/603409
http://purl.obolibrary.org/obo/MONDO_0008062	http://identifiers.org/hgnc/4847	OMIM:161400	https://omim.org/entry/602358
http://purl.obolibrary.org/obo/MONDO_0008073	http://identifiers.org/hgnc/12559	OMIM:162000	https://omim.org/entry/191845
http://purl.obolibrary.org/obo/MONDO_0008076	http://identifiers.org/hgnc/7323	OMIM:162100	https://omim.org/entry/604061
http://purl.obolibrary.org/obo/MONDO_0008083	http://identifiers.org/hgnc/16235	OMIM:162350	https://omim.org/entry/611203
http://purl.obolibrary.org/obo/MONDO_0008119	http://identifiers.org/hgnc/10548	OMIM:164400	https://omim.org/entry/601556
http://purl.obolibrary.org/obo/MONDO_0008123	http://identifiers.org/hgnc/4040	OMIM:164745	https://omim.org/entry/600667
http://purl.obolibrary.org/obo/MONDO_0008135	http://identifiers.org/hgnc/11317	OMIM:165510	https://omim.org/entry/600439
http://purl.obolibrary.org/obo/MONDO_0008143	http://identifiers.org/hgnc/3959	OMIM:165720	https://omim.org/entry/605083
http://purl.obolibrary.org/obo/MONDO_0008162	http://identifiers.org/hgnc/23336	OMIM:166760	https://omim.org/entry/610627
http://purl.obolibrary.org/obo/MONDO_0008170	http://identifiers.org/hgnc/8143	OMIM:167000	https://omim.org/entry/600632
http://purl.obolibrary.org/obo/MONDO_0008206	http://identifiers.org/hgnc/1165	OMIM:168885	https://omim.org/entry/614015
http://purl.obolibrary.org/obo/MONDO_0008218	http://identifiers.org/hgnc/13211	OMIM:169600	https://omim.org/entry/604384
http://purl.obolibrary.org/obo/MONDO_0008221	http://identifiers.org/hgnc/8840	OMIM:170100	https://omim.org/entry/613230
http://purl.obolibrary.org/obo/MONDO_0008233	http://identifiers.org/hgnc/26038	OMIM:171300	https://omim.org/entry/613403
http://purl.obolibrary.org/obo/MONDO_0008260	http://identifiers.org/hgnc/15889	OMIM:173650	https://omim.org/entry/607900
http://purl.obolibrary.org/obo/MONDO_0008263	http://identifiers.org/hgnc/9008	OMIM:173900	https://omim.org/entry/601313
http://purl.obolibrary.org/obo/MONDO_0008265	http://identifiers.org/hgnc/9411	OMIM:174050	https://omim.org/entry/177060
http://purl.obolibrary.org/obo/MONDO_0008267	http://identifiers.org/hgnc/25360	OMIM:174300	https://omim.org/entry/615464
http://purl.obolibrary.org/obo/MONDO_0008290	http://identifiers.org/hgnc/9141	OMIM:175800	https://omim.org/entry/607622
http://purl.obolibrary.org/obo/MONDO_0008305	http://identifiers.org/hgnc/4979	OMIM:176450	https://omim.org/entry/142994
http://purl.obolibrary.org/obo/MONDO_0008319	http://identifiers.org/hgnc/3647	OMIM:177000	https://omim.org/entry/612386
http://purl.obolibrary.org/obo/MONDO_0008377	http://identifiers.org/hgnc/10263	OMIM:180100	https://omim.org/entry/603937
http://purl.obolibrary.org/obo/MONDO_0008378	http://identifiers.org/hgnc/10288	OMIM:180104	https://omim.org/entry/607331
http://purl.obolibrary.org/obo/MONDO_0008404	http://identifiers.org/hgnc/18249	OMIM:181270	https://omim.org/entry/613420
http://purl.obolibrary.org/obo/MONDO_0008411	http://identifiers.org/hgnc/11602	OMIM:181450	https://omim.org/entry/601621
http://purl.obolibrary.org/obo/MONDO_0008426	http://identifiers.org/hgnc/10896	OMIM:182212	https://omim.org/entry/164780
http://purl.obolibrary.org/obo/MONDO_0008434	http://identifiers.org/hgnc/9834	OMIM:182290	https://omim.org/entry/607642
http://purl.obolibrary.org/obo/MONDO_0008438	http://identifiers.org/hgnc/11233	OMIM:182601	https://omim.org/entry/604277
http://purl.obolibrary.org/obo/MONDO_0008447	http://identifiers.org/hgnc/492	OMIM:182900	https://omim.org/entry/612641
http://purl.obolibrary.org/obo/MONDO_0008535	http://identifiers.org/hgnc/3349	OMIM:187300	https://omim.org/entry/131195
http://purl.obolibrary.org/obo/MONDO_0008553	http://identifiers.org/hgnc/4238	OMIM:187900	https://omim.org/entry/604383
http://purl.obolibrary.org/obo/MONDO_0008555	http://identifiers.org/hgnc/29186	OMIM:188000	https://omim.org/entry/610855
http://purl.obolibrary.org/obo/MONDO_0008566	http://identifiers.org/hgnc/17382	OMIM:188470	https://omim.org/entry/606523
http://purl.obolibrary.org/obo/MONDO_0008593	http://identifiers.org/hgnc/3683	OMIM:190330	https://omim.org/entry/165190
http://purl.obolibrary.org/obo/MONDO_0008610	http://identifiers.org/hgnc/1012	OMIM:190900	https://omim.org/entry/613522
http://purl.obolibrary.org/obo/MONDO_0008647	http://identifiers.org/hgnc/16243	OMIM:192600	https://omim.org/entry/606566
http://purl.obolibrary.org/obo/MONDO_0008676	http://identifiers.org/hgnc/6441	OMIM:193900	https://omim.org/entry/123940
http://purl.obolibrary.org/obo/MONDO_0008692	http://identifiers.org/hgnc/7467	OMIM:200100	https://omim.org/entry/157147
http://purl.obolibrary.org/obo/MONDO_0008695	http://identifiers.org/hgnc/1908	OMIM:200150	https://omim.org/entry/605978
http://purl.obolibrary.org/obo/MONDO_0008710	http://identifiers.org/hgnc/14263	OMIM:201000	https://omim.org/entry/606144
http://purl.obolibrary.org/obo/MONDO_0008713	http://identifiers.org/hgnc/17129	OMIM:201100	https://omim.org/entry/607059
http://purl.obolibrary.org/obo/MONDO_0008720	http://identifiers.org/hgnc/11596	OMIM:201400	https://omim.org/entry/604614
http://purl.obolibrary.org/obo/MONDO_0008721	http://identifiers.org/hgnc/89	OMIM:201450	https://omim.org/entry/607008
http://purl.obolibrary.org/obo/MONDO_0008722	http://identifiers.org/hgnc/90	OMIM:201470	https://omim.org/entry/606885
http://purl.obolibrary.org/obo/MONDO_0008723	http://identifiers.org/hgnc/92	OMIM:201475	https://omim.org/entry/609575
http://purl.obolibrary.org/obo/MONDO_0008725	http://identifiers.org/hgnc/11359	OMIM:201710	https://omim.org/entry/600617
http://purl.obolibrary.org/obo/MONDO_0008727	http://identifiers.org/hgnc/5218	OMIM:201810	https://omim.org/entry/613890
http://purl.obolibrary.org/obo/MONDO_0008740	http://identifiers.org/hgnc/9142	OMIM:202650	https://omim.org/entry/167420
http://purl.obolibrary.org/obo/MONDO_0008748	http://identifiers.org/hgnc/5163	OMIM:203300	https://omim.org/entry/604982
http://purl.obolibrary.org/obo/MONDO_0008752	http://identifiers.org/hgnc/4235	OMIM:203450	https://omim.org/entry/137780
http://purl.obolibrary.org/obo/MONDO_0008753	http://identifiers.org/hgnc/4892	OMIM:203500	https://omim.org/entry/607474
http://purl.obolibrary.org/obo/MONDO_0008759	http://identifiers.org/hgnc/8124	OMIM:203740	https://omim.org/entry/613022
http://purl.obolibrary.org/obo/MONDO_0008760	http://identifiers.org/hgnc/93	OMIM:203750	https://omim.org/entry/607809
http://purl.obolibrary.org/obo/MONDO_0008763	http://identifiers.org/hgnc/428	OMIM:203800	https://omim.org/entry/606844
http://purl.obolibrary.org/obo/MONDO_0008767	http://identifiers.org/hgnc/2074	OMIM:204200	https://omim.org/entry/607042
http://purl.obolibrary.org/obo/MONDO_0008771	http://identifiers.org/hgnc/23015	OMIM:204690	https://omim.org/entry/611062
http://purl.obolibrary.org/obo/MONDO_0008772	http://identifiers.org/hgnc/6365	OMIM:204700	https://omim.org/entry/603767
http://purl.obolibrary.org/obo/MONDO_0008777	http://identifiers.org/hgnc/11530	OMIM:204870	https://omim.org/entry/137290
http://purl.obolibrary.org/obo/MONDO_0008785	http://identifiers.org/hgnc/26054	OMIM:205950	https://omim.org/entry/610819
http://purl.obolibrary.org/obo/MONDO_0008787	http://identifiers.org/hgnc/10908	OMIM:206100	https://omim.org/entry/600523
http://purl.obolibrary.org/obo/MONDO_0008788	http://identifiers.org/hgnc/16517	OMIM:206200	https://omim.org/entry/609862
http://purl.obolibrary.org/obo/MONDO_0008791	http://identifiers.org/hgnc/16280	OMIM:206500	https://omim.org/entry/609317
http://purl.obolibrary.org/obo/MONDO_0008798	http://identifiers.org/hgnc/16175	OMIM:206800	https://omim.org/entry/610573
http://purl.obolibrary.org/obo/MONDO_0008800	http://identifiers.org/hgnc/20318	OMIM:206920	https://omim.org/entry/608488
http://purl.obolibrary.org/obo/MONDO_0008810	http://identifiers.org/hgnc/609	OMIM:207750	https://omim.org/entry/608083
http://purl.obolibrary.org/obo/MONDO_0008814	http://identifiers.org/hgnc/663	OMIM:207800	https://omim.org/entry/608313
http://purl.obolibrary.org/obo/MONDO_0008815	http://identifiers.org/hgnc/746	OMIM:207900	https://omim.org/entry/608310
http://purl.obolibrary.org/obo/MONDO_0008818	http://identifiers.org/hgnc/13444	OMIM:208050	https://omim.org/entry/606145
http://purl.obolibrary.org/obo/MONDO_0008823	http://identifiers.org/hgnc/29205	OMIM:208100	https://omim.org/entry/617946
http://purl.obolibrary.org/obo/MONDO_0008827	http://identifiers.org/hgnc/12771	OMIM:208230	https://omim.org/entry/603400
http://purl.obolibrary.org/obo/MONDO_0008828	http://identifiers.org/hgnc/9364	OMIM:208250	https://omim.org/entry/604283
http://purl.obolibrary.org/obo/MONDO_0008830	http://identifiers.org/hgnc/318	OMIM:208400	https://omim.org/entry/613228
http://purl.obolibrary.org/obo/MONDO_0008834	http://identifiers.org/hgnc/9594	OMIM:208550	https://omim.org/entry/176804
http://purl.obolibrary.org/obo/MONDO_0008842	http://identifiers.org/hgnc/15984	OMIM:208920	https://omim.org/entry/606350
http://purl.obolibrary.org/obo/MONDO_0008846	http://identifiers.org/hgnc/11740	OMIM:209300	https://omim.org/entry/190000
http://purl.obolibrary.org/obo/MONDO_0008860	http://identifiers.org/hgnc/14412	OMIM:210100	https://omim.org/entry/612471
http://purl.obolibrary.org/obo/MONDO_0008861	http://identifiers.org/hgnc/6936	OMIM:210200	https://omim.org/entry/609010
http://purl.obolibrary.org/obo/MONDO_0008862	http://identifiers.org/hgnc/6937	OMIM:210210	https://omim.org/entry/609014
http://purl.obolibrary.org/obo/MONDO_0008865	http://identifiers.org/hgnc/23198	OMIM:210370	https://omim.org/entry/608614
http://purl.obolibrary.org/obo/MONDO_0008872	http://identifiers.org/hgnc/16068	OMIM:210720	https://omim.org/entry/605925
http://purl.obolibrary.org/obo/MONDO_0008876	http://identifiers.org/hgnc/1058	OMIM:210900	https://omim.org/entry/604610
http://purl.obolibrary.org/obo/MONDO_0008879	http://identifiers.org/hgnc/16912	OMIM:211180	https://omim.org/entry/611531
http://purl.obolibrary.org/obo/MONDO_0008893	http://identifiers.org/hgnc/16892	OMIM:211750	https://omim.org/entry/606037
http://purl.obolibrary.org/obo/MONDO_0008895	http://identifiers.org/hgnc/8021	OMIM:211800	https://omim.org/entry/129190
http://purl.obolibrary.org/obo/MONDO_0008905	http://identifiers.org/hgnc/16391	OMIM:212050	https://omim.org/entry/607212
http://purl.obolibrary.org/obo/MONDO_0008907	http://identifiers.org/hgnc/9115	OMIM:212065	https://omim.org/entry/601785
http://purl.obolibrary.org/obo/MONDO_0008908	http://identifiers.org/hgnc/7045	OMIM:212066	https://omim.org/entry/602616
http://purl.obolibrary.org/obo/MONDO_0008910	http://identifiers.org/hgnc/2312	OMIM:212070	https://omim.org/entry/603103
http://purl.obolibrary.org/obo/MONDO_0008913	http://identifiers.org/hgnc/9067	OMIM:212093	https://omim.org/entry/602382
http://purl.obolibrary.org/obo/MONDO_0008918	http://identifiers.org/hgnc/1421	OMIM:212138	https://omim.org/entry/613698
http://purl.obolibrary.org/obo/MONDO_0008919	http://identifiers.org/hgnc/10969	OMIM:212140	https://omim.org/entry/603377
http://purl.obolibrary.org/obo/MONDO_0008927	http://identifiers.org/hgnc/10892	OMIM:212550	https://omim.org/entry/606326
http://purl.obolibrary.org/obo/MONDO_0008930	http://identifiers.org/hgnc/4942	OMIM:212750	https://omim.org/entry/146880
http://purl.obolibrary.org/obo/MONDO_0008935	http://identifiers.org/hgnc/21698	OMIM:212840	https://omim.org/entry/609948
http://purl.obolibrary.org/obo/MONDO_0008939	http://identifiers.org/hgnc/15822	OMIM:213000	https://omim.org/entry/605609
http://purl.obolibrary.org/obo/MONDO_0008943	http://identifiers.org/hgnc/18667	OMIM:213200	https://omim.org/entry/613036
http://purl.obolibrary.org/obo/MONDO_0008948	http://identifiers.org/hgnc/2605	OMIM:213700	https://omim.org/entry/606530
http://purl.obolibrary.org/obo/MONDO_0008958	http://identifiers.org/hgnc/7013	OMIM:214300	https://omim.org/entry/600147
http://purl.obolibrary.org/obo/MONDO_0008962	http://identifiers.org/hgnc/7602	OMIM:214450	https://omim.org/entry/160777
http://purl.obolibrary.org/obo/MONDO_0008963	http://identifiers.org/hgnc/1968	OMIM:214500	https://omim.org/entry/606897
http://purl.obolibrary.org/obo/MONDO_0008964	http://identifiers.org/hgnc/3018	OMIM:214700	https://omim.org/entry/126650
http://purl.obolibrary.org/obo/MONDO_0008988	http://identifiers.org/hgnc/758	OMIM:215700	https://omim.org/entry/603470
http://purl.obolibrary.org/obo/MONDO_0008999	http://identifiers.org/hgnc/2183	OMIM:216550	https://omim.org/entry/607817
http://purl.obolibrary.org/obo/MONDO_0009002	http://identifiers.org/hgnc/10526	OMIM:216820	https://omim.org/entry/602219
http://purl.obolibrary.org/obo/MONDO_0009003	http://identifiers.org/hgnc/2150	OMIM:216900	https://omim.org/entry/600053
http://purl.obolibrary.org/obo/MONDO_0009007	http://identifiers.org/hgnc/105	OMIM:217080	https://omim.org/entry/607805
http://purl.obolibrary.org/obo/MONDO_0009014	http://identifiers.org/hgnc/6309	OMIM:217300	https://omim.org/entry/603288
http://purl.obolibrary.org/obo/MONDO_0009020	http://identifiers.org/hgnc/6938	OMIM:217800	https://omim.org/entry/605294
http://purl.obolibrary.org/obo/MONDO_0009025	http://identifiers.org/hgnc/5209	OMIM:218030	https://omim.org/entry/614232
http://purl.obolibrary.org/obo/MONDO_0009033	http://identifiers.org/hgnc/29521	OMIM:218340	https://omim.org/entry/615140
http://purl.obolibrary.org/obo/MONDO_0009047	http://identifiers.org/hgnc/6086	OMIM:219050	https://omim.org/entry/146738
http://purl.obolibrary.org/obo/MONDO_0009050	http://identifiers.org/hgnc/12631	OMIM:219090	https://omim.org/entry/603158
http://purl.obolibrary.org/obo/MONDO_0009058	http://identifiers.org/hgnc/2501	OMIM:219500	https://omim.org/entry/607657
http://purl.obolibrary.org/obo/MONDO_0009069	http://identifiers.org/hgnc/15714	OMIM:220111	https://omim.org/entry/607544
http://purl.obolibrary.org/obo/MONDO_0009070	http://identifiers.org/hgnc/24247	OMIM:220120	https://omim.org/entry/610516
