term_id	exclusion_reason
DO:11650	MONDO:excludeNonDisease
DO:4077	MONDO:excludeNonDisease
DO:11286	MONDO:excludeNonDisease
DO:0050380	MONDO:excludeNonDisease
DO:8918	MONDO:excludeNonDisease
DO:68	MONDO:excludeNonDisease
DO:7306	MONDO:excludeNonDisease
DO:0050875	MONDO:excludeNonDisease
DO:11158	MONDO:excludeNonDisease
DO:14339	MONDO:excludeNonDisease
DO:8494	MONDO:excludeNonDisease
DO:8868	MONDO:excludeNonDisease
DO:3909	MONDO:excludeNonDisease
DO:8587	MONDO:excludeNonDisease
DO:4369	MONDO:excludeNonDisease
DO:1983	MONDO:excludeNonDisease
DO:0050274	MONDO:excludeNonDisease
DO:7601	MONDO:excludeNonDisease
DO:0050163	MONDO:excludeNonDisease
DO:10012	MONDO:excludeNonDisease
DO:11896	MONDO:excludeNonDisease
DO:6801	MONDO:excludeNonDisease
DO:0050165	MONDO:excludeNonDisease
DO:7304	MONDO:excludeNonDisease
DO:6087	MONDO:excludeNonDisease
DO:8751	MONDO:excludeNonDisease
DO:2620	MONDO:excludeNonDisease
DO:130	MONDO:excludeNonDisease
DO:10774	MONDO:excludeNonDisease
DO:716	MONDO:excludeNonDisease
DO:10111	MONDO:excludeNonDisease
DO:9121	MONDO:excludeNonDisease
DO:937	MONDO:excludeNonDisease
DO:0060208	MONDO:excludeNonDisease
DO:0050267	MONDO:excludeNonDisease
DO:2873	MONDO:excludeNonDisease
DO:0050113	MONDO:excludeNonDisease
DO:2770	MONDO:excludeNonDisease
DO:2467	MONDO:excludeNonDisease
DO:11978	MONDO:excludeNonDisease
DO:982	MONDO:excludeNonDisease
DO:0070075	MONDO:excludeNonDisease
DO:2989	MONDO:excludeNonDisease
DO:2591	MONDO:excludeNonDisease
DO:1078	MONDO:excludeNonDisease
DO:0050301	MONDO:excludeNonDisease
DO:641	MONDO:excludeNonDisease
DO:2791	MONDO:excludeNonDisease
DO:13177	MONDO:excludeNonDisease
DO:8055	MONDO:excludeNonDisease
DO:9180	MONDO:excludeNonDisease
DO:2905	MONDO:excludeNonDisease
DO:8820	MONDO:excludeNonDisease
DO:5314	MONDO:excludeNonDisease
DO:9067	MONDO:excludeNonDisease
DO:6828	MONDO:excludeNonDisease
DO:13906	MONDO:excludeNonDisease
DO:280	MONDO:excludeNonDisease
DO:2503	MONDO:excludeNonDisease
DO:233	MONDO:excludeNonDisease
DO:6184	MONDO:excludeNonDisease
DO:13307	MONDO:excludeNonDisease
DO:4106	MONDO:excludeNonDisease
DO:2990	MONDO:excludeNonDisease
DO:6628	MONDO:excludeNonDisease
DO:8752	MONDO:excludeNonDisease
DO:2771	MONDO:excludeNonDisease
DO:8623	MONDO:excludeNonDisease
DO:3694	MONDO:excludeNonDisease
DO:6546	MONDO:excludeNonDisease
DO:10256	MONDO:excludeNonDisease
DO:10233	MONDO:excludeNonDisease
DO:8995	MONDO:excludeNonDisease
DO:7074	MONDO:excludeNonDisease
DO:8004	MONDO:excludeNonDisease
DO:8604	MONDO:excludeNonDisease
DO:0050068	MONDO:excludeNonDisease
DO:3157	MONDO:excludeNonDisease
DO:5578	MONDO:excludeNonDisease
DO:8600	MONDO:excludeNonDisease
DO:10220	MONDO:excludeNonDisease
DO:250	MONDO:excludeNonDisease
DO:13817	MONDO:excludeNonDisease
DO:619	MONDO:excludeNonDisease
DO:10924	MONDO:excludeNonDisease
DO:12634	MONDO:excludeNonDisease
DO:6301	MONDO:excludeNonDisease
DO:6091	MONDO:excludeNonDisease
DO:587	MONDO:excludeNonDisease
DO:8980	MONDO:excludeNonDisease
DO:5616	MONDO:excludeNonDisease
DO:9214	MONDO:excludeNonDisease
DO:0050312	MONDO:excludeNonDisease
DO:2492	MONDO:excludeNonDisease
DO:8121	MONDO:excludeNonDisease
DO:13470	MONDO:excludeNonDisease
DO:4760	MONDO:excludeNonDisease
DO:9054	MONDO:excludeNonDisease
DO:0050550	MONDO:excludeNonDisease
DO:6778	MONDO:excludeNonDisease
DO:578	MONDO:excludeNonDisease
DO:6246	MONDO:excludeNonDisease
DO:4238	MONDO:excludeNonDisease
DO:413	MONDO:excludeNonDisease
DO:0050533	MONDO:excludeNonDisease
DO:0050240	MONDO:excludeNonDisease
DO:7543	MONDO:excludeNonDisease
DO:5651	MONDO:excludeNonDisease
DO:5996	MONDO:excludeNonDisease
DO:4381	MONDO:excludeNonDisease
DO:8828	MONDO:excludeNonDisease
DO:5720	MONDO:excludeNonDisease
DO:3898	MONDO:excludeNonDisease
DO:8583	MONDO:excludeNonDisease
DO:0050375	MONDO:excludeNonDisease
DO:4589	MONDO:excludeNonDisease
DO:6488	MONDO:excludeNonDisease
DO:10764	MONDO:excludeNonDisease
DO:4582	MONDO:excludeNonDisease
DO:1103	MONDO:excludeNonDisease
DO:14360	MONDO:excludeNonDisease
DO:12854	MONDO:excludeNonDisease
DO:9900	MONDO:excludeNonDisease
DO:8080	MONDO:excludeNonDisease
DO:4245	MONDO:excludeNonDisease
DO:5919	MONDO:excludeNonDisease
DO:1912	MONDO:excludeNonDisease
DO:4882	MONDO:excludeNonDisease
DO:3467	MONDO:excludeNonDisease
DO:927	MONDO:excludeNonDisease
DO:8794	MONDO:excludeNonDisease
DO:9647	MONDO:excludeNonDisease
DO:9552	MONDO:excludeNonDisease
DO:11952	MONDO:excludeNonDisease
DO:8493	MONDO:excludeNonDisease
DO:6879	MONDO:excludeNonDisease
DO:2857	MONDO:excludeNonDisease
DO:7702	MONDO:excludeNonDisease
DO:7296	MONDO:excludeNonDisease
DO:211	MONDO:excludeNonDisease
DO:0050407	MONDO:excludeNonDisease
DO:13211	MONDO:excludeNonDisease
DO:9105	MONDO:excludeNonDisease
DO:10066	MONDO:excludeNonDisease
DO:7351	MONDO:excludeNonDisease
DO:735	MONDO:excludeNonDisease
DO:1978	MONDO:excludeNonDisease
DO:6021	MONDO:excludeNonDisease
DO:5380	MONDO:excludeNonDisease
DO:414	MONDO:excludeNonDisease
DO:2225	MONDO:excludeNonDisease
DO:8084	MONDO:excludeNonDisease
DO:0050203	MONDO:excludeNonDisease
DO:4092	MONDO:excludeNonDisease
DO:8229	MONDO:excludeNonDisease
DO:5649	MONDO:excludeNonDisease
DO:0110286	MONDO:excludeNonDisease
DO:0050221	MONDO:excludeNonDisease
DO:9103	MONDO:excludeNonDisease
DO:11600	MONDO:excludeNonDisease
DO:10505	MONDO:excludeNonDisease
DO:3731	MONDO:excludeNonDisease
DO:0050391	MONDO:excludeNonDisease
DO:739	MONDO:excludeNonDisease
DO:6876	MONDO:excludeNonDisease
DO:2629	MONDO:excludeNonDisease
DO:12379	MONDO:excludeNonDisease
DO:5252	MONDO:excludeNonDisease
DO:4446	MONDO:excludeNonDisease
DO:3881	MONDO:excludeNonDisease
DO:9203	MONDO:excludeNonDisease
DO:4967	MONDO:excludeNonDisease
DO:13763	MONDO:excludeNonDisease
DO:558	MONDO:excludeNonDisease
DO:2038	MONDO:excludeNonDisease
DO:2961	MONDO:excludeNonDisease
DO:10311	MONDO:excludeNonDisease
DO:13577	MONDO:excludeNonDisease
DO:12670	MONDO:excludeNonDisease
DO:3902	MONDO:excludeNonDisease
DO:2325	MONDO:excludeNonDisease
DO:9061	MONDO:excludeNonDisease
DO:2651	MONDO:excludeNonDisease
DO:0050306	MONDO:excludeNonDisease
DO:14434	MONDO:excludeNonDisease
DO:2728	MONDO:excludeNonDisease
DO:0050319	MONDO:excludeNonDisease
DO:8615	MONDO:excludeNonDisease
DO:11582	MONDO:excludeNonDisease
DO:0050370	MONDO:excludeNonDisease
DO:13387	MONDO:excludeNonDisease
DO:8197	MONDO:excludeNonDisease
DO:6852	MONDO:excludeNonDisease
DO:12879	MONDO:excludeNonDisease
DO:2027	MONDO:excludeNonDisease
DO:13343	MONDO:excludeNonDisease
DO:1378	MONDO:excludeNonDisease
DO:0050385	MONDO:excludeNonDisease
DO:5215	MONDO:excludeNonDisease
DO:9866	MONDO:excludeNonDisease
DO:9357	MONDO:excludeNonDisease
DO:5316	MONDO:excludeNonDisease
DO:2980	MONDO:excludeNonDisease
DO:2323	MONDO:excludeNonDisease
DO:10245	MONDO:excludeNonDisease
DO:13723	MONDO:excludeNonDisease
DO:0050123	MONDO:excludeNonDisease
DO:7810	MONDO:excludeNonDisease
DO:9823	MONDO:excludeNonDisease
DO:9878	MONDO:excludeNonDisease
DO:4904	MONDO:excludeNonDisease
DO:8451	MONDO:excludeNonDisease
DO:7364	MONDO:excludeNonDisease
DO:11327	MONDO:excludeNonDisease
DO:2334	MONDO:excludeNonDisease
DO:4800	MONDO:excludeNonDisease
DO:14787	MONDO:excludeNonDisease
DO:7593	MONDO:excludeNonDisease
DO:7652	MONDO:excludeNonDisease
DO:13581	MONDO:excludeNonDisease
DO:2350	MONDO:excludeNonDisease
DO:12604	MONDO:excludeNonDisease
DO:6715	MONDO:excludeNonDisease
DO:13361	MONDO:excludeNonDisease
DO:7834	MONDO:excludeNonDisease
DO:3056	MONDO:excludeNonDisease
DO:3028	MONDO:excludeNonDisease
DO:1042	MONDO:excludeNonDisease
DO:791	MONDO:excludeNonDisease
DO:11775	MONDO:excludeNonDisease
DO:8401	MONDO:excludeNonDisease
DO:7814	MONDO:excludeNonDisease
DO:1122	MONDO:excludeNonDisease
DO:10367	MONDO:excludeNonDisease
DO:4738	MONDO:excludeNonDisease
DO:0050315	MONDO:excludeNonDisease
DO:2995	MONDO:excludeNonDisease
DO:5832	MONDO:excludeNonDisease
DO:6078	MONDO:excludeNonDisease
DO:14278	MONDO:excludeNonDisease
DO:6618	MONDO:excludeNonDisease
DO:11837	MONDO:excludeNonDisease
DO:6574	MONDO:excludeNonDisease
DO:3997	MONDO:excludeNonDisease
DO:3820	MONDO:excludeNonDisease
DO:7357	MONDO:excludeNonDisease
DO:2321	MONDO:excludeNonDisease
DO:8228	MONDO:excludeNonDisease
DO:10202	MONDO:excludeNonDisease
DO:0050392	MONDO:excludeNonDisease
DO:14108	MONDO:excludeNonDisease
DO:0060605	MONDO:excludeNonDisease
DO:7641	MONDO:excludeNonDisease
DO:6604	MONDO:excludeNonDisease
DO:8523	MONDO:excludeNonDisease
DO:8994	MONDO:excludeNonDisease
DO:11854	MONDO:excludeNonDisease
DO:6919	MONDO:excludeNonDisease
DO:3519	MONDO:excludeNonDisease
DO:2585	MONDO:excludeNonDisease
DO:3171	MONDO:excludeNonDisease
DO:0050189	MONDO:excludeNonDisease
DO:9816	MONDO:excludeNonDisease
DO:0050367	MONDO:excludeNonDisease
DO:1376	MONDO:excludeNonDisease
DO:4539	MONDO:excludeNonDisease
DO:4935	MONDO:excludeNonDisease
DO:9264	MONDO:excludeNonDisease
DO:534	MONDO:excludeNonDisease
DO:9082	MONDO:excludeNonDisease
DO:3143	MONDO:excludeNonDisease
DO:0050009	MONDO:excludeNonDisease
DO:7704	MONDO:excludeNonDisease
DO:6803	MONDO:excludeNonDisease
DO:13023	MONDO:excludeNonDisease
DO:9891	MONDO:excludeNonDisease
DO:7391	MONDO:excludeNonDisease
DO:10528	MONDO:excludeNonDisease
DO:0080034	MONDO:excludeNonDisease
DO:5017	MONDO:excludeNonDisease
DO:7025	MONDO:excludeNonDisease
DO:13623	MONDO:excludeNonDisease
DO:2128	MONDO:excludeNonDisease
DO:373	MONDO:excludeNonDisease
DO:9195	MONDO:excludeNonDisease
DO:0050119	MONDO:excludeNonDisease
DO:9142	MONDO:excludeNonDisease
DO:8287	MONDO:excludeNonDisease
DO:0050371	MONDO:excludeNonDisease
DO:9379	MONDO:excludeNonDisease
DO:259	MONDO:excludeNonDisease
DO:12091	MONDO:excludeNonDisease
DO:7158	MONDO:excludeNonDisease
DO:2399	MONDO:excludeNonDisease
DO:14676	MONDO:excludeNonDisease
DO:10911	MONDO:excludeNonDisease
DO:6808	MONDO:excludeNonDisease
DO:2985	MONDO:excludeNonDisease
DO:5355	MONDO:excludeNonDisease
DO:11340	MONDO:excludeNonDisease
DO:8976	MONDO:excludeNonDisease
DO:4712	MONDO:excludeNonDisease
DO:2724	MONDO:excludeNonDisease
DO:2083	MONDO:excludeNonDisease
DO:9109	MONDO:excludeNonDisease
DO:3212	MONDO:excludeNonDisease
DO:11284	MONDO:excludeNonDisease
DO:9718	MONDO:excludeNonDisease
DO:8690	MONDO:excludeNonDisease
DO:12228	MONDO:excludeNonDisease
DO:7581	MONDO:excludeNonDisease
DO:14363	MONDO:excludeNonDisease
DO:1666	MONDO:excludeNonDisease
DO:462	MONDO:excludeNonDisease
DO:0050483	MONDO:excludeNonDisease
DO:2434	MONDO:excludeNonDisease
DO:13556	MONDO:excludeNonDisease
DO:2421	MONDO:excludeNonDisease
DO:5305	MONDO:excludeNonDisease
DO:0050070	MONDO:excludeNonDisease
DO:1308	MONDO:excludeNonDisease
DO:9039	MONDO:excludeNonDisease
DO:8449	MONDO:excludeNonDisease
DO:8285	MONDO:excludeNonDisease
DO:14200	MONDO:excludeNonDisease
DO:12040	MONDO:excludeNonDisease
DO:14467	MONDO:excludeNonDisease
DO:11404	MONDO:excludeNonDisease
DO:2158	MONDO:excludeNonDisease
DO:8199	MONDO:excludeNonDisease
DO:6540	MONDO:excludeNonDisease
DO:12135	MONDO:excludeNonDisease
DO:6667	MONDO:excludeNonDisease
DO:7358	MONDO:excludeNonDisease
DO:4831	MONDO:excludeNonDisease
DO:9078	MONDO:excludeNonDisease
DO:9753	MONDO:excludeNonDisease
DO:14338	MONDO:excludeNonDisease
DO:0050234	MONDO:excludeNonDisease
DO:1990	MONDO:excludeNonDisease
DO:8811	MONDO:excludeNonDisease
DO:13844	MONDO:excludeNonDisease
DO:0050089	MONDO:excludeNonDisease
DO:7712	MONDO:excludeNonDisease
DO:8907	MONDO:excludeNonDisease
DO:7423	MONDO:excludeNonDisease
DO:0050302	MONDO:excludeNonDisease
DO:0050162	MONDO:excludeNonDisease
DO:3092	MONDO:excludeNonDisease
DO:5361	MONDO:excludeNonDisease
DO:6545	MONDO:excludeNonDisease
DO:4937	MONDO:excludeNonDisease
DO:637	MONDO:excludeNonDisease
DO:7786	MONDO:excludeNonDisease
DO:3866	MONDO:excludeNonDisease
DO:0050103	MONDO:excludeNonDisease
DO:9642	MONDO:excludeNonDisease
DO:4496	MONDO:excludeNonDisease
DO:5266	MONDO:excludeNonDisease
DO:0050525	MONDO:excludeNonDisease
DO:8701	MONDO:excludeNonDisease
DO:12840	MONDO:excludeNonDisease
DO:1805	MONDO:excludeNonDisease
DO:0050245	MONDO:excludeNonDisease
DO:14163	MONDO:excludeNonDisease
DO:1141	MONDO:excludeNonDisease
DO:5000	MONDO:excludeNonDisease
DO:0050238	MONDO:excludeNonDisease
DO:0050093	MONDO:excludeNonDisease
DO:364	MONDO:excludeNonDisease
DO:11264	MONDO:excludeNonDisease
DO:0080340	MONDO:excludeNonDisease
DO:7273	MONDO:excludeNonDisease
DO:1465	MONDO:excludeNonDisease
DO:6764	MONDO:excludeNonDisease
DO:8192	MONDO:excludeNonDisease
DO:0050229	MONDO:excludeNonDisease
DO:2232	MONDO:excludeNonDisease
DO:0050092	MONDO:excludeNonDisease
DO:7590	MONDO:excludeNonDisease
DO:9545	MONDO:excludeNonDisease
DO:9017	MONDO:excludeNonDisease
DO:10278	MONDO:excludeNonDisease
DO:0050205	MONDO:excludeNonDisease
DO:5472	MONDO:excludeNonDisease
DO:10489	MONDO:excludeNonDisease
DO:12508	MONDO:excludeNonDisease
DO:13602	MONDO:excludeNonDisease
DO:14433	MONDO:excludeNonDisease
DO:9915	MONDO:excludeNonDisease
DO:9761	MONDO:excludeNonDisease
DO:3729	MONDO:excludeNonDisease
DO:0050263	MONDO:excludeNonDisease
DO:0050233	MONDO:excludeNonDisease
DO:4625	MONDO:excludeNonDisease
DO:9528	MONDO:excludeNonDisease
DO:7979	MONDO:excludeNonDisease
DO:6535	MONDO:excludeNonDisease
DO:2757	MONDO:excludeNonDisease
DO:0050414	MONDO:excludeNonDisease
DO:12106	MONDO:excludeNonDisease
DO:7012	MONDO:excludeNonDisease
DO:12539	MONDO:excludeNonDisease
DO:6382	MONDO:excludeNonDisease
DO:5765	MONDO:excludeNonDisease
DO:10116	MONDO:excludeNonDisease
DO:7295	MONDO:excludeNonDisease
DO:638	MONDO:excludeNonDisease
DO:4273	MONDO:excludeNonDisease
DO:12647	MONDO:excludeNonDisease
DO:6954	MONDO:excludeNonDisease
DO:2412	MONDO:excludeNonDisease
DO:0050501	MONDO:excludeNonDisease
DO:8495	MONDO:excludeNonDisease
DO:5991	MONDO:excludeNonDisease
DO:4900	MONDO:excludeNonDisease
DO:1599	MONDO:excludeNonDisease
DO:0050327	MONDO:excludeNonDisease
DO:6563	MONDO:excludeNonDisease
DO:1275	MONDO:excludeNonDisease
DO:7015	MONDO:excludeNonDisease
DO:9764	MONDO:excludeNonDisease
DO:11377	MONDO:excludeNonDisease
DO:0050182	MONDO:excludeNonDisease
DO:6081	MONDO:excludeNonDisease
DO:6990	MONDO:excludeNonDisease
DO:3295	MONDO:excludeNonDisease
DO:4694	MONDO:excludeNonDisease
DO:3799	MONDO:excludeNonDisease
DO:8916	MONDO:excludeNonDisease
DO:11308	MONDO:excludeNonDisease
DO:6533	MONDO:excludeNonDisease
DO:7053	MONDO:excludeNonDisease
DO:2635	MONDO:excludeNonDisease
DO:7157	MONDO:excludeNonDisease
DO:7323	MONDO:excludeNonDisease
DO:9940	MONDO:excludeNonDisease
DO:772	MONDO:excludeNonDisease
DO:9751	MONDO:excludeNonDisease
DO:7812	MONDO:excludeNonDisease
DO:7164	MONDO:excludeNonDisease
DO:5600	MONDO:excludeNonDisease
DO:0050397	MONDO:excludeNonDisease
DO:11275	MONDO:excludeNonDisease
DO:1466	MONDO:excludeNonDisease
DO:5133	MONDO:excludeNonDisease
DO:0050276	MONDO:excludeNonDisease
DO:3077	MONDO:excludeNonDisease
DO:6202	MONDO:excludeNonDisease
DO:10038	MONDO:excludeNonDisease
DO:5359	MONDO:excludeNonDisease
DO:3365	MONDO:excludeNonDisease
DO:0050088	MONDO:excludeNonDisease
DO:1249	MONDO:excludeNonDisease
DO:0050053	MONDO:excludeNonDisease
DO:5937	MONDO:excludeNonDisease
DO:0050193	MONDO:excludeNonDisease
DO:13047	MONDO:excludeNonDisease
DO:1077	MONDO:excludeNonDisease
DO:14190	MONDO:excludeNonDisease
DO:8876	MONDO:excludeNonDisease
DO:10902	MONDO:excludeNonDisease
DO:14476	MONDO:excludeNonDisease
DO:0050281	MONDO:excludeNonDisease
DO:13157	MONDO:excludeNonDisease
DO:1511	MONDO:excludeNonDisease
DO:0070190	MONDO:excludeNonDisease
DO:5226	MONDO:excludeNonDisease
DO:8120	MONDO:excludeNonDisease
DO:5659	MONDO:excludeNonDisease
DO:0050707	MONDO:excludeNonDisease
DO:11902	MONDO:excludeNonDisease
DO:0050363	MONDO:excludeNonDisease
DO:0050014	MONDO:excludeNonDisease
DO:0050237	MONDO:excludeNonDisease
DO:2939	MONDO:excludeNonDisease
DO:722	MONDO:excludeNonDisease
DO:7793	MONDO:excludeNonDisease
DO:1806	MONDO:excludeNonDisease
DO:3668	MONDO:excludeNonDisease
DO:2788	MONDO:excludeNonDisease
DO:12633	MONDO:excludeNonDisease
DO:208	MONDO:excludeNonDisease
DO:2573	MONDO:excludeNonDisease
DO:6122	MONDO:excludeNonDisease
DO:12245	MONDO:excludeNonDisease
DO:6174	MONDO:excludeNonDisease
DO:7252	MONDO:excludeNonDisease
DO:7155	MONDO:excludeNonDisease
DO:6361	MONDO:excludeNonDisease
DO:2623	MONDO:excludeNonDisease
DO:13755	MONDO:excludeNonDisease
DO:8769	MONDO:excludeNonDisease
DO:3726	MONDO:excludeNonDisease
DO:652	MONDO:excludeNonDisease
DO:14739	MONDO:excludeNonDisease
DO:13562	MONDO:excludeNonDisease
DO:11309	MONDO:excludeNonDisease
DO:6180	MONDO:excludeNonDisease
DO:5027	MONDO:excludeNonDisease
DO:11002	MONDO:excludeNonDisease
DO:0050316	MONDO:excludeNonDisease
DO:9514	MONDO:excludeNonDisease
DO:3378	MONDO:excludeNonDisease
DO:1332	MONDO:excludeNonDisease
DO:7444	MONDO:excludeNonDisease
DO:11145	MONDO:excludeNonDisease
DO:5708	MONDO:excludeNonDisease
DO:6549	MONDO:excludeNonDisease
DO:7809	MONDO:excludeNonDisease
DO:8662	MONDO:excludeNonDisease
DO:6663	MONDO:excludeNonDisease
DO:10191	MONDO:excludeNonDisease
DO:0110300	MONDO:excludeNonDisease
DO:2131	MONDO:excludeNonDisease
DO:13459	MONDO:excludeNonDisease
DO:4583	MONDO:excludeNonDisease
DO:0050527	MONDO:excludeNonDisease
DO:8530	MONDO:excludeNonDisease
DO:6200	MONDO:excludeNonDisease
DO:0050497	MONDO:excludeNonDisease
DO:10339	MONDO:excludeNonDisease
DO:13019	MONDO:excludeNonDisease
DO:7966	MONDO:excludeNonDisease
DO:10537	MONDO:excludeNonDisease
DO:0050299	MONDO:excludeNonDisease
DO:4099	MONDO:excludeNonDisease
DO:3836	MONDO:excludeNonDisease
DO:11649	MONDO:excludeNonDisease
DO:7150	MONDO:excludeNonDisease
DO:0060829	MONDO:excludeNonDisease
DO:14492	MONDO:excludeNonDisease
DO:1491	MONDO:excludeNonDisease
DO:0050309	MONDO:excludeNonDisease
DO:5786	MONDO:excludeNonDisease
DO:9079	MONDO:excludeNonDisease
DO:8742	MONDO:excludeNonDisease
DO:8748	MONDO:excludeNonDisease
DO:2681	MONDO:excludeNonDisease
DO:2549	MONDO:excludeNonDisease
DO:9518	MONDO:excludeNonDisease
DO:2255	MONDO:excludeNonDisease
DO:10015	MONDO:excludeNonDisease
DO:7335	MONDO:excludeNonDisease
DO:0050373	MONDO:excludeNonDisease
DO:366	MONDO:excludeNonDisease
DO:622	MONDO:excludeNonDisease
DO:12739	MONDO:excludeNonDisease
DO:12584	MONDO:excludeNonDisease
DO:9405	MONDO:excludeNonDisease
DO:433	MONDO:excludeNonDisease
DO:4725	MONDO:excludeNonDisease
DO:2417	MONDO:excludeNonDisease
DO:9653	MONDO:excludeNonDisease
DO:12226	MONDO:excludeNonDisease
DO:7170	MONDO:excludeNonDisease
DO:2265	MONDO:excludeNonDisease
DO:0050187	MONDO:excludeNonDisease
DO:12779	MONDO:excludeNonDisease
DO:13820	MONDO:excludeNonDisease
DO:12092	MONDO:excludeNonDisease
DO:9225	MONDO:excludeNonDisease
DO:0050074	MONDO:excludeNonDisease
DO:3584	MONDO:excludeNonDisease
DO:5863	MONDO:excludeNonDisease
DO:0050496	MONDO:excludeNonDisease
DO:7268	MONDO:excludeNonDisease
DO:5228	MONDO:excludeNonDisease
DO:0050212	MONDO:excludeNonDisease
DO:5710	MONDO:excludeNonDisease
DO:10483	MONDO:excludeNonDisease
DO:398	MONDO:excludeNonDisease
DO:0050359	MONDO:excludeNonDisease
DO:11947	MONDO:excludeNonDisease
DO:13558	MONDO:excludeNonDisease
DO:6840	MONDO:excludeNonDisease
