subject_id	subject_label	object_id	predicate_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0000845	fibrous dysplasia	ICD10WHO:M85.0	MONDO:equivalentTo	Fibrous dysplasia (monostotic)	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	fibrous dysplasia
MONDO:0000945	venous insufficiency	ICD10WHO:I87.2	MONDO:equivalentTo	Venous insufficiency (chronic)(peripheral)	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	venous insufficiency
MONDO:0000945	venous insufficiency	ICD10WHO:I87.2	MONDO:equivalentTo	Venous insufficiency (chronic)(peripheral)	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	venous insufficiency
MONDO:0000956	small intestine cancer	ICD10WHO:C17	MONDO:equivalentTo	Malignant neoplasm of small intestine	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of small intestine
MONDO:0000979	pinta disease	ICD10WHO:A67	MONDO:equivalentTo	Pinta [carate]	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pinta
MONDO:0000980	aortic atherosclerosis	ICD10WHO:I70.0	MONDO:equivalentTo	Atherosclerosis of aorta	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	atherosclerosis of aorta
MONDO:0000989	mumps infectious disease	ICD10WHO:B26	MONDO:equivalentTo	Mumps	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	mumps
MONDO:0001028	acute pericementitis	ICD10WHO:K05.2	MONDO:equivalentTo	Acute periodontitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute periodontitis
MONDO:0001031	purulent acute otitis media	ICD10WHO:H66.0	MONDO:equivalentTo	Acute suppurative otitis media	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute suppurative otitis media
MONDO:0001039	tonsillitis	ICD10WHO:J35.0	MONDO:equivalentTo	Chronic tonsillitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic tonsillitis
MONDO:0001040	nasopharyngitis	ICD10WHO:J31.1	MONDO:equivalentTo	Chronic nasopharyngitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic nasopharyngitis
MONDO:0001056	gastric cancer	ICD10WHO:C16	MONDO:equivalentTo	Malignant neoplasm of stomach	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of stomach
MONDO:0001067	early yaws	ICD10WHO:A66.0	MONDO:equivalentTo	Initial lesions of yaws	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	initial lesions of yaws
MONDO:0001074	chronic tic disorder	ICD10WHO:F95.1	MONDO:equivalentTo	Chronic motor or vocal tic disorder	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic motor or vocal tic disorder
MONDO:0001079	pancreatic steatorrhea	ICD10WHO:K90.3	MONDO:equivalentTo	Pancreatic steatorrhoea	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pancreatic steatorrhoea
MONDO:0001103	giardiasis	ICD10WHO:A07.1	MONDO:equivalentTo	Giardiasis [lambliasis]	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	giardiasis
MONDO:0001106	kidney failure	ICD10WHO:N17-N19	MONDO:equivalentTo	Renal failure	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	renal failure
MONDO:0001137	Murray valley encephalitis	ICD10WHO:A83.4	MONDO:equivalentTo	Australian encephalitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	australian encephalitis
MONDO:0001164	antisocial personality disorder	ICD10WHO:F60.2	MONDO:equivalentTo	Dissocial personality disorder	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	dissocial personality disorder
MONDO:0001168	spastic hemiplegia	ICD10WHO:G80.2	MONDO:equivalentTo	Spastic hemiplegic cerebral palsy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	spastic hemiplegic cerebral palsy
MONDO:0001171	acute salpingo-oophoritis	ICD10WHO:N70.0	MONDO:equivalentTo	Acute salpingitis and oophoritis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute salpingitis and oophoritis
MONDO:0001187	urinary bladder cancer	ICD10WHO:C67	MONDO:equivalentTo	Malignant neoplasm of bladder	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of bladder
MONDO:0001195	spotted fever	ICD10WHO:A77	MONDO:equivalentTo	Spotted fever [tick-borne rickettsioses]	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	spotted fever
MONDO:0001195	spotted fever	ICD10WHO:A77	MONDO:equivalentTo	Spotted fever [tick-borne rickettsioses]	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	spotted fever
MONDO:0001198	acquired thrombocytopenia	ICD10WHO:D69.5	MONDO:equivalentTo	Secondary thrombocytopenia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	secondary thrombocytopenia
MONDO:0001207	neonatal respiratory failure	ICD10WHO:P28.5	MONDO:equivalentTo	Respiratory failure of newborn	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	respiratory failure of newborn
MONDO:0001212	non-suppurative otitis media	ICD10WHO:H65	MONDO:equivalentTo	Nonsuppurative otitis media	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	nonsuppurative otitis media
MONDO:0001213	serous glue ear	ICD10WHO:H65.2	MONDO:equivalentTo	Chronic serous otitis media	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic serous otitis media
MONDO:0001224	Angelucci syndrome	ICD10WHO:H10.1	MONDO:equivalentTo	Acute atopic conjunctivitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute atopic conjunctivitis
MONDO:0001230	acute orbital inflammation	ICD10WHO:H05.0	MONDO:equivalentTo	Acute inflammation of orbit	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute inflammation of orbit
MONDO:0001234	adhesive otitis media	ICD10WHO:H74.1	MONDO:equivalentTo	Adhesive middle ear disease	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	adhesive middle ear disease
MONDO:0001243	disseminated intravascular coagulation	ICD10WHO:D65	MONDO:equivalentTo	Disseminated intravascular coagulation [defibrination syndrome]	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	disseminated intravascular coagulation
MONDO:0001243	disseminated intravascular coagulation	ICD10WHO:D65	MONDO:equivalentTo	Disseminated intravascular coagulation [defibrination syndrome]	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	disseminated intravascular coagulation
MONDO:0001244	vitamin K deficiency hemorrhagic disease	ICD10WHO:E56.1	MONDO:equivalentTo	Deficiency of vitamin K	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	deficiency of vitamin k
MONDO:0001246	typhus	ICD10WHO:A75	MONDO:equivalentTo	Typhus fever	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	typhus fever
MONDO:0001255	ventilation pneumonitis	ICD10WHO:J67.7	MONDO:equivalentTo	Air-conditioner and humidifier lung	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	air-conditioner and humidifier lung
MONDO:0001258	vertebral artery occlusion	ICD10WHO:I65.0	MONDO:equivalentTo	Occlusion and stenosis of vertebral artery	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	occlusion and stenosis of vertebral artery
MONDO:0001282	fallopian tube endometriosis	ICD10WHO:N80.2	MONDO:equivalentTo	Endometriosis of fallopian tube	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	endometriosis of fallopian tube
MONDO:0001286	exotropia	ICD10WHO:H50.1	MONDO:equivalentTo	Divergent concomitant strabismus	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	divergent concomitant strabismus
MONDO:0001298	congenital mitral valve insufficiency	ICD10WHO:Q23.3	MONDO:equivalentTo	Congenital mitral insufficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	congenital mitral insufficiency
MONDO:0001305	laryngostenosis	ICD10WHO:J38.6	MONDO:equivalentTo	Stenosis of larynx	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	stenosis of larynx
MONDO:0001325	penile cancer	ICD10WHO:C60	MONDO:equivalentTo	Malignant neoplasm of penis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of penis
MONDO:0001326	dental pulp necrosis	ICD10WHO:K04.1	MONDO:equivalentTo	Necrosis of pulp	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	necrosis of pulp
MONDO:0001338	acute apical periodontitis	ICD10WHO:K04.4	MONDO:equivalentTo	Acute apical periodontitis of pulpal origin	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute apical periodontitis of pulpal origin
MONDO:0001370	pericardial effusion	ICD10WHO:I31.3	MONDO:equivalentTo	Pericardial effusion (noninflammatory)	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pericardial effusion
MONDO:0001370	pericardial effusion	ICD10WHO:I31.3	MONDO:equivalentTo	Pericardial effusion (noninflammatory)	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	pericardial effusion
MONDO:0001402	vaginal cancer	ICD10WHO:C52	MONDO:equivalentTo	Malignant neoplasm of vagina	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of vagina
MONDO:0001407	tracheal cancer	ICD10WHO:C33	MONDO:equivalentTo	Malignant neoplasm of trachea	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of trachea
MONDO:0001422	primary aldosteronism	ICD10WHO:E26.0	MONDO:equivalentTo	Primary hyperaldosteronism	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	primary hyperaldosteronism
MONDO:0001442	dysthymic disorder	ICD10WHO:F34.1	MONDO:equivalentTo	Dysthymia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	dysthymia
MONDO:0001458	ulnar nerve lesion	ICD10WHO:G56.2	MONDO:equivalentTo	Lesion of ulnar nerve	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	lesion of ulnar nerve
MONDO:0001474	chronic salpingo-oophoritis	ICD10WHO:N70.1	MONDO:equivalentTo	Chronic salpingitis and oophoritis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic salpingitis and oophoritis
MONDO:0001481	femoral vein thrombophlebitis	ICD10WHO:I80.1	MONDO:equivalentTo	Phlebitis and thrombophlebitis of femoral vein	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	phlebitis and thrombophlebitis of femoral vein
MONDO:0001498	varicocele	ICD10WHO:I86.1	MONDO:equivalentTo	Scrotal varices	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	scrotal varices
MONDO:0001504	fetishistic disorder	ICD10WHO:F65.0	MONDO:equivalentTo	Fetishism	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	fetishism
MONDO:0001507	viral labyrinthitis	ICD10WHO:A88.1	MONDO:equivalentTo	Epidemic vertigo	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	epidemic vertigo
MONDO:0001520	kleptomania	ICD10WHO:F63.2	MONDO:equivalentTo	Pathological stealing [kleptomania]	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pathological stealing
MONDO:0001527	conjugate gaze palsy	ICD10WHO:H51.0	MONDO:equivalentTo	Palsy of conjugate gaze	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	palsy of conjugate gaze
MONDO:0001528	vulva cancer	ICD10WHO:C51	MONDO:equivalentTo	Malignant neoplasm of vulva	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of vulva
MONDO:0001541	plantar nerve lesion	ICD10WHO:G57.6	MONDO:equivalentTo	Lesion of plantar nerve	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	lesion of plantar nerve
MONDO:0001549	hemolytic-uremic syndrome	ICD10WHO:D59.3	MONDO:equivalentTo	Haemolytic-uraemic syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	haemolytic-uraemic syndrome
MONDO:0001558	Potter sequence	ICD10WHO:Q60.6	MONDO:equivalentTo	Potter syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	potter syndrome
MONDO:0001560	hypertrophic pyloric stenosis	ICD10WHO:Q40.0	MONDO:equivalentTo	Congenital hypertrophic pyloric stenosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	congenital hypertrophic pyloric stenosis
MONDO:0001562	displacement of cardia through esophageal hiatus	ICD10WHO:Q40.1	MONDO:equivalentTo	Congenital hiatus hernia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	congenital hiatus hernia
MONDO:0001596	hypochondriasis	ICD10WHO:F45.2	MONDO:equivalentTo	Hypochondriacal disorder	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hypochondriacal disorder
MONDO:0001657	brain cancer	ICD10WHO:C71	MONDO:equivalentTo	Malignant neoplasm of brain	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of brain
MONDO:0001664	submucous uterine fibroid	ICD10WHO:D25.0	MONDO:equivalentTo	Submucous leiomyoma of uterus	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	submucous leiomyoma of uterus
MONDO:0001692	pedophilia	ICD10WHO:F65.4	MONDO:equivalentTo	Paedophilia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	paedophilia
MONDO:0001708	pulmonary sarcoidosis	ICD10WHO:D86.0	MONDO:equivalentTo	Sarcoidosis of lung	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	sarcoidosis of lung
MONDO:0001713	inherited aplastic anemia	ICD10WHO:D61.0	MONDO:equivalentTo	Constitutional aplastic anaemia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	constitutional aplastic anaemia
MONDO:0001751	cholestasis	ICD10WHO:K83.1	MONDO:equivalentTo	Obstruction of bile duct	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	obstruction of bile duct
MONDO:0001776	prostate calculus	ICD10WHO:N42.0	MONDO:equivalentTo	Calculus of prostate	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	calculus of prostate
MONDO:0001788	nutmeg liver	ICD10WHO:K76.1	MONDO:equivalentTo	Chronic passive congestion of liver	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic passive congestion of liver
MONDO:0001793	excessive tearing	ICD10WHO:H04.2	MONDO:equivalentTo	Epiphora	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	epiphora
MONDO:0001794	Pthirus pubis infestation	ICD10WHO:B85.3	MONDO:equivalentTo	Phthiriasis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	phthiriasis
MONDO:0001802	acute tympanitis	ICD10WHO:H73.0	MONDO:equivalentTo	Acute myringitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute myringitis
MONDO:0001821	hypoactive sexual desire disorder	ICD10WHO:F52.0	MONDO:equivalentTo	Lack or loss of sexual desire	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	lack or loss of sexual desire
MONDO:0001843	uterus interstitial leiomyoma	ICD10WHO:D25.1	MONDO:equivalentTo	Intramural leiomyoma of uterus	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	intramural leiomyoma of uterus
MONDO:0001847	nuclear senile cataract	ICD10WHO:H25.1	MONDO:equivalentTo	Senile nuclear cataract	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	senile nuclear cataract
MONDO:0001860	folic acid deficiency anemia	ICD10WHO:D52	MONDO:equivalentTo	Folate deficiency anaemia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	folate deficiency anaemia
MONDO:0001875	epicondylitis	ICD10WHO:M77.0	MONDO:equivalentTo	Medial epicondylitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	medial epicondylitis
MONDO:0001875	epicondylitis	ICD10WHO:M77.1	MONDO:equivalentTo	Lateral epicondylitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	lateral epicondylitis
MONDO:0001876	renal artery atheroma	ICD10WHO:I70.1	MONDO:equivalentTo	Atherosclerosis of renal artery	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	atherosclerosis of renal artery
MONDO:0001878	acquired hypertrophic pyloric stenosis	ICD10WHO:K31.1	MONDO:equivalentTo	Adult hypertrophic pyloric stenosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	adult hypertrophic pyloric stenosis
MONDO:0001921	chronic atticoantral disease	ICD10WHO:H66.2	MONDO:equivalentTo	Chronic atticoantral suppurative otitis media	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic atticoantral suppurative otitis media
MONDO:0001935	neurogenic arthropathy	ICD10WHO:M14.6	MONDO:equivalentTo	Neuropathic arthropathy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	neuropathic arthropathy
MONDO:0001945	postencephalitic Parkinson disease	ICD10WHO:G21.3	MONDO:equivalentTo	Postencephalitic parkinsonism	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	postencephalitic parkinsonism
MONDO:0001971	farmer's lung disease	ICD10WHO:J67.0	MONDO:equivalentTo	Farmer lung	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	farmer lung
MONDO:0001989	atrophic glossitis	ICD10WHO:K14.4	MONDO:equivalentTo	Atrophy of tongue papillae	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	atrophy of tongue papillae
MONDO:0002043	ectropion	ICD10WHO:H02.1	MONDO:equivalentTo	Ectropion of eyelid	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	ectropion of eyelid
MONDO:0002089	retinal vascular occlusion	ICD10WHO:H34.9	MONDO:equivalentTo	Retinal vascular occlusion, unspecified	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	retinal vascular occlusion, unspecified
MONDO:0002108	thyroid cancer	ICD10WHO:C73	MONDO:equivalentTo	Malignant neoplasm of thyroid gland	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of thyroid gland
MONDO:0002152	intermittent squint	ICD10WHO:H50.3	MONDO:equivalentTo	Intermittent heterotropia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	intermittent heterotropia
MONDO:0002172	otosalpingitis	ICD10WHO:H68.0	MONDO:equivalentTo	Eustachian salpingitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	eustachian salpingitis
MONDO:0002178	placenta cancer	ICD10WHO:C58	MONDO:equivalentTo	Malignant neoplasm of placenta	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of placenta
MONDO:0002181	exostosis	ICD10WHO:M25.7	MONDO:equivalentTo	Osteophyte	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	osteophyte
MONDO:0002185	hyperostosis	ICD10WHO:M89.3	MONDO:equivalentTo	Hypertrophy of bone	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hypertrophy of bone
MONDO:0002203	constipation disorder	ICD10WHO:K59.0	MONDO:equivalentTo	Constipation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	constipation
MONDO:0002275	generalized atherosclerosis	ICD10WHO:I70.9	MONDO:equivalentTo	Generalized and unspecified atherosclerosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	generalized and unspecified atherosclerosis
MONDO:0002312	opportunistic mycosis	ICD10WHO:B48.7	MONDO:equivalentTo	Opportunistic mycoses	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	opportunistic mycoses
MONDO:0002317	central nervous system origin vertigo	ICD10WHO:H81.4	MONDO:equivalentTo	Vertigo of central origin	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	vertigo of central origin
MONDO:0002352	larynx cancer	ICD10WHO:C32	MONDO:equivalentTo	Malignant neoplasm of larynx	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of larynx
MONDO:0002412	disorder of glycogen metabolism	ICD10WHO:E74.0	MONDO:equivalentTo	Glycogen storage disease	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	glycogen storage disease
MONDO:0002425	rectosigmoid junction cancer	ICD10WHO:C19	MONDO:equivalentTo	Malignant neoplasm of rectosigmoid junction	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of rectosigmoid junction
MONDO:0002492	acute kidney failure	ICD10WHO:N17	MONDO:equivalentTo	Acute renal failure	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute renal failure
MONDO:0002507	gingival overgrowth	ICD10WHO:K06.1	MONDO:equivalentTo	Gingival enlargement	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	gingival enlargement
MONDO:0002552	vascular myelopathy	ICD10WHO:G95.1	MONDO:equivalentTo	Vascular myelopathies	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	vascular myelopathies
MONDO:0002586	thymus cancer	ICD10WHO:C37	MONDO:equivalentTo	Malignant neoplasm of thymus	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of thymus
MONDO:0002800	thrombophlebitis	ICD10WHO:I80.0	MONDO:equivalentTo	Phlebitis and thrombophlebitis of superficial vessels of lower extremities	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	phlebitis and thrombophlebitis of superficial vessels of lower extremities
MONDO:0002817	adrenal gland cancer	ICD10WHO:C74	MONDO:equivalentTo	Malignant neoplasm of adrenal gland	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of adrenal gland
MONDO:0002870	tricuspid valve insufficiency	ICD10WHO:I07.1	MONDO:equivalentTo	Tricuspid insufficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	tricuspid insufficiency
MONDO:0002929	pulmonary immaturity	ICD10WHO:P28.0	MONDO:equivalentTo	Primary atelectasis of newborn	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	primary atelectasis of newborn
MONDO:0002974	cervical cancer	ICD10WHO:C53	MONDO:equivalentTo	Malignant neoplasm of cervix uteri	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant neoplasm of cervix uteri
MONDO:0003308	pleural mesothelioma	ICD10WHO:C45.0	MONDO:equivalentTo	Mesothelioma of pleura	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	mesothelioma of pleura
MONDO:0003441	dystonic disorder	ICD10WHO:G24	MONDO:equivalentTo	Dystonia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	dystonia
MONDO:0003472	lice infestation	ICD10WHO:B85.2	MONDO:equivalentTo	Pediculosis, unspecified	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pediculosis, unspecified
MONDO:0003763	acute stress disorder	ICD10WHO:F43.0	MONDO:equivalentTo	Acute stress reaction	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute stress reaction
MONDO:0003940	Kummell disease	ICD10WHO:M48.3	MONDO:equivalentTo	Traumatic spondylopathy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	traumatic spondylopathy
MONDO:0003956	Baastrup syndrome	ICD10WHO:M48.2	MONDO:equivalentTo	Kissing spine	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	kissing spine
MONDO:0003964	myositis ossificans	ICD10WHO:M61.1	MONDO:equivalentTo	Myositis ossificans progressiva	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	myositis ossificans progressiva
