subject_id	subject_label	object_id	predicate_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0001325	penile cancer	NCIT:C118820	MONDO:equivalentTo	Adult Penile Carcinoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	penile cancer
MONDO:0001657	brain cancer	NCIT:C5115	MONDO:equivalentTo	Adult Malignant Brain Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant brain neoplasm
MONDO:0001744	angle-closure glaucoma	NCIT:C34639	MONDO:equivalentTo	Angle Closure Glaucoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	angle closure glaucoma
MONDO:0001744	angle-closure glaucoma	NCIT:C34639	MONDO:equivalentTo	Angle Closure Glaucoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	angle closure glaucoma
MONDO:0001868	primary angle-closure glaucoma	NCIT:C34639	MONDO:equivalentTo	Angle Closure Glaucoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	primary angle closure glaucoma
MONDO:0002038	head and neck carcinoma	NCIT:C6077	MONDO:equivalentTo	Neck Carcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	carcinoma of neck
MONDO:0002038	head and neck carcinoma	NCIT:C6077	MONDO:equivalentTo	Neck Carcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	neck carcinoma
MONDO:0002038	head and neck carcinoma	NCIT:C6077	MONDO:equivalentTo	Neck Carcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	neck carcinoma
MONDO:0002056	breast fibroadenoma	NCIT:C4276	MONDO:equivalentTo	Juvenile Breast Fibroadenoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	juvenile fibroadenoma
MONDO:0002056	breast fibroadenoma	NCIT:C4276	MONDO:equivalentTo	Juvenile Breast Fibroadenoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	juvenile fibroadenoma of breast
MONDO:0002056	breast fibroadenoma	NCIT:C5194	MONDO:equivalentTo	Breast Complex Fibroadenoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	complex fibroadenoma of breast
MONDO:0002066	breast adenomyoepithelioma	NCIT:C5143	MONDO:equivalentTo	Malignant Breast Adenomyoepithelioma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	breast adenomyoepithelioma with malignant change
MONDO:0002066	breast adenomyoepithelioma	NCIT:C5143	MONDO:equivalentTo	Malignant Breast Adenomyoepithelioma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant adenomyoepithelioma of breast
MONDO:0002073	malignant pineal area germ cell neoplasm	NCIT:C4659	MONDO:equivalentTo	Pineal Region Germ Cell Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pineal germ cell tumor
MONDO:0002073	malignant pineal area germ cell neoplasm	NCIT:C4659	MONDO:equivalentTo	Pineal Region Germ Cell Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pineal region germ cell tumor
MONDO:0002073	malignant pineal area germ cell neoplasm	NCIT:C4659	MONDO:equivalentTo	Pineal Region Germ Cell Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pineal region germ cell tumor
MONDO:0002095	vascular cancer	NCIT:C7390	MONDO:equivalentTo	Malignant Vascular Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant vascular neoplasm
MONDO:0002095	vascular cancer	NCIT:C7390	MONDO:equivalentTo	Malignant Vascular Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant vascular tumor
MONDO:0002095	vascular cancer	NCIT:C7390	MONDO:equivalentTo	Malignant Vascular Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant vascular neoplasm
MONDO:0002108	thyroid cancer	NCIT:C118827	MONDO:equivalentTo	Childhood Thyroid Gland Carcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	thyroid gland cancer
MONDO:0002142	undifferentiated pleomorphic sarcoma	NCIT:C114749	MONDO:equivalentTo	Childhood Undifferentiated Pleomorphic Sarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	undifferentiated pleomorphic sarcoma
MONDO:0002142	undifferentiated pleomorphic sarcoma	NCIT:C114749	MONDO:equivalentTo	Childhood Undifferentiated Pleomorphic Sarcoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	undifferentiated pleomorphic sarcoma
MONDO:0002171	giant cell tumor	NCIT:C7069	MONDO:equivalentTo	Giant Cell Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	giant cell neoplasm
MONDO:0002171	giant cell tumor	NCIT:C7069	MONDO:equivalentTo	Giant Cell Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	giant cell neoplasm
MONDO:0002189	nodular hidradenoma	NCIT:C205539	MONDO:equivalentTo	Solid Cystic Hidradenoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	solid and cystic hidradenoma
MONDO:0002274	monoclonal paraproteinemia disease	NCIT:C35548	MONDO:equivalentTo	Monoclonal Gammopathy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	monoclonal paraproteinemia
MONDO:0002286	renal artery disease	NCIT:C35338	MONDO:equivalentTo	Kidney Vascular Disorder	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	renal vascular disorder
MONDO:0002360	chondroma	NCIT:C3007	MONDO:equivalentTo	Enchondroma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	central chondroma
MONDO:0002367	kidney cancer	NCIT:C120456	MONDO:equivalentTo	Malignant Kidney Neoplasm Except Pelvis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant neoplasm of kidney except pelvis
MONDO:0002386	mixed epithelial stromal tumor of the kidney	NCIT:C37264	MONDO:equivalentTo	Benign Kidney Mixed Epithelial and Stromal Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	benign mest
MONDO:0002460	lacrimal system cancer	NCIT:C175308	MONDO:equivalentTo	Malignant Lacrimal System Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant lacrimal apparatus neoplasm
MONDO:0002485	breast neuroendocrine neoplasm	NCIT:C175610	MONDO:equivalentTo	Breast Neuroendocrine Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	breast neuroendocrine tumor
MONDO:0002485	breast neuroendocrine neoplasm	NCIT:C175610	MONDO:equivalentTo	Breast Neuroendocrine Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	breast neuroendocrine tumor
MONDO:0002501	brain glioblastoma	NCIT:C147901	MONDO:equivalentTo	Childhood Brain Glioblastoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	brain glioblastoma
MONDO:0002501	brain glioblastoma	NCIT:C147901	MONDO:equivalentTo	Childhood Brain Glioblastoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	brain glioblastoma
MONDO:0002501	brain glioblastoma	NCIT:C9375	MONDO:equivalentTo	Adult Brain Glioblastoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	brain glioblastoma
MONDO:0002501	brain glioblastoma	NCIT:C9375	MONDO:equivalentTo	Adult Brain Glioblastoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	brain glioblastoma
MONDO:0002513	kidney benign neoplasm	NCIT:C7514	MONDO:equivalentTo	Kidney and Ureter Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	renal and ureteral tumor
MONDO:0002544	brain oligodendroglioma	NCIT:C114773	MONDO:equivalentTo	Childhood Brain Oligodendroglioma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	brain oligodendroglioma
MONDO:0002544	brain oligodendroglioma	NCIT:C114773	MONDO:equivalentTo	Childhood Brain Oligodendroglioma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	brain oligodendroglioma
MONDO:0002544	brain oligodendroglioma	NCIT:C9376	MONDO:equivalentTo	Adult Brain Oligodendroglioma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	brain oligodendroglioma
MONDO:0002544	brain oligodendroglioma	NCIT:C9376	MONDO:equivalentTo	Adult Brain Oligodendroglioma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	brain oligodendroglioma
MONDO:0002592	invasive malignant thymoma	NCIT:C6453	MONDO:equivalentTo	Invasive Thymoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	infiltrating thymoma
MONDO:0002601	teratoma	NCIT:C68626	MONDO:equivalentTo	Childhood Teratoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	teratoma
MONDO:0002601	teratoma	NCIT:C68626	MONDO:equivalentTo	Childhood Teratoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	teratoma
MONDO:0002618	undifferentiated high grade pleomorphic sarcoma of bone	NCIT:C114750	MONDO:equivalentTo	Childhood Undifferentiated High Grade Pleomorphic Sarcoma of Bone	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	undifferentiated high grade pleomorphic sarcoma of bone
MONDO:0002618	undifferentiated high grade pleomorphic sarcoma of bone	NCIT:C114750	MONDO:equivalentTo	Childhood Undifferentiated High Grade Pleomorphic Sarcoma of Bone	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	undifferentiated high grade pleomorphic sarcoma of bone
MONDO:0002618	undifferentiated high grade pleomorphic sarcoma of bone	NCIT:C114782	MONDO:equivalentTo	Adult Undifferentiated High Grade Pleomorphic Sarcoma of Bone	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	undifferentiated high grade pleomorphic sarcoma of bone
MONDO:0002618	undifferentiated high grade pleomorphic sarcoma of bone	NCIT:C114782	MONDO:equivalentTo	Adult Undifferentiated High Grade Pleomorphic Sarcoma of Bone	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	undifferentiated high grade pleomorphic sarcoma of bone
MONDO:0002618	undifferentiated high grade pleomorphic sarcoma of bone	NCIT:C115997	MONDO:equivalentTo	Localized Adult Undifferentiated High Grade Pleomorphic Sarcoma of Bone	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	undifferentiated high grade pleomorphic sarcoma of bone
MONDO:0002618	undifferentiated high grade pleomorphic sarcoma of bone	NCIT:C115997	MONDO:equivalentTo	Localized Adult Undifferentiated High Grade Pleomorphic Sarcoma of Bone	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	undifferentiated high grade pleomorphic sarcoma of bone
MONDO:0002618	undifferentiated high grade pleomorphic sarcoma of bone	NCIT:C115998	MONDO:equivalentTo	Localized Childhood Undifferentiated High Grade Pleomorphic Sarcoma of Bone	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	undifferentiated high grade pleomorphic sarcoma of bone
MONDO:0002618	undifferentiated high grade pleomorphic sarcoma of bone	NCIT:C115998	MONDO:equivalentTo	Localized Childhood Undifferentiated High Grade Pleomorphic Sarcoma of Bone	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	undifferentiated high grade pleomorphic sarcoma of bone
MONDO:0002625	Ewing sarcoma of bone	NCIT:C6623	MONDO:equivalentTo	Localized Bone Ewing Sarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	localized skeletal ewings sarcoma
MONDO:0002629	bone osteosarcoma	NCIT:C4834	MONDO:equivalentTo	Primary Bone Osteosarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	primary osteosarcoma of bone
MONDO:0002691	liver cancer	NCIT:C190593	MONDO:equivalentTo	Malignant Liver Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant liver neoplasm
MONDO:0002691	liver cancer	NCIT:C190593	MONDO:equivalentTo	Malignant Liver Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant liver neoplasm
MONDO:0002691	liver cancer	NCIT:C7692	MONDO:equivalentTo	Resectable Malignant Liver Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	resectable malignant neoplasm of liver
MONDO:0002691	liver cancer	NCIT:C7708	MONDO:equivalentTo	Childhood Malignant Liver Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant liver neoplasm
MONDO:0002691	liver cancer	NCIT:C7711	MONDO:equivalentTo	Adult Liver Carcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	liver cancer
MONDO:0002691	liver cancer	NCIT:C7711	MONDO:equivalentTo	Adult Liver Carcinoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	liver cancer
MONDO:0002691	liver cancer	NCIT:C8609	MONDO:equivalentTo	Malignant Hepatobiliary Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant hepato-biliary neoplasm
MONDO:0002714	central nervous system cancer	NCIT:C5448	MONDO:equivalentTo	Childhood Malignant Central Nervous System Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant central nervous system neoplasm
MONDO:0002718	central nervous system teratoma	NCIT:C6204	MONDO:equivalentTo	Childhood Central Nervous System Teratoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	central nervous system teratoma
MONDO:0002718	central nervous system teratoma	NCIT:C6204	MONDO:equivalentTo	Childhood Central Nervous System Teratoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	central nervous system teratoma
MONDO:0002786	diencephalic cancer	NCIT:C5125	MONDO:equivalentTo	Diencephalic Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tumor of diencephalon
MONDO:0002821	trabecular follicular adenocarcinoma	NCIT:C46095	MONDO:equivalentTo	Solid/Trabecular Variant Thyroid Gland Papillary Carcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	follicular adenocarcinoma, trabecular
MONDO:0002863	rhabdomyosarcoma with mixed embryonal and alveolar features	NCIT:C7960	MONDO:equivalentTo	Childhood Rhabdomyosarcoma with Mixed Embryonal and Alveolar Features	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mixed alveolar rhabdomyosarcoma
MONDO:0002870	tricuspid valve insufficiency	NCIT:C50843	MONDO:equivalentTo	Tricuspid Valve Regurgitation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tricuspid regurgitation
MONDO:0002870	tricuspid valve insufficiency	NCIT:C50843	MONDO:equivalentTo	Tricuspid Valve Regurgitation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tricuspid valve regurgitation
MONDO:0002870	tricuspid valve insufficiency	NCIT:C50843	MONDO:equivalentTo	Tricuspid Valve Regurgitation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	tricuspid valve regurgitation
MONDO:0002877	cervical carcinosarcoma	NCIT:C40226	MONDO:equivalentTo	Cervical Mixed Epithelial and Mesenchymal Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cervical mixed epithelial and mesenchymal neoplasm
MONDO:0002877	cervical carcinosarcoma	NCIT:C40226	MONDO:equivalentTo	Cervical Mixed Epithelial and Mesenchymal Neoplasm	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	cervical mixed epithelial and mesenchymal neoplasm
MONDO:0002900	cerebral neuroblastoma	NCIT:C114775	MONDO:equivalentTo	Childhood Central Nervous System Neuroblastoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	central nervous system neuroblastoma
MONDO:0002926	clear cell sarcoma	NCIT:C27370	MONDO:equivalentTo	Adult Clear Cell Sarcoma of Soft Tissue	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	clear cell sarcoma of soft tissue
MONDO:0002926	clear cell sarcoma	NCIT:C27371	MONDO:equivalentTo	Childhood Clear Cell Sarcoma of Soft Tissue	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	clear cell sarcoma of soft tissue
MONDO:0002928	carcinosarcoma	NCIT:C3730	MONDO:equivalentTo	Mixed Mesodermal (Mullerian) Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mesodermal mixed tumor
MONDO:0002928	carcinosarcoma	NCIT:C3730	MONDO:equivalentTo	Mixed Mesodermal (Mullerian) Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mixed mesodermal (mullerian) tumor
MONDO:0002928	carcinosarcoma	NCIT:C3730	MONDO:equivalentTo	Mixed Mesodermal (Mullerian) Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mullerian mixed tumor
MONDO:0002928	carcinosarcoma	NCIT:C3730	MONDO:equivalentTo	Mixed Mesodermal (Mullerian) Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	mixed mesodermal (mullerian) tumor
MONDO:0002928	carcinosarcoma	NCIT:C8975	MONDO:equivalentTo	Malignant Mixed Mesodermal (Mullerian) Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant mixed mesodermal (mullerian) tumor
MONDO:0002928	carcinosarcoma	NCIT:C8975	MONDO:equivalentTo	Malignant Mixed Mesodermal (Mullerian) Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant mixed mullerian tumor
MONDO:0002928	carcinosarcoma	NCIT:C8975	MONDO:equivalentTo	Malignant Mixed Mesodermal (Mullerian) Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant mixed mesodermal (mullerian) tumor
MONDO:0002937	nodular basal cell carcinoma	NCIT:C62282	MONDO:equivalentTo	Skin Nodular Basal Cell Carcinoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	nodular basal cell carcinoma
MONDO:0003030	endometrioid stromal sarcoma of the cervix	NCIT:C40222	MONDO:equivalentTo	Cervical Low Grade Endometrioid Stromal Sarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	endometrioid stromal sarcoma of the cervix
MONDO:0003030	endometrioid stromal sarcoma of the cervix	NCIT:C40222	MONDO:equivalentTo	Cervical Low Grade Endometrioid Stromal Sarcoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	endometrioid stromal sarcoma of the cervix
MONDO:0003112	malignant gastric germ cell tumor	NCIT:C6448	MONDO:equivalentTo	Gastric Germ Cell Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	germ cell tumor of the stomach
MONDO:0003171	pineal gland astrocytoma	NCIT:C115327	MONDO:equivalentTo	Adult Pineal Gland Astrocytoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	pineal gland astrocytoma
MONDO:0003202	pituitary gland basophilic carcinoma	NCIT:C4150	MONDO:equivalentTo	Basophilic Adenocarcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	basophil adenocarcinoma
MONDO:0003202	pituitary gland basophilic carcinoma	NCIT:C4150	MONDO:equivalentTo	Basophilic Adenocarcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	basophil carcinoma
MONDO:0003210	intrahepatic cholangiocarcinoma	NCIT:C8265	MONDO:equivalentTo	Adult Cholangiocarcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	intrahepatic bile duct cancer (cholangiocarcinoma)
MONDO:0003210	intrahepatic cholangiocarcinoma	NCIT:C96805	MONDO:equivalentTo	Small Duct Intrahepatic Cholangiocarcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	peripheral cholangiocarcinoma
MONDO:0003266	ependymal tumor	NCIT:C115192	MONDO:equivalentTo	Childhood Ependymal Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ependymal tumor
MONDO:0003266	ependymal tumor	NCIT:C115192	MONDO:equivalentTo	Childhood Ependymal Tumor	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	ependymal tumor
MONDO:0003266	ependymal tumor	NCIT:C68690	MONDO:equivalentTo	Adult Ependymal Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ependymal tumor
MONDO:0003266	ependymal tumor	NCIT:C68690	MONDO:equivalentTo	Adult Ependymal Tumor	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	ependymal tumor
MONDO:0003268	mixed glioma	NCIT:C115195	MONDO:equivalentTo	Childhood Mixed Glioma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mixed glioma
MONDO:0003268	mixed glioma	NCIT:C115195	MONDO:equivalentTo	Childhood Mixed Glioma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	mixed glioma
MONDO:0003268	mixed glioma	NCIT:C115250	MONDO:equivalentTo	Adult Mixed Glioma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mixed glioma
MONDO:0003268	mixed glioma	NCIT:C115250	MONDO:equivalentTo	Adult Mixed Glioma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	mixed glioma
MONDO:0003306	atypical neurofibroma	NCIT:C178255	MONDO:equivalentTo	Atypical Neurofibromatous Neoplasm of Uncertain Biologic Potential	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	atypical neurofibroma
MONDO:0003306	atypical neurofibroma	NCIT:C178255	MONDO:equivalentTo	Atypical Neurofibromatous Neoplasm of Uncertain Biologic Potential	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	atypical neurofibroma
MONDO:0003313	endometrioid stromal sarcoma of the vagina	NCIT:C40271	MONDO:equivalentTo	Vaginal Low Grade Endometrioid Stromal Sarcoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	endometrioid stromal sarcoma of the vagina
