subject_id	subject_label	object_id	predicate_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	Orphanet:899	MONDO:equivalentTo	Walker-Warburg syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hard syndrome
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	Orphanet:899	MONDO:equivalentTo	Walker-Warburg syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hydrocephalus-agyria-retinal dysplasia syndrome
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	Orphanet:899	MONDO:equivalentTo	Walker-Warburg syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	walker-warburg syndrome
MONDO:0000193	cortisone reductase deficiency	Orphanet:168588	MONDO:equivalentTo	Hyperandrogenism due to cortisone reductase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	11-beta-hydroxysteroid dehydrogenase deficiency type 1
MONDO:0000193	cortisone reductase deficiency	Orphanet:168588	MONDO:equivalentTo	Hyperandrogenism due to cortisone reductase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hyperandrogenism due to cortisone reductase deficiency
MONDO:0000211	striatal degeneration, autosomal dominant	Orphanet:228169	MONDO:equivalentTo	Autosomal dominant striatal neurodegeneration	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	autosomal dominant striatal neurodegeneration
MONDO:0000212	hypercalcemia, infantile	Orphanet:300547	MONDO:equivalentTo	Autosomal recessive infantile hypercalcemia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	familial infantile hypercalcemia with suppressed intact parathyroid hormone
MONDO:0000212	hypercalcemia, infantile	Orphanet:300547	MONDO:equivalentTo	Autosomal recessive infantile hypercalcemia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	autosomal recessive infantile hypercalcemia
MONDO:0000330	endemic typhus	Orphanet:83315	MONDO:equivalentTo	Murine typhus	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	murine typhus
MONDO:0000330	endemic typhus	Orphanet:83315	MONDO:equivalentTo	Murine typhus	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	endemic typhus
MONDO:0000355	Ullrich congenital muscular dystrophy	Orphanet:75840	MONDO:equivalentTo	Congenital muscular dystrophy, Ullrich type	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	scleroatonic muscular dystrophy
MONDO:0000365	primary congenital glaucoma	Orphanet:98976	MONDO:equivalentTo	Congenital glaucoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	primary congenital glaucoma
MONDO:0000365	primary congenital glaucoma	Orphanet:98976	MONDO:equivalentTo	Congenital glaucoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	primary congenital glaucoma
MONDO:0000408	fetal alcohol spectrum disorder	Orphanet:1915	MONDO:equivalentTo	Fetal alcohol syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	fetal alcohol spectrum disorders
MONDO:0000447	autosomal dominant polycystic liver disease	Orphanet:2924	MONDO:equivalentTo	Isolated polycystic liver disease	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	isolated polycystic liver disease
MONDO:0000447	autosomal dominant polycystic liver disease	Orphanet:2924	MONDO:equivalentTo	Isolated polycystic liver disease	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	autosomal dominant polycystic liver disease
MONDO:0000455	cone dystrophy	Orphanet:1871	MONDO:equivalentTo	Progressive cone dystrophy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cone dystrophy
MONDO:0000455	cone dystrophy	Orphanet:1871	MONDO:equivalentTo	Progressive cone dystrophy	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cone dystrophy
MONDO:0000456	cerebral creatine deficiency syndrome	Orphanet:79172	MONDO:equivalentTo	Creatine deficiency syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cerebral creatine deficiency syndrome
MONDO:0000456	cerebral creatine deficiency syndrome	Orphanet:79172	MONDO:equivalentTo	Creatine deficiency syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	creatine deficiency syndrome
MONDO:0000456	cerebral creatine deficiency syndrome	Orphanet:79172	MONDO:equivalentTo	Creatine deficiency syndrome	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cerebral creatine deficiency syndrome
MONDO:0000476	generalized dystonia	Orphanet:376724	MONDO:equivalentTo	Generalized isolated dystonia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	generalized isolated dystonia
MONDO:0000608	familial juvenile hyperuricemic nephropathy	Orphanet:34149	MONDO:equivalentTo	Autosomal dominant tubulointerstitial kidney disease	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	familial juvenile hyperuricemic nephropathy
MONDO:0000608	familial juvenile hyperuricemic nephropathy	Orphanet:34149	MONDO:equivalentTo	Autosomal dominant tubulointerstitial kidney disease	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	familial juvenile hyperuricemic nephropathy
MONDO:0000640	central nervous system primitive neuroectodermal neoplasm	Orphanet:251870	MONDO:equivalentTo	Central nervous system embryonal tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	central nervous system primitive neuroectodermal tumor
MONDO:0000640	central nervous system primitive neuroectodermal neoplasm	Orphanet:251870	MONDO:equivalentTo	Central nervous system embryonal tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cns pnet
MONDO:0000645	fallopian tube benign neoplasm	Orphanet:180237	MONDO:equivalentTo	Benign tumor of fallopian tubes	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	benign tumor of fallopian tubes
MONDO:0000688	inborn organic aciduria	Orphanet:289899	MONDO:equivalentTo	Organic aciduria	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	organic aciduria
MONDO:0000827	salmonellosis	Orphanet:795	MONDO:equivalentTo	Rare form of salmonellosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	rare form of salmonellosis
MONDO:0000845	fibrous dysplasia	Orphanet:249	MONDO:equivalentTo	Fibrous dysplasia of bone	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	fibrous dysplasia of bone
MONDO:0000859	spina bifida occulta	Orphanet:645202	MONDO:equivalentTo	Closed spinal dysraphism	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	spina bifida occulta
MONDO:0000859	spina bifida occulta	Orphanet:645202	MONDO:equivalentTo	Closed spinal dysraphism	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	closed spinal dysraphism
MONDO:0000859	spina bifida occulta	Orphanet:645202	MONDO:equivalentTo	Closed spinal dysraphism	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	spina bifida occulta
MONDO:0000863	myopathy, lactic acidosis, and sideroblastic anemia	Orphanet:2598	MONDO:equivalentTo	Mitochondrial myopathy and sideroblastic anemia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	myopathy, lactic acidosis and sideroblastic anemia
MONDO:0000863	myopathy, lactic acidosis, and sideroblastic anemia	Orphanet:2598	MONDO:equivalentTo	Mitochondrial myopathy and sideroblastic anemia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	mitochondrial myopathy and sideroblastic anemia
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	Orphanet:1496	MONDO:equivalentTo	Corpus callosum agenesis-neuronopathy syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	andermann syndrome
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	Orphanet:1496	MONDO:equivalentTo	Corpus callosum agenesis-neuronopathy syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	charlevoix disease
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy	Orphanet:1496	MONDO:equivalentTo	Corpus callosum agenesis-neuronopathy syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	corpus callosum agenesis-neuronopathy syndrome
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	Orphanet:136	MONDO:equivalentTo	Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hereditary multi-infarct dementia
MONDO:0001029	Klippel-Feil syndrome	Orphanet:2345	MONDO:equivalentTo	Isolated Klippel-Feil syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	klippel-feil sequence
MONDO:0001195	spotted fever	Orphanet:102022	MONDO:equivalentTo	Spotted fever rickettsiosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	spotted fever rickettsiae disease
MONDO:0001195	spotted fever	Orphanet:102022	MONDO:equivalentTo	Spotted fever rickettsiosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	spotted fever rickettsiosis
MONDO:0001246	typhus	Orphanet:102023	MONDO:equivalentTo	Typhus-group rickettsiosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	typhus-group rickettsiae disease
MONDO:0001246	typhus	Orphanet:102023	MONDO:equivalentTo	Typhus-group rickettsiosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	typhus-group rickettsiosis
MONDO:0001280	choroiditis	Orphanet:280892	MONDO:equivalentTo	Posterior uveitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	choroiditis
MONDO:0001280	choroiditis	Orphanet:280892	MONDO:equivalentTo	Posterior uveitis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	choroiditis
MONDO:0001325	penile cancer	Orphanet:398043	MONDO:equivalentTo	Malignant tumor of penis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cancer of penis
MONDO:0001325	penile cancer	Orphanet:398043	MONDO:equivalentTo	Malignant tumor of penis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant penile tumor
MONDO:0001325	penile cancer	Orphanet:398043	MONDO:equivalentTo	Malignant tumor of penis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	penile cancer
MONDO:0001325	penile cancer	Orphanet:398043	MONDO:equivalentTo	Malignant tumor of penis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant tumor of penis
MONDO:0001325	penile cancer	Orphanet:398043	MONDO:equivalentTo	Malignant tumor of penis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	penile cancer
MONDO:0001347	facioscapulohumeral muscular dystrophy	Orphanet:269	MONDO:equivalentTo	Facioscapulohumeral dystrophy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	facioscapulohumeral muscular dystrophy
MONDO:0001347	facioscapulohumeral muscular dystrophy	Orphanet:269	MONDO:equivalentTo	Facioscapulohumeral dystrophy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	facioscapulohumeral myopathy
MONDO:0001347	facioscapulohumeral muscular dystrophy	Orphanet:269	MONDO:equivalentTo	Facioscapulohumeral dystrophy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	fsh dystrophy
MONDO:0001347	facioscapulohumeral muscular dystrophy	Orphanet:269	MONDO:equivalentTo	Facioscapulohumeral dystrophy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	landouzy-dejerine myopathy
MONDO:0001347	facioscapulohumeral muscular dystrophy	Orphanet:269	MONDO:equivalentTo	Facioscapulohumeral dystrophy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	facioscapulohumeral dystrophy
MONDO:0001347	facioscapulohumeral muscular dystrophy	Orphanet:269	MONDO:equivalentTo	Facioscapulohumeral dystrophy	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	facioscapulohumeral muscular dystrophy
MONDO:0001444	Chagas disease	Orphanet:3386	MONDO:equivalentTo	American trypanosomiasis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	chagas disease
MONDO:0001444	Chagas disease	Orphanet:3386	MONDO:equivalentTo	American trypanosomiasis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	chagas disease
MONDO:0001466	punctate epithelial keratoconjunctivitis	Orphanet:519406	MONDO:equivalentTo	Thygeson superficial punctate keratitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	thygeson superficial punctate keratitis
MONDO:0001549	hemolytic-uremic syndrome	Orphanet:544458	MONDO:equivalentTo	Hemolytic uremic syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hemolytic uremic syndrome
MONDO:0001569	acoustic neuroma	Orphanet:252175	MONDO:equivalentTo	Vestibular schwannoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acoustic neurilemoma
MONDO:0001569	acoustic neuroma	Orphanet:252175	MONDO:equivalentTo	Vestibular schwannoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acoustic neurinoma
MONDO:0001569	acoustic neuroma	Orphanet:252175	MONDO:equivalentTo	Vestibular schwannoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acoustic neuroma
MONDO:0001569	acoustic neuroma	Orphanet:252175	MONDO:equivalentTo	Vestibular schwannoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	vestibular schwannoma
MONDO:0001569	acoustic neuroma	Orphanet:252175	MONDO:equivalentTo	Vestibular schwannoma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acoustic neuroma
MONDO:0001595	choreatic disease	Orphanet:1429	MONDO:equivalentTo	Benign hereditary chorea	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	benign familial chorea
MONDO:0001703	color vision disorder	Orphanet:98658	MONDO:equivalentTo	Color-vision disease	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	color-vision disease
MONDO:0001734	tuberous sclerosis	Orphanet:805	MONDO:equivalentTo	Tuberous sclerosis complex	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	bourneville syndrome
MONDO:0001734	tuberous sclerosis	Orphanet:805	MONDO:equivalentTo	Tuberous sclerosis complex	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tuberous sclerosis
MONDO:0001734	tuberous sclerosis	Orphanet:805	MONDO:equivalentTo	Tuberous sclerosis complex	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	tuberous sclerosis complex
MONDO:0001734	tuberous sclerosis	Orphanet:805	MONDO:equivalentTo	Tuberous sclerosis complex	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	tuberous sclerosis
MONDO:0001818	facial neuralgia	Orphanet:221109	MONDO:equivalentTo	Cranial neuralgia	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	facial neuralgia
MONDO:0001881	toxic shock syndrome	Orphanet:36234	MONDO:equivalentTo	Bacterial toxic-shock syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	bacterial tss
MONDO:0001881	toxic shock syndrome	Orphanet:36234	MONDO:equivalentTo	Bacterial toxic-shock syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	bacterial toxic-shock syndrome
MONDO:0001901	selective IgG subclass deficiency	Orphanet:183675	MONDO:equivalentTo	Recurrent infections associated with rare immunoglobulin isotypes deficiency	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	selective igg subclass deficiency
MONDO:0001907	adult dermatomyositis	Orphanet:221	MONDO:equivalentTo	Dermatomyositis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	adult dermatomyositis
MONDO:0001945	postencephalitic Parkinson disease	Orphanet:97349	MONDO:equivalentTo	Postencephalitic parkinsonism	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	postencephalitic parkinsonism
MONDO:0001956	capillary leak syndrome	Orphanet:188	MONDO:equivalentTo	Systemic capillary leak syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	capillary hyperpermeability syndrome
MONDO:0001956	capillary leak syndrome	Orphanet:188	MONDO:equivalentTo	Systemic capillary leak syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	capillary leak syndrome
MONDO:0001956	capillary leak syndrome	Orphanet:188	MONDO:equivalentTo	Systemic capillary leak syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	clarkson disease
MONDO:0001956	capillary leak syndrome	Orphanet:188	MONDO:equivalentTo	Systemic capillary leak syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	idiopathic capillary leak syndrome
MONDO:0001956	capillary leak syndrome	Orphanet:188	MONDO:equivalentTo	Systemic capillary leak syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	systemic capillary leak syndrome
MONDO:0001956	capillary leak syndrome	Orphanet:188	MONDO:equivalentTo	Systemic capillary leak syndrome	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	capillary leak syndrome
MONDO:0002013	lymphangioma	Orphanet:2415	MONDO:equivalentTo	Rare lymphatic malformation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	lymphangioma
MONDO:0002013	lymphangioma	Orphanet:2415	MONDO:equivalentTo	Rare lymphatic malformation	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	lymphangioma
MONDO:0002096	malignant conjunctival melanoma	Orphanet:617910	MONDO:equivalentTo	Conjunctival malignant melanoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	conjunctival melanoma
MONDO:0002096	malignant conjunctival melanoma	Orphanet:617910	MONDO:equivalentTo	Conjunctival malignant melanoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	conjunctival malignant melanoma
MONDO:0002145	disorder of sexual differentiation	Orphanet:90771	MONDO:equivalentTo	Difference of sex development	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	disorder of sex development
MONDO:0002158	fallopian tube cancer	Orphanet:180242	MONDO:equivalentTo	Malignant tumor of fallopian tubes	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cancer of fallopian tubes
MONDO:0002158	fallopian tube cancer	Orphanet:180242	MONDO:equivalentTo	Malignant tumor of fallopian tubes	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant tubal tumor
MONDO:0002158	fallopian tube cancer	Orphanet:180242	MONDO:equivalentTo	Malignant tumor of fallopian tubes	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tubal cancer
MONDO:0002158	fallopian tube cancer	Orphanet:180242	MONDO:equivalentTo	Malignant tumor of fallopian tubes	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant tumor of fallopian tubes
MONDO:0002262	capillary lymphangioma	Orphanet:79490	MONDO:equivalentTo	Microcystic lymphatic malformation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	capillary lymphangioma
MONDO:0002262	capillary lymphangioma	Orphanet:79490	MONDO:equivalentTo	Microcystic lymphatic malformation	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	capillary lymphangioma
MONDO:0002335	chronic inflammatory demyelinating polyneuritis	Orphanet:2932	MONDO:equivalentTo	Chronic inflammatory demyelinating polyneuropathy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic inflammatory demyelinating polyneuropathy
MONDO:0002350	familial nephrotic syndrome	Orphanet:564127	MONDO:equivalentTo	Genetic nephrotic syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hereditary nephrotic syndrome
MONDO:0002412	disorder of glycogen metabolism	Orphanet:79201	MONDO:equivalentTo	Glycogen storage disease	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	glycogenosis
MONDO:0002412	disorder of glycogen metabolism	Orphanet:79201	MONDO:equivalentTo	Glycogen storage disease	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	glycogen storage disease
MONDO:0002413	glycogen storage disease I	Orphanet:364	MONDO:equivalentTo	Glycogen storage disease due to glucose-6-phosphatase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	g6p deficiency
MONDO:0002413	glycogen storage disease I	Orphanet:364	MONDO:equivalentTo	Glycogen storage disease due to glucose-6-phosphatase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	glycogen storage disease due to g6p deficiency
MONDO:0002413	glycogen storage disease I	Orphanet:364	MONDO:equivalentTo	Glycogen storage disease due to glucose-6-phosphatase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	glycogen storage disease type 1
MONDO:0002413	glycogen storage disease I	Orphanet:364	MONDO:equivalentTo	Glycogen storage disease due to glucose-6-phosphatase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	glycogen storage disease type i
MONDO:0002413	glycogen storage disease I	Orphanet:364	MONDO:equivalentTo	Glycogen storage disease due to glucose-6-phosphatase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	glycogenosis type 1
MONDO:0002413	glycogen storage disease I	Orphanet:364	MONDO:equivalentTo	Glycogen storage disease due to glucose-6-phosphatase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	glycogenosis type i
MONDO:0002413	glycogen storage disease I	Orphanet:364	MONDO:equivalentTo	Glycogen storage disease due to glucose-6-phosphatase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	gsd due to g6p deficiency
MONDO:0002413	glycogen storage disease I	Orphanet:364	MONDO:equivalentTo	Glycogen storage disease due to glucose-6-phosphatase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	gsd type 1
MONDO:0002413	glycogen storage disease I	Orphanet:364	MONDO:equivalentTo	Glycogen storage disease due to glucose-6-phosphatase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	gsd type i
MONDO:0002413	glycogen storage disease I	Orphanet:364	MONDO:equivalentTo	Glycogen storage disease due to glucose-6-phosphatase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hepatorenal glycogenosis
MONDO:0002413	glycogen storage disease I	Orphanet:364	MONDO:equivalentTo	Glycogen storage disease due to glucose-6-phosphatase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	von gierke disease
MONDO:0002413	glycogen storage disease I	Orphanet:364	MONDO:equivalentTo	Glycogen storage disease due to glucose-6-phosphatase deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	glycogen storage disease due to glucose-6-phosphatase deficiency
MONDO:0002546	schwannoma	Orphanet:252164	MONDO:equivalentTo	Benign schwannoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	neurilemmoma
