term_id	exclusion_reason
ICD10CM:B97.30	MONDO:excludeCausalAgents
ICD10CM:B97.31	MONDO:excludeCausalAgents
ICD10CM:B97.32	MONDO:excludeCausalAgents
ICD10CM:B97.33	MONDO:excludeCausalAgents
ICD10CM:B97.34	MONDO:excludeCausalAgents
ICD10CM:B97.35	MONDO:excludeCausalAgents
ICD10CM:B97.39	MONDO:excludeCausalAgents
ICD10CM:B97.4	MONDO:excludeCausalAgents
ICD10CM:B97.5	MONDO:excludeCausalAgents
ICD10CM:B97.6	MONDO:excludeCausalAgents
ICD10CM:B97.7	MONDO:excludeCausalAgents
ICD10CM:B97.8	MONDO:excludeCausalAgents
ICD10CM:B97.81	MONDO:excludeCausalAgents
ICD10CM:B97.89	MONDO:excludeCausalAgents
ICD10CM:D78	MONDO:excludeComplication
ICD10CM:D78-D78	MONDO:excludeComplication
ICD10CM:D78.0	MONDO:excludeComplication
ICD10CM:D78.01	MONDO:excludeComplication
ICD10CM:D78.02	MONDO:excludeComplication
ICD10CM:D78.1	MONDO:excludeComplication
ICD10CM:D78.11	MONDO:excludeComplication
ICD10CM:D78.12	MONDO:excludeComplication
ICD10CM:D78.2	MONDO:excludeComplication
ICD10CM:D78.21	MONDO:excludeComplication
ICD10CM:D78.22	MONDO:excludeComplication
ICD10CM:D78.3	MONDO:excludeComplication
ICD10CM:D78.31	MONDO:excludeComplication
ICD10CM:D78.32	MONDO:excludeComplication
ICD10CM:D78.33	MONDO:excludeComplication
ICD10CM:D78.34	MONDO:excludeComplication
ICD10CM:D78.8	MONDO:excludeComplication
ICD10CM:D78.81	MONDO:excludeComplication
ICD10CM:D78.89	MONDO:excludeComplication
ICD10CM:E15	MONDO:excludePhenotype
ICD10CM:E16.0	MONDO:excludePhenotype
ICD10CM:E16.1	MONDO:excludePhenotype
ICD10CM:E16.2	MONDO:excludePhenotype
ICD10CM:E16.3	MONDO:excludePhenotype
ICD10CM:E16.4	MONDO:excludePhenotype
ICD10CM:E36	MONDO:excludeComplication
ICD10CM:E36-E36	MONDO:excludeComplication
ICD10CM:E36.0	MONDO:excludeComplication
ICD10CM:E36.01	MONDO:excludeComplication
ICD10CM:E36.02	MONDO:excludeComplication
ICD10CM:E36.1	MONDO:excludeComplication
ICD10CM:E36.11	MONDO:excludeComplication
ICD10CM:E36.12	MONDO:excludeComplication
ICD10CM:E36.8	MONDO:excludeComplication
ICD10CM:E89	MONDO:excludeComplication
ICD10CM:E89-E89	MONDO:excludeComplication
ICD10CM:E89.0	MONDO:excludeComplication
ICD10CM:E89.1	MONDO:excludeComplication
ICD10CM:E89.2	MONDO:excludeComplication
ICD10CM:E89.3	MONDO:excludeComplication
ICD10CM:E89.4	MONDO:excludeComplication
ICD10CM:E89.40	MONDO:excludeComplication
ICD10CM:E89.41	MONDO:excludeComplication
ICD10CM:E89.5	MONDO:excludeComplication
ICD10CM:E89.6	MONDO:excludeComplication
ICD10CM:E89.8	MONDO:excludeComplication
ICD10CM:E89.81	MONDO:excludeComplication
ICD10CM:E89.810	MONDO:excludeComplication
ICD10CM:E89.811	MONDO:excludeComplication
ICD10CM:E89.82	MONDO:excludeComplication
ICD10CM:E89.820	MONDO:excludeComplication
ICD10CM:E89.821	MONDO:excludeComplication
ICD10CM:E89.822	MONDO:excludeComplication
ICD10CM:E89.823	MONDO:excludeComplication
ICD10CM:E89.89	MONDO:excludeComplication
ICD10CM:H59	MONDO:excludeComplication
ICD10CM:H59-H59	MONDO:excludeComplication
ICD10CM:H59.0	MONDO:excludeComplication
ICD10CM:H59.01	MONDO:excludeComplication
ICD10CM:H59.011	MONDO:excludeComplication
ICD10CM:H59.012	MONDO:excludeComplication
ICD10CM:H59.013	MONDO:excludeComplication
ICD10CM:H59.019	MONDO:excludeComplication
ICD10CM:H59.02	MONDO:excludeComplication
ICD10CM:H59.021	MONDO:excludeComplication
ICD10CM:H59.022	MONDO:excludeComplication
ICD10CM:H59.023	MONDO:excludeComplication
ICD10CM:H59.029	MONDO:excludeComplication
ICD10CM:H59.03	MONDO:excludeComplication
ICD10CM:H59.031	MONDO:excludeComplication
ICD10CM:H59.032	MONDO:excludeComplication
ICD10CM:H59.033	MONDO:excludeComplication
ICD10CM:H59.039	MONDO:excludeComplication
ICD10CM:H59.09	MONDO:excludeComplication
ICD10CM:H59.091	MONDO:excludeComplication
ICD10CM:H59.092	MONDO:excludeComplication
ICD10CM:H59.093	MONDO:excludeComplication
ICD10CM:H59.099	MONDO:excludeComplication
ICD10CM:H59.1	MONDO:excludeComplication
ICD10CM:H59.11	MONDO:excludeComplication
ICD10CM:H59.111	MONDO:excludeComplication
ICD10CM:H59.112	MONDO:excludeComplication
ICD10CM:H59.113	MONDO:excludeComplication
ICD10CM:H59.119	MONDO:excludeComplication
ICD10CM:H59.12	MONDO:excludeComplication
ICD10CM:H59.121	MONDO:excludeComplication
ICD10CM:H59.122	MONDO:excludeComplication
ICD10CM:H59.123	MONDO:excludeComplication
ICD10CM:H59.129	MONDO:excludeComplication
ICD10CM:H59.2	MONDO:excludeComplication
ICD10CM:H59.21	MONDO:excludeComplication
ICD10CM:H59.211	MONDO:excludeComplication
ICD10CM:H59.212	MONDO:excludeComplication
ICD10CM:H59.213	MONDO:excludeComplication
ICD10CM:H59.219	MONDO:excludeComplication
ICD10CM:H59.22	MONDO:excludeComplication
ICD10CM:H59.221	MONDO:excludeComplication
ICD10CM:H59.222	MONDO:excludeComplication
ICD10CM:H59.223	MONDO:excludeComplication
ICD10CM:H59.229	MONDO:excludeComplication
ICD10CM:H59.3	MONDO:excludeComplication
ICD10CM:H59.31	MONDO:excludeComplication
ICD10CM:H59.311	MONDO:excludeComplication
ICD10CM:H59.312	MONDO:excludeComplication
ICD10CM:H59.313	MONDO:excludeComplication
ICD10CM:H59.319	MONDO:excludeComplication
ICD10CM:H59.32	MONDO:excludeComplication
ICD10CM:H59.321	MONDO:excludeComplication
ICD10CM:H59.322	MONDO:excludeComplication
ICD10CM:H59.323	MONDO:excludeComplication
ICD10CM:H59.329	MONDO:excludeComplication
ICD10CM:H59.33	MONDO:excludeComplication
ICD10CM:H59.331	MONDO:excludeComplication
ICD10CM:H59.332	MONDO:excludeComplication
ICD10CM:H59.333	MONDO:excludeComplication
ICD10CM:H59.339	MONDO:excludeComplication
ICD10CM:H59.34	MONDO:excludeComplication
ICD10CM:H59.341	MONDO:excludeComplication
ICD10CM:H59.342	MONDO:excludeComplication
ICD10CM:H59.343	MONDO:excludeComplication
ICD10CM:H59.349	MONDO:excludeComplication
ICD10CM:H59.35	MONDO:excludeComplication
ICD10CM:H59.351	MONDO:excludeComplication
ICD10CM:H59.352	MONDO:excludeComplication
ICD10CM:H59.353	MONDO:excludeComplication
ICD10CM:H59.359	MONDO:excludeComplication
ICD10CM:H59.36	MONDO:excludeComplication
ICD10CM:H59.361	MONDO:excludeComplication
ICD10CM:H59.362	MONDO:excludeComplication
ICD10CM:H59.363	MONDO:excludeComplication
ICD10CM:H59.369	MONDO:excludeComplication
ICD10CM:H59.4	MONDO:excludeComplication
ICD10CM:H59.40	MONDO:excludeComplication
ICD10CM:H59.41	MONDO:excludeComplication
ICD10CM:H59.42	MONDO:excludeComplication
ICD10CM:H59.43	MONDO:excludeComplication
ICD10CM:H59.8	MONDO:excludeComplication
ICD10CM:H59.81	MONDO:excludeComplication
ICD10CM:H59.811	MONDO:excludeComplication
ICD10CM:H59.812	MONDO:excludeComplication
ICD10CM:H59.813	MONDO:excludeComplication
ICD10CM:H59.819	MONDO:excludeComplication
ICD10CM:H59.88	MONDO:excludeComplication
ICD10CM:H59.89	MONDO:excludeComplication
ICD10CM:H95	MONDO:excludeComplication
ICD10CM:H95-H95	MONDO:excludeComplication
ICD10CM:H95.0	MONDO:excludeComplication
ICD10CM:H95.00	MONDO:excludeComplication
ICD10CM:H95.01	MONDO:excludeComplication
ICD10CM:H95.02	MONDO:excludeComplication
ICD10CM:H95.03	MONDO:excludeComplication
ICD10CM:H95.1	MONDO:excludeComplication
ICD10CM:H95.11	MONDO:excludeComplication
ICD10CM:H95.111	MONDO:excludeComplication
ICD10CM:H95.112	MONDO:excludeComplication
ICD10CM:H95.113	MONDO:excludeComplication
ICD10CM:H95.119	MONDO:excludeComplication
ICD10CM:H95.12	MONDO:excludeComplication
ICD10CM:H95.121	MONDO:excludeComplication
ICD10CM:H95.122	MONDO:excludeComplication
ICD10CM:H95.123	MONDO:excludeComplication
ICD10CM:H95.129	MONDO:excludeComplication
ICD10CM:H95.13	MONDO:excludeComplication
ICD10CM:H95.131	MONDO:excludeComplication
ICD10CM:H95.132	MONDO:excludeComplication
ICD10CM:H95.133	MONDO:excludeComplication
ICD10CM:H95.139	MONDO:excludeComplication
ICD10CM:H95.19	MONDO:excludeComplication
ICD10CM:H95.191	MONDO:excludeComplication
ICD10CM:H95.192	MONDO:excludeComplication
ICD10CM:H95.193	MONDO:excludeComplication
ICD10CM:H95.199	MONDO:excludeComplication
ICD10CM:H95.2	MONDO:excludeComplication
ICD10CM:H95.21	MONDO:excludeComplication
ICD10CM:H95.22	MONDO:excludeComplication
ICD10CM:H95.3	MONDO:excludeComplication
ICD10CM:H95.31	MONDO:excludeComplication
ICD10CM:H95.32	MONDO:excludeComplication
ICD10CM:H95.4	MONDO:excludeComplication
ICD10CM:H95.41	MONDO:excludeComplication
ICD10CM:H95.42	MONDO:excludeComplication
ICD10CM:H95.5	MONDO:excludeComplication
ICD10CM:H95.51	MONDO:excludeComplication
ICD10CM:H95.52	MONDO:excludeComplication
ICD10CM:H95.53	MONDO:excludeComplication
ICD10CM:H95.54	MONDO:excludeComplication
ICD10CM:H95.8	MONDO:excludeComplication
ICD10CM:H95.81	MONDO:excludeComplication
ICD10CM:H95.811	MONDO:excludeComplication
ICD10CM:H95.812	MONDO:excludeComplication
ICD10CM:H95.813	MONDO:excludeComplication
ICD10CM:H95.819	MONDO:excludeComplication
ICD10CM:H95.88	MONDO:excludeComplication
ICD10CM:H95.89	MONDO:excludeComplication
ICD10CM:J95	MONDO:excludeComplication
ICD10CM:J95-J95	MONDO:excludeComplication
ICD10CM:J95.0	MONDO:excludeComplication
ICD10CM:J95.00	MONDO:excludeComplication
ICD10CM:J95.01	MONDO:excludeComplication
ICD10CM:J95.02	MONDO:excludeComplication
ICD10CM:J95.03	MONDO:excludeComplication
ICD10CM:J95.04	MONDO:excludeComplication
ICD10CM:J95.09	MONDO:excludeComplication
ICD10CM:J95.1	MONDO:excludeComplication
ICD10CM:J95.2	MONDO:excludeComplication
ICD10CM:J95.3	MONDO:excludeComplication
ICD10CM:J95.4	MONDO:excludeComplication
ICD10CM:J95.5	MONDO:excludeComplication
ICD10CM:J95.6	MONDO:excludeComplication
ICD10CM:J95.61	MONDO:excludeComplication
ICD10CM:J95.62	MONDO:excludeComplication
ICD10CM:J95.7	MONDO:excludeComplication
ICD10CM:J95.71	MONDO:excludeComplication
ICD10CM:J95.72	MONDO:excludeComplication
ICD10CM:J95.8	MONDO:excludeComplication
ICD10CM:J95.81	MONDO:excludeComplication
ICD10CM:J95.811	MONDO:excludeComplication
ICD10CM:J95.812	MONDO:excludeComplication
ICD10CM:J95.82	MONDO:excludeComplication
ICD10CM:J95.821	MONDO:excludeComplication
ICD10CM:J95.822	MONDO:excludeComplication
ICD10CM:J95.83	MONDO:excludeComplication
ICD10CM:J95.830	MONDO:excludeComplication
ICD10CM:J95.831	MONDO:excludeComplication
ICD10CM:J95.84	MONDO:excludeComplication
ICD10CM:J95.85	MONDO:excludeComplication
ICD10CM:J95.850	MONDO:excludeComplication
ICD10CM:J95.851	MONDO:excludeComplication
ICD10CM:J95.859	MONDO:excludeComplication
ICD10CM:J95.86	MONDO:excludeComplication
ICD10CM:J95.860	MONDO:excludeComplication
ICD10CM:J95.861	MONDO:excludeComplication
ICD10CM:J95.862	MONDO:excludeComplication
ICD10CM:J95.863	MONDO:excludeComplication
ICD10CM:J95.88	MONDO:excludeComplication
ICD10CM:J95.89	MONDO:excludeComplication
ICD10CM:K40	MONDO:excludePhenotype
ICD10CM:K40-K46	MONDO:excludePhenotype
ICD10CM:K40.0	MONDO:excludePhenotype
ICD10CM:K40.00	MONDO:excludePhenotype
ICD10CM:K40.01	MONDO:excludePhenotype
ICD10CM:K40.1	MONDO:excludePhenotype
ICD10CM:K40.10	MONDO:excludePhenotype
ICD10CM:K40.11	MONDO:excludePhenotype
ICD10CM:K40.2	MONDO:excludePhenotype
ICD10CM:K40.20	MONDO:excludePhenotype
ICD10CM:K40.21	MONDO:excludePhenotype
ICD10CM:K40.3	MONDO:excludePhenotype
ICD10CM:K40.30	MONDO:excludePhenotype
ICD10CM:K40.31	MONDO:excludePhenotype
ICD10CM:K40.4	MONDO:excludePhenotype
ICD10CM:K40.40	MONDO:excludePhenotype
ICD10CM:K40.41	MONDO:excludePhenotype
ICD10CM:K40.9	MONDO:excludePhenotype
ICD10CM:K40.90	MONDO:excludePhenotype
ICD10CM:K40.91	MONDO:excludePhenotype
ICD10CM:K41	MONDO:excludePhenotype
ICD10CM:K41.0	MONDO:excludePhenotype
ICD10CM:K41.00	MONDO:excludePhenotype
ICD10CM:K41.01	MONDO:excludePhenotype
ICD10CM:K41.1	MONDO:excludePhenotype
ICD10CM:K41.10	MONDO:excludePhenotype
ICD10CM:K41.11	MONDO:excludePhenotype
ICD10CM:K41.2	MONDO:excludePhenotype
ICD10CM:K41.20	MONDO:excludePhenotype
ICD10CM:K41.21	MONDO:excludePhenotype
ICD10CM:K41.3	MONDO:excludePhenotype
ICD10CM:K41.30	MONDO:excludePhenotype
ICD10CM:K41.31	MONDO:excludePhenotype
ICD10CM:K41.4	MONDO:excludePhenotype
ICD10CM:K41.40	MONDO:excludePhenotype
ICD10CM:K41.41	MONDO:excludePhenotype
ICD10CM:K41.9	MONDO:excludePhenotype
ICD10CM:K41.90	MONDO:excludePhenotype
ICD10CM:K41.91	MONDO:excludePhenotype
ICD10CM:K42	MONDO:excludePhenotype
ICD10CM:K42.0	MONDO:excludePhenotype
ICD10CM:K42.1	MONDO:excludePhenotype
ICD10CM:K42.9	MONDO:excludePhenotype
ICD10CM:K43	MONDO:excludePhenotype
ICD10CM:K43.0	MONDO:excludePhenotype
ICD10CM:K43.1	MONDO:excludePhenotype
ICD10CM:K43.2	MONDO:excludePhenotype
ICD10CM:K43.3	MONDO:excludePhenotype
ICD10CM:K43.4	MONDO:excludePhenotype
ICD10CM:K43.5	MONDO:excludePhenotype
ICD10CM:K43.6	MONDO:excludePhenotype
ICD10CM:K43.7	MONDO:excludePhenotype
ICD10CM:K43.9	MONDO:excludePhenotype
ICD10CM:K44	MONDO:excludePhenotype
ICD10CM:K44.0	MONDO:excludePhenotype
ICD10CM:K44.1	MONDO:excludePhenotype
ICD10CM:K44.9	MONDO:excludePhenotype
ICD10CM:K45	MONDO:excludePhenotype
ICD10CM:K45.0	MONDO:excludePhenotype
ICD10CM:K45.1	MONDO:excludePhenotype
ICD10CM:K45.8	MONDO:excludePhenotype
ICD10CM:K46	MONDO:excludePhenotype
ICD10CM:K46.0	MONDO:excludePhenotype
ICD10CM:K46.1	MONDO:excludePhenotype
ICD10CM:K46.9	MONDO:excludePhenotype
ICD10CM:L49	MONDO:excludePhenotype
ICD10CM:L49.0	MONDO:excludePhenotype
ICD10CM:L49.1	MONDO:excludePhenotype
ICD10CM:L49.2	MONDO:excludePhenotype
ICD10CM:L49.3	MONDO:excludePhenotype
ICD10CM:L49.4	MONDO:excludePhenotype
ICD10CM:L49.5	MONDO:excludePhenotype
ICD10CM:L49.6	MONDO:excludePhenotype
ICD10CM:L49.7	MONDO:excludePhenotype
ICD10CM:L49.8	MONDO:excludePhenotype
ICD10CM:L49.9	MONDO:excludePhenotype
ICD10CM:L76	MONDO:excludeComplication
ICD10CM:L76-L76	MONDO:excludeComplication
ICD10CM:L76.0	MONDO:excludeComplication
ICD10CM:L76.01	MONDO:excludeComplication
ICD10CM:L76.02	MONDO:excludeComplication
ICD10CM:L76.1	MONDO:excludeComplication
ICD10CM:L76.11	MONDO:excludeComplication
ICD10CM:L76.12	MONDO:excludeComplication
ICD10CM:L76.2	MONDO:excludeComplication
ICD10CM:L76.21	MONDO:excludeComplication
ICD10CM:L76.22	MONDO:excludeComplication
ICD10CM:L76.3	MONDO:excludeComplication
ICD10CM:L76.31	MONDO:excludeComplication
ICD10CM:L76.32	MONDO:excludeComplication
ICD10CM:L76.33	MONDO:excludeComplication
ICD10CM:L76.34	MONDO:excludeComplication
ICD10CM:L76.8	MONDO:excludeComplication
ICD10CM:L76.81	MONDO:excludeComplication
ICD10CM:L76.82	MONDO:excludeComplication
ICD10CM:M26	MONDO:excludePhenotype
ICD10CM:M26.0	MONDO:excludePhenotype
ICD10CM:M26.00	MONDO:excludePhenotype
ICD10CM:M26.01	MONDO:excludePhenotype
ICD10CM:M26.02	MONDO:excludePhenotype
ICD10CM:M26.03	MONDO:excludePhenotype
ICD10CM:M26.04	MONDO:excludePhenotype
ICD10CM:M26.05	MONDO:excludePhenotype
ICD10CM:M26.06	MONDO:excludePhenotype
ICD10CM:M26.07	MONDO:excludePhenotype
ICD10CM:M26.09	MONDO:excludePhenotype
ICD10CM:M26.1	MONDO:excludePhenotype
ICD10CM:M26.10	MONDO:excludePhenotype
ICD10CM:M26.11	MONDO:excludePhenotype
ICD10CM:M26.12	MONDO:excludePhenotype
ICD10CM:M26.19	MONDO:excludePhenotype
ICD10CM:M26.2	MONDO:excludePhenotype
ICD10CM:M26.20	MONDO:excludePhenotype
ICD10CM:M26.21	MONDO:excludePhenotype
ICD10CM:M26.211	MONDO:excludePhenotype
ICD10CM:M26.212	MONDO:excludePhenotype
ICD10CM:M26.213	MONDO:excludePhenotype
ICD10CM:M26.219	MONDO:excludePhenotype
ICD10CM:M26.22	MONDO:excludePhenotype
ICD10CM:M26.220	MONDO:excludePhenotype
ICD10CM:M26.221	MONDO:excludePhenotype
ICD10CM:M26.23	MONDO:excludePhenotype
ICD10CM:M26.24	MONDO:excludePhenotype
ICD10CM:M26.25	MONDO:excludePhenotype
ICD10CM:M26.29	MONDO:excludePhenotype
ICD10CM:M26.3	MONDO:excludePhenotype
ICD10CM:M26.30	MONDO:excludePhenotype
ICD10CM:M26.31	MONDO:excludePhenotype
ICD10CM:M26.32	MONDO:excludePhenotype
ICD10CM:M26.33	MONDO:excludePhenotype
ICD10CM:M26.34	MONDO:excludePhenotype
ICD10CM:M26.35	MONDO:excludePhenotype
ICD10CM:M26.36	MONDO:excludePhenotype
ICD10CM:M26.37	MONDO:excludePhenotype
ICD10CM:M26.39	MONDO:excludePhenotype
ICD10CM:M26.4	MONDO:excludePhenotype
ICD10CM:M26.5	MONDO:excludePhenotype
ICD10CM:M26.50	MONDO:excludePhenotype
ICD10CM:M26.51	MONDO:excludePhenotype
ICD10CM:M26.52	MONDO:excludePhenotype
ICD10CM:M26.53	MONDO:excludePhenotype
ICD10CM:M26.54	MONDO:excludePhenotype
ICD10CM:M26.55	MONDO:excludePhenotype
ICD10CM:M26.56	MONDO:excludePhenotype
ICD10CM:M26.57	MONDO:excludePhenotype
ICD10CM:M26.59	MONDO:excludePhenotype
ICD10CM:M26.6	MONDO:excludePhenotype
ICD10CM:M26.60	MONDO:excludePhenotype
ICD10CM:M26.601	MONDO:excludePhenotype
ICD10CM:M26.602	MONDO:excludePhenotype
ICD10CM:M26.603	MONDO:excludePhenotype
ICD10CM:M26.609	MONDO:excludePhenotype
ICD10CM:M26.61	MONDO:excludePhenotype
ICD10CM:M26.611	MONDO:excludePhenotype
ICD10CM:M26.612	MONDO:excludePhenotype
ICD10CM:M26.613	MONDO:excludePhenotype
ICD10CM:M26.619	MONDO:excludePhenotype
ICD10CM:M26.62	MONDO:excludePhenotype
ICD10CM:M26.621	MONDO:excludePhenotype
ICD10CM:M26.622	MONDO:excludePhenotype
ICD10CM:M26.623	MONDO:excludePhenotype
ICD10CM:M26.629	MONDO:excludePhenotype
ICD10CM:M26.63	MONDO:excludePhenotype
ICD10CM:M26.631	MONDO:excludePhenotype
ICD10CM:M26.632	MONDO:excludePhenotype
ICD10CM:M26.633	MONDO:excludePhenotype
ICD10CM:M26.639	MONDO:excludePhenotype
ICD10CM:M26.64	MONDO:excludePhenotype
ICD10CM:M26.641	MONDO:excludePhenotype
ICD10CM:M26.642	MONDO:excludePhenotype
ICD10CM:M26.643	MONDO:excludePhenotype
ICD10CM:M26.649	MONDO:excludePhenotype
ICD10CM:M26.65	MONDO:excludePhenotype
ICD10CM:M26.651	MONDO:excludePhenotype
ICD10CM:M26.652	MONDO:excludePhenotype
ICD10CM:M26.653	MONDO:excludePhenotype
ICD10CM:M26.659	MONDO:excludePhenotype
ICD10CM:M26.69	MONDO:excludePhenotype
ICD10CM:M26.7	MONDO:excludePhenotype
ICD10CM:M26.70	MONDO:excludePhenotype
ICD10CM:M26.71	MONDO:excludePhenotype
ICD10CM:M26.72	MONDO:excludePhenotype
ICD10CM:M26.73	MONDO:excludePhenotype
ICD10CM:M26.74	MONDO:excludePhenotype
ICD10CM:M26.79	MONDO:excludePhenotype
ICD10CM:M26.8	MONDO:excludePhenotype
ICD10CM:M26.81	MONDO:excludePhenotype
ICD10CM:M26.82	MONDO:excludePhenotype
ICD10CM:M26.89	MONDO:excludePhenotype
ICD10CM:M26.9	MONDO:excludePhenotype
ICD10CM:M40	MONDO:excludePhenotype
ICD10CM:M40.0	MONDO:excludePhenotype
ICD10CM:M40.00	MONDO:excludePhenotype
ICD10CM:M40.03	MONDO:excludePhenotype
ICD10CM:M40.04	MONDO:excludePhenotype
ICD10CM:M40.05	MONDO:excludePhenotype
ICD10CM:M40.1	MONDO:excludePhenotype
ICD10CM:M40.10	MONDO:excludePhenotype
ICD10CM:M40.12	MONDO:excludePhenotype
ICD10CM:M40.13	MONDO:excludePhenotype
ICD10CM:M40.14	MONDO:excludePhenotype
ICD10CM:M40.15	MONDO:excludePhenotype
ICD10CM:M40.2	MONDO:excludePhenotype
ICD10CM:M40.20	MONDO:excludePhenotype
ICD10CM:M40.202	MONDO:excludePhenotype
ICD10CM:M40.203	MONDO:excludePhenotype
ICD10CM:M40.204	MONDO:excludePhenotype
ICD10CM:M40.205	MONDO:excludePhenotype
ICD10CM:M40.209	MONDO:excludePhenotype
ICD10CM:M40.29	MONDO:excludePhenotype
ICD10CM:M40.292	MONDO:excludePhenotype
ICD10CM:M40.293	MONDO:excludePhenotype
ICD10CM:M40.294	MONDO:excludePhenotype
ICD10CM:M40.295	MONDO:excludePhenotype
ICD10CM:M40.299	MONDO:excludePhenotype
ICD10CM:M40.3	MONDO:excludePhenotype
ICD10CM:M40.30	MONDO:excludePhenotype
ICD10CM:M40.35	MONDO:excludePhenotype
ICD10CM:M40.36	MONDO:excludePhenotype
ICD10CM:M40.37	MONDO:excludePhenotype
ICD10CM:M40.4	MONDO:excludePhenotype
ICD10CM:M40.40	MONDO:excludePhenotype
ICD10CM:M40.45	MONDO:excludePhenotype
ICD10CM:M40.46	MONDO:excludePhenotype
ICD10CM:M40.47	MONDO:excludePhenotype
ICD10CM:M40.5	MONDO:excludePhenotype
ICD10CM:M40.50	MONDO:excludePhenotype
ICD10CM:M40.55	MONDO:excludePhenotype
ICD10CM:M40.56	MONDO:excludePhenotype
ICD10CM:M40.57	MONDO:excludePhenotype
ICD10CM:M96	MONDO:excludeComplication
ICD10CM:M96-M96	MONDO:excludeComplication
ICD10CM:M96.0	MONDO:excludeComplication
ICD10CM:M96.1	MONDO:excludeComplication
ICD10CM:M96.2	MONDO:excludeComplication
ICD10CM:M96.3	MONDO:excludeComplication
ICD10CM:M96.4	MONDO:excludeComplication
ICD10CM:M96.5	MONDO:excludeComplication
ICD10CM:M96.6	MONDO:excludeComplication
ICD10CM:M96.62	MONDO:excludeComplication
ICD10CM:M96.621	MONDO:excludeComplication
ICD10CM:M96.622	MONDO:excludeComplication
ICD10CM:M96.629	MONDO:excludeComplication
ICD10CM:M96.63	MONDO:excludeComplication
ICD10CM:M96.631	MONDO:excludeComplication
ICD10CM:M96.632	MONDO:excludeComplication
ICD10CM:M96.639	MONDO:excludeComplication
ICD10CM:M96.65	MONDO:excludeComplication
ICD10CM:M96.66	MONDO:excludeComplication
ICD10CM:M96.661	MONDO:excludeComplication
ICD10CM:M96.662	MONDO:excludeComplication
ICD10CM:M96.669	MONDO:excludeComplication
ICD10CM:M96.67	MONDO:excludeComplication
ICD10CM:M96.671	MONDO:excludeComplication
ICD10CM:M96.672	MONDO:excludeComplication
ICD10CM:M96.679	MONDO:excludeComplication
ICD10CM:M96.69	MONDO:excludeComplication
ICD10CM:M96.8	MONDO:excludeComplication
ICD10CM:M96.81	MONDO:excludeComplication
ICD10CM:M96.810	MONDO:excludeComplication
ICD10CM:M96.811	MONDO:excludeComplication
ICD10CM:M96.82	MONDO:excludeComplication
ICD10CM:M96.820	MONDO:excludeComplication
ICD10CM:M96.821	MONDO:excludeComplication
ICD10CM:M96.83	MONDO:excludeComplication
ICD10CM:M96.830	MONDO:excludeComplication
ICD10CM:M96.831	MONDO:excludeComplication
ICD10CM:M96.84	MONDO:excludeComplication
ICD10CM:M96.840	MONDO:excludeComplication
ICD10CM:M96.841	MONDO:excludeComplication
ICD10CM:M96.842	MONDO:excludeComplication
ICD10CM:M96.843	MONDO:excludeComplication
ICD10CM:M96.89	MONDO:excludeComplication
ICD10CM:M99	MONDO:excludePhenotype
