subject_id	subject_label	is_mapped	is_excluded	is_deprecated
GARD:10238	Myostatin-related muscle hypertrophy	False	False	False
GARD:10239	H syndrome	False	False	False
GARD:10241	Diamond-blackfan anemia 3	False	False	False
GARD:10244	Familial lipase maturation factor 1 deficiency	False	False	False
GARD:10247	Down syndrome	False	False	False
GARD:10248	Rare disease with autism	False	False	False
GARD:1025	Bronchogenic cyst	False	False	False
GARD:10252	Primary Sjögren syndrome	False	False	False
GARD:10263	Hydatidiform mole	False	False	False
GARD:10266	Hereditary cerebral hemorrhage with amyloidosis	False	False	False
GARD:10267	Hyper-beta-alaninemia	False	False	False
GARD:10277	Adducted thumbs-arthrogryposis syndrome, Christian type	False	False	False
GARD:10280	Isolated Klippel-Feil syndrome	False	False	False
GARD:10281	Axenfeld-rieger syndrome, type 1	False	False	False
GARD:10283	Desmosterolosis	False	False	False
GARD:10287	Rolandic epilepsy	False	False	False
GARD:10288	Neutral lipid storage myopathy	False	False	False
GARD:1029	Bruck syndrome	False	False	False
GARD:10290	Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia	False	False	False
GARD:10291	Linear nevus sebaceus syndrome	False	False	False
GARD:10294	Autosomal recessive ataxia due to ubiquinone deficiency	False	False	False
GARD:10295	Syndactyly-telecanthus-anogenital and renal malformations syndrome	False	False	False
GARD:10296	15q13.3 microdeletion syndrome	False	False	False
GARD:10297	Ghosal hematodiaphyseal dysplasia	False	False	False
GARD:10299	22q11.2 deletion syndrome	False	False	False
GARD:1030	Brugada syndrome	False	False	False
GARD:10300	Microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome	False	False	False
GARD:10301	Autosomal recessive bestrophinopathy	False	False	False
GARD:10302	SERKAL syndrome	False	False	False
GARD:10303	Autism-facial port-wine stain syndrome	False	False	False
GARD:10304	8p23.1 duplication syndrome	False	False	False
GARD:10306	Nephrogenic syndrome of inappropriate antidiuresis	False	False	False
GARD:10307	Congenital disorder of glycosylation	False	False	False
GARD:10311	Immunodeficiency due to interleukin-1 receptor-associated kinase-4 deficiency	False	False	False
GARD:10312	Neurogenic scapuloperoneal syndrome, Kaeser type	False	False	False
GARD:10313	MYH7-related late-onset scapuloperoneal muscular dystrophy	False	False	False
GARD:10314	Scapuloperoneal spinal muscular atrophy	False	False	False
GARD:10316	Congenital multicore myopathy with external ophthalmoplegia	False	False	False
GARD:10317	Megaconial congenital muscular dystrophy	False	False	False
GARD:10319	Autosomal dominant prognathism	False	False	False
GARD:10320	Corneal dystrophy, lattice type iiia	False	False	False
GARD:10321	3-methylglutaconic aciduria type 1	False	False	False
GARD:10322	2-methylbutyryl-CoA dehydrogenase deficiency	False	False	False
GARD:10323	L-Arginine:glycine amidinotransferase deficiency	False	False	False
GARD:10324	Mild phenylketonuria	False	False	False
GARD:10327	Progressive encephalopathy with leukodystrophy due to DECR deficiency	False	False	False
GARD:1033	X-linked agammaglobulinemia	False	False	False
GARD:10332	Tyrosinemia type 3	False	False	False
GARD:10333	Sickle cell-beta-thalassemia disease syndrome	False	False	False
GARD:10335	Mucopolysaccharidosis type 1	False	False	False
GARD:10339	Severe combined immunodeficiency due to complete RAG1/2 deficiency	False	False	False
GARD:10341	Megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome	False	False	False
GARD:10342	3-methylglutaconic aciduria type 4	False	False	False
GARD:10346	Gamma-heavy chain disease	False	False	False
GARD:10351	Spinocerebellar ataxia type 6	False	False	False
GARD:10352	Familial platelet disorder with associated myeloid malignancy	False	False	False
GARD:10353	Porphyria	False	False	False
GARD:10354	Omphalocele-diaphragmatic hernia-cardiovascular anomalies-radial ray defect syndrome	False	False	False
GARD:10355	Familial congenital palsy of trochlear nerve	False	False	False
GARD:10358	Intellectual disability, Birk-Barel type	False	False	False
GARD:10359	Paralysis agitans, juvenile, of hunt	False	False	False
GARD:10360	3q29 microduplication syndrome	False	False	False
GARD:10361	Brugada syndrome 3	False	False	False
GARD:10362	Brugada syndrome 4	False	False	False
GARD:10363	Idiopathic trachyonychia	False	False	False
GARD:10364	Jervell and lange-nielsen syndrome 2	False	False	False
GARD:10365	Dopa-responsive dystonia due to sepiapterin reductase deficiency	False	False	False
GARD:10366	Toriello-Lacassie-Droste syndrome	False	False	False
GARD:10367	Lelis syndrome	False	False	False
GARD:1037	Primary basilar invagination	False	False	False
GARD:10372	Trehalase deficiency	False	False	False
GARD:10373	Trichoepithelioma, multiple familial, 2	False	False	False
GARD:10376	Retinitis pigmentosa 12	False	False	False
GARD:10377	Retinitis pigmentosa 6	False	False	False
GARD:10378	Retinitis pigmentosa 29	False	False	False
GARD:10379	Retinitis pigmentosa 41	False	False	False
GARD:1038	Hereditary bullous dystrophy, macular type	False	False	False
GARD:10380	Retinitis pigmentosa 2	False	False	False
GARD:10381	Retinitis pigmentosa 3	False	False	False
GARD:10382	Retinitis pigmentosa 9	False	False	False
GARD:10383	Retinitis pigmentosa 11	False	False	False
GARD:10384	Retinitis pigmentosa 25	False	False	False
GARD:10385	Retinitis pigmentosa 14	False	False	False
GARD:10386	Retinitis pigmentosa 7	False	False	False
GARD:10387	Retinitis pigmentosa 17	False	False	False
GARD:10388	Retinitis pigmentosa 13	False	False	False
GARD:10389	Retinitis pigmentosa 24	False	False	False
GARD:1039	Autosomal dominant epidermolytic ichthyosis	False	False	False
GARD:10390	Retinitis pigmentosa 34	False	False	False
GARD:10391	Retinitis pigmentosa 23	False	False	False
GARD:10392	Retinitis pigmentosa 18	False	False	False
GARD:10393	Retinitis pigmentosa 22	False	False	False
GARD:10394	Retinitis pigmentosa 28	False	False	False
GARD:10395	Retinitis pigmentosa 32	False	False	False
GARD:10396	Retinitis pigmentosa 31	False	False	False
GARD:10397	Retinitis pigmentosa 26	False	False	False
GARD:10398	Retinitis pigmentosa 19	False	False	False
GARD:104	Ochoa syndrome	False	False	False
GARD:10400	Retinitis pigmentosa 33	False	False	False
GARD:10401	Retinitis pigmentosa 30	False	False	False
GARD:10402	Retinitis pigmentosa 35	False	False	False
GARD:10403	Retinitis pigmentosa 36	False	False	False
GARD:10404	Retinitis pigmentosa 20	False	False	False
GARD:10405	Retinitis pigmentosa 4	False	False	False
GARD:10407	Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome	False	False	False
GARD:10411	Small cell carcinoma of the ovary	False	False	False
GARD:10413	Autosomal dominant polycystic kidney disease	False	False	False
GARD:10414	Goblet cell carcinoma	False	False	False
GARD:10416	Homozygous familial hypercholesterolemia	False	False	False
GARD:10417	Symptomatic form of hemochromatosis type 1	False	False	False
GARD:10418	Hemophilia	False	False	False
GARD:10419	Myotonic dystrophy	False	False	False
GARD:10423	Coenzyme Q10 deficiency	False	False	False
GARD:10424	Cerebral autosomal recessive arteriopathy-subcortical infarcts-leukoencephalopathy	False	False	False
GARD:10427	X-linked hypohidrotic ectodermal dysplasia	False	False	False
GARD:10428	Pure autonomic failure	False	False	False
GARD:10429	Autosomal dominant brachyolmia	False	False	False
GARD:10430	Dravet syndrome	False	False	False
GARD:10432	Cardiac arrhythmia, ankyrin-b-related	False	False	False
GARD:10433	Long qt syndrome 5	False	False	False
GARD:10434	Long qt syndrome 6	False	False	False
GARD:10435	Long qt syndrome 9	False	False	False
GARD:10436	Long qt syndrome 10	False	False	False
GARD:10437	Long qt syndrome 11	False	False	False
GARD:1044	Buschke-Ollendorff syndrome	False	False	False
GARD:10443	Pediatric multiple sclerosis	False	False	False
GARD:10445	Transaldolase deficiency	False	False	False
GARD:10453	Perry syndrome	False	False	False
GARD:10457	Isolated permanent neonatal diabetes mellitus	False	False	False
GARD:10460	GCGR-related hyperglucagonemia	False	False	False
GARD:10467	Multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome	False	False	False
GARD:10469	Spinocerebellar ataxia type 17	False	False	False
GARD:10471	Telethonin-related limb-girdle muscular dystrophy R7	False	False	False
GARD:10472	L-2-hydroxyglutaric aciduria	False	False	False
GARD:10474	Spinocerebellar ataxia type 10	False	False	False
GARD:10475	Spinocerebellar ataxia type 11	False	False	False
GARD:10476	Spinocerebellar ataxia type 12	False	False	False
GARD:10477	Spinocerebellar ataxia type 15/16	False	False	False
GARD:10480	Spinocerebellar ataxia type 29	False	False	False
GARD:10484	Infantile dystonia-parkinsonism	False	False	False
GARD:10486	Craniopharyngioma	False	False	False
GARD:10487	Leber congenital amaurosis 10	False	False	False
GARD:10488	Leber congenital amaurosis 11	False	False	False
GARD:10489	Leber congenital amaurosis 12	False	False	False
GARD:1049	Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy	False	False	False
GARD:10490	Leber congenital amaurosis 6	False	False	False
GARD:10491	Langerhans cell sarcoma	False	False	False
GARD:10493	Aggressive NK-cell leukemia	False	False	False
GARD:10494	Meconium aspiration syndrome	False	False	False
GARD:10496	Amyotrophic lateral sclerosis 11	False	False	False
GARD:10498	Amyotrophic lateral sclerosis 9	False	False	False
GARD:10499	Amyotrophic lateral sclerosis 8	False	False	False
GARD:105	Oculocerebral hypopigmentation syndrome, Cross type	False	False	False
GARD:10500	Amyotrophic lateral sclerosis 7	False	False	False
GARD:10501	Amyotrophic lateral sclerosis 3	False	False	False
GARD:10502	Amyotrophic lateral sclerosis type 4	False	False	False
GARD:10504	Craniorachischisis	False	False	False
GARD:10505	Cryptophthalmia	False	False	False
GARD:10506	Iniencephaly	False	False	False
GARD:10508	Bartter syndrome type 4	False	False	False
GARD:10509	Acquired partial lipodystrophy	False	False	False
GARD:1051	Caffey disease	False	False	False
GARD:10510	Juvenile Huntington disease	False	False	False
GARD:10511	Sorsby fundus dystrophy	False	False	False
GARD:10513	Spondyloepimetaphyseal dysplasia, aggrecan type	False	False	False
GARD:10514	EAST syndrome	False	False	False
GARD:10515	Congenital tracheomalacia	False	False	False
GARD:10516	Sterile multifocal osteomyelitis with periostitis and pustulosis	False	False	False
GARD:10517	Axenfeld-rieger syndrome, type 2	False	False	False
GARD:10518	Orofaciodigital syndrome type 3	False	False	False
GARD:1052	Cataract-hypertrichosis-intellectual disability syndrome	False	False	False
GARD:10520	Orofaciodigital syndrome type 9	False	False	False
GARD:10522	Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	False	False	False
GARD:10523	Combined immunodeficiency due to STIM1 deficiency	False	False	False
GARD:10524	Combined immunodeficiency due to ORAI1 deficiency	False	False	False
GARD:10525	15q11.2 microdeletion syndrome	False	False	False
GARD:10526	Ectodermal dysplasia with natal teeth, Turnpenny type	False	False	False
GARD:10528	Gingival fibromatosis-facial dysmorphism syndrome	False	False	False
GARD:10529	Myofibrillar myopathy	False	False	False
GARD:1053	Limited cutaneous systemic sclerosis	False	False	False
GARD:10533	X-linked dystonia-parkinsonism	False	False	False
GARD:10536	Primary dystonia, DYT17 type	False	False	False
GARD:10537	Primary dystonia, DYT13 type	False	False	False
GARD:10538	Autosomal recessive spastic paraplegia type 35	False	False	False
GARD:10539	Dystonia 16	False	False	False
GARD:10541	Paroxysmal exertion-induced dyskinesia	False	False	False
GARD:10544	Paragangliomas 2	False	False	False
GARD:10545	Paragangliomas 3	False	False	False
GARD:10546	Paragangliomas 4	False	False	False
GARD:10556	CD4+/CD56+ hematodermic neoplasm	False	False	False
GARD:10557	22q11.2 duplication syndrome	False	False	False
GARD:10559	Primary interstitial lung disease specific to childhood	False	False	False
GARD:10560	AA amyloidosis	False	False	False
GARD:10562	Nodular cutaneous amyloidosis	False	False	False
GARD:1057	Calpain-3-related limb-girdle muscular dystrophy R1	False	False	False
GARD:10570	Bartsocas-papas syndrome 1	False	False	False
GARD:10572	Christianson syndrome	False	False	False
GARD:10573	Camptodactyly syndrome, Guadalajara type 3	False	False	False
GARD:10574	Åland Islands eye disease	False	False	False
GARD:10578	Hyper-IgM syndrome type 2	False	False	False
GARD:10579	Hyper-IgM syndrome type 3	False	False	False
GARD:1058	X-linked calvarial hyperostosis	False	False	False
GARD:10580	Hyper-IgM syndrome type 4	False	False	False
GARD:10581	Hyper-IgM syndrome type 5	False	False	False
GARD:10582	Zechi-Ceide syndrome	False	False	False
GARD:10583	Neonatal ichthyosis-sclerosing cholangitis syndrome	False	False	False
GARD:10584	Mesomelic dysplasia, Savarirayan type	False	False	False
GARD:10585	Chronic neutrophilic leukemia	False	False	False
GARD:10586	Loeys-dietz syndrome 2	False	False	False
GARD:10587	Adult-onset autosomal dominant leukodystrophy	False	False	False
GARD:10588	Loeys-dietz syndrome 4	False	False	False
GARD:10590	Mesoaxial synostotic syndactyly with phalangeal reduction	False	False	False
GARD:10591	1q21.1 microduplication syndrome	False	False	False
GARD:10592	19q13.11 microdeletion syndrome	False	False	False
GARD:10593	Acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins	False	False	False
GARD:10594	Neurodegenerative syndrome due to cerebral folate transport deficiency	False	False	False
GARD:10595	BNAR syndrome	False	False	False
GARD:10597	Complete androgen insensitivity syndrome	False	False	False
GARD:106	Oculocerebrocutaneous syndrome	False	False	False
GARD:10601	Pituitary hormone deficiency, combined 1	False	False	False
GARD:10602	Combined pituitary hormone deficiencies, genetic forms	False	False	False
GARD:10603	Non-acquired combined pituitary hormone deficiency-sensorineural hearing loss-spine abnormalities syndrome	False	False	False
GARD:10604	Short stature-pituitary and cerebellar defects-small sella turcica syndrome	False	False	False
GARD:10605	Acrocapitofemoral dysplasia	False	False	False
GARD:10608	Atelosteogenesis type III	False	False	False
GARD:10609	Growth delay due to insulin-like growth factor I resistance	False	False	False
GARD:1061	Campomelia, Cumming type	False	False	False
GARD:10611	Spondyloepimetaphyseal dysplasia, matrilin-3 type	False	False	False
GARD:10612	Thoracomelic dysplasia	False	False	False
GARD:10614	Adrenomyeloneuropathy	False	False	False
GARD:10615	Telangiectasia, hereditary hemorrhagic, type 4	False	False	False
GARD:10616	Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	False	False	False
GARD:10617	Congenital cystic eye	False	False	False
GARD:10618	Spondyloepimetaphyseal dysplasia, Missouri type	False	False	False
GARD:10619	Osteogenesis imperfecta, type ix	False	False	False
GARD:1062	Camptobrachydactyly	False	False	False
GARD:10620	Smith-McCort dysplasia	False	False	False
GARD:10623	Cleidocranial dysplasia, recessive form	False	False	False
GARD:10624	Spondyloepiphyseal dysplasia tarda	False	False	False
GARD:10625	Complement component 8 deficiency, type ii	False	False	False
GARD:10626	Complement component 8 deficiency, type i	False	False	False
GARD:10627	Growth delay due to insulin-like growth factor type 1 deficiency	False	False	False
GARD:10629	Spondyloepiphyseal dysplasia-brachydactyly-speech disorder syndrome	False	False	False
GARD:1063	Idiopathic camptocormia	False	False	False
GARD:10630	Congenital tufting enteropathy	False	False	False
GARD:10631	Pleomorphic xanthoastrocytoma	False	False	False
GARD:10632	Subependymal giant cell astrocytoma	False	False	False
GARD:10633	Myxopapillary ependymoma	False	False	False
GARD:10634	Anaplastic ependymoma	False	False	False
GARD:10635	Astroblastoma	False	False	False
GARD:10637	Anaplastic oligoastrocytoma	False	False	False
GARD:10638	Gangliocytoma	False	False	False
GARD:10639	Anaplastic ganglioglioma	False	False	False
GARD:1064	Camptodactyly-fibrous tissue hyperplasia-skeletal anomalies syndrome	False	False	False
GARD:10640	Dysembryoplastic neuroepithelial tumor	False	False	False
GARD:10641	Central neurocytoma	False	False	False
GARD:10642	Cerebellar liponeurocytoma	False	False	False
GARD:10643	Carney-Stratakis syndrome	False	False	False
GARD:10644	Pineal parenchymal tumor of intermediate differenciation	False	False	False
GARD:10645	Dent disease type 2	False	False	False
GARD:10647	Spondylometaphyseal dysplasia-cone-rod dystrophy syndrome	False	False	False
GARD:10648	Retinal cone dystrophy 3a	False	False	False
GARD:10649	Cone dystrophy with supernormal rod response	False	False	False
GARD:10650	Retinal cone dystrophy 4	False	False	False
GARD:10651	Cone-rod dystrophy 1	False	False	False
GARD:10652	Cone-rod dystrophy, x-linked, 1	False	False	False
GARD:10653	Cone-rod dystrophy 3	False	False	False
GARD:10654	Cone-rod dystrophy, x-linked, 3	False	False	False
GARD:10655	Cone-rod dystrophy 5	False	False	False
GARD:10656	Cone-rod dystrophy 6	False	False	False
GARD:10657	Maturity-onset diabetes of the young, type 2	False	False	False
GARD:10658	Maturity-onset diabetes of the young, type 3	False	False	False
GARD:10659	Maturity-onset diabetes of the young, type 4	False	False	False
GARD:10660	Maturity-onset diabetes of the young, type 6	False	False	False
GARD:10661	Maturity-onset diabetes of the young, type 7	False	False	False
GARD:10662	Maturity-onset diabetes of the young, type 8, with exocrine dysfunction	False	False	False
GARD:10663	Maturity-onset diabetes of the young, type 9	False	False	False
GARD:10664	Baroreflex failure	False	False	False
GARD:10667	Autosomal dominant focal dystonia, DYT25 type	False	False	False
GARD:1067	Camptodactyly syndrome, Guadalajara type 1	False	False	False
GARD:10670	Glycoproteinosis	False	False	False
GARD:10675	Fetal Gaucher disease	False	False	False
GARD:10679	UMOD-related autosomal dominant tubulointerstitial kidney disease	False	False	False
GARD:1068	Camptodactyly syndrome, Guadalajara type 2	False	False	False
GARD:10680	Pseudohypoparathyroidism type 1B	False	False	False
GARD:10681	Pseudohypoparathyroidism type 1C	False	False	False
GARD:10682	Pseudohypoparathyroidism type 2	False	False	False
GARD:10684	Primary lateral sclerosis	False	False	False
GARD:10686	Neuroferritinopathy	False	False	False
GARD:10688	Neurodegeneration with brain iron accumulation 2b	False	False	False
GARD:1069	Camptodactyly-taurinuria syndrome	False	False	False
GARD:10691	Duane retraction syndrome 3 with or without deafness	False	False	False
GARD:10692	Orofaciodigital syndrome	False	False	False
GARD:10693	Orofaciodigital syndrome type 12	False	False	False
GARD:10694	Orofaciodigital syndrome type 13	False	False	False
GARD:10695	Atrial septal defect, ostium primum type	False	False	False
GARD:10696	Atrial septal defect, sinus venosus type	False	False	False
GARD:10697	Atrial septal defect, coronary sinus type	False	False	False
GARD:10698	Noonan syndrome 2	False	False	False
GARD:10699	Noonan syndrome 4	False	False	False
GARD:10700	Noonan syndrome 5	False	False	False
GARD:10701	Noonan syndrome 6	False	False	False
GARD:10704	Pontocerebellar hypoplasia type 1	False	False	False
GARD:10705	Pontocerebellar hypoplasia type 2	False	False	False
GARD:10706	Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome	False	False	False
GARD:10707	Deafness with labyrinthine aplasia, microtia, and microdontia	False	False	False
GARD:10708	Pontocerebellar hypoplasia type 3	False	False	False
GARD:1071	Camptomelic syndrome, long-limb type	False	False	False
GARD:10710	Pontocerebellar hypoplasia type 6	False	False	False
GARD:10711	Genetic peripheral neuropathy	False	False	False
GARD:10713	Pudendal neuralgia	False	False	False
GARD:10714	Legius syndrome	False	False	False
GARD:10716	HSD10 disease	False	False	False
GARD:10719	Noonan syndrome-like disorder with loose anagen hair	False	False	False
GARD:1072	Camurati-Engelmann disease	False	False	False
GARD:10726	Spondylocostal dysostosis 1, autosomal recessive	False	False	False
GARD:10727	Koolen-De Vries syndrome	False	False	False
GARD:10728	Fatal congenital hypertrophic cardiomyopathy due to glycogen storage disease	False	False	False
GARD:10729	Chronic visceral acid sphingomyelinase deficiency	False	False	False
GARD:10730	Pyridoxal phosphate-responsive seizures	False	False	False
GARD:10731	McLeod neuroacanthocytosis syndrome	False	False	False
GARD:10732	Leukoencephalopathy with calcifications and cysts	False	False	False
GARD:10734	Pleuropulmonary blastoma familial tumor susceptibility syndrome	False	False	False
GARD:10738	Primary hyperoxaluria type 3	False	False	False
GARD:10739	Neuronal ceroid lipofuscinosis	False	False	False
GARD:10740	Proximal 16p11.2 microdeletion syndrome	False	False	False
GARD:10741	Spondyloepimetaphyseal dysplasia, Handigodu type	False	False	False
GARD:10744	Conjunctival malignant melanoma	False	False	False
GARD:10752	Epidermolysis bullosa simplex	False	False	False
GARD:10753	Pachyonychia congenita	False	False	False
