subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
MONDO:0000769	obsolete chicken egg allergy	MONDO:0005741	DOID:0060492	DOID:4377	obsolete egg allergy
MONDO:0000770	obsolete shellfish allergy	MONDO:0700226	DOID:0060495	DOID:3044	food allergy
MONDO:0000772	obsolete pollen allergy	MONDO:0000771	DOID:0060497	DOID:0060496	allergic respiratory disease
MONDO:0000773	obsolete Timothy grass allergy	MONDO:0000772	DOID:0060498	DOID:0060497	obsolete pollen allergy
MONDO:0000776	obsolete metal allergy	MONDO:0005271	DOID:0060501	DOID:1205	allergic disease
MONDO:0000778	obsolete fruit allergy	MONDO:0700226	DOID:0060503	DOID:3044	food allergy
MONDO:0000779	obsolete apple allergy	MONDO:0000778	DOID:0060504	DOID:0060503	obsolete fruit allergy
MONDO:0000780	obsolete apricot allergy	MONDO:0000778	DOID:0060505	DOID:0060503	obsolete fruit allergy
MONDO:0000781	obsolete cherry allergy	MONDO:0000778	DOID:0060506	DOID:0060503	obsolete fruit allergy
MONDO:0000782	obsolete Indian plum allergy	MONDO:0000778	DOID:0060507	DOID:0060503	obsolete fruit allergy
MONDO:0000783	obsolete orange allergy	MONDO:0000778	DOID:0060508	DOID:0060503	obsolete fruit allergy
MONDO:0000784	obsolete melon allergy	MONDO:0000778	DOID:0060509	DOID:0060503	obsolete fruit allergy
MONDO:0000785	obsolete peach allergy	MONDO:0000778	DOID:0060510	DOID:0060503	obsolete fruit allergy
MONDO:0000786	obsolete plum allergy	MONDO:0000778	DOID:0060511	DOID:0060503	obsolete fruit allergy
MONDO:0000787	obsolete tomato allergy	MONDO:0000778	DOID:0060512	DOID:0060503	obsolete fruit allergy
MONDO:0000788	obsolete fish allergy	MONDO:0700226	DOID:0060513	DOID:3044	food allergy
MONDO:0000789	obsolete Atlantic cod allergy	MONDO:0000788	DOID:0060514	DOID:0060513	obsolete fish allergy
MONDO:0000790	obsolete Atlantic salmon allergy	MONDO:0000788	DOID:0060515	DOID:0060513	obsolete fish allergy
MONDO:0000791	obsolete carp allergy	MONDO:0000788	DOID:0060516	DOID:0060513	obsolete fish allergy
MONDO:0000792	obsolete zebrafish allergy	MONDO:0000788	DOID:0060517	DOID:0060513	obsolete fish allergy
MONDO:0000793	obsolete rainbow trout allergy	MONDO:0000788	DOID:0060518	DOID:0060513	obsolete fish allergy
MONDO:0000794	obsolete beta-lactam allergy	MONDO:0000775	DOID:0060519	DOID:0060500	drug allergy
MONDO:0000795	obsolete penicillin allergy	MONDO:0000794	DOID:0060520	DOID:0060519	obsolete beta-lactam allergy
MONDO:0000796	obsolete cow milk allergy	MONDO:0005849	DOID:0060521	DOID:4376	obsolete milk allergic reaction
MONDO:0000797	obsolete goat milk allergy	MONDO:0005849	DOID:0060522	DOID:4376	obsolete milk allergic reaction
MONDO:0000798	obsolete mollusc allergy	MONDO:0000770	DOID:0060523	DOID:0060495	obsolete shellfish allergy
MONDO:0000799	obsolete crustacean allergy	MONDO:0000770	DOID:0060524	DOID:0060495	obsolete shellfish allergy
MONDO:0000800	obsolete brown shrimp allergy	MONDO:0025517	DOID:0060525	DOID:0040001	obsolete shrimp allergy
MONDO:0000801	obsolete green mud crab allergy	MONDO:0000799	DOID:0060526	DOID:0060524	obsolete crustacean allergy
MONDO:0000802	obsolete Indian prawn allergy	MONDO:0025517	DOID:0060527	DOID:0040001	obsolete shrimp allergy
MONDO:0000803	obsolete tiger prawn allergy	MONDO:0025517	DOID:0060528	DOID:0040001	obsolete shrimp allergy
MONDO:0000804	obsolete white shrimp allergy	MONDO:0025517	DOID:0060529	DOID:0040001	obsolete shrimp allergy
MONDO:0000805	obsolete snail allergy	MONDO:0000798	DOID:0060530	DOID:0060523	obsolete mollusc allergy
MONDO:0000806	obsolete horned turban snail allergy	MONDO:0000805	DOID:0060531	DOID:0060530	obsolete snail allergy
MONDO:0000824	congenital diarrhea	MONDO:0000839	DOID:0060774	DOID:0080015	obsolete congenital abnormality
MONDO:0000834	obsolete bone deterioration disease	MONDO:0000836	DOID:0080007	DOID:0080010	disease of bone structure
MONDO:0000839	obsolete congenital abnormality	MONDO:0000001	DOID:0080015	DOID:4	disease
MONDO:0000857	obsolete Charcot-Marie-Tooth disease type 7	MONDO:0015626	DOID:0080069	DOID:10595	Charcot-Marie-Tooth disease
MONDO:0000866	obsolete hereditary myoglobinuria	MONDO:0005336	DOID:0080108	DOID:423	myopathy
MONDO:0000890	Zika virus congenital syndrome	MONDO:0000839	DOID:0080180	DOID:0080015	obsolete congenital abnormality
MONDO:0000911	obsolete dilated cardiomyopathy 1T	MONDO:0000275	DOID:0110452	DOID:0050177	obsolete monogenic disease
MONDO:0000911	obsolete dilated cardiomyopathy 1T	MONDO:0005021	DOID:0110452	DOID:12930	dilated cardiomyopathy
MONDO:0000991	obsolete left bundle branch block	MONDO:0000992	DOID:10272	DOID:10273	heart conduction disease
MONDO:0001008	blepharophimosis	MONDO:0000839	DOID:10348	DOID:0080015	obsolete congenital abnormality
MONDO:0001012	obsolete breast fibroadenosis	MONDO:0000620	DOID:10352	DOID:0060082	breast benign neoplasm
MONDO:0001029	Klippel-Feil syndrome	MONDO:0000839	DOID:10426	DOID:0080015	obsolete congenital abnormality
MONDO:0001046	imperforate anus	MONDO:0000839	DOID:10488	DOID:0080015	obsolete congenital abnormality
MONDO:0001193	obsolete chorioretinal scar	MONDO:0005283	DOID:11086	DOID:5679	retinal disorder
MONDO:0001253	obsolete solar retinopathy	MONDO:0001193	DOID:11282	DOID:11086	obsolete chorioretinal scar
MONDO:0001254	obsolete peripheral scars of retina	MONDO:0001193	DOID:11283	DOID:11086	obsolete chorioretinal scar
MONDO:0001306	obsolete recurrent corneal erosion	MONDO:0001515	DOID:11541	DOID:1237	corneal degeneration
MONDO:0001320	ring staphyloma	MONDO:0001321	DOID:11594	DOID:11595	obsolete scleral staphyloma
MONDO:0001321	obsolete scleral staphyloma	MONDO:0001269	DOID:11595	DOID:11343	scleral disorder
MONDO:0001324	obsolete hyperandrogenism	MONDO:0002145	DOID:11613	DOID:1923	disorder of sexual differentiation
MONDO:0001362	obsolete leukocoria	MONDO:0004884	DOID:11772	DOID:9799	eye degenerative disorder
MONDO:0001424	obsolete sarcoid meningitis	MONDO:0001706	DOID:12055	DOID:13403	cerebral sarcoidosis
MONDO:0001445	obsolete neurogenic bladder	MONDO:0006026	DOID:12143	DOID:365	urinary bladder disorder
MONDO:0001467	obsolete specific bursitis often of occupational origin	MONDO:0002471	DOID:12223	DOID:2965	bursitis
MONDO:0001494	obsolete transvestism	MONDO:0001504	DOID:1233	DOID:1235	fetishistic disorder
MONDO:0001500	obsolete gender identity disorder	MONDO:0000595	DOID:1234	DOID:0060043	sexual disorder
MONDO:0001578	obsolete hernia of ovary and fallopian tube	MONDO:0002263	DOID:12735	DOID:229	female reproductive system disorder
MONDO:0001589	obsolete vaginal enterocele	MONDO:0001592	DOID:1283	DOID:1284	prolapse of female genital organ
MONDO:0001662	obsolete right bundle branch block	MONDO:0000992	DOID:13209	DOID:10273	heart conduction disease
MONDO:0001679	obsolete crater-like holes of optic disk	MONDO:0001834	DOID:13295	DOID:1393	visual pathway disorder
MONDO:0001693	obsolete ego-dystonic sexual orientation	MONDO:0000595	DOID:13352	DOID:0060043	sexual disorder
MONDO:0001713	inherited aplastic anemia	MONDO:0000839	DOID:1342	DOID:0080015	obsolete congenital abnormality
MONDO:0001799	localized anterior staphyloma	MONDO:0001321	DOID:13787	DOID:11595	obsolete scleral staphyloma
MONDO:0001800	equatorial staphyloma	MONDO:0001321	DOID:13788	DOID:11595	obsolete scleral staphyloma
MONDO:0001801	staphyloma posticum	MONDO:0001321	DOID:13789	DOID:11595	obsolete scleral staphyloma
MONDO:0001807	obsolete familial combined hyperlipidemia	MONDO:0001336	DOID:13809	DOID:1168	familial hyperlipidemia
MONDO:0001858	Tietze syndrome	MONDO:0005569	DOID:14021	DOID:1222	obsolete cartilage disease
MONDO:0001872	obsolete vestibular nystagmus	MONDO:0005328	DOID:14070	DOID:1242	eye disorder
MONDO:0001897	bilateral hyperactive labyrinth	MONDO:0003571	DOID:14165	DOID:566	obsolete labyrinthine dysfunction
MONDO:0001902	congenital agammaglobulinemia	MONDO:0000839	DOID:14177	DOID:0080015	obsolete congenital abnormality
MONDO:0001932	obsolete atrophic vulva	MONDO:0002187	DOID:14275	DOID:2059	vulvar disease
MONDO:0001946	obsolete hyperestrogenism	MONDO:0001889	DOID:14336	DOID:1414	ovarian dysfunction
MONDO:0001959	labyrinthine bilateral reactive loss	MONDO:0003571	DOID:14413	DOID:566	obsolete labyrinthine dysfunction
MONDO:0002051	integumentary system disorder	MONDO:0021199	DOID:16	DOID:7	obsolete disease by anatomical system
MONDO:0002053	obsolete hypoglycemic coma	MONDO:0005560	DOID:1607	DOID:936	brain disorder
MONDO:0002081	musculoskeletal system disorder	MONDO:0021199	DOID:17	DOID:7	obsolete disease by anatomical system
MONDO:0002106	labyrinthine unilateral reactive loss	MONDO:0003571	DOID:1776	DOID:566	obsolete labyrinthine dysfunction
MONDO:0002107	unilateral hyperactive labyrinth	MONDO:0003571	DOID:1777	DOID:566	obsolete labyrinthine dysfunction
MONDO:0002118	urinary system disorder	MONDO:0021199	DOID:18	DOID:7	obsolete disease by anatomical system
MONDO:0002125	obsolete status epilepticus	MONDO:0005027	DOID:1824	DOID:1826	epilepsy
MONDO:0002129	bone cancer	MONDO:0002176	DOID:184	DOID:201	obsolete connective tissue cancer
MONDO:0002144	obsolete hyperuricemia	MONDO:0006504	DOID:1920	DOID:0060158	acquired metabolic disease
MONDO:0002176	obsolete connective tissue cancer	MONDO:0000637	DOID:201	DOID:0060100	musculoskeletal system cancer
MONDO:0002176	obsolete connective tissue cancer	MONDO:0003900	DOID:201	DOID:65	connective tissue disorder
MONDO:0002264	obsolete atrophy of prostate	MONDO:0003105	DOID:2301	DOID:47	prostate disorder
MONDO:0002324	obsolete enamel erosion	MONDO:0002325	DOID:2497	DOID:2498	tooth erosion, non-bacterial
MONDO:0002336	obsolete inflammatory and toxic neuropathy	MONDO:0005244	DOID:2537	DOID:870	peripheral neuropathy
MONDO:0002350	familial nephrotic syndrome	MONDO:0000275	DOID:2590	DOID:0050177	obsolete monogenic disease
MONDO:0002402	malignant giant cell tumor	MONDO:0002176	DOID:2705	DOID:201	obsolete connective tissue cancer
MONDO:0002403	synovium cancer	MONDO:0002176	DOID:2706	DOID:201	obsolete connective tissue cancer
MONDO:0002409	auditory system disorder	MONDO:0005128	DOID:2742	DOID:0050155	obsolete sensory system disease
MONDO:0002510	obsolete germ cell and embryonal cancer	MONDO:0005040	DOID:3095	DOID:2994	germ cell tumor
MONDO:0002510	obsolete germ cell and embryonal cancer	MONDO:0005089	DOID:3095	DOID:1115	sarcoma
MONDO:0002604	pericytic neoplasm	MONDO:0002176	DOID:3316	DOID:201	obsolete connective tissue cancer
MONDO:0002618	undifferentiated high grade pleomorphic sarcoma of bone	MONDO:0002176	DOID:3352	DOID:201	obsolete connective tissue cancer
MONDO:0002657	breast disorder	MONDO:0021199	DOID:3463	DOID:7	obsolete disease by anatomical system
MONDO:0002891	obsolete gastrointestinal neuroendocrine benign tumor	MONDO:0000385	DOID:4148	DOID:0050624	benign digestive system neoplasm
MONDO:0002921	congenital structural myopathy	MONDO:0000839	DOID:422	DOID:0080015	obsolete congenital abnormality
MONDO:0003043	obsolete extraskeletal mesenchymal chondrosarcoma	MONDO:0003044	DOID:4548	DOID:4549	obsolete extraosseous chondrosarcoma
MONDO:0003044	obsolete extraosseous chondrosarcoma	MONDO:0008977	DOID:4549	DOID:3371	chondrosarcoma
MONDO:0003274	thoracic cancer	MONDO:0000651	DOID:5093	DOID:0060118	obsolete thoracic disorder
MONDO:0003456	obsolete bile duct mucinous cystic neoplasm	MONDO:0005304	DOID:5469	DOID:0050625	biliary tract neoplasm
MONDO:0003567	bilateral hypoactive labyrinth	MONDO:0003571	DOID:565	DOID:566	obsolete labyrinthine dysfunction
MONDO:0003571	obsolete labyrinthine dysfunction	MONDO:0002467	DOID:566	DOID:2952	inner ear disorder
MONDO:0003689	familial hemolytic anemia	MONDO:0000839	DOID:589	DOID:0080015	obsolete congenital abnormality
MONDO:0003804	obsolete blood protein disease	MONDO:0005570	DOID:620	DOID:74	hematologic disorder
MONDO:0003816	articular cartilage disorder	MONDO:0005569	DOID:6227	DOID:1222	obsolete cartilage disease
MONDO:0004167	obsolete lung clear cell carcinoma	MONDO:0005138	DOID:7267	DOID:3905	lung carcinoma
MONDO:0004225	monoclonal gammopathy of uncertain significance	MONDO:0003804	DOID:7442	DOID:620	obsolete blood protein disease
MONDO:0004268	obsolete subareolar duct papillomatosis	MONDO:0002482	DOID:7533	DOID:3003	nipple neoplasm
MONDO:0004335	digestive system disorder	MONDO:0021199	DOID:77	DOID:7	obsolete disease by anatomical system
MONDO:0004391	obsolete adult extraosseous chondrosarcoma	MONDO:0003044	DOID:7902	DOID:4549	obsolete extraosseous chondrosarcoma
MONDO:0004392	intracranial extraskeletal myxoid chondrosarcoma	MONDO:0003044	DOID:7903	DOID:4549	obsolete extraosseous chondrosarcoma
MONDO:0004557	congenital fibrosarcoma	MONDO:0000839	DOID:8418	DOID:0080015	obsolete congenital abnormality
MONDO:0004626	obsolete Hodgkin's paragranuloma	MONDO:0004952	DOID:8642	DOID:8567	Hodgkins lymphoma
MONDO:0004632	obsolete Hodgkin's granuloma	MONDO:0004952	DOID:8651	DOID:8567	Hodgkins lymphoma
MONDO:0004761	obsolete urethral diverticulum	MONDO:0004184	DOID:9341	DOID:732	urethral disorder
MONDO:0004801	unilateral hypoactive labyrinth	MONDO:0003571	DOID:9496	DOID:566	obsolete labyrinthine dysfunction
MONDO:0004803	disseminated eosinophilic collagen disease	MONDO:0021103	DOID:9499	DOID:854	obsolete collagen diseases
MONDO:0004840	non-congenital cyst of kidney	MONDO:0000839	DOID:9621	DOID:0080015	obsolete congenital abnormality
MONDO:0004995	cardiovascular disorder	MONDO:0021199	DOID:1287	DOID:7	obsolete disease by anatomical system
MONDO:0005039	reproductive system disorder	MONDO:0021199	DOID:15	DOID:7	obsolete disease by anatomical system
MONDO:0005046	immune system disorder	MONDO:0021199	DOID:2914	DOID:7	obsolete disease by anatomical system
MONDO:0005060	liposarcoma	MONDO:0002176	DOID:3382	DOID:201	obsolete connective tissue cancer
MONDO:0005071	nervous system disorder	MONDO:0021199	DOID:863	DOID:7	obsolete disease by anatomical system
MONDO:0005087	respiratory system disorder	MONDO:0021199	DOID:1579	DOID:7	obsolete disease by anatomical system
MONDO:0005128	obsolete sensory system disease	MONDO:0005071	DOID:0050155	DOID:863	nervous system disorder
MONDO:0005129	cataract	MONDO:0000275	DOID:83	DOID:0050177	obsolete monogenic disease
MONDO:0005164	fibrosarcoma	MONDO:0002176	DOID:3355	DOID:201	obsolete connective tissue cancer
MONDO:0005190	obsolete macroglobulinemia	MONDO:0002273	DOID:9080	DOID:2345	plasma protein metabolism disease
MONDO:0005267	heart disorder	MONDO:0000651	DOID:114	DOID:0060118	obsolete thoracic disorder
MONDO:0005308	ciliopathy	MONDO:0000275	DOID:0060340	DOID:0050177	obsolete monogenic disease
MONDO:0005328	eye disorder	MONDO:0005128	DOID:5614	DOID:0050155	obsolete sensory system disease
MONDO:0005340	alopecia areata	MONDO:0017841	DOID:986	DOID:0060039	obsolete autoimmune disease with skin involvement
MONDO:0005345	hypospadias	MONDO:0000839	DOID:10892	DOID:0080015	obsolete congenital abnormality
MONDO:0005453	congenital heart disease	MONDO:0000839	DOID:1682	DOID:0080015	obsolete congenital abnormality
MONDO:0005516	osteochondrodysplasia	MONDO:0005569	DOID:2256	DOID:1222	obsolete cartilage disease
MONDO:0005569	obsolete cartilage disease	MONDO:0003900	DOID:1222	DOID:65	connective tissue disorder
MONDO:0005570	hematologic disorder	MONDO:0021199	DOID:74	DOID:7	obsolete disease by anatomical system
MONDO:0005711	congenital diaphragmatic hernia	MONDO:0000839	DOID:3827	DOID:0080015	obsolete congenital abnormality
MONDO:0005712	congenital nystagmus	MONDO:0000839	DOID:9649	DOID:0080015	obsolete congenital abnormality
MONDO:0005714	congenital syphilis	MONDO:0000839	DOID:9856	DOID:0080015	obsolete congenital abnormality
MONDO:0005715	congenital toxoplasmosis	MONDO:0000839	DOID:13336	DOID:0080015	obsolete congenital abnormality
MONDO:0005741	obsolete egg allergy	MONDO:0700226	DOID:4377	DOID:3044	food allergy
MONDO:0005849	obsolete milk allergic reaction	MONDO:0700226	DOID:4376	DOID:3044	food allergy
MONDO:0005854	mixed connective tissue disease	MONDO:0021103	DOID:3492	DOID:854	obsolete collagen diseases
MONDO:0005862	obsolete multiple chemical sensitivity	MONDO:0002254	DOID:4661	DOID:225	syndromic disease
MONDO:0005965	spinal stenosis	MONDO:0000834	DOID:6725	DOID:0080007	obsolete bone deterioration disease
MONDO:0006527	anhidrosis	MONDO:0006560	DOID:11156	DOID:11155	obsolete hypohidrosis
MONDO:0006536	congenital generalized lipodystrophy	MONDO:0000839	DOID:0050585	DOID:0080015	obsolete congenital abnormality
MONDO:0006560	obsolete hypohidrosis	MONDO:0006615	DOID:11155	DOID:1383	sweat gland disorder
MONDO:0006567	kernicterus due to isoimmunization	MONDO:0006584	DOID:12043	DOID:2383	obsolete neonatal jaundice
MONDO:0006584	obsolete neonatal jaundice	MONDO:0019288	DOID:2383	DOID:10123	skin pigmentation disorder
MONDO:0006594	pemphigus	MONDO:0017841	DOID:9182	DOID:0060039	obsolete autoimmune disease with skin involvement
MONDO:0006595	perinatal jaundice due to hepatocellular damage	MONDO:0006584	DOID:11452	DOID:2383	obsolete neonatal jaundice
MONDO:0006674	obsolete benign fibrous mesothelioma	MONDO:0002373	DOID:2653	DOID:2645	benign mesothelioma
MONDO:0006728	obsolete discitis	MONDO:0005569	DOID:10986	DOID:1222	obsolete cartilage disease
MONDO:0006854	mesenchymoma	MONDO:0002176	DOID:2668	DOID:201	obsolete connective tissue cancer
MONDO:0006872	obsolete nut allergic reaction	MONDO:0700226	DOID:4379	DOID:3044	food allergy
MONDO:0006988	sulfhemoglobinemia	MONDO:0003804	DOID:12451	DOID:620	obsolete blood protein disease
MONDO:0007021	obsolete wheat allergic disease	MONDO:0700226	DOID:3660	DOID:3044	food allergy
MONDO:0007083	autosomal dominant palmoplantar keratoderma and congenital alopecia	MONDO:0000839	DOID:0111244	DOID:0080015	obsolete congenital abnormality
MONDO:0007295	self-limited epilepsy with centrotemporal spikes	MONDO:0000414	DOID:3329	DOID:0050704	obsolete childhood electroclinical syndrome
MONDO:0007337	cleft palate-lateral synechia syndrome	MONDO:0000839	DOID:0080313	DOID:0080015	obsolete congenital abnormality
MONDO:0007363	congenital contractural arachnodactyly	MONDO:0000839	DOID:0111595	DOID:0080015	obsolete congenital abnormality
MONDO:0007420	autosomal dominant deafness - onychodystrophy syndrome	MONDO:0000839	DOID:0080720	DOID:0080015	obsolete congenital abnormality
MONDO:0007472	basal laminar drusen	MONDO:0000275	DOID:0060746	DOID:0050177	obsolete monogenic disease
MONDO:0007542	Camurati-Engelmann disease	MONDO:0000275	DOID:4997	DOID:0050177	obsolete monogenic disease
MONDO:0007557	epidermolysis bullosa with congenital localized absence of skin and deformity of nails	MONDO:0000839	DOID:0111347	DOID:0080015	obsolete congenital abnormality
MONDO:0007614	congenital fibrosis of extraocular muscles	MONDO:0000839	DOID:0080143	DOID:0080015	obsolete congenital abnormality
MONDO:0007665	obsolete glaucoma 1, open angle, E	MONDO:0005338	DOID:1070	DOID:1067	open-angle glaucoma
MONDO:0007738	spondyloepiphyseal dysplasia with congenital joint dislocations	MONDO:0000839	DOID:0050813	DOID:0080015	obsolete congenital abnormality
MONDO:0007761	obsolete hyperlipoproteinemia type IV	MONDO:0001336	DOID:1172	DOID:1168	familial hyperlipidemia
MONDO:0007878	congenital laryngomalacia	MONDO:0000839	DOID:0080833	DOID:0080015	obsolete congenital abnormality
MONDO:0007955	Meckel diverticulum	MONDO:0000839	DOID:9487	DOID:0080015	obsolete congenital abnormality
MONDO:0008262	Poland syndrome	MONDO:0000839	DOID:12961	DOID:0080015	obsolete congenital abnormality
MONDO:0008331	obsolete pseudopapilledema	MONDO:0001834	DOID:1392	DOID:1393	visual pathway disorder
MONDO:0008340	ptosis, hereditary congenital, 1	MONDO:0000839	DOID:0060261	DOID:0080015	obsolete congenital abnormality
MONDO:0008394	Silver-Russell syndrome	MONDO:0000839	DOID:14681	DOID:0080015	obsolete congenital abnormality
MONDO:0008597	obsolete trichorhinophalangeal syndrome, type III	MONDO:0000426	DOID:0080376	DOID:0050736	autosomal dominant disease
MONDO:0008597	obsolete trichorhinophalangeal syndrome, type III	MONDO:0002254	DOID:0080376	DOID:225	syndromic disease
MONDO:0008617	inflammatory bowel disease 11	MONDO:0000275	DOID:0110894	DOID:0050177	obsolete monogenic disease
MONDO:0008652	congenital vertical talus	MONDO:0000839	DOID:0111568	DOID:0080015	obsolete congenital abnormality
MONDO:0008661	vitiligo	MONDO:0017841	DOID:12306	DOID:0060039	obsolete autoimmune disease with skin involvement
MONDO:0008737	congenital afibrinogenemia	MONDO:0000839	DOID:2236	DOID:0080015	obsolete congenital abnormality
MONDO:0008740	agnathia-otocephaly complex	MONDO:0000839	DOID:0060341	DOID:0080015	obsolete congenital abnormality
MONDO:0008824	fetal akinesia deformation sequence	MONDO:0000275	DOID:0111375	DOID:0050177	obsolete monogenic disease
MONDO:0008886	Sabinas brittle hair syndrome	MONDO:0009317	DOID:0111874	DOID:0111867	obsolete nonphotosensitive trichothiodystrophy
MONDO:0008913	cardiac valvular defect, developmental	MONDO:0000839	DOID:0080633	DOID:0080015	obsolete congenital abnormality
MONDO:0008923	autosomal recessive palmoplantar keratoderma and congenital alopecia	MONDO:0000839	DOID:0111245	DOID:0080015	obsolete congenital abnormality
MONDO:0008964	congenital secretory chloride diarrhea 1	MONDO:0000839	DOID:0060296	DOID:0080015	obsolete congenital abnormality
MONDO:0009008	heart defect - tongue hamartoma - polysyndactyly syndrome	MONDO:0000839	DOID:0111591	DOID:0080015	obsolete congenital abnormality
MONDO:0009019	congenital hereditary endothelial dystrophy of cornea	MONDO:0000839	DOID:0060649	DOID:0080015	obsolete congenital abnormality
MONDO:0009114	congenital sucrase-isomaltase deficiency	MONDO:0000839	DOID:0111633	DOID:0080015	obsolete congenital abnormality
MONDO:0009115	congenital lactase deficiency	MONDO:0000839	DOID:0111646	DOID:0080015	obsolete congenital abnormality
MONDO:0009264	gastroschisis	MONDO:0000839	DOID:11044	DOID:0080015	obsolete congenital abnormality
MONDO:0009303	anti-glomerular basement membrane disease	MONDO:0000601	DOID:9808	DOID:0060049	obsolete autoimmune disorder of urogenital tract
MONDO:0009317	obsolete nonphotosensitive trichothiodystrophy	MONDO:0018053	DOID:0111867	DOID:0111866	trichothiodystrophy
MONDO:0009326	congenital heart block	MONDO:0000839	DOID:990	DOID:0080015	obsolete congenital abnormality
MONDO:0009364	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A1	MONDO:0018132	DOID:0111237	DOID:0111229	obsolete congenital muscular alpha-dystroglycanopathy with brain and eye anomalies
MONDO:0009509	Landau-Kleffner syndrome	MONDO:0000414	DOID:2538	DOID:0050704	obsolete childhood electroclinical syndrome
MONDO:0009667	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A3	MONDO:0018132	DOID:0111236	DOID:0111229	obsolete congenital muscular alpha-dystroglycanopathy with brain and eye anomalies
MONDO:0009678	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4	MONDO:0018132	DOID:0050559	DOID:0111229	obsolete congenital muscular alpha-dystroglycanopathy with brain and eye anomalies
MONDO:0009710	Thomsen and Becker disease	MONDO:0000839	DOID:2106	DOID:0080015	obsolete congenital abnormality
MONDO:0009711	congenital fiber-type disproportion myopathy	MONDO:0000839	DOID:0080102	DOID:0080015	obsolete congenital abnormality
MONDO:0009852	hereditary intrinsic factor deficiency	MONDO:0000839	DOID:0050734	DOID:0080015	obsolete congenital abnormality
MONDO:0009867	lethal congenital glycogen storage disease of heart	MONDO:0000839	DOID:0090101	DOID:0080015	obsolete congenital abnormality
MONDO:0009960	inflammatory bowel disease 1	MONDO:0000275	DOID:0110892	DOID:0050177	obsolete monogenic disease
MONDO:0010036	congenital secretory sodium diarrhea 3	MONDO:0000839	DOID:0060781	DOID:0080015	obsolete congenital abnormality
MONDO:0010086	obsolete sudden infant death syndrome	MONDO:0002254	DOID:9007	DOID:225	syndromic disease
