subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
MONDO:0014119	intellectual disability-strabismus syndrome	MONDO:0019502	OMIM:615286	OMIMPS:249500	autosomal recessive non-syndromic intellectual disability
MONDO:0014210	intellectual disability-hypotonia-spasticity-sleep disorder syndrome	MONDO:0019502	OMIM:615493	OMIMPS:249500	autosomal recessive non-syndromic intellectual disability
MONDO:0014238	severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome	MONDO:0019502	OMIM:615541	OMIMPS:249500	autosomal recessive non-syndromic intellectual disability
MONDO:0014273	microcephaly-thin corpus callosum-intellectual disability syndrome	MONDO:0019502	OMIM:615599	OMIMPS:249500	autosomal recessive non-syndromic intellectual disability
MONDO:0014289	macrocephaly-developmental delay syndrome	MONDO:0019502	OMIM:615637	OMIMPS:249500	autosomal recessive non-syndromic intellectual disability
MONDO:0014313	autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity	MONDO:0021094	OMIM:615707	OMIMPS:300755	immunodeficiency disease
MONDO:0014333	polymicrogyria, bilateral perisylvian, autosomal recessive	MONDO:0000904	OMIM:615752	OMIMPS:614039	complex cortical dysplasia with other brain malformations
MONDO:0014336	intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency	MONDO:0100172	OMIM:615761	OMIMPS:156200	intellectual disability, autosomal dominant
MONDO:0014482	intellectual disability, autosomal dominant 29	MONDO:0100172	OMIM:616078	OMIMPS:156200	intellectual disability, autosomal dominant
MONDO:0014486	intellectual disability, autosomal dominant 30	MONDO:0100172	OMIM:616083	OMIMPS:156200	intellectual disability, autosomal dominant
MONDO:0014491	immunodeficiency 37	MONDO:0021094	OMIM:616098	OMIMPS:300755	immunodeficiency disease
MONDO:0014520	46,XX ovarian dysgenesis-short stature syndrome	MONDO:0009299	OMIM:616185	OMIMPS:233300	46 XX gonadal dysgenesis
MONDO:0014559	progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome	MONDO:0019502	OMIM:616269	OMIMPS:249500	autosomal recessive non-syndromic intellectual disability
MONDO:0014590	congenital myasthenic syndrome 18	MONDO:0100062	OMIM:616330	OMIMPS:308350	genetic developmental and epileptic encephalopathy
MONDO:0014597	immunodeficiency 39	MONDO:0021094	OMIM:616345	OMIMPS:300755	immunodeficiency disease
MONDO:0014667	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 3	MONDO:0033885	OMIM:616500	OMIMPS:220110	mitochondrial complex IV deficiency, nuclear-type
MONDO:0014668	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 4	MONDO:0033885	OMIM:616501	OMIMPS:220110	mitochondrial complex IV deficiency, nuclear-type
MONDO:0014715	primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	MONDO:0021094	OMIM:616636	OMIMPS:300755	immunodeficiency disease
MONDO:0014883	hypertrophic cardiomyopathy 26	MONDO:0016340	OMIM:617047	OMIMPS:115210	familial restrictive cardiomyopathy
MONDO:0018163	autosomal recessive cutis laxa type 2A	MONDO:0005500	OMIM:219200	OMIMPS:212065	congenital disorder of glycosylation type I
MONDO:0020714	mitochondrial myopathy, episodic, with optic atrophy and reversible leukoencephalopathy	MONDO:0017338	OMIM:251900	OMIMPS:605711	fatal multiple mitochondrial dysfunctions syndrome
MONDO:0020840	pulmonary alveolar proteinosis with hypogammaglobulinemia	MONDO:0021094	OMIM:618042	OMIMPS:300755	immunodeficiency disease
MONDO:0020858	mitochondrial complex V (ATP synthase) deficiency, nuclear type 5	MONDO:0014471	OMIM:618120	OMIMPS:604273	mitochondrial proton-transporting ATP synthase complex deficiency
MONDO:0024530	Bethlem myopathy 1A	MONDO:0015151	OMIM:158810	OMIMPS:603511	muscular dystrophy, limb-girdle, autosomal dominant
MONDO:0027407	Kleefstra syndrome 1	MONDO:0100172	OMIM:610253	OMIMPS:156200	intellectual disability, autosomal dominant
MONDO:0029140	glycosylphosphatidylinositol biosynthesis defect 18	MONDO:0100062	OMIM:618143	OMIMPS:308350	genetic developmental and epileptic encephalopathy
MONDO:0030071	retinitis pigmentosa 89	MONDO:0019200	OMIM:618955	OMIMPS:268000	retinitis pigmentosa
MONDO:0030872	frontotemporal dementia and/or amyotrophic lateral sclerosis 8	MONDO:0017161	OMIM:619132	OMIMPS:105550	frontotemporal dementia with motor neuron disease
MONDO:0030875	frontotemporal dementia and/or amyotrophic lateral sclerosis 5	MONDO:0017161	OMIM:619141	OMIMPS:105550	frontotemporal dementia with motor neuron disease
MONDO:0030991	bile acid conjugation defect 1	MONDO:0100327	OMIM:619232	OMIMPS:607748	hypercholanemia, familial
MONDO:0032659	mucocutaneous ulceration, chronic	MONDO:0031384	OMIM:618287	OMIMPS:616744	autoinflammatory syndrome, familial, Behcet-like
MONDO:0032853	myopathy, distal, 6, adult-onset, autosomal dominant	MONDO:0018949	OMIM:618655	OMIMPS:160500	distal myopathy
MONDO:0032862	hydrocephalus, congenital communicating, 1	MONDO:0016349	OMIM:618667	OMIMPS:236600	congenital hydrocephalus
MONDO:0032893	pachygyria, microcephaly, developmental delay, and dysmorphic facies, with or without seizures	MONDO:0000904	OMIM:618737	OMIMPS:614039	complex cortical dysplasia with other brain malformations
MONDO:0033044	Meckel syndrome 13	MONDO:0018772	OMIM:617562	OMIMPS:213300	Joubert syndrome
MONDO:0033492	Coffin-Siris syndrome 6	MONDO:0015452	OMIM:617808	OMIMPS:135900	Coffin-Siris syndrome
MONDO:0033560	mitochondrial complex 1 deficiency, nuclear type 35	MONDO:0100223	OMIM:619003	OMIMPS:252010	mitochondrial complex I deficiency, nuclear type
MONDO:0033569	combined oxidative phosphorylation deficiency 49	MONDO:0000732	OMIM:619024	OMIMPS:609060	combined oxidative phosphorylation deficiency
MONDO:0033570	combined oxidative phosphorylation deficiency 50	MONDO:0000732	OMIM:619025	OMIMPS:609060	combined oxidative phosphorylation deficiency
MONDO:0054588	Noonan syndrome-like disorder with loose anagen hair 2	MONDO:0018997	OMIM:617506	OMIMPS:163950	Noonan syndrome
MONDO:0054637	Noonan syndrome-like disorder with loose anagen hair 1	MONDO:0018997	OMIM:607721	OMIMPS:163950	Noonan syndrome
MONDO:0054701	Kleefstra syndrome 2	MONDO:0100172	OMIM:617768	OMIMPS:156200	intellectual disability, autosomal dominant
MONDO:0060582	auditory neuropathy-optic atrophy syndrome	MONDO:0017338	OMIM:617717	OMIMPS:605711	fatal multiple mitochondrial dysfunctions syndrome
MONDO:0060583	platelet abnormalities with eosinophilia and immune-mediated inflammatory disease	MONDO:0021094	OMIM:617718	OMIMPS:300755	immunodeficiency disease
MONDO:0957575	amegakaryocytic thrombocytopenia, congenital, 2	MONDO:0800451	OMIM:620481	OMIMPS:604498	congenital amegakaryocytic thrombocytopenia
MONDO:0975847	autoimmune disease with susceptibility to mycobacterium tuberculosis	MONDO:0000213	OMIM:621004	OMIMPS:615952	autoimmune disease, multisystem, infantile-onset
