subject_id	subject_label	is_mapped	is_excluded	is_deprecated
DOID:0081252	supratentorial ependymoma, ZFTA fusion–positive	False	False	False
DOID:0081253	supratentorial ependymoma, YAP1 fusion–positive	False	False	False
DOID:0081254	posterior fossa group A ependymoma	False	False	False
DOID:0081255	posterior fossa group B ependymoma	False	False	False
DOID:0081256	astrocytoma, IDH-mutant, grade 2	False	False	False
DOID:0081257	astrocytoma, IDH-mutant, grade 3	False	False	False
DOID:0081281	oligodendroglioma, IDH-mutant and 1p/19q-codeleted grade 2	False	False	False
DOID:0081282	oligodendroglioma, IDH-mutant and 1p/19q-codeleted, grade 3	False	False	False
DOID:0081335	Becker disease	False	False	False
DOID:0081336	Thomsen disease	False	False	False
DOID:0081337	congenital myopathy	False	False	False
DOID:0081338	myofibrillar myopathy 11	False	False	False
DOID:0081339	congenital myopathy 2B	False	False	False
DOID:0081340	congenital myopathy 2C	False	False	False
DOID:0081341	congenital myopathy 5	False	False	False
DOID:0081342	congenital myopathy 8	False	False	False
DOID:0081343	congenital myopathy 9A	False	False	False
DOID:0081344	congenital myopathy 9B	False	False	False
DOID:0081345	congenital myopathy 10B	False	False	False
DOID:0081346	congenital myopathy 14	False	False	False
DOID:0081347	congenital myopathy 15	False	False	False
DOID:0081348	congenital myopathy 16	False	False	False
DOID:0081349	congenital myopathy 17	False	False	False
DOID:0081350	congenital myopathy 18	False	False	False
DOID:0081351	congenital myopathy 19	False	False	False
DOID:0081352	congenital myopathy 20	False	False	False
DOID:0081353	congenital myopathy 21	False	False	False
DOID:0081354	congenital myopathy 22A	False	False	False
DOID:0081355	congenital myopathy 22B	False	False	False
DOID:0081356	spinal muscular atrophy, Jokela type	False	False	False
DOID:0081357	isolated mitochondrial myopathy	False	False	False
DOID:0081358	epidermolytic hyperkeratosis 1	False	False	False
DOID:0081359	epidermolytic hyperkeratosis 2	False	False	False
DOID:0081360	spastic quadriplegic cerebral palsy 2	False	False	False
DOID:0081361	spastic quadriplegic cerebral palsy 3	False	False	False
DOID:0081362	Pierpont syndrome	False	False	False
DOID:0081363	distal myopathy with rimmed vacuoles	False	False	False
DOID:0081364	neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset	False	False	False
DOID:0081365	Paget's disease of bone 2	False	False	False
DOID:0081366	Paget's disease of bone 3	False	False	False
DOID:0081367	Paget's disease of bone 4	False	False	False
DOID:0081368	Paget's disease of bone 5	False	False	False
DOID:0081369	Paget's disease of bone 6	False	False	False
DOID:2214	obsolete inherited blood coagulation disease	False	False	True
DOID:0040003	benzylpenicillin allergy	False	True	False
DOID:0040004	amoxicillin allergy	False	True	False
DOID:0040005	ceftriaxone allergy	False	True	False
DOID:0040006	carbamazepine allergy	False	True	False
DOID:0040007	abacavir allergy	False	True	False
DOID:0040008	isoniazide allergy	False	True	False
DOID:0040009	lidocaine allergy	False	True	False
DOID:0040010	mepivacaine allergy	False	True	False
DOID:0040011	phenobarbital allergy	False	True	False
DOID:0040012	phenytoin allergy	False	True	False
DOID:0040013	ranitidine allergy	False	True	False
DOID:0040014	corticosteroid allergy	False	True	False
DOID:0040015	sulfonamide allergy	False	True	False
DOID:0040016	sulfamethoxazole allergy	False	True	False
DOID:0040017	suprofen allergy	False	True	False
DOID:0040018	thiopental allergy	False	True	False
DOID:0040019	D-mannitol allergy	False	True	False
DOID:0040020	cefotaxime allergy	False	True	False
DOID:0040021	cephalosporin allergy	False	True	False
DOID:0040022	amodiaquine allergy	False	True	False
DOID:0040023	cefaclor allergy	False	True	False
DOID:0040024	ceftazidime allergy	False	True	False
DOID:0040025	cefuroxime allergy	False	True	False
DOID:0040026	chlorhexidine allergy	False	True	False
DOID:0040027	cyclophosphamide allergy	False	True	False
DOID:0040028	succinylcholine allergy	False	True	False
DOID:0040029	trimethoprim allergy	False	True	False
DOID:0040030	cefixime allergy	False	True	False
DOID:0040031	diclofenac allergy	False	True	False
DOID:0040032	carbapenem allergy	False	True	False
DOID:0040033	piperacillin allergy	False	True	False
DOID:0040034	rocuronium allergy	False	True	False
DOID:0040035	sulfasalazine allergy	False	True	False
DOID:0040036	tubocurarine allergy	False	True	False
DOID:0040037	aztreonam allergy	False	True	False
DOID:0040038	meropenem allergy	False	True	False
DOID:0040040	hexamethylene diisocyanate allergic asthma	False	True	False
DOID:0040042	diphenylmethane-4,4'-diisocyanate allergic asthma	False	True	False
DOID:0040043	toluene meta-diisocyanate allergic asthma	False	True	False
DOID:0040044	methyl isocyanate allergic asthma	False	True	False
DOID:0040045	nickel allergic asthma	False	True	False
DOID:0040046	nickel allergic contact dermatitis	False	True	False
DOID:0040047	trimellitic anhydride allergic asthma	False	True	False
DOID:0040048	phthalic anhydride allergic asthma	False	True	False
DOID:0040049	maleic anhydride allergic asthma	False	True	False
DOID:0040050	tetrachlorophthalic anhydride allergic asthma	False	True	False
DOID:0040051	hexahydrophthalic anhydride allergic asthma	False	True	False
DOID:0040052	diphenylmethane-4,4'-diisocyanate allergic contact dermatitis	False	True	False
DOID:0040053	cobalt allergic contact dermatitis	False	True	False
DOID:0040054	cobalt allergic asthma	False	True	False
DOID:0040055	palladium allergic contact dermatitis	False	True	False
DOID:0040056	chromium allergic contact dermatitis	False	True	False
DOID:0040057	benzoic acid allergic contact dermatitis	False	True	False
DOID:0040058	1,4-phenylenediamine allergic contact dermatitis	False	True	False
DOID:0040059	potassium dichromate allergic contact dermatitis	False	True	False
DOID:0040060	ketoprofen photoallergic dermatitis	False	True	False
DOID:0040061	remazole black respiratory allergy	False	True	False
DOID:0040062	chloramine T respiratory allergy	False	True	False
DOID:0040063	4-vinylcyclohexene dioxide respiratory allergy	False	True	False
DOID:0040064	carvone allergic contact dermatitis	False	True	False
DOID:0040065	quinidine allergy	False	True	False
DOID:0040066	melphalan allergy	False	True	False
DOID:0040067	neomycin sulfate allergic contact dermatitis	False	True	False
DOID:0040068	4-tert-butylphenol allergic contact dermatitis	False	True	False
DOID:0040069	1-chloro-2,4-dinitrobenzene allergic contact dermatitis	False	True	False
DOID:0040070	co-trimoxazole allergy	False	True	False
DOID:0040071	sodium aurothiomalate allergy	False	True	False
DOID:0040072	parthenolide allergic contact dermatitis	False	True	False
DOID:0040073	disodium cromoglycate allergy	False	True	False
DOID:0040074	formaldehyde allergic contact dermatitis	False	True	False
DOID:0040075	benzo[d]isothiazol-3-one allergic contact dermatitis	False	True	False
DOID:0040076	phthalyl group allergy	False	True	False
DOID:0040077	alcuronium bromide allergy	False	True	False
DOID:0040078	gallamine allergy	False	True	False
DOID:0040079	2,4-dinitrophenyl allergic contact dermatitis	False	True	False
DOID:0040080	patent blue V allergy	False	True	False
DOID:0040081	acid anhydride respiratory allergy	False	True	False
DOID:0040082	oxirane allergy	False	True	False
DOID:0040101	N,N'-diphenylthiourea allergic contact dermatitis	False	True	False
DOID:0040102	N,N'-diethylthiourea allergic contact dermatitis	False	True	False
DOID:0040103	cefotiam allergy	False	True	False
DOID:0040104	toluene 2,4-diisocyanate allergic asthma	False	True	False
DOID:0060904	legume allergy	False	True	False
DOID:0070334	vegetable allergy	False	True	False
DOID:0070335	celery allergy	False	True	False
DOID:0080577	polygenic disease	False	True	False
DOID:0080666	warfarin sensitivity	False	True	False
DOID:0080685	aortic dissection	False	True	False
DOID:0080825	thunderstorm triggered asthma	False	True	False
DOID:0080832	mild cognitive impairment	False	True	False
DOID:0080879	histone mutated tumor	False	True	False
DOID:0081005	parsley allergy	False	True	False
DOID:0081006	dill allergy	False	True	False
DOID:0081083	acute myeloid leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2)	False	True	False
DOID:0081084	acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22)	False	True	False
DOID:0081286	embryonal tumor with multilayered rosettes	False	True	False
DOID:0111721	amelogenesis imperfecta type 3	False	True	False
DOID:0111823	autosomal hemophilia A	False	True	False
DOID:0111964	B cell and dendritic cell deficiency	False	True	False
DOID:0111965	T cell, B cell, and NK cell deficiency	False	True	False
DOID:0111966	monocyte, dendritic cell, and NK cell deficiency	False	True	False
DOID:0112100	mitochondrial type mitochondrial complex I deficiency	False	True	False
DOID:070355	multisystem proteinopathy	False	True	False
DOID:0050001	obsolete Actinomadura madurae infectious disease	False	True	True
DOID:0050002	obsolete Actinomadura pelletieri infectious disease	False	True	True
DOID:0050003	obsolete Streptomyces somaliensis infectious disease	False	True	True
DOID:0050007	obsolete cutaneous strongyloidiasis	False	True	True
DOID:0050009	obsolete intestinal strongyloidiasis	False	True	True
DOID:0050010	obsolete Mansonella perstans infectious disease	False	True	True
DOID:0050011	obsolete Mansonella streptocerca infectious disease	False	True	True
DOID:0050013	obsolete carbohydrate metabolism disease	False	True	True
DOID:0050014	obsolete epizootic hemorrhagic disease	False	True	True
DOID:0050015	obsolete Rocio virus encephalitis	False	True	True
DOID:0050024	obsolete Ehrlichia ewingii ehrlichiosis	False	True	True
DOID:0050053	obsolete Rickettsia honei spotted fever	False	True	True
DOID:0050063	obsolete abortive plague	False	True	True
DOID:0050065	obsolete cutaneous listeriosis	False	True	True
DOID:0050066	obsolete Listeria meningoencephalitis	False	True	True
DOID:0050067	obsolete Listeria septicaemia	False	True	True
DOID:0050069	obsolete Yersinia pestis infectious disease	False	True	True
DOID:0050070	obsolete plague meningitis	False	True	True
DOID:0050074	obsolete tonsillar aspergillosis	False	True	True
DOID:0050075	obsolete pulmonary blastomycosis	False	True	True
DOID:0050078	obsolete cervix tuberculosis	False	True	True
DOID:0050079	obsolete niacin deficiency	False	True	True
DOID:0050080	obsolete iodine deficiency	False	True	True
DOID:0050082	obsolete hepatic Torque teno virus infectious disease	False	True	True
DOID:0050084	obsolete rhinotracheitis	False	True	True
DOID:0050085	obsolete entomophthoromycosis	False	True	True
DOID:0050086	obsolete cutaneous mucormycosis	False	True	True
DOID:0050088	obsolete gastrointestinal mucormycosis	False	True	True
DOID:0050089	obsolete pulmonary mucormycosis	False	True	True
DOID:0050090	obsolete rhinocerebral mucormycosis	False	True	True
DOID:0050091	obsolete disseminated paracoccidioidomycosis	False	True	True
DOID:0050092	obsolete pulmonary paracoccidioidomycosis	False	True	True
DOID:0050093	obsolete disseminated sporotrichosis	False	True	True
DOID:0050094	obsolete lymphocutaneous sporotrichosis	False	True	True
DOID:0050095	obsolete pulmonary sporotrichosis	False	True	True
DOID:0050098	obsolete Microsporum audouinii tinea capitis	False	True	True
DOID:0050099	obsolete Microsporum canis tinea capitis	False	True	True
DOID:0050100	obsolete Microsporum distortum tinea capitis	False	True	True
DOID:0050101	obsolete Microsporum ferrugineum tinea capitis	False	True	True
DOID:0050102	obsolete Microsporum gypseum tinea capitis	False	True	True
DOID:0050103	obsolete Microsporum nanum tinea capitis	False	True	True
DOID:0050104	obsolete Trichophyton verrucosum tinea capitis	False	True	True
DOID:0050106	obsolete Trichophyton soudanense tinea capitis	False	True	True
DOID:0050107	obsolete Trichophyton tonsurans tinea capitis	False	True	True
DOID:0050108	obsolete Trichophyton violaceum tinea capitis	False	True	True
DOID:0050110	obsolete Trichophyton schoenleinii tinea capitis	False	True	True
DOID:0050111	obsolete Microsporum fulvum tinea capitis	False	True	True
DOID:0050112	obsolete Trichophyton megninii tinea capitis	False	True	True
DOID:0050113	obsolete Trichophyton equinum tinea capitis	False	True	True
DOID:0050115	obsolete Trichophyton yaoundei tinea capitis	False	True	True
DOID:0050119	obsolete West Nile virus neurological syndrome	False	True	True
DOID:0050123	obsolete tuberculous encephalitis	False	True	True
DOID:0050126	obsolete Tahyna virus encephalitis	False	True	True
DOID:0050139	obsolete Opisthorchis felineus infectious disease	False	True	True
DOID:0050151	obsolete tracheobronchial tuberculosis	False	True	True
DOID:0050154	obsolete mycoplasmal pneumonia	False	True	True
DOID:0050162	obsolete influenza encephalopathy	False	True	True
DOID:0050163	obsolete influenza myocarditis	False	True	True
DOID:0050164	obsolete influenza myositis	False	True	True
DOID:0050165	obsolete tuberculous mesenteric gland	False	True	True
DOID:0050170	obsolete Jamestown Canyon encephalitis	False	True	True
DOID:0050171	obsolete snowshoe hare encephalitis	False	True	True
DOID:0050172	obsolete trivittatus encephalitis	False	True	True
DOID:0050173	obsolete inkoo encephalitis	False	True	True
DOID:0050178	obsolete complex genetic disease	False	True	True
DOID:0050180	obsolete Colorado tick fever encephalitis	False	True	True
DOID:0050181	obsolete Herpes simplex virus encephalitis	False	True	True
DOID:0050182	obsolete Varicella-zoster virus encephalitis	False	True	True
DOID:0050183	obsolete Epstein-Barr virus encephalitis	False	True	True
DOID:0050184	obsolete Measles virus encephalitis	False	True	True
DOID:0050186	obsolete Cytomegalovirus encephalitis	False	True	True
DOID:0050187	obsolete Rubella virus encephalitis	False	True	True
DOID:0050188	obsolete coxsackievirus encephalitis	False	True	True
DOID:0050189	obsolete polioencephalitis	False	True	True
DOID:0050190	obsolete adenovirus encephalitis	False	True	True
DOID:0050191	obsolete influenza virus encephalitis	False	True	True
DOID:0050193	obsolete Lymphocytic choriomeningitis virus encephalitis	False	True	True
DOID:0050203	obsolete Cytomegalovirus hepatitis	False	True	True
DOID:0050205	obsolete Herpes simplex virus hepatitis	False	True	True
DOID:0050206	obsolete adenovirus hepatitis	False	True	True
DOID:0050207	obsolete Rubella virus hepatitis	False	True	True
DOID:0050208	obsolete yellow fever hepatitis	False	True	True
DOID:0050209	obsolete Measles virus hepatitis	False	True	True
DOID:0050210	obsolete Varicella-zoster virus hepatitis	False	True	True
DOID:0050212	obsolete Campylobacter jejuni gastroenteritis	False	True	True
DOID:0050213	obsolete Vibrio gastroenteritis	False	True	True
DOID:0050215	obsolete Staphylococcus gastroenteritis	False	True	True
DOID:0050216	obsolete Bacillus cereus gastroenteritis	False	True	True
DOID:0050217	obsolete Sapovirus gastroenteritis	False	True	True
DOID:0050219	obsolete Hepeviridae infectious disease	False	True	True
DOID:0050220	obsolete Coxiella burnetii pneumonia	False	True	True
DOID:0050221	obsolete Coxiella burnetii hepatitis	False	True	True
DOID:0050223	obsolete candidal gastritis	False	True	True
DOID:0050224	obsolete Helicobacter heilmannii infectious disease	False	True	True
DOID:0050225	obsolete Histoplasma capsulatum gastritis	False	True	True
DOID:0050226	obsolete Morganella morganii intestinal infectious disease	False	True	True
DOID:0050227	obsolete Vibrio cholerae O139 cholera	False	True	True
DOID:0050228	obsolete amebic dysentery	False	True	True
DOID:0050229	obsolete Escherichia coli dysentery	False	True	True
DOID:0050230	obsolete intestinal capillariasis	False	True	True
DOID:0050231	obsolete hepatic capillariasis	False	True	True
DOID:0050232	obsolete pulmonary capillariasis	False	True	True
DOID:0050233	obsolete Balamuthia mandrillaris infectious disease	False	True	True
DOID:0050234	obsolete Acanthamoeba infectious disease	False	True	True
DOID:0050235	obsolete Alveolata infectious disease	False	True	True
DOID:0050236	obsolete Heterolobosea infectious disease	False	True	True
DOID:0050237	obsolete Euglenozoa infectious disease	False	True	True
DOID:0050238	obsolete Parabasalia infectious disease	False	True	True
DOID:0050239	obsolete Fornicata infectious disease	False	True	True
DOID:0050240	obsolete Trichomonadida infectious disease	False	True	True
DOID:0050241	obsolete Tritrichomonadida infectious disease	False	True	True
DOID:0050243	obsolete Apicomplexa infectious disease	False	True	True
DOID:0050244	obsolete Coccidia infectious disease	False	True	True
DOID:0050245	obsolete Aconoidasida infectious disease	False	True	True
DOID:0050247	obsolete parasitic stramenopiles infectious disease	False	True	True
DOID:0050249	obsolete Brugia timori filariasis	False	True	True
DOID:0050252	obsolete Dipylidium caninum infectious disease	False	True	True
DOID:0050255	obsolete Uncinaria stenocephala infectious disease	False	True	True
DOID:0050257	obsolete Angiostrongylus cantonensis infectious disease	False	True	True
DOID:0050258	obsolete Angiostrongylus costaricensis infectious disease	False	True	True
DOID:0050262	obsolete Acoelomata infectious disease	False	True	True
DOID:0050263	obsolete Pseudocoelomata infectious disease	False	True	True
DOID:0050264	obsolete Acanthocephala infectious disease	False	True	True
DOID:0050265	obsolete tick paralysis	False	True	True
DOID:0050267	obsolete Ancylostoma caninum ancylostomiasis	False	True	True
DOID:0050271	obsolete cutaneous ascomycota mycosis	False	True	True
DOID:0050272	obsolete cutaneous basidiomycota mycosis	False	True	True
DOID:0050273	obsolete Neoscytalidium dimidiatum infectious disease	False	True	True
DOID:0050274	obsolete Scopulariopsis infectious disease	False	True	True
DOID:0050275	obsolete onychomycosis	False	True	True
DOID:0050276	obsolete subcutaneous ascomycota mycosis	False	True	True
DOID:0050277	obsolete subcutaneous fungi incertae sedis mycosis	False	True	True
DOID:0050280	obsolete superficial ascomycota mycosis	False	True	True
DOID:0050281	obsolete superficial basidiomycota mycosis	False	True	True
DOID:0050282	obsolete primary systemic ascomycota mycosis	False	True	True
DOID:0050283	obsolete Stachybotrys infectious disease	False	True	True
DOID:0050284	obsolete opportunistic ascomycota mycosis	False	True	True
DOID:0050285	obsolete opportunistic basidiomycota mycosis	False	True	True
DOID:0050286	obsolete opportunistic fungi incertae sedis mycosis	False	True	True
DOID:0050287	obsolete opportunistic microsporidia mycosis	False	True	True
DOID:0050293	obsolete Scopulariopsis brevicaulis infectious disease	False	True	True
DOID:0050294	obsolete Scytalidium hyalinum infectious disease	False	True	True
DOID:0050295	obsolete cutaneous sporotrichosis	False	True	True
DOID:0050296	obsolete Asfarviridae infectious disease	False	True	True
DOID:0050297	obsolete primary Francisellaceae infectious disease	False	True	True
DOID:0050298	obsolete adenovirus infectious disease	False	True	True
DOID:0050299	obsolete Simplexvirus infectious disease	False	True	True
DOID:0050300	obsolete Deltavirus infectious disease	False	True	True
DOID:0050301	obsolete Polyomaviridae infectious disease	False	True	True
DOID:0050302	obsolete Varicellovirus infectious disease	False	True	True
DOID:0050303	obsolete Hepacivirus infectious disease	False	True	True
DOID:0050305	obsolete Arteriviridae infectious disease	False	True	True
DOID:0050306	obsolete familial abdominal aortic aneurysm	False	True	True
DOID:0050307	obsolete Bornaviridae infectious disease	False	True	True
DOID:0050309	obsolete Measles virus infectious disease	False	True	True
DOID:0050310	obsolete primary Listeriaceae infectious disease	False	True	True
DOID:0050311	obsolete primary Helicobacteraceae infectious disease	False	True	True
DOID:0050312	obsolete primary Campylobacteraceae infectious disease	False	True	True
DOID:0050313	obsolete primary Brucellaceae infectious disease	False	True	True
DOID:0050314	obsolete primary Erysipelotrichaceae infectious disease	False	True	True
DOID:0050315	obsolete commensal Clostridiaceae infectious disease	False	True	True
DOID:0050316	obsolete commensal Staphylococcaceae infectious disease	False	True	True
DOID:0050317	obsolete commensal Streptococcaceae infectious disease	False	True	True
DOID:0050318	obsolete primary Burkholderiaceae infectious disease	False	True	True
DOID:0050319	obsolete primary Legionellaceae infectious disease	False	True	True
DOID:0050320	obsolete commensal Alcaligenaceae infectious disease	False	True	True
DOID:0050321	obsolete opportunistic Pseudomonadaceae infectious disease	False	True	True
DOID:0050322	obsolete primary Vibrionaceae infectious disease	False	True	True
DOID:0050323	obsolete primary Coxiellaceae infectious disease	False	True	True
DOID:0050324	obsolete physical disorder OBSOLETED TERM	False	True	True
DOID:0050325	obsolete genetic disorder	False	True	True
DOID:0050327	obsolete peripheral dysostosis	False	True	True
DOID:0050329	obsolete mental disorder	False	True	True
DOID:0050333	obsolete congenital anosmia	False	True	True
DOID:0050334	obsolete thiourea tasting	False	True	True
DOID:0050337	obsolete Burkholderia cepacia infectious disease	False	True	True
DOID:0050341	obsolete opportunistic Actinomycetales infectious disease	False	True	True
DOID:0050342	obsolete commensal Actinomycetales infectious disease	False	True	True
DOID:0050343	obsolete Gardnerella vaginalis vaginosis	False	True	True
DOID:0050344	obsolete commensal Bifidobacteriaceae infectious disease	False	True	True
DOID:0050345	obsolete primary Thermomonosporaceae infectious disease	False	True	True
DOID:0050346	obsolete primary Corynebacteriaceae infectious disease	False	True	True
DOID:0050347	obsolete primary Mycobacteriaceae infectious disease	False	True	True
DOID:0050348	obsolete primary Streptomycetaceae infectious disease	False	True	True
DOID:0050349	obsolete opportunistic Nocardiaceae infectious disease	False	True	True
DOID:0050350	obsolete primary Clostridiaceae infectious disease	False	True	True
DOID:0050351	obsolete primary Clostridium infectious disease	False	True	True
DOID:0050355	obsolete opportunistic Burkholderiaceae infectious disease	False	True	True
DOID:0050357	obsolete Burkholderia cenocepacia infectious disease	False	True	True
DOID:0050358	obsolete commensal Chlamydiaceae infectious disease	False	True	True
DOID:0050359	obsolete Bilophila wadsworthia necrotizing fasciitis	False	True	True
DOID:0050360	obsolete commensal Enterobacteriaceae infectious disease	False	True	True
DOID:0050361	obsolete opportunistic Enterobacteriaceae infectious disease	False	True	True
DOID:0050362	obsolete Elizabethkingia meningoseptica infectious disease	False	True	True
DOID:0050363	obsolete Capnocytophaga canimorsus infectious disease	False	True	True
DOID:0050364	obsolete opportunistic Flavobacteriaceae infectious disease	False	True	True
DOID:0050365	obsolete Chryseobacterium indologenes infectious disease	False	True	True
DOID:0050366	obsolete Empedobacter brevis endophthalmitis	False	True	True
DOID:0050367	obsolete Myroides odoratus necrotizing fasciitis	False	True	True
DOID:0050368	obsolete commensal Fusobacteriaceae infectious disease	False	True	True
DOID:0050369	obsolete primary Mycoplasmataceae infectious disease	False	True	True
DOID:0050370	obsolete commensal Neisseriaceae infectious disease	False	True	True
DOID:0050371	obsolete commensal Pasteurellaceae infectious disease	False	True	True
DOID:0050372	obsolete commensal Haemophilus infectious disease	False	True	True
DOID:0050373	obsolete Leptospiraceae infectious disease	False	True	True
DOID:0050374	obsolete Spirochaetaceae infectious disease	False	True	True
DOID:0050375	obsolete primary Spirillaceae infectious disease	False	True	True
DOID:0050376	obsolete anaplasmosis	False	True	True
DOID:0050377	obsolete Burkholderia cepacia complex infectious disease	False	True	True
DOID:0050378	obsolete opportunistic Campylobacteraceae infectious disease	False	True	True
DOID:0050379	obsolete Campylobacter fetus infectious disease	False	True	True
DOID:0050380	obsolete Campylobacter coli infectious disease	False	True	True
DOID:0050381	obsolete Chlamydia trachomatis epididymitis	False	True	True
DOID:0050384	obsolete commensal Helicobacteraceae infectious disease	False	True	True
DOID:0050385	obsolete commensal Helicobacter infectious disease	False	True	True
DOID:0050386	obsolete Acinetobacter baumannii pneumonia	False	True	True
DOID:0050388	obsolete Bacteroides fragilis peritonitis	False	True	True
DOID:0050389	obsolete Capnocytophaga canimorsus meningitis	False	True	True
DOID:0050390	obsolete Capnocytophaga canimorsus endocarditis	False	True	True
