subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
MONDO:0020989	hereditary persistence of fetal hemoglobin	MONDO:0000984	ICD10CM:D56.4	ICD10CM:D56	thalassemia
MONDO:0021107	narcolepsy	MONDO:0016158	ICD10CM:G47.41	ICD10CM:G47.4	narcolepsy-cataplexy syndrome
MONDO:0021669	post-infectious disorder	MONDO:0005550	ICD10CM:B90-B94	ICD10CM:A00-B99	infectious disease
MONDO:0021783	streptococcal sore throat	MONDO:0020600	ICD10CM:J02.0	ICD10CM:J02	acute pharyngitis
MONDO:0024467	apocrine sweat gland disorder	MONDO:0024481	ICD10CM:L75	ICD10CM:L60-L75	skin appendage disorder
MONDO:0030705	Trichomonas prostatitis	MONDO:0005993	ICD10CM:A59.02	ICD10CM:A59.0	Trichomonas vaginitis urogenital infection
MONDO:0043089	acute posterior multifocal placoid pigment epitheliopathy	MONDO:0004657	ICD10CM:H30.14	ICD10CM:H30.1	disseminated chorioretinitis
MONDO:0043472	ectopic ACTH secretion syndrome	MONDO:0018912	ICD10CM:E24.3	ICD10CM:E24	Cushing syndrome
MONDO:0100560	ligneous conjunctivitis	MONDO:0002307	ICD10CM:H10.51	ICD10CM:H10.5	blepharoconjunctivitis
MONDO:0800198	alopecia universalis	MONDO:0005340	ICD10CM:L63.1	ICD10CM:L63	alopecia areata
MONDO:0956980	vascular parkinsonism	MONDO:0006966	ICD10CM:G21.4	ICD10CM:G21	secondary Parkinson disease
