subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
MONDO:0005311	atherosclerosis	MONDO:0005385	ICD10CM:I70	ICD10CM:I70-I79	vascular disorder
MONDO:0005340	alopecia areata	MONDO:0024481	ICD10CM:L63	ICD10CM:L60-L75	skin appendage disorder
MONDO:0005519	renal pelvis carcinoma	MONDO:0006295	ICD10CM:C65	ICD10CM:C64-C68	malignant urinary system neoplasm
MONDO:0005654	ascariasis	MONDO:0004664	ICD10CM:B77	ICD10CM:B65-B83	helminthiasis
MONDO:0005657	aspergillosis	MONDO:0002041	ICD10CM:B44	ICD10CM:B35-B49	fungal infectious disease
MONDO:0005672	blastomycosis	MONDO:0002041	ICD10CM:B40	ICD10CM:B35-B49	fungal infectious disease
MONDO:0005706	coccidioidomycosis	MONDO:0002041	ICD10CM:B38	ICD10CM:B35-B49	fungal infectious disease
MONDO:0005714	congenital syphilis	MONDO:0021681	ICD10CM:A50	ICD10CM:A50-A64	sexually transmitted disease
MONDO:0005724	cryptococcosis	MONDO:0002041	ICD10CM:B45	ICD10CM:B35-B49	fungal infectious disease
MONDO:0005738	echinococcosis	MONDO:0004664	ICD10CM:B67	ICD10CM:B65-B83	helminthiasis
MONDO:0005746	enterobiasis	MONDO:0004664	ICD10CM:B80	ICD10CM:B65-B83	helminthiasis
MONDO:0005777	granuloma inguinale	MONDO:0021681	ICD10CM:A58	ICD10CM:A50-A64	sexually transmitted disease
MONDO:0005844	chalazion	MONDO:0003382	ICD10CM:H00.1	ICD10CM:H00	eyelid disorder
MONDO:0005848	miliary tuberculosis	MONDO:0018076	ICD10CM:A19	ICD10CM:A15-A19	tuberculosis
MONDO:0005894	paracoccidioidomycosis	MONDO:0002041	ICD10CM:B41	ICD10CM:B35-B49	fungal infectious disease
MONDO:0005921	Plasmodium vivax malaria	MONDO:0002428	ICD10CM:B51	ICD10CM:B50-B64	protozoa infectious disease
MONDO:0005989	toxoplasmosis	MONDO:0002428	ICD10CM:B58	ICD10CM:B50-B64	protozoa infectious disease
MONDO:0005996	trichuriasis	MONDO:0004664	ICD10CM:B79	ICD10CM:B65-B83	helminthiasis
MONDO:0006004	vasomotor rhinitis	MONDO:0003014	ICD10CM:J30.0	ICD10CM:J30	rhinitis
MONDO:0006011	viral hepatitis	MONDO:0005550	ICD10CM:B15-B19	ICD10CM:A00-B99	infectious disease
MONDO:0006014	vulvovaginal candidiasis	MONDO:0002026	ICD10CM:B37.3	ICD10CM:B37	candidiasis
MONDO:0006170	conjunctival disorder	MONDO:0002022	ICD10CM:H10-H11	ICD10CM:H00-H59	disorder of orbital region
MONDO:0006295	malignant urinary system neoplasm	MONDO:0005070	ICD10CM:C64-C68	ICD10CM:C00-D49	neoplasm
MONDO:0006496	palsy	MONDO:0005071	ICD10CM:G80-G83	ICD10CM:G00-G99	nervous system disorder
MONDO:0006534	cholinergic urticaria	MONDO:0005492	ICD10CM:L50.5	ICD10CM:L50	urticaria
MONDO:0006618	vibratory urticaria	MONDO:0005492	ICD10CM:L50.4	ICD10CM:L50	urticaria
MONDO:0006643	alcoholic cardiomyopathy	MONDO:0004994	ICD10CM:I42.6	ICD10CM:I42	cardiomyopathy
MONDO:0006826	kwashiorkor	MONDO:0006873	ICD10CM:E40	ICD10CM:E40-E46	nutritional deficiency disease
MONDO:0006848	marasmus	MONDO:0006873	ICD10CM:E41	ICD10CM:E40-E46	nutritional deficiency disease
MONDO:0006946	renal osteodystrophy	MONDO:0001343	ICD10CM:N25.0	ICD10CM:N25	impaired renal function disease
MONDO:0006947	renovascular hypertension	MONDO:0005044	ICD10CM:I15.0	ICD10CM:I15	hypertensive disorder
MONDO:0006956	Rickettsiosis	MONDO:0005550	ICD10CM:A75-A79	ICD10CM:A00-B99	infectious disease
MONDO:0007080	glucocorticoid-remediable aldosteronism	MONDO:0001422	ICD10CM:E26.02	ICD10CM:E26.0	primary aldosteronism
MONDO:0007448	familial dermatographia	MONDO:0005492	ICD10CM:L50.3	ICD10CM:L50	urticaria
MONDO:0007810	autosomal dominant ichthyosis vulgaris	MONDO:0015947	ICD10CM:Q80.0	ICD10CM:Q80	inherited ichthyosis
MONDO:0008575	nicotine dependence	MONDO:0002494	ICD10CM:F17	ICD10CM:F10-F19	substance-related disorder
MONDO:0008890	progressive bulbar palsy	MONDO:0020128	ICD10CM:G12.22	ICD10CM:G12.2	motor neuron disorder
MONDO:0011057	cerebrovascular disorder	MONDO:0005385	ICD10CM:I60-I69	ICD10CM:I00-I99	vascular disorder
MONDO:0011728	benign essential blepharospasm	MONDO:0003441	ICD10CM:G24.5	ICD10CM:G24	dystonic disorder
MONDO:0015484	cysticercosis	MONDO:0004664	ICD10CM:B69	ICD10CM:B65-B83	helminthiasis
MONDO:0015573	subacute cutaneous lupus erythematosus	MONDO:0004670	ICD10CM:L93.1	ICD10CM:L93	lupus erythematosus
MONDO:0015925	interstitial lung disease	MONDO:0005087	ICD10CM:J80-J84	ICD10CM:J00-J99	respiratory system disorder
MONDO:0016158	narcolepsy-cataplexy syndrome	MONDO:0003406	ICD10CM:G47.4	ICD10CM:G47	sleep-wake disorder
MONDO:0016472	dracunculiasis	MONDO:0004664	ICD10CM:B72	ICD10CM:B65-B83	helminthiasis
MONDO:0017137	onchocerciasis	MONDO:0004664	ICD10CM:B73	ICD10CM:B65-B83	helminthiasis
MONDO:0017610	epidermolysis bullosa simplex	MONDO:0006541	ICD10CM:Q81.0	ICD10CM:Q81	epidermolysis bullosa
MONDO:0018076	tuberculosis	MONDO:0005550	ICD10CM:A15-A19	ICD10CM:A00-B99	infectious disease
MONDO:0018312	histoplasmosis	MONDO:0002041	ICD10CM:B39	ICD10CM:B35-B49	fungal infectious disease
MONDO:0019136	Zygomycosis	MONDO:0002041	ICD10CM:B46	ICD10CM:B35-B49	fungal infectious disease
MONDO:0019322	pemphigus vegetans	MONDO:0006594	ICD10CM:L10.1	ICD10CM:L10	pemphigus
MONDO:0019345	shigellosis	MONDO:0000916	ICD10CM:A03	ICD10CM:A00-A09	intestinal infectious disease
MONDO:0019356	urogenital tract malformation	MONDO:0021147	ICD10CM:Q60-Q64	ICD10CM:Q00-Q99	disorder of development or morphogenesis
MONDO:0019444	trichinellosis	MONDO:0004664	ICD10CM:B75	ICD10CM:B65-B83	helminthiasis
MONDO:0019558	discoid lupus erythematosus	MONDO:0004670	ICD10CM:L93.0	ICD10CM:L93	lupus erythematosus
MONDO:0019992	pseudohypoparathyroidism	MONDO:0001220	ICD10CM:E20.1	ICD10CM:E20	hypoparathyroidism
MONDO:0020022	central nervous system malformation	MONDO:0021147	ICD10CM:Q00-Q07	ICD10CM:Q00-Q99	disorder of development or morphogenesis
MONDO:0020800	demyelinating disease of central nervous system	MONDO:0005071	ICD10CM:G35-G37	ICD10CM:G00-G99	nervous system disorder
MONDO:0021527	benign neoplasm of meninges	MONDO:0005165	ICD10CM:D32	ICD10CM:D10-D36	benign neoplasm
MONDO:0021697	chlamydia infectious disease	MONDO:0005550	ICD10CM:A70-A74	ICD10CM:A00-B99	infectious disease
MONDO:0024356	primary central sleep apnea syndrome	MONDO:0005296	ICD10CM:G47.31	ICD10CM:G47.3	sleep apnea syndrome
MONDO:0024644	myocardial ischemia	MONDO:0005385	ICD10CM:I20-I25	ICD10CM:I00-I99	vascular disorder
MONDO:0044210	thalassemia minor	MONDO:0000984	ICD10CM:D56.3	ICD10CM:D56	thalassemia
MONDO:0056798	disorder of appendix	MONDO:0004335	ICD10CM:K35-K38	ICD10CM:K00-K95	digestive system disorder
MONDO:0100491	generalized pustular psoriasis	MONDO:0005083	ICD10CM:L40.1	ICD10CM:L40	psoriasis
