term_id	exclusion_reason
OMIM:109092	MONDO:excludeGene
OMIM:109110	MONDO:excludeGene
OMIM:109135	MONDO:excludeGene
OMIM:109170	MONDO:excludeGene
OMIM:109180	MONDO:excludeGene
OMIM:109190	MONDO:excludeGene
OMIM:109195	MONDO:excludeGene
OMIM:109270	MONDO:excludeGene
OMIM:109280	MONDO:excludeGene
OMIM:109480	MONDO:excludeGene
OMIM:109530	MONDO:excludeGene
OMIM:109535	MONDO:excludeGene
OMIM:109545	MONDO:excludeGene
OMIM:109560	MONDO:excludeGene
OMIM:109565	MONDO:excludeGene
OMIM:109580	MONDO:excludeGene
OMIM:109610	MONDO:excludeGene
OMIM:109630	MONDO:excludeGene
OMIM:109635	MONDO:excludeGene
OMIM:109636	MONDO:excludeGene
OMIM:109640	MONDO:excludeGene
OMIM:109675	MONDO:excludeGene
OMIM:109684	MONDO:excludeGene
OMIM:109685	MONDO:excludeGene
OMIM:109690	MONDO:excludeGene
OMIM:109691	MONDO:excludeGene
OMIM:109700	MONDO:excludeGene
OMIM:109710	MONDO:excludeGene
OMIM:109715	MONDO:excludeGene
OMIM:109750	MONDO:excludeGene
OMIM:109760	MONDO:excludeGene
OMIM:109770	MONDO:excludeGene
OMIM:110300	MONDO:excludeGene
OMIM:110600	MONDO:excludeGene
OMIM:110750	MONDO:excludeGene
OMIM:111100	MONDO:excludeGene
OMIM:111680	MONDO:excludeGene
OMIM:111700	MONDO:excludeGene
OMIM:111730	MONDO:excludeGene
OMIM:112203	MONDO:excludeGene
OMIM:112205	MONDO:excludeGene
OMIM:112210	MONDO:excludeGene
OMIM:112260	MONDO:excludeGene
OMIM:112261	MONDO:excludeGene
OMIM:112262	MONDO:excludeGene
OMIM:112263	MONDO:excludeGene
OMIM:112264	MONDO:excludeGene
OMIM:112265	MONDO:excludeGene
OMIM:112266	MONDO:excludeGene
OMIM:112267	MONDO:excludeGene
OMIM:113503	MONDO:excludeGene
OMIM:113505	MONDO:excludeGene
OMIM:113508	MONDO:excludeGene
OMIM:113510	MONDO:excludeGene
OMIM:113520	MONDO:excludeGene
OMIM:113530	MONDO:excludeGene
OMIM:113703	MONDO:excludeGene
OMIM:113705	MONDO:excludeGene
OMIM:113710	MONDO:excludeGene
OMIM:113721	MONDO:excludeGene
OMIM:113725	MONDO:excludeGene
OMIM:113730	MONDO:excludeGene
OMIM:113810	MONDO:excludeGene
OMIM:113811	MONDO:excludeGene
OMIM:113995	MONDO:excludeGene
OMIM:114010	MONDO:excludeGene
OMIM:114019	MONDO:excludeGene
OMIM:114020	MONDO:excludeGene
OMIM:114021	MONDO:excludeGene
OMIM:114025	MONDO:excludeGene
OMIM:114050	MONDO:excludeGene
OMIM:114051	MONDO:excludeGene
OMIM:114070	MONDO:excludeGene
OMIM:114078	MONDO:excludeGene
OMIM:114080	MONDO:excludeGene
OMIM:114085	MONDO:excludeGene
OMIM:114090	MONDO:excludeGene
OMIM:114105	MONDO:excludeGene
OMIM:114106	MONDO:excludeGene
OMIM:114107	MONDO:excludeGene
OMIM:114110	MONDO:excludeGene
OMIM:114130	MONDO:excludeGene
OMIM:114131	MONDO:excludeGene
OMIM:114160	MONDO:excludeGene
OMIM:114170	MONDO:excludeGene
OMIM:114180	MONDO:excludeGene
OMIM:114182	MONDO:excludeGene
OMIM:114183	MONDO:excludeGene
OMIM:114184	MONDO:excludeGene
OMIM:114190	MONDO:excludeGene
OMIM:114204	MONDO:excludeGene
OMIM:114205	MONDO:excludeGene
OMIM:114206	MONDO:excludeGene
OMIM:114207	MONDO:excludeGene
OMIM:114208	MONDO:excludeGene
OMIM:114209	MONDO:excludeGene
OMIM:114210	MONDO:excludeGene
OMIM:114212	MONDO:excludeGene
OMIM:114213	MONDO:excludeGene
OMIM:114217	MONDO:excludeGene
OMIM:114220	MONDO:excludeGene
OMIM:114230	MONDO:excludeGene
OMIM:114240	MONDO:excludeGene
OMIM:114250	MONDO:excludeGene
OMIM:114251	MONDO:excludeGene
OMIM:114280	MONDO:excludeGene
OMIM:114350	MONDO:excludeGene
OMIM:114610	MONDO:excludeGene
OMIM:114750	MONDO:excludeGene
OMIM:114760	MONDO:excludeGene
OMIM:114761	MONDO:excludeGene
OMIM:114770	MONDO:excludeGene
OMIM:114780	MONDO:excludeGene
OMIM:114800	MONDO:excludeGene
OMIM:114815	MONDO:excludeGene
OMIM:114830	MONDO:excludeGene
OMIM:114835	MONDO:excludeGene
OMIM:114840	MONDO:excludeGene
OMIM:114850	MONDO:excludeGene
OMIM:114851	MONDO:excludeGene
OMIM:114852	MONDO:excludeGene
OMIM:114855	MONDO:excludeGene
OMIM:114860	MONDO:excludeGene
OMIM:114890	MONDO:excludeGene
OMIM:115435	MONDO:excludeGene
OMIM:115437	MONDO:excludeGene
OMIM:115440	MONDO:excludeGene
OMIM:115441	MONDO:excludeGene
OMIM:115442	MONDO:excludeGene
OMIM:115450	MONDO:excludeGene
OMIM:115460	MONDO:excludeGene
OMIM:115500	MONDO:excludeGene
OMIM:115501	MONDO:excludeGene
OMIM:116790	MONDO:excludeGene
OMIM:116805	MONDO:excludeGene
OMIM:116806	MONDO:excludeGene
OMIM:116810	MONDO:excludeGene
OMIM:116820	MONDO:excludeGene
OMIM:116830	MONDO:excludeGene
OMIM:116831	MONDO:excludeGene
OMIM:116840	MONDO:excludeGene
OMIM:116845	MONDO:excludeGene
OMIM:116880	MONDO:excludeGene
OMIM:116890	MONDO:excludeGene
OMIM:116896	MONDO:excludeGene
OMIM:116897	MONDO:excludeGene
OMIM:116898	MONDO:excludeGene
OMIM:116899	MONDO:excludeGene
OMIM:116900	MONDO:excludeGene
OMIM:116901	MONDO:excludeGene
OMIM:116930	MONDO:excludeGene
OMIM:116940	MONDO:excludeGene
OMIM:116945	MONDO:excludeGene
OMIM:116946	MONDO:excludeGene
OMIM:116947	MONDO:excludeGene
OMIM:116948	MONDO:excludeGene
OMIM:116949	MONDO:excludeGene
OMIM:116951	MONDO:excludeGene
OMIM:116952	MONDO:excludeGene
OMIM:116953	MONDO:excludeGene
OMIM:116955	MONDO:excludeGene
OMIM:116957	MONDO:excludeGene
OMIM:116960	MONDO:excludeGene
OMIM:117139	MONDO:excludeGene
OMIM:117140	MONDO:excludeGene
OMIM:117141	MONDO:excludeGene
OMIM:117143	MONDO:excludeGene
OMIM:117340	MONDO:excludeGene
OMIM:117700	MONDO:excludeGene
OMIM:118190	MONDO:excludeGene
OMIM:118423	MONDO:excludeGene
OMIM:118425	MONDO:excludeGene
OMIM:118440	MONDO:excludeGene
OMIM:118444	MONDO:excludeGene
OMIM:118445	MONDO:excludeGene
OMIM:118455	MONDO:excludeGene
OMIM:118457	MONDO:excludeGene
OMIM:118470	MONDO:excludeGene
OMIM:118485	MONDO:excludeGene
OMIM:118490	MONDO:excludeGene
OMIM:118491	MONDO:excludeGene
OMIM:118493	MONDO:excludeGene
OMIM:118494	MONDO:excludeGene
OMIM:118495	MONDO:excludeGene
OMIM:118496	MONDO:excludeGene
OMIM:118502	MONDO:excludeGene
OMIM:118503	MONDO:excludeGene
OMIM:118504	MONDO:excludeGene
OMIM:118505	MONDO:excludeGene
OMIM:118507	MONDO:excludeGene
OMIM:118508	MONDO:excludeGene
OMIM:118509	MONDO:excludeGene
OMIM:118510	MONDO:excludeGene
OMIM:118511	MONDO:excludeGene
OMIM:118661	MONDO:excludeGene
OMIM:118820	MONDO:excludeGene
OMIM:118825	MONDO:excludeGene
OMIM:118850	MONDO:excludeGene
OMIM:118860	MONDO:excludeGene
OMIM:118870	MONDO:excludeGene
OMIM:118880	MONDO:excludeGene
OMIM:118888	MONDO:excludeGene
OMIM:118890	MONDO:excludeGene
OMIM:118910	MONDO:excludeGene
OMIM:118920	MONDO:excludeGene
OMIM:118930	MONDO:excludeGene
OMIM:118938	MONDO:excludeGene
OMIM:118943	MONDO:excludeGene
OMIM:118945	MONDO:excludeGene
OMIM:118946	MONDO:excludeGene
OMIM:118950	MONDO:excludeGene
OMIM:118955	MONDO:excludeGene
OMIM:118960	MONDO:excludeGene
OMIM:118970	MONDO:excludeGene
OMIM:118990	MONDO:excludeGene
OMIM:120070	MONDO:excludeGene
OMIM:120090	MONDO:excludeGene
OMIM:120105	MONDO:excludeGene
OMIM:120110	MONDO:excludeGene
OMIM:120120	MONDO:excludeGene
OMIM:120130	MONDO:excludeGene
OMIM:120131	MONDO:excludeGene
OMIM:120140	MONDO:excludeGene
OMIM:120150	MONDO:excludeGene
OMIM:120160	MONDO:excludeGene
OMIM:120165	MONDO:excludeGene
OMIM:120180	MONDO:excludeGene
OMIM:120190	MONDO:excludeGene
OMIM:120210	MONDO:excludeGene
OMIM:120215	MONDO:excludeGene
OMIM:120216	MONDO:excludeGene
OMIM:120220	MONDO:excludeGene
OMIM:120240	MONDO:excludeGene
OMIM:120250	MONDO:excludeGene
OMIM:120251	MONDO:excludeGene
OMIM:120252	MONDO:excludeGene
OMIM:120260	MONDO:excludeGene
OMIM:120270	MONDO:excludeGene
OMIM:120280	MONDO:excludeGene
OMIM:120290	MONDO:excludeGene
OMIM:120320	MONDO:excludeGene
OMIM:120324	MONDO:excludeGene
OMIM:120325	MONDO:excludeGene
OMIM:120326	MONDO:excludeGene
OMIM:120328	MONDO:excludeGene
OMIM:120340	MONDO:excludeGene
OMIM:120350	MONDO:excludeGene
OMIM:120353	MONDO:excludeGene
OMIM:120355	MONDO:excludeGene
OMIM:120360	MONDO:excludeGene
OMIM:120361	MONDO:excludeGene
OMIM:120420	MONDO:excludeGene
OMIM:120436	MONDO:excludeGene
OMIM:120470	MONDO:excludeGene
OMIM:120520	MONDO:excludeGene
OMIM:120550	MONDO:excludeGene
OMIM:120560	MONDO:excludeGene
OMIM:120570	MONDO:excludeGene
OMIM:120575	MONDO:excludeGene
OMIM:120577	MONDO:excludeGene
OMIM:120580	MONDO:excludeGene
OMIM:120620	MONDO:excludeGene
OMIM:120650	MONDO:excludeGene
OMIM:120700	MONDO:excludeGene
OMIM:120810	MONDO:excludeGene
OMIM:120820	MONDO:excludeGene
OMIM:120830	MONDO:excludeGene
OMIM:120831	MONDO:excludeGene
OMIM:120900	MONDO:excludeGene
OMIM:120920	MONDO:excludeGene
OMIM:120930	MONDO:excludeGene
OMIM:120940	MONDO:excludeGene
OMIM:120950	MONDO:excludeGene
OMIM:120960	MONDO:excludeGene
OMIM:120980	MONDO:excludeGene
OMIM:121009	MONDO:excludeGene
OMIM:121010	MONDO:excludeGene
OMIM:121011	MONDO:excludeGene
OMIM:121012	MONDO:excludeGene
OMIM:121013	MONDO:excludeGene
OMIM:121014	MONDO:excludeGene
OMIM:121015	MONDO:excludeGene
OMIM:121360	MONDO:excludeGene
OMIM:122500	MONDO:excludeGene
OMIM:122550	MONDO:excludeGene
OMIM:122559	MONDO:excludeGene
OMIM:122560	MONDO:excludeGene
OMIM:122561	MONDO:excludeGene
OMIM:122720	MONDO:excludeGene
OMIM:123101	MONDO:excludeGene
OMIM:123260	MONDO:excludeGene
OMIM:123280	MONDO:excludeGene
OMIM:123290	MONDO:excludeGene
OMIM:123295	MONDO:excludeGene
OMIM:123310	MONDO:excludeGene
OMIM:123580	MONDO:excludeGene
OMIM:123590	MONDO:excludeGene
OMIM:123610	MONDO:excludeGene
OMIM:123620	MONDO:excludeGene
OMIM:123630	MONDO:excludeGene
OMIM:123631	MONDO:excludeGene
OMIM:123660	MONDO:excludeGene
OMIM:123670	MONDO:excludeGene
OMIM:123680	MONDO:excludeGene
OMIM:123690	MONDO:excludeGene
OMIM:123691	MONDO:excludeGene
OMIM:123695	MONDO:excludeGene
OMIM:123730	MONDO:excludeGene
OMIM:123740	MONDO:excludeGene
OMIM:123803	MONDO:excludeGene
OMIM:123805	MONDO:excludeGene
OMIM:123810	MONDO:excludeGene
OMIM:123811	MONDO:excludeGene
OMIM:123812	MONDO:excludeGene
OMIM:123825	MONDO:excludeGene
OMIM:123828	MONDO:excludeGene
OMIM:123829	MONDO:excludeGene
OMIM:123830	MONDO:excludeGene
OMIM:123831	MONDO:excludeGene
OMIM:123832	MONDO:excludeGene
OMIM:123833	MONDO:excludeGene
OMIM:123834	MONDO:excludeGene
OMIM:123835	MONDO:excludeGene
OMIM:123836	MONDO:excludeGene
OMIM:123837	MONDO:excludeGene
OMIM:123838	MONDO:excludeGene
OMIM:123840	MONDO:excludeGene
OMIM:123841	MONDO:excludeGene
OMIM:123842	MONDO:excludeGene
OMIM:123855	MONDO:excludeGene
OMIM:123856	MONDO:excludeGene
OMIM:123857	MONDO:excludeGene
OMIM:123858	MONDO:excludeGene
OMIM:123859	MONDO:excludeGene
OMIM:123860	MONDO:excludeGene
OMIM:123864	MONDO:excludeGene
OMIM:123866	MONDO:excludeGene
OMIM:123870	MONDO:excludeGene
OMIM:123875	MONDO:excludeGene
OMIM:123876	MONDO:excludeGene
OMIM:123885	MONDO:excludeGene
OMIM:123886	MONDO:excludeGene
OMIM:123889	MONDO:excludeGene
OMIM:123890	MONDO:excludeGene
OMIM:123900	MONDO:excludeGene
OMIM:123910	MONDO:excludeGene
OMIM:123920	MONDO:excludeGene
OMIM:123930	MONDO:excludeGene
OMIM:123940	MONDO:excludeGene
OMIM:123970	MONDO:excludeGene
OMIM:123980	MONDO:excludeGene
OMIM:123995	MONDO:excludeGene
OMIM:123996	MONDO:excludeGene
OMIM:123997	MONDO:excludeGene
OMIM:124010	MONDO:excludeGene
OMIM:124015	MONDO:excludeGene
OMIM:124020	MONDO:excludeGene
OMIM:124030	MONDO:excludeGene
OMIM:124040	MONDO:excludeGene
OMIM:124050	MONDO:excludeGene
OMIM:124060	MONDO:excludeGene
OMIM:124070	MONDO:excludeGene
OMIM:124075	MONDO:excludeGene
OMIM:124080	MONDO:excludeGene
OMIM:124089	MONDO:excludeGene
OMIM:124090	MONDO:excludeGene
OMIM:124092	MONDO:excludeGene
OMIM:124095	MONDO:excludeGene
OMIM:124097	MONDO:excludeGene
OMIM:124450	MONDO:excludeGene
OMIM:125220	MONDO:excludeGene
OMIM:125240	MONDO:excludeGene
OMIM:125255	MONDO:excludeGene
OMIM:125263	MONDO:excludeGene
OMIM:125264	MONDO:excludeGene
OMIM:125265	MONDO:excludeGene
OMIM:125270	MONDO:excludeGene
OMIM:125290	MONDO:excludeGene
OMIM:125305	MONDO:excludeGene
OMIM:125450	MONDO:excludeGene
OMIM:125485	MONDO:excludeGene
OMIM:125505	MONDO:excludeGene
OMIM:125597	MONDO:excludeGene
OMIM:125643	MONDO:excludeGene
OMIM:125645	MONDO:excludeGene
OMIM:125647	MONDO:excludeGene
OMIM:125660	MONDO:excludeGene
OMIM:125670	MONDO:excludeGene
OMIM:125671	MONDO:excludeGene
OMIM:125855	MONDO:excludeGene
OMIM:125860	MONDO:excludeGene
OMIM:125880	MONDO:excludeGene
OMIM:125950	MONDO:excludeGene
OMIM:126060	MONDO:excludeGene
OMIM:126063	MONDO:excludeGene
OMIM:126064	MONDO:excludeGene
OMIM:126065	MONDO:excludeGene
OMIM:126090	MONDO:excludeGene
OMIM:126110	MONDO:excludeGene
OMIM:126141	MONDO:excludeGene
OMIM:126150	MONDO:excludeGene
OMIM:126255	MONDO:excludeGene
OMIM:126330	MONDO:excludeGene
OMIM:126335	MONDO:excludeGene
OMIM:126337	MONDO:excludeGene
OMIM:126340	MONDO:excludeGene
OMIM:126350	MONDO:excludeGene
OMIM:126375	MONDO:excludeGene
OMIM:126380	MONDO:excludeGene
OMIM:126391	MONDO:excludeGene
OMIM:126420	MONDO:excludeGene
OMIM:126430	MONDO:excludeGene
OMIM:126431	MONDO:excludeGene
OMIM:126449	MONDO:excludeGene
OMIM:126450	MONDO:excludeGene
OMIM:126451	MONDO:excludeGene
OMIM:126452	MONDO:excludeGene
OMIM:126453	MONDO:excludeGene
OMIM:126455	MONDO:excludeGene
OMIM:126650	MONDO:excludeGene
OMIM:126660	MONDO:excludeGene
OMIM:128239	MONDO:excludeGene
OMIM:128240	MONDO:excludeGene
OMIM:128260	MONDO:excludeGene
OMIM:128990	MONDO:excludeGene
OMIM:128992	MONDO:excludeGene
OMIM:129010	MONDO:excludeGene
OMIM:129190	MONDO:excludeGene
OMIM:130120	MONDO:excludeGene
OMIM:130130	MONDO:excludeGene
OMIM:130135	MONDO:excludeGene
OMIM:130160	MONDO:excludeGene
OMIM:130410	MONDO:excludeGene
OMIM:130500	MONDO:excludeGene
OMIM:130590	MONDO:excludeGene
OMIM:130592	MONDO:excludeGene
OMIM:130593	MONDO:excludeGene
OMIM:130610	MONDO:excludeGene
OMIM:130620	MONDO:excludeGene
OMIM:130660	MONDO:excludeGene
OMIM:131150	MONDO:excludeGene
OMIM:131170	MONDO:excludeGene
OMIM:131180	MONDO:excludeGene
OMIM:131190	MONDO:excludeGene
OMIM:131195	MONDO:excludeGene
OMIM:131210	MONDO:excludeGene
OMIM:131220	MONDO:excludeGene
OMIM:131222	MONDO:excludeGene
OMIM:131230	MONDO:excludeGene
OMIM:131235	MONDO:excludeGene
OMIM:131240	MONDO:excludeGene
OMIM:131241	MONDO:excludeGene
OMIM:131242	MONDO:excludeGene
OMIM:131243	MONDO:excludeGene
OMIM:131244	MONDO:excludeGene
OMIM:131290	MONDO:excludeGene
OMIM:131310	MONDO:excludeGene
OMIM:131320	MONDO:excludeGene
OMIM:131330	MONDO:excludeGene
OMIM:131340	MONDO:excludeGene
OMIM:131360	MONDO:excludeGene
OMIM:131370	MONDO:excludeGene
OMIM:131375	MONDO:excludeGene
OMIM:131390	MONDO:excludeGene
OMIM:131398	MONDO:excludeGene
OMIM:131399	MONDO:excludeGene
OMIM:131410	MONDO:excludeGene
OMIM:131530	MONDO:excludeGene
OMIM:131550	MONDO:excludeGene
OMIM:131560	MONDO:excludeGene
OMIM:132350	MONDO:excludeGene
OMIM:132810	MONDO:excludeGene
OMIM:132811	MONDO:excludeGene
OMIM:132880	MONDO:excludeGene
OMIM:132890	MONDO:excludeGene
OMIM:133090	MONDO:excludeGene
OMIM:133170	MONDO:excludeGene
OMIM:133171	MONDO:excludeGene
OMIM:133220	MONDO:excludeGene
OMIM:133230	MONDO:excludeGene
OMIM:133280	MONDO:excludeGene
OMIM:133290	MONDO:excludeGene
OMIM:133430	MONDO:excludeGene
OMIM:133435	MONDO:excludeGene
OMIM:133440	MONDO:excludeGene
OMIM:133450	MONDO:excludeGene
OMIM:133510	MONDO:excludeGene
OMIM:133520	MONDO:excludeGene
OMIM:133530	MONDO:excludeGene
OMIM:133550	MONDO:excludeGene
OMIM:134350	MONDO:excludeGene
OMIM:134370	MONDO:excludeGene
OMIM:134371	MONDO:excludeGene
OMIM:134390	MONDO:excludeGene
OMIM:134570	MONDO:excludeGene
OMIM:134580	MONDO:excludeGene
OMIM:134629	MONDO:excludeGene
OMIM:134635	MONDO:excludeGene
OMIM:134636	MONDO:excludeGene
OMIM:134637	MONDO:excludeGene
OMIM:134638	MONDO:excludeGene
OMIM:134640	MONDO:excludeGene
OMIM:134650	MONDO:excludeGene
OMIM:134651	MONDO:excludeGene
OMIM:134660	MONDO:excludeGene
OMIM:134690	MONDO:excludeGene
OMIM:134720	MONDO:excludeGene
OMIM:134770	MONDO:excludeGene
OMIM:134790	MONDO:excludeGene
OMIM:134795	MONDO:excludeGene
OMIM:134797	MONDO:excludeGene
OMIM:134820	MONDO:excludeGene
OMIM:134830	MONDO:excludeGene
OMIM:134850	MONDO:excludeGene
OMIM:134920	MONDO:excludeGene
OMIM:134921	MONDO:excludeGene
OMIM:134934	MONDO:excludeGene
OMIM:134935	MONDO:excludeGene
OMIM:135600	MONDO:excludeGene
OMIM:135610	MONDO:excludeGene
OMIM:135620	MONDO:excludeGene
OMIM:135630	MONDO:excludeGene
OMIM:135820	MONDO:excludeGene
OMIM:135821	MONDO:excludeGene
