mondo_id	mondo_label	synonym_scope	synonym_scope_mondo	synonym	synonym_exact	synonym_broad	synonym_narrow	synonym_related	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case
MONDO:0000271	tuberculous salpingitis	oio:hasExactSynonym		Tuberculous salpingitis	Tuberculous salpingitis				icd11.foundation:25239933	Tuberculous salpingitis				
MONDO:0000271	tuberculous salpingitis	oio:hasExactSynonym		tuberculosis of Fallopian tubes	tuberculosis of Fallopian tubes				icd11.foundation:25239933	Tuberculous salpingitis				
MONDO:0000276	Powassan encephalitis	oio:hasExactSynonym		Powassan encephalitis	Powassan encephalitis				icd11.foundation:1674038791	Powassan encephalitis				
MONDO:0000276	Powassan encephalitis	oio:hasExactSynonym		Powassan virus disease	Powassan virus disease				icd11.foundation:1674038791	Powassan encephalitis				
MONDO:0000295	acanthocephaliasis	oio:hasExactSynonym		Acanthocephaliasis	Acanthocephaliasis				icd11.foundation:1026340475	Acanthocephaliasis				
MONDO:0000295	acanthocephaliasis	oio:hasExactSynonym		acanthocephala	acanthocephala				icd11.foundation:1026340475	Acanthocephaliasis				
MONDO:0000295	acanthocephaliasis	oio:hasExactSynonym		echinorhynchiasis	echinorhynchiasis				icd11.foundation:1026340475	Acanthocephaliasis				
MONDO:0000302	basidiobolomycosis	oio:hasExactSynonym		Subcutaneous mucoromycosis due to Basidiobolus ranarum	Subcutaneous mucoromycosis due to Basidiobolus ranarum				icd11.foundation:2087283296	Basidiobolomycosis				
MONDO:0000303	conidiobolomycosis	oio:hasExactSynonym		Conidiobolomycosis	Conidiobolomycosis				icd11.foundation:1326582778	Conidiobolomycosis				
MONDO:0000303	conidiobolomycosis	oio:hasExactSynonym		Entomophthoromycosis conidiobolae	Entomophthoromycosis conidiobolae				icd11.foundation:1326582778	Conidiobolomycosis				
MONDO:0000309	aniseikonia	oio:hasExactSynonym		Aniseikonia	Aniseikonia				icd11.foundation:1672014953	Aniseikonia				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		Mexican fever	Mexican fever				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		Mexican typhus	Mexican typhus				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		Murine flea-borne typhus	Murine flea-borne typhus				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		Typhus fever due to Rickettsia typhi	Typhus fever due to Rickettsia typhi				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		endemic murine typhus	endemic murine typhus				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		endemic typhus	endemic typhus				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		flea-borne tabardillo	flea-borne tabardillo				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		flea-borne typhus	flea-borne typhus				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		flea-borne typhus fever	flea-borne typhus fever				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		mooser bodies	mooser bodies				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		murine endemic flea typhus	murine endemic flea typhus				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		rat typhus	rat typhus				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		rickettsia typhi rickettsiosis	rickettsia typhi rickettsiosis				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		typhus due to rickettsia typhi	typhus due to rickettsia typhi				icd11.foundation:4659958	Typhus fever due to Rickettsia typhi				
MONDO:0000333	early congenital syphilis	oio:hasExactSynonym		Early congenital syphilis	Early congenital syphilis				icd11.foundation:108348777	Early congenital syphilis				
MONDO:0000355	Ullrich congenital muscular dystrophy	oio:hasExactSynonym		UCMD - [Ullrich congenital muscular dystrophy	UCMD - [Ullrich congenital muscular dystrophy				icd11.foundation:1011547453	Ullrich congenital muscular dystrophy				
MONDO:0000355	Ullrich congenital muscular dystrophy	oio:hasExactSynonym		Ullrich congenital muscular dystrophy	Ullrich congenital muscular dystrophy				icd11.foundation:1011547453	Ullrich congenital muscular dystrophy				
MONDO:0000363	gummatous syphilis	oio:hasExactSynonym		Gummatous syphilis	Gummatous syphilis				icd11.foundation:1630654348	Gummatous syphilis				
MONDO:0000363	gummatous syphilis	oio:hasExactSynonym		Syphilitic gumma	Syphilitic gumma				icd11.foundation:1630654348	Gummatous syphilis				
MONDO:0000367	taeniasis	oio:hasExactSynonym		Taeniasis	Taeniasis				icd11.foundation:733748279	Taeniasis				
MONDO:0000396	spastic cerebral palsy	oio:hasExactSynonym		Spastic cerebral palsy	Spastic cerebral palsy				icd11.foundation:1426032265	Spastic cerebral palsy				
MONDO:0000397	ataxic cerebral palsy	oio:hasExactSynonym		Ataxic cerebral palsy	Ataxic cerebral palsy				icd11.foundation:1134558601	Ataxic cerebral palsy				
MONDO:0000397	ataxic cerebral palsy	oio:hasExactSynonym		ataxia with cerebral palsy	ataxia with cerebral palsy				icd11.foundation:1134558601	Ataxic cerebral palsy				
MONDO:0000397	ataxic cerebral palsy	oio:hasExactSynonym		ataxic cerebral paralysis	ataxic cerebral paralysis				icd11.foundation:1134558601	Ataxic cerebral palsy				
MONDO:0000397	ataxic cerebral palsy	oio:hasExactSynonym		cerebral infantile diataxia	cerebral infantile diataxia				icd11.foundation:1134558601	Ataxic cerebral palsy				
MONDO:0000397	ataxic cerebral palsy	oio:hasExactSynonym		congenital cerebral palsy with ataxia	congenital cerebral palsy with ataxia				icd11.foundation:1134558601	Ataxic cerebral palsy				
MONDO:0000432	lymphoplasmacytic lymphoma	oio:hasExactSynonym		Waldenstrm macroglobulinaemia	Waldenstrm macroglobulinaemia				icd11.foundation:2058944823	Lymphoplasmacytic lymphoma				
MONDO:0000432	lymphoplasmacytic lymphoma	oio:hasExactSynonym		Waldenstrm macroglobulinaemia without mention of remission	Waldenstrm macroglobulinaemia without mention of remission				icd11.foundation:2058944823	Lymphoplasmacytic lymphoma				
MONDO:0000432	lymphoplasmacytic lymphoma	oio:hasExactSynonym		idiopathic macroglobulinaemia	idiopathic macroglobulinaemia				icd11.foundation:2058944823	Lymphoplasmacytic lymphoma				
MONDO:0000432	lymphoplasmacytic lymphoma	oio:hasExactSynonym		primary macroglobulinaemia	primary macroglobulinaemia				icd11.foundation:2058944823	Lymphoplasmacytic lymphoma				
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		PLD - [polycystic liver disease]	PLD - [polycystic liver disease]				icd11.foundation:1361740083	Polycystic liver disease				
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		congenital polycystic disease of liver	congenital polycystic disease of liver				icd11.foundation:1361740083	Polycystic liver disease				
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		congenital polycystic liver disease	congenital polycystic liver disease				icd11.foundation:1361740083	Polycystic liver disease				
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		multiple cysts of liver	multiple cysts of liver				icd11.foundation:1361740083	Polycystic liver disease				
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		polycystic liver	polycystic liver				icd11.foundation:1361740083	Polycystic liver disease				
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		polycystic liver disorder	polycystic liver disorder				icd11.foundation:1361740083	Polycystic liver disease				
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		pld -	pld -				icd11.foundation:1361740083	Polycystic liver disease	http://purl.obolibrary.org/obo/mondo#GENERATED			
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		Autosomal dominant polycystic liver disease	Autosomal dominant polycystic liver disease				icd11.foundation:423904268	Autosomal dominant polycystic liver disease				
MONDO:0000450	secondary progressive multiple sclerosis	oio:hasExactSynonym		Secondary progressive multiple sclerosis	Secondary progressive multiple sclerosis				icd11.foundation:1045965709	Secondary progressive multiple sclerosis				
MONDO:0000451	primary progressive multiple sclerosis	oio:hasExactSynonym		Primary progressive multiple sclerosis	Primary progressive multiple sclerosis				icd11.foundation:1020720762	Primary progressive multiple sclerosis				
MONDO:0000481	cervical dystonia	oio:hasExactSynonym		Autosomal dominant cervical dystonia	Autosomal dominant cervical dystonia				icd11.foundation:632668568	Cervical dystonia				
MONDO:0000481	cervical dystonia	oio:hasExactSynonym		Cervical dystonia	Cervical dystonia				icd11.foundation:632668568	Cervical dystonia				
MONDO:0000483	oculogyric crisis	oio:hasExactSynonym		Oculogyric crisis	Oculogyric crisis				icd11.foundation:1191930451	Oculogyric crisis				
MONDO:0000490	glomerulosclerosis	oio:hasExactSynonym		Glomerulosclerosis	Glomerulosclerosis				icd11.foundation:2068645853	Glomerulosclerosis				
MONDO:0000495	oppositional defiant disorder	oio:hasExactSynonym		behavioural disorder; oppositional defiance	behavioural disorder; oppositional defiance				icd11.foundation:1487528823	Oppositional defiant disorder				
MONDO:0000495	oppositional defiant disorder	oio:hasExactSynonym		disorder; oppositional defiance	disorder; oppositional defiance				icd11.foundation:1487528823	Oppositional defiant disorder				
MONDO:0000498	arteritic anterior ischemic optic neuropathy	oio:hasExactSynonym		Arteritic anterior ischemic optic neuropathy	Arteritic anterior ischemic optic neuropathy				icd11.foundation:815828716	Arteritic anterior ischemic optic neuropathy				
MONDO:0000499	non-arteritic anterior ischemic optic neuropathy	oio:hasExactSynonym		Non-arteritic anterior ischemic optic neuropathy	Non-arteritic anterior ischemic optic neuropathy				icd11.foundation:8640162	Non-arteritic anterior ischemic optic neuropathy				
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oio:hasExactSynonym		IBMPFD - [inclusion body myopathy with Paget disease of bone and frontotemporal dementia]	IBMPFD - [inclusion body myopathy with Paget disease of bone and frontotemporal dementia]				icd11.foundation:1947548457	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia				
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oio:hasExactSynonym		Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia				icd11.foundation:1947548457	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia				
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oio:hasExactSynonym		ibmpfd -	ibmpfd -				icd11.foundation:1947548457	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	http://purl.obolibrary.org/obo/mondo#GENERATED			
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		Acute or subacute infectious endocarditis	Acute or subacute infectious endocarditis				icd11.foundation:512128824	Acute or subacute infectious endocarditis				
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		acute infective endocarditis NOS	acute infective endocarditis NOS				icd11.foundation:512128824	Acute or subacute infectious endocarditis				
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		acute malignant endocarditis	acute malignant endocarditis				icd11.foundation:512128824	Acute or subacute infectious endocarditis				
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		chronic infective endocarditis NOS	chronic infective endocarditis NOS				icd11.foundation:512128824	Acute or subacute infectious endocarditis				
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		infectious endocarditis	infectious endocarditis				icd11.foundation:512128824	Acute or subacute infectious endocarditis				
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		infective endocarditis NOS	infective endocarditis NOS				icd11.foundation:512128824	Acute or subacute infectious endocarditis				
MONDO:0000565	infective endocarditis	oio:hasExactSynonym		subacute infective endocarditis NOS	subacute infective endocarditis NOS				icd11.foundation:512128824	Acute or subacute infectious endocarditis				
MONDO:0000598	aphasia	oio:hasExactSynonym		Aphasia	Aphasia				icd11.foundation:1167055901	Aphasia				
MONDO:0000598	aphasia	oio:hasExactSynonym		aphasic	aphasic				icd11.foundation:1167055901	Aphasia				
MONDO:0000598	aphasia	oio:hasExactSynonym		aphasic disturbance	aphasic disturbance				icd11.foundation:1167055901	Aphasia				
MONDO:0000662	amusia	oio:hasExactSynonym		Amusia	Amusia				icd11.foundation:777548616	Amusia				
MONDO:0000663	anosognosia	oio:hasExactSynonym		Anosognosia	Anosognosia				icd11.foundation:833222383	Anosognosia				
MONDO:0000665	apraxia	oio:hasExactSynonym		Apraxia	Apraxia				icd11.foundation:986651951	Apraxia				
MONDO:0000665	apraxia	oio:hasExactSynonym		apraxic	apraxic				icd11.foundation:986651951	Apraxia				
MONDO:0000665	apraxia	oio:hasExactSynonym		dyspraxia syndrome	dyspraxia syndrome				icd11.foundation:986651951	Apraxia				
MONDO:0000665	apraxia	oio:hasExactSynonym		ideomotor apraxia	ideomotor apraxia				icd11.foundation:986651951	Apraxia				
MONDO:0000665	apraxia	oio:hasExactSynonym		ideomotor dyspraxia	ideomotor dyspraxia				icd11.foundation:986651951	Apraxia				
MONDO:0000665	apraxia	oio:hasExactSynonym		motor apraxia	motor apraxia				icd11.foundation:986651951	Apraxia				
MONDO:0000665	apraxia	oio:hasExactSynonym		transcortical apraxia	transcortical apraxia				icd11.foundation:986651951	Apraxia				
MONDO:0000678	simultanagnosia	oio:hasExactSynonym		Simultanagnosia	Simultanagnosia				icd11.foundation:1669328667	Simultanagnosia				
MONDO:0000680	astereognosia	oio:hasExactSynonym		astereognosis	astereognosis				icd11.foundation:756147896	Astereognosia				
MONDO:0000680	astereognosia	oio:hasExactSynonym		asterognosia	asterognosia				icd11.foundation:756147896	Astereognosia				
MONDO:0000680	astereognosia	oio:hasExactSynonym		tactile agnosia	tactile agnosia				icd11.foundation:756147896	Astereognosia				
MONDO:0000680	astereognosia	oio:hasExactSynonym		tactile amnesia	tactile amnesia				icd11.foundation:756147896	Astereognosia				
MONDO:0000687	diffuse alopecia areata	oio:hasExactSynonym		Diffuse alopecia areata	Diffuse alopecia areata				icd11.foundation:666274267	Diffuse alopecia areata				
MONDO:0000690	body dysmorphic disorder	oio:hasExactSynonym		Body dysmorphic disorder	Body dysmorphic disorder				icd11.foundation:731724655	Body dysmorphic disorder				
MONDO:0000698	gamma-amino butyric acid metabolism disorder	oio:hasExactSynonym		Disorders of GABA - [gamma aminobutyric acid]  metabolism	Disorders of GABA - [gamma aminobutyric acid]  metabolism				icd11.foundation:1811657969	Disorders of gamma aminobutyric acid metabolism				
MONDO:0000698	gamma-amino butyric acid metabolism disorder	oio:hasExactSynonym		Disorders of gamma aminobutyric acid metabolism	Disorders of gamma aminobutyric acid metabolism				icd11.foundation:1811657969	Disorders of gamma aminobutyric acid metabolism				
MONDO:0000700	familial hemiplegic migraine	oio:hasExactSynonym		FHM - [familial hemiplegic migraine]	FHM - [familial hemiplegic migraine]				icd11.foundation:1827007904	Familial hemiplegic migraine				
MONDO:0000700	familial hemiplegic migraine	oio:hasExactSynonym		fhm -	fhm -				icd11.foundation:1827007904	Familial hemiplegic migraine	http://purl.obolibrary.org/obo/mondo#GENERATED			
MONDO:0000702	microscopic colitis	oio:hasExactSynonym		Microscopic colitis	Microscopic colitis				icd11.foundation:1122828822	Microscopic colitis				
MONDO:0000703	collagenous colitis	oio:hasExactSynonym		Collagenous colitis	Collagenous colitis				icd11.foundation:1322041450	Collagenous colitis				
MONDO:0000704	lymphocytic colitis	oio:hasExactSynonym		Lymphocytic colitis	Lymphocytic colitis				icd11.foundation:1629251056	Lymphocytic colitis				
MONDO:0000707	diversion colitis	oio:hasExactSynonym		Diversion colitis	Diversion colitis				icd11.foundation:553304993	Diversion colitis				
MONDO:0000716	agraphia	oio:hasExactSynonym		Agraphia	Agraphia				icd11.foundation:1372096058	Agraphia				
MONDO:0000721	xanthinuria	oio:hasExactSynonym		Classical xanthinuria	Classical xanthinuria				icd11.foundation:1565213608	Xanthinuria				
MONDO:0000721	xanthinuria	oio:hasExactSynonym		Xanthic urolithiasis	Xanthic urolithiasis				icd11.foundation:1565213608	Xanthinuria				
MONDO:0000721	xanthinuria	oio:hasExactSynonym		Xanthine stone disease	Xanthine stone disease				icd11.foundation:1565213608	Xanthinuria				
MONDO:0000721	xanthinuria	oio:hasExactSynonym		Xanthinuria	Xanthinuria				icd11.foundation:1565213608	Xanthinuria				
MONDO:0000721	xanthinuria	oio:hasExactSynonym		xanthine calculus	xanthine calculus				icd11.foundation:1565213608	Xanthinuria				
MONDO:0000732	combined oxidative phosphorylation deficiency	oio:hasExactSynonym		COXPD - [Combined oxidative phosphorylation deficiency]	COXPD - [Combined oxidative phosphorylation deficiency]				icd11.foundation:1953023896	Combined oxidative phosphorylation deficiency				
MONDO:0000732	combined oxidative phosphorylation deficiency	oio:hasExactSynonym		Combined mitochondrial respiratory chain complex deficiency	Combined mitochondrial respiratory chain complex deficiency				icd11.foundation:1953023896	Combined oxidative phosphorylation deficiency				
MONDO:0000732	combined oxidative phosphorylation deficiency	oio:hasExactSynonym		Combined oxidative phosphorylation deficiency	Combined oxidative phosphorylation deficiency				icd11.foundation:1953023896	Combined oxidative phosphorylation deficiency				
