term_id	exclusion_reason
Orphanet:182101	MONDO:excludeComplication
Orphanet:182104	MONDO:excludeComplication
Orphanet:182117	MONDO:excludeComplication
Orphanet:182121	MONDO:excludeComplication
Orphanet:182124	MONDO:excludeComplication
Orphanet:183660	MONDO:excludeComplication
Orphanet:206428	MONDO:excludeComplication
Orphanet:217071	MONDO:excludeComplication
Orphanet:217569	MONDO:excludeComplication
Orphanet:217572	MONDO:excludeComplication
Orphanet:217581	MONDO:excludeComplication
Orphanet:217587	MONDO:excludeComplication
Orphanet:217591	MONDO:excludeComplication
Orphanet:217595	MONDO:excludeComplication
Orphanet:217598	MONDO:excludeComplication
Orphanet:217610	MONDO:excludeComplication
Orphanet:217613	MONDO:excludeComplication
Orphanet:217616	MONDO:excludeComplication
Orphanet:217619	MONDO:excludeComplication
Orphanet:217638	MONDO:excludeComplication
Orphanet:220489	MONDO:excludeComplication
Orphanet:223735	MONDO:excludeComplication
Orphanet:231230	MONDO:excludeComplication
Orphanet:231386	MONDO:excludeComplication
Orphanet:232288	MONDO:excludeComplication
Orphanet:235936	MONDO:excludeComplication
Orphanet:238510	MONDO:excludeComplication
Orphanet:238517	MONDO:excludeComplication
Orphanet:2442	MONDO:excludeComplication
Orphanet:244275	MONDO:excludeComplication
Orphanet:247	MONDO:excludeComplication
Orphanet:251355	MONDO:excludeComplication
Orphanet:251995	MONDO:excludeComplication
Orphanet:262	MONDO:excludeComplication
Orphanet:264656	MONDO:excludeComplication
Orphanet:264665	MONDO:excludeComplication
Orphanet:264670	MONDO:excludeComplication
Orphanet:264683	MONDO:excludeComplication
Orphanet:264694	MONDO:excludeComplication
Orphanet:264699	MONDO:excludeComplication
Orphanet:264704	MONDO:excludeComplication
Orphanet:264709	MONDO:excludeComplication
Orphanet:264714	MONDO:excludeComplication
Orphanet:264719	MONDO:excludeComplication
Orphanet:264735	MONDO:excludeComplication
Orphanet:264740	MONDO:excludeComplication
Orphanet:264745	MONDO:excludeComplication
Orphanet:264757	MONDO:excludeComplication
Orphanet:264762	MONDO:excludeComplication
Orphanet:264930	MONDO:excludeComplication
Orphanet:264935	MONDO:excludeComplication
Orphanet:264944	MONDO:excludeComplication
Orphanet:264949	MONDO:excludeComplication
Orphanet:264968	MONDO:excludeComplication
Orphanet:264973	MONDO:excludeComplication
Orphanet:264984	MONDO:excludeComplication
Orphanet:268316	MONDO:excludeComplication
Orphanet:271861	MONDO:excludeComplication
Orphanet:275745	MONDO:excludeComplication
Orphanet:275749	MONDO:excludeComplication
Orphanet:275752	MONDO:excludeComplication
Orphanet:275786	MONDO:excludeComplication
Orphanet:275791	MONDO:excludeComplication
Orphanet:275798	MONDO:excludeComplication
Orphanet:275803	MONDO:excludeComplication
Orphanet:275808	MONDO:excludeComplication
Orphanet:275813	MONDO:excludeComplication
Orphanet:275823	MONDO:excludeComplication
Orphanet:275828	MONDO:excludeComplication
Orphanet:2781	MONDO:excludeComplication
Orphanet:279911	MONDO:excludeComplication
Orphanet:284385	MONDO:excludeComplication
Orphanet:300842	MONDO:excludeComplication
Orphanet:300846	MONDO:excludeComplication
Orphanet:300912	MONDO:excludeComplication
Orphanet:306633	MONDO:excludeComplication
Orphanet:306636	MONDO:excludeComplication
Orphanet:309144	MONDO:excludeComplication
Orphanet:309152	MONDO:excludeComplication
Orphanet:309810	MONDO:excludeComplication
Orphanet:31740	MONDO:excludeComplication
Orphanet:317416	MONDO:excludeComplication
Orphanet:317419	MONDO:excludeComplication
Orphanet:3188	MONDO:excludeComplication
Orphanet:324767	MONDO:excludeComplication
Orphanet:325357	MONDO:excludeComplication
Orphanet:325511	MONDO:excludeComplication
Orphanet:325537	MONDO:excludeComplication
Orphanet:331184	MONDO:excludeComplication
Orphanet:331240	MONDO:excludeComplication
Orphanet:331249	MONDO:excludeComplication
Orphanet:3399	MONDO:excludeComplication
Orphanet:357502	MONDO:excludeComplication
Orphanet:35807	MONDO:excludeComplication
Orphanet:363504	MONDO:excludeComplication
Orphanet:363579	MONDO:excludeComplication
Orphanet:363582	MONDO:excludeComplication
Orphanet:365563	MONDO:excludeComplication
Orphanet:371176	MONDO:excludeComplication
Orphanet:397802	MONDO:excludeComplication
Orphanet:404580	MONDO:excludeComplication
Orphanet:423793	MONDO:excludeComplication
Orphanet:423798	MONDO:excludeComplication
Orphanet:423957	MONDO:excludeComplication
Orphanet:423975	MONDO:excludeComplication
Orphanet:423982	MONDO:excludeComplication
Orphanet:423991	MONDO:excludeComplication
Orphanet:423998	MONDO:excludeComplication
Orphanet:424010	MONDO:excludeComplication
Orphanet:424013	MONDO:excludeComplication
Orphanet:424933	MONDO:excludeComplication
Orphanet:424936	MONDO:excludeComplication
Orphanet:425368	MONDO:excludeComplication
Orphanet:42738	MONDO:excludeComplication
Orphanet:435365	MONDO:excludeComplication
Orphanet:435743	MONDO:excludeComplication
Orphanet:439246	MONDO:excludeComplication
Orphanet:439849	MONDO:excludeComplication
Orphanet:443090	MONDO:excludeComplication
Orphanet:444941	MONDO:excludeComplication
Orphanet:447771	MONDO:excludeComplication
Orphanet:480549	MONDO:excludeComplication
Orphanet:485631	MONDO:excludeComplication
Orphanet:506207	MONDO:excludeComplication
Orphanet:506210	MONDO:excludeComplication
Orphanet:506213	MONDO:excludeComplication
Orphanet:506216	MONDO:excludeComplication
Orphanet:506219	MONDO:excludeComplication
Orphanet:506222	MONDO:excludeComplication
Orphanet:506225	MONDO:excludeComplication
Orphanet:512034	MONDO:excludeComplication
Orphanet:513	MONDO:excludeComplication
Orphanet:519	MONDO:excludeComplication
Orphanet:522043	MONDO:excludeComplication
Orphanet:52688	MONDO:excludeComplication
Orphanet:529974	MONDO:excludeComplication
Orphanet:541	MONDO:excludeComplication
Orphanet:542	MONDO:excludeComplication
Orphanet:544	MONDO:excludeComplication
Orphanet:544458	MONDO:excludeComplication
Orphanet:544590	MONDO:excludeComplication
Orphanet:547	MONDO:excludeComplication
Orphanet:557	MONDO:excludeComplication
Orphanet:557866	MONDO:excludeComplication
Orphanet:56044	MONDO:excludeComplication
Orphanet:564127	MONDO:excludeComplication
Orphanet:567554	MONDO:excludeComplication
Orphanet:567556	MONDO:excludeComplication
Orphanet:567558	MONDO:excludeComplication
Orphanet:567560	MONDO:excludeComplication
Orphanet:567562	MONDO:excludeComplication
Orphanet:567564	MONDO:excludeComplication
Orphanet:618899	MONDO:excludeComplication
Orphanet:648569	MONDO:excludeComplication
Orphanet:68364	MONDO:excludeComplication
Orphanet:68383	MONDO:excludeComplication
Orphanet:69	MONDO:excludeComplication
Orphanet:73014	MONDO:excludeComplication
Orphanet:73217	MONDO:excludeComplication
Orphanet:79188	MONDO:excludeComplication
Orphanet:79204	MONDO:excludeComplication
Orphanet:79213	MONDO:excludeComplication
Orphanet:79225	MONDO:excludeComplication
Orphanet:86836	MONDO:excludeComplication
Orphanet:86846	MONDO:excludeComplication
Orphanet:86851	MONDO:excludeComplication
Orphanet:88673	MONDO:excludeComplication
Orphanet:90053	MONDO:excludeComplication
Orphanet:90073	MONDO:excludeComplication
Orphanet:90783	MONDO:excludeComplication
Orphanet:90786	MONDO:excludeComplication
Orphanet:90787	MONDO:excludeComplication
Orphanet:91137	MONDO:excludeComplication
Orphanet:92	MONDO:excludeComplication
Orphanet:93546	MONDO:excludeComplication
Orphanet:93547	MONDO:excludeComplication
Orphanet:93548	MONDO:excludeComplication
Orphanet:96346	MONDO:excludeComplication
Orphanet:97945	MONDO:excludeComplication
Orphanet:98086	MONDO:excludeComplication
Orphanet:98274	MONDO:excludeComplication
Orphanet:98275	MONDO:excludeComplication
Orphanet:98277	MONDO:excludeComplication
Orphanet:98282	MONDO:excludeComplication
Orphanet:98287	MONDO:excludeComplication
Orphanet:98288	MONDO:excludeComplication
Orphanet:98289	MONDO:excludeComplication
Orphanet:98290	MONDO:excludeComplication
Orphanet:98291	MONDO:excludeComplication
Orphanet:98293	MONDO:excludeComplication
Orphanet:98300	MONDO:excludeComplication
Orphanet:98421	MONDO:excludeComplication
Orphanet:99739	MONDO:excludeComplication
Orphanet:99909	MONDO:excludeComplication
Orphanet:99913	MONDO:excludeComplication
Orphanet:391655	MONDO:excludeEvent
Orphanet:253	MONDO:excludeGrouping
Orphanet:269560	MONDO:excludeGrouping
Orphanet:324953	MONDO:excludeGrouping
Orphanet:324960	MONDO:excludeGrouping
Orphanet:325713	MONDO:excludeGrouping
Orphanet:357506	MONDO:excludeGrouping
Orphanet:522514	MONDO:excludeGrouping
Orphanet:523000	MONDO:excludeGrouping
Orphanet:641343	MONDO:excludeGrouping
Orphanet:650182	MONDO:excludeGrouping
Orphanet:90078	MONDO:excludeGrouping
Orphanet:519321	MONDO:excludeGroupingModifier
Orphanet:519323	MONDO:excludeGroupingModifier
Orphanet:90056	MONDO:excludeGroupingModifier
Orphanet:280369	MONDO:excludeGroupingModifierRare
Orphanet:519266	MONDO:excludeGroupingModifierRare
Orphanet:519268	MONDO:excludeGroupingModifierRare
Orphanet:519282	MONDO:excludeGroupingModifierRare
Orphanet:519286	MONDO:excludeGroupingModifierRare
Orphanet:519288	MONDO:excludeGroupingModifierRare
Orphanet:519290	MONDO:excludeGroupingModifierRare
Orphanet:519296	MONDO:excludeGroupingModifierRare
Orphanet:519298	MONDO:excludeGroupingModifierRare
Orphanet:519309	MONDO:excludeGroupingModifierRare
Orphanet:519313	MONDO:excludeGroupingModifierRare
Orphanet:519315	MONDO:excludeGroupingModifierRare
Orphanet:519317	MONDO:excludeGroupingModifierRare
Orphanet:519345	MONDO:excludeGroupingModifierRare
Orphanet:519351	MONDO:excludeGroupingModifierRare
Orphanet:519353	MONDO:excludeGroupingModifierRare
Orphanet:522524	MONDO:excludeGroupingModifierRare
Orphanet:522542	MONDO:excludeGroupingModifierRare
Orphanet:522556	MONDO:excludeGroupingModifierRare
Orphanet:522568	MONDO:excludeGroupingModifierRare
Orphanet:522572	MONDO:excludeGroupingModifierRare
Orphanet:522584	MONDO:excludeGroupingModifierRare
Orphanet:616874	MONDO:excludeGroupingModifierRare
Orphanet:617307	MONDO:excludeGroupingModifierRare
Orphanet:617310	MONDO:excludeGroupingModifierRare
Orphanet:617313	MONDO:excludeGroupingModifierRare
Orphanet:619238	MONDO:excludeGroupingModifierRare
Orphanet:619249	MONDO:excludeGroupingModifierRare
Orphanet:626609	MONDO:excludeGroupingModifierRare
Orphanet:647768	MONDO:excludeGroupingModifierRare
Orphanet:648559	MONDO:excludeGroupingModifierRare
Orphanet:649017	MONDO:excludeGroupingModifierRare
Orphanet:650070	MONDO:excludeGroupingModifierRare
Orphanet:650187	MONDO:excludeGroupingModifierRare
Orphanet:182222	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingModifier
Orphanet:519284	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingMorpho
Orphanet:519311	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingMorpho
Orphanet:519329	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingMorpho
Orphanet:522506	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingOriginGenetic
Orphanet:522508	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingOriginGenetic
Orphanet:522510	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingOriginGenetic
Orphanet:522516	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingOriginGenetic
Orphanet:522526	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingOriginGenetic
Orphanet:522532	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingOriginGenetic
Orphanet:522546	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingOriginGenetic
Orphanet:522558	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingOriginGenetic
Orphanet:522574	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingOriginGenetic
Orphanet:522576	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingOriginGenetic
Orphanet:486955	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingPopulation
Orphanet:280373	MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingPopulation|MONDO:excludeGroupingModifier
Orphanet:542323	MONDO:excludeGroupingOrigin
Orphanet:183607	MONDO:excludeGroupingOriginGenetic
Orphanet:206634	MONDO:excludeGroupingOriginGenetic
Orphanet:228215	MONDO:excludeGroupingOriginGenetic
Orphanet:269550	MONDO:excludeGroupingOriginGenetic
Orphanet:522534	MONDO:excludeGroupingOriginGenetic
Orphanet:522540	MONDO:excludeGroupingOriginGenetic
Orphanet:522560	MONDO:excludeGroupingOriginGenetic
Orphanet:522562	MONDO:excludeGroupingOriginGenetic
Orphanet:622914	MONDO:excludeGroupingOriginGenetic
Orphanet:98495	MONDO:excludeGroupingOriginGenetic
Orphanet:98737	MONDO:excludeGroupingOriginGenetic
Orphanet:519306	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifier
Orphanet:519319	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifier
Orphanet:522548	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifier
Orphanet:522554	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifier
Orphanet:522564	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifier
Orphanet:522512	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifierRare
Orphanet:522518	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifierRare
Orphanet:522522	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifierRare
Orphanet:522528	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifierRare
Orphanet:522566	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifierRare
Orphanet:522538	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingMorpho
Orphanet:522570	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingMorpho
Orphanet:522578	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingModifierRare|MONDO:excludeGroupingMorpho
Orphanet:269564	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingPhenotype
Orphanet:404577	MONDO:excludeGroupingOriginGenetic|MONDO:excludeGroupingPhenotype
Orphanet:207090	MONDO:excludeGroupingOriginMolecular
Orphanet:544590	MONDO:excludeGroupingOriginMolecular
Orphanet:603699	MONDO:excludeGroupingOriginMolecular
Orphanet:538238	MONDO:excludeGroupingOriginMolecular|MONDO:excludePhenotype
Orphanet:98744	MONDO:excludeGroupingOriginMolecular|MONDO:excludePhenotype
Orphanet:98745	MONDO:excludeGroupingOriginMolecular|MONDO:excludePhenotype
Orphanet:98746	MONDO:excludeGroupingOriginMolecular|MONDO:excludePhenotype
Orphanet:98747	MONDO:excludeGroupingOriginMolecular|MONDO:excludePhenotype
Orphanet:98748	MONDO:excludeGroupingOriginMolecular|MONDO:excludePhenotype
Orphanet:98749	MONDO:excludeGroupingOriginMolecular|MONDO:excludePhenotype
Orphanet:158048	MONDO:excludeGroupingPhenotype
Orphanet:2416	MONDO:excludeGroupingPhenotype
Orphanet:269567	MONDO:excludeGroupingPhenotype
Orphanet:269570	MONDO:excludeGroupingPhenotype
Orphanet:289825	MONDO:excludeGroupingPhenotype
Orphanet:404574	MONDO:excludeGroupingPhenotype
Orphanet:519337	MONDO:excludeGroupingPhenotype
Orphanet:522520	MONDO:excludeGroupingPhenotype
Orphanet:522530	MONDO:excludeGroupingPhenotype
Orphanet:525677	MONDO:excludeGroupingPhenotype
Orphanet:564178	MONDO:excludeGroupingPhenotype
Orphanet:567556	MONDO:excludeGroupingPhenotype
Orphanet:567558	MONDO:excludeGroupingPhenotype
Orphanet:567562	MONDO:excludeGroupingPhenotype
Orphanet:622720	MONDO:excludeGroupingPhenotype
Orphanet:645270	MONDO:excludeGroupingPhenotype
Orphanet:645279	MONDO:excludeGroupingPhenotype
Orphanet:645282	MONDO:excludeGroupingPhenotype
Orphanet:649014	MONDO:excludeGroupingPhenotype
Orphanet:653434	MONDO:excludeGroupingPhenotype
Orphanet:519347	MONDO:excludeGroupingPhenotype|MONDO:excludeGroupingModifierRare
Orphanet:522550	MONDO:excludeGroupingPhenotype|MONDO:excludeGroupingOriginGenetic
Orphanet:522552	MONDO:excludeGroupingPhenotype|MONDO:excludeGroupingOriginGenetic
Orphanet:652510	MONDO:excludeGroupingPhenotype|MONDO:excludeGroupingOriginGenetic
Orphanet:137698	MONDO:excludeGroupingPopulation
Orphanet:217080	MONDO:excludeGroupingPopulation
Orphanet:231080	MONDO:excludeGroupingPopulation
Orphanet:90052	MONDO:excludeGroupingPopulation
Orphanet:91127	MONDO:excludeGroupingPopulation
Orphanet:117602	MONDO:excludeNonDisease
Orphanet:117605	MONDO:excludeNonDisease
Orphanet:117613	MONDO:excludeNonDisease
Orphanet:117617	MONDO:excludeNonDisease
Orphanet:117620	MONDO:excludeNonDisease
Orphanet:117623	MONDO:excludeNonDisease
Orphanet:117631	MONDO:excludeNonDisease
Orphanet:117639	MONDO:excludeNonDisease
Orphanet:117646	MONDO:excludeNonDisease
Orphanet:117652	MONDO:excludeNonDisease
Orphanet:117658	MONDO:excludeNonDisease
Orphanet:117665	MONDO:excludeNonDisease
Orphanet:117673	MONDO:excludeNonDisease
Orphanet:117677	MONDO:excludeNonDisease
Orphanet:117683	MONDO:excludeNonDisease
Orphanet:117685	MONDO:excludeNonDisease
Orphanet:117687	MONDO:excludeNonDisease
Orphanet:117691	MONDO:excludeNonDisease
Orphanet:117700	MONDO:excludeNonDisease
Orphanet:117705	MONDO:excludeNonDisease
Orphanet:117709	MONDO:excludeNonDisease
Orphanet:117713	MONDO:excludeNonDisease
Orphanet:117718	MONDO:excludeNonDisease
Orphanet:117724	MONDO:excludeNonDisease
Orphanet:117728	MONDO:excludeNonDisease
Orphanet:117738	MONDO:excludeNonDisease
Orphanet:117743	MONDO:excludeNonDisease
Orphanet:117750	MONDO:excludeNonDisease
Orphanet:117753	MONDO:excludeNonDisease
Orphanet:117757	MONDO:excludeNonDisease
Orphanet:117759	MONDO:excludeNonDisease
Orphanet:117764	MONDO:excludeNonDisease
Orphanet:117771	MONDO:excludeNonDisease
Orphanet:117773	MONDO:excludeNonDisease
Orphanet:117776	MONDO:excludeNonDisease
Orphanet:117780	MONDO:excludeNonDisease
Orphanet:117785	MONDO:excludeNonDisease
Orphanet:117790	MONDO:excludeNonDisease
Orphanet:117793	MONDO:excludeNonDisease
Orphanet:117797	MONDO:excludeNonDisease
Orphanet:117799	MONDO:excludeNonDisease
Orphanet:117805	MONDO:excludeNonDisease
Orphanet:117810	MONDO:excludeNonDisease
Orphanet:117818	MONDO:excludeNonDisease
Orphanet:117820	MONDO:excludeNonDisease
Orphanet:117822	MONDO:excludeNonDisease
Orphanet:117825	MONDO:excludeNonDisease
Orphanet:117832	MONDO:excludeNonDisease
Orphanet:117844	MONDO:excludeNonDisease
Orphanet:117846	MONDO:excludeNonDisease
Orphanet:117849	MONDO:excludeNonDisease
Orphanet:117853	MONDO:excludeNonDisease
Orphanet:117861	MONDO:excludeNonDisease
Orphanet:117868	MONDO:excludeNonDisease
Orphanet:117871	MONDO:excludeNonDisease
Orphanet:117873	MONDO:excludeNonDisease
Orphanet:117877	MONDO:excludeNonDisease
Orphanet:117882	MONDO:excludeNonDisease
Orphanet:117886	MONDO:excludeNonDisease
Orphanet:117888	MONDO:excludeNonDisease
Orphanet:117892	MONDO:excludeNonDisease
Orphanet:117894	MONDO:excludeNonDisease
Orphanet:117898	MONDO:excludeNonDisease
Orphanet:117903	MONDO:excludeNonDisease
Orphanet:117908	MONDO:excludeNonDisease
Orphanet:117913	MONDO:excludeNonDisease
Orphanet:117916	MONDO:excludeNonDisease
Orphanet:117925	MONDO:excludeNonDisease
Orphanet:117927	MONDO:excludeNonDisease
Orphanet:117931	MONDO:excludeNonDisease
Orphanet:117935	MONDO:excludeNonDisease
Orphanet:117939	MONDO:excludeNonDisease
Orphanet:117942	MONDO:excludeNonDisease
Orphanet:117944	MONDO:excludeNonDisease
Orphanet:117948	MONDO:excludeNonDisease
Orphanet:117952	MONDO:excludeNonDisease
Orphanet:117957	MONDO:excludeNonDisease
Orphanet:117961	MONDO:excludeNonDisease
Orphanet:117964	MONDO:excludeNonDisease
Orphanet:117969	MONDO:excludeNonDisease
Orphanet:117973	MONDO:excludeNonDisease
Orphanet:117978	MONDO:excludeNonDisease
Orphanet:117983	MONDO:excludeNonDisease
Orphanet:117989	MONDO:excludeNonDisease
Orphanet:117992	MONDO:excludeNonDisease
Orphanet:117995	MONDO:excludeNonDisease
Orphanet:118000	MONDO:excludeNonDisease
Orphanet:118006	MONDO:excludeNonDisease
Orphanet:118010	MONDO:excludeNonDisease
Orphanet:118014	MONDO:excludeNonDisease
Orphanet:118020	MONDO:excludeNonDisease
Orphanet:118023	MONDO:excludeNonDisease
Orphanet:118030	MONDO:excludeNonDisease
Orphanet:118032	MONDO:excludeNonDisease
Orphanet:118039	MONDO:excludeNonDisease
Orphanet:118044	MONDO:excludeNonDisease
Orphanet:118051	MONDO:excludeNonDisease
Orphanet:118053	MONDO:excludeNonDisease
Orphanet:118056	MONDO:excludeNonDisease
Orphanet:118061	MONDO:excludeNonDisease
Orphanet:118066	MONDO:excludeNonDisease
Orphanet:118070	MONDO:excludeNonDisease
Orphanet:118076	MONDO:excludeNonDisease
Orphanet:118080	MONDO:excludeNonDisease
Orphanet:118083	MONDO:excludeNonDisease
Orphanet:118087	MONDO:excludeNonDisease
Orphanet:118092	MONDO:excludeNonDisease
Orphanet:118095	MONDO:excludeNonDisease
Orphanet:118099	MONDO:excludeNonDisease
Orphanet:118105	MONDO:excludeNonDisease
Orphanet:118111	MONDO:excludeNonDisease
Orphanet:118114	MONDO:excludeNonDisease
Orphanet:118121	MONDO:excludeNonDisease
Orphanet:118126	MONDO:excludeNonDisease
Orphanet:118128	MONDO:excludeNonDisease
Orphanet:118135	MONDO:excludeNonDisease
Orphanet:118138	MONDO:excludeNonDisease
Orphanet:118140	MONDO:excludeNonDisease
Orphanet:118143	MONDO:excludeNonDisease
Orphanet:118151	MONDO:excludeNonDisease
Orphanet:118157	MONDO:excludeNonDisease
Orphanet:118160	MONDO:excludeNonDisease
Orphanet:118162	MONDO:excludeNonDisease
Orphanet:118174	MONDO:excludeNonDisease
Orphanet:118180	MONDO:excludeNonDisease
Orphanet:118182	MONDO:excludeNonDisease
Orphanet:118184	MONDO:excludeNonDisease
Orphanet:118188	MONDO:excludeNonDisease
Orphanet:118194	MONDO:excludeNonDisease
Orphanet:118200	MONDO:excludeNonDisease
Orphanet:118205	MONDO:excludeNonDisease
Orphanet:118208	MONDO:excludeNonDisease
Orphanet:118215	MONDO:excludeNonDisease
Orphanet:118218	MONDO:excludeNonDisease
Orphanet:118220	MONDO:excludeNonDisease
Orphanet:118222	MONDO:excludeNonDisease
Orphanet:118227	MONDO:excludeNonDisease
Orphanet:118231	MONDO:excludeNonDisease
Orphanet:118239	MONDO:excludeNonDisease
Orphanet:118246	MONDO:excludeNonDisease
Orphanet:118250	MONDO:excludeNonDisease
Orphanet:118253	MONDO:excludeNonDisease
Orphanet:118257	MONDO:excludeNonDisease
Orphanet:118260	MONDO:excludeNonDisease
Orphanet:118272	MONDO:excludeNonDisease
Orphanet:118274	MONDO:excludeNonDisease
Orphanet:118283	MONDO:excludeNonDisease
Orphanet:118286	MONDO:excludeNonDisease
Orphanet:118288	MONDO:excludeNonDisease
Orphanet:118293	MONDO:excludeNonDisease
Orphanet:118295	MONDO:excludeNonDisease
Orphanet:118299	MONDO:excludeNonDisease
Orphanet:118301	MONDO:excludeNonDisease
Orphanet:118307	MONDO:excludeNonDisease
Orphanet:118311	MONDO:excludeNonDisease
Orphanet:118315	MONDO:excludeNonDisease
Orphanet:118319	MONDO:excludeNonDisease
Orphanet:118326	MONDO:excludeNonDisease
Orphanet:118329	MONDO:excludeNonDisease
Orphanet:118335	MONDO:excludeNonDisease
Orphanet:118340	MONDO:excludeNonDisease
Orphanet:118344	MONDO:excludeNonDisease
Orphanet:118347	MONDO:excludeNonDisease
Orphanet:118352	MONDO:excludeNonDisease
Orphanet:118358	MONDO:excludeNonDisease
Orphanet:118362	MONDO:excludeNonDisease
Orphanet:118367	MONDO:excludeNonDisease
Orphanet:118370	MONDO:excludeNonDisease
Orphanet:118373	MONDO:excludeNonDisease
Orphanet:118376	MONDO:excludeNonDisease
Orphanet:118381	MONDO:excludeNonDisease
Orphanet:118388	MONDO:excludeNonDisease
Orphanet:118393	MONDO:excludeNonDisease
Orphanet:118400	MONDO:excludeNonDisease
Orphanet:118403	MONDO:excludeNonDisease
Orphanet:118405	MONDO:excludeNonDisease
Orphanet:118411	MONDO:excludeNonDisease
Orphanet:118415	MONDO:excludeNonDisease
Orphanet:118419	MONDO:excludeNonDisease
Orphanet:118423	MONDO:excludeNonDisease
Orphanet:118429	MONDO:excludeNonDisease
Orphanet:118437	MONDO:excludeNonDisease
Orphanet:118443	MONDO:excludeNonDisease
Orphanet:118445	MONDO:excludeNonDisease
Orphanet:118449	MONDO:excludeNonDisease
Orphanet:118451	MONDO:excludeNonDisease
Orphanet:118456	MONDO:excludeNonDisease
Orphanet:118460	MONDO:excludeNonDisease
Orphanet:118465	MONDO:excludeNonDisease
Orphanet:118468	MONDO:excludeNonDisease
Orphanet:118476	MONDO:excludeNonDisease
Orphanet:118482	MONDO:excludeNonDisease
Orphanet:118487	MONDO:excludeNonDisease
Orphanet:118489	MONDO:excludeNonDisease
Orphanet:118498	MONDO:excludeNonDisease
Orphanet:118500	MONDO:excludeNonDisease
