subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
MONDO:0005725	cyclosporiasis	MONDO:0000001	Orphanet:210	Orphanet:377788	disease
MONDO:0005736	eastern equine encephalitis	MONDO:0000001	Orphanet:83594	Orphanet:377788	disease
MONDO:0005737	Ebola hemorrhagic fever	MONDO:0000001	Orphanet:319218	Orphanet:377788	disease
MONDO:0005744	yolk sac tumor	MONDO:0000001	Orphanet:876	Orphanet:377788	disease
MONDO:0005744	yolk sac tumor	MONDO:0020539	Orphanet:876	Orphanet:99913	extragonadal non-dysgerminomatous germ cell tumor
MONDO:0005761	filarial elephantiasis	MONDO:0000001	Orphanet:2035	Orphanet:377788	disease
MONDO:0005764	follicular dendritic cell sarcoma	MONDO:0000001	Orphanet:86902	Orphanet:377788	disease
MONDO:0005769	geniculate herpes zoster	MONDO:0000001	Orphanet:3020	Orphanet:377788	disease
MONDO:0005773	Gerstmann syndrome	MONDO:0000001	Orphanet:221117	Orphanet:377788	disease
MONDO:0005774	glanders	MONDO:0000001	Orphanet:659908	Orphanet:377788	disease
MONDO:0005789	hepatitis D virus infection	MONDO:0000001	Orphanet:402823	Orphanet:377788	disease
MONDO:0005802	hymenolepiasis	MONDO:0000001	Orphanet:401	Orphanet:377788	disease
MONDO:0005820	Lassa fever	MONDO:0000001	Orphanet:99824	Orphanet:377788	disease
MONDO:0005820	Lassa fever	MONDO:0018087	Orphanet:99824	Orphanet:341	viral hemorrhagic fever
MONDO:0005823	legionellosis	MONDO:0000001	Orphanet:549	Orphanet:377788	disease
MONDO:0005825	leptospirosis	MONDO:0000001	Orphanet:509	Orphanet:377788	disease
MONDO:0005828	listeriosis	MONDO:0000001	Orphanet:533	Orphanet:377788	disease
MONDO:0005835	Lynch syndrome	MONDO:0000001	Orphanet:144	Orphanet:377788	disease
MONDO:0005838	mansonelliasis	MONDO:0000001	Orphanet:2459	Orphanet:377788	disease
MONDO:0005846	microsporidiosis	MONDO:0000001	Orphanet:2552	Orphanet:377788	disease
MONDO:0005851	Miller Fisher syndrome	MONDO:0000001	Orphanet:98919	Orphanet:377788	disease
MONDO:0005854	mixed connective tissue disease	MONDO:0000001	Orphanet:809	Orphanet:377788	disease
MONDO:0005888	ornithosis	MONDO:0000001	Orphanet:660053	Orphanet:377788	disease
MONDO:0005893	pancreatic endocrine carcinoma	MONDO:0000001	Orphanet:506098	Orphanet:377788	disease
MONDO:0005894	paracoccidioidomycosis	MONDO:0000001	Orphanet:73260	Orphanet:377788	disease
MONDO:0005895	paragonimiasis	MONDO:0000001	Orphanet:658913	Orphanet:377788	disease
MONDO:0005916	placenta accreta	MONDO:0000001	Orphanet:662721	Orphanet:377788	disease
MONDO:0005933	pulmonary blastoma	MONDO:0000001	Orphanet:64741	Orphanet:377788	disease
MONDO:0005942	Reye syndrome	MONDO:0000001	Orphanet:3096	Orphanet:377788	disease
MONDO:0005968	sporotrichosis	MONDO:0000001	Orphanet:826	Orphanet:377788	disease
MONDO:0005969	st. Louis encephalitis	MONDO:0000001	Orphanet:83484	Orphanet:377788	disease
MONDO:0005969	st. Louis encephalitis	MONDO:0006009	Orphanet:83484	Orphanet:98252	viral encephalitis
MONDO:0005974	strongyloidiasis	MONDO:0000001	Orphanet:76	Orphanet:377788	disease
MONDO:0005979	thoracic outlet syndrome	MONDO:0000001	Orphanet:97330	Orphanet:377788	disease
MONDO:0005988	toxocariasis	MONDO:0000001	Orphanet:3343	Orphanet:377788	disease
MONDO:0005991	trench fever	MONDO:0000001	Orphanet:64694	Orphanet:377788	disease
MONDO:0006009	viral encephalitis	MONDO:0019956	Orphanet:98252	Orphanet:97275	encephalitis
MONDO:0006009	viral encephalitis	MONDO:0020010	Orphanet:98252	Orphanet:98010	infectious disorder of the nervous system
MONDO:0006033	diffuse intrinsic pontine glioma	MONDO:0000001	Orphanet:497188	Orphanet:377788	disease
MONDO:0006043	metaplastic breast carcinoma	MONDO:0000001	Orphanet:213531	Orphanet:377788	disease
MONDO:0006045	ovarian clear cell adenocarcinoma	MONDO:0000001	Orphanet:398971	Orphanet:377788	disease
MONDO:0006045	ovarian clear cell adenocarcinoma	MONDO:0018364	Orphanet:398971	Orphanet:398934	malignant epithelial tumor of ovary
MONDO:0006079	ameloblastic carcinoma	MONDO:0000001	Orphanet:314422	Orphanet:377788	disease
MONDO:0006131	cerebellar liponeurocytoma	MONDO:0000001	Orphanet:251931	Orphanet:377788	disease
MONDO:0006132	cervical adenoid basal carcinoma	MONDO:0000001	Orphanet:213828	Orphanet:377788	disease
MONDO:0006133	cervical adenoid cystic carcinoma	MONDO:0000001	Orphanet:213823	Orphanet:377788	disease
MONDO:0006143	cervical squamous cell carcinoma	MONDO:0000001	Orphanet:213767	Orphanet:377788	disease
MONDO:0006183	disseminated peritoneal leiomyomatosis	MONDO:0000001	Orphanet:71274	Orphanet:377788	disease
MONDO:0006210	fibrolamellar hepatocellular carcinoma	MONDO:0000001	Orphanet:401920	Orphanet:377788	disease
MONDO:0006210	fibrolamellar hepatocellular carcinoma	MONDO:0018531	Orphanet:401920	Orphanet:424936	carcinoma of liver and intrahepatic biliary tract
MONDO:0006230	gastric squamous cell carcinoma	MONDO:0000001	Orphanet:418959	Orphanet:377788	disease
MONDO:0006248	hydatidiform mole	MONDO:0000001	Orphanet:99927	Orphanet:377788	disease
MONDO:0006260	kidney medullary carcinoma	MONDO:0000001	Orphanet:319319	Orphanet:377788	disease
MONDO:0006277	lung lymphangioleiomyomatosis	MONDO:0000001	Orphanet:538	Orphanet:377788	disease
MONDO:0006292	malignant mesothelioma	MONDO:0000001	Orphanet:50251	Orphanet:377788	disease
MONDO:0006335	ovarian endometrioid adenocarcinoma	MONDO:0000001	Orphanet:454723	Orphanet:377788	disease
MONDO:0006335	ovarian endometrioid adenocarcinoma	MONDO:0018364	Orphanet:454723	Orphanet:398934	malignant epithelial tumor of ovary
MONDO:0006339	ovarian microcystic stromal tumor	MONDO:0000001	Orphanet:569248	Orphanet:377788	disease
MONDO:0006346	pancreatic acinar cell carcinoma	MONDO:0000001	Orphanet:424046	Orphanet:377788	disease
MONDO:0006359	neoplasm with perivascular epithelioid cell differentiation	MONDO:0000001	Orphanet:595133	Orphanet:377788	disease
MONDO:0006363	peritoneal multicystic mesothelioma	MONDO:0000001	Orphanet:168816	Orphanet:377788	disease
MONDO:0006369	pineal parenchymal tumor of intermediate differentiation	MONDO:0000001	Orphanet:251919	Orphanet:377788	disease
MONDO:0006372	pituicytoma	MONDO:0000001	Orphanet:251623	Orphanet:377788	disease
MONDO:0006383	primary cutaneous diffuse large B-cell lymphoma, Leg type	MONDO:0000001	Orphanet:178544	Orphanet:377788	disease
MONDO:0006412	sinus histiocytosis with massive lymphadenopathy	MONDO:0000001	Orphanet:158014	Orphanet:377788	disease
MONDO:0006447	testicular non-seminomatous germ cell tumor	MONDO:0000001	Orphanet:363494	Orphanet:377788	disease
MONDO:0006451	thymic carcinoma	MONDO:0000001	Orphanet:99868	Orphanet:377788	disease
MONDO:0006456	thymoma	MONDO:0000001	Orphanet:99867	Orphanet:377788	disease
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	MONDO:0000001	Orphanet:142	Orphanet:377788	disease
MONDO:0006479	undifferentiated pancreatic carcinoma with osteoclast-like giant cells	MONDO:0000001	Orphanet:424080	Orphanet:377788	disease
MONDO:0006486	uveal melanoma	MONDO:0000001	Orphanet:39044	Orphanet:377788	disease
MONDO:0006558	pemphigoid gestationis	MONDO:0000001	Orphanet:63275	Orphanet:377788	disease
MONDO:0006558	pemphigoid gestationis	MONDO:0019337	Orphanet:63275	Orphanet:79669	autoimmune bullous skin disease
MONDO:0006583	necrobiosis lipoidica	MONDO:0000001	Orphanet:542592	Orphanet:377788	disease
MONDO:0006606	scleredema adultorum	MONDO:0000001	Orphanet:352763	Orphanet:377788	disease
MONDO:0006614	subcorneal pustular dermatosis	MONDO:0000001	Orphanet:48377	Orphanet:377788	disease
MONDO:0006639	adrenal cortex carcinoma	MONDO:0000001	Orphanet:1501	Orphanet:377788	disease
MONDO:0006639	adrenal cortex carcinoma	MONDO:0021227	Orphanet:1501	Orphanet:100091	adrenal gland neoplasm
MONDO:0006687	burning mouth syndrome	MONDO:0000001	Orphanet:353253	Orphanet:377788	disease
