mondo_id	mondo_label	synonym_scope	synonym_scope_mondo	synonym	synonym_exact	synonym_broad	synonym_narrow	synonym_related	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case
MONDO:0000050	isolated congenital growth hormone deficiency	oio:hasExactSynonym		IGHD	IGHD				DOID:0060870	isolated growth hormone deficiency	http://purl.obolibrary.org/obo/OMO_0003012|http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		
MONDO:0000127	geleophysic dysplasia	oio:hasExactSynonym		geleophysic dwarfism	geleophysic dwarfism				DOID:0111724	geleophysic dysplasia				
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	oio:hasExactSynonym		immunodeficiency-centromeric instability-facial anomalies syndrome	immunodeficiency-centromeric instability-facial anomalies syndrome				DOID:0090007	immunodeficiency-centromeric instability-facial anomalies syndrome				
MONDO:0000141	mosaic variegated aneuploidy syndrome	oio:hasExactSynonym		Mosaic variegated aneuploidy syndrome 1	Mosaic variegated aneuploidy syndrome 1				DOID:0080141	mosaic variegated aneuploidy syndrome 1				
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	oio:hasExactSynonym		Walker-Warburg syndrome	Walker-Warburg syndrome				DOID:0050560	Walker-Warburg syndrome				
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	oio:hasExactSynonym		cerebroocular dysplasia-muscular dystrophy syndrome	cerebroocular dysplasia-muscular dystrophy syndrome				DOID:0050560	Walker-Warburg syndrome				
MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	oio:hasExactSynonym		hard syndrome	hard syndrome				DOID:0050560	Walker-Warburg syndrome				
MONDO:0000193	cortisone reductase deficiency	oio:hasExactSynonym		CORTRD	CORTRD				DOID:0090139	cortisone reductase deficiency	http://purl.obolibrary.org/obo/OMO_0003012|http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		
MONDO:0000225	human monocytic ehrlichiosis	oio:hasRelatedSynonym		ehrlichiosis chafeensis				ehrlichiosis chafeensis	DOID:0050026	human monocytic ehrlichiosis				
MONDO:0000230	Israeli tick typhus	oio:hasRelatedSynonym		Israeli spotted fever				Israeli spotted fever	DOID:0050043	Israeli tick typhus				
MONDO:0000231	Far eastern spotted fever	oio:hasExactSynonym		Rickettsia heilongjiangensis spotted fever	Rickettsia heilongjiangensis spotted fever				DOID:0050046	Far Eastern spotted fever				
MONDO:0000232	Flinders island spotted fever	oio:hasExactSynonym		Thai tick typhus	Thai tick typhus				DOID:0050047	Flinders Island spotted fever				
MONDO:0000232	Flinders island spotted fever	oio:hasRelatedSynonym		FISF				FISF	DOID:0050047	Flinders Island spotted fever	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		
MONDO:0000233	Japanese spotted fever	oio:hasExactSynonym		Japanese spotted fever	Japanese spotted fever				DOID:0050050	Japanese spotted fever				
MONDO:0000233	Japanese spotted fever	oio:hasExactSynonym		Rickettsia japonica spotted fever	Rickettsia japonica spotted fever				DOID:0050050	Japanese spotted fever				
MONDO:0000239	adiaspiromycosis	oio:hasExactSynonym		adiaspiromycosis	adiaspiromycosis				DOID:0050072	adiaspiromycosis				
MONDO:0000242	tinea barbae	oio:hasExactSynonym		dermatophytosis of beard	dermatophytosis of beard				DOID:0050096	tinea barbae				
MONDO:0000248	dengue shock syndrome	oio:hasExactSynonym		DSS	DSS				DOID:0050125	dengue shock syndrome	http://purl.obolibrary.org/obo/OMO_0003012|http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		
MONDO:0000250	osmotic diarrheal disease	oio:hasExactSynonym		osmotic diarrhea	osmotic diarrhea				DOID:0050130	osmotic diarrhea				
MONDO:0000255	subcutaneous mycosis	oio:hasExactSynonym		subcutaneous mycosis	subcutaneous mycosis				DOID:0050135	subcutaneous mycosis				
MONDO:0000265	aspiration pneumonia	oio:hasExactSynonym		aspiration pneumonia	aspiration pneumonia				DOID:0050152	aspiration pneumonia				
MONDO:0000265	aspiration pneumonia	oio:hasExactSynonym		Mendelson's syndrome	Mendelson's syndrome				DOID:3240	aspiration pneumonitis				
MONDO:0000270	lower respiratory tract disorder	oio:hasExactSynonym		lower respiratory tract disease	lower respiratory tract disease				DOID:0050161	lower respiratory tract disease				
MONDO:0000273	Kunjin virus infectous disease	oio:hasExactSynonym		Kunjin encephalitis	Kunjin encephalitis				DOID:0050174	Kunjin encephalitis				
MONDO:0000288	polycystic echinococcosis	oio:hasExactSynonym		human polycystic hydatid disease	human polycystic hydatid disease				DOID:0050218	polycystic echinococcosis				
MONDO:0000288	polycystic echinococcosis	oio:hasExactSynonym		neotropical echinococcosis	neotropical echinococcosis				DOID:0050218	polycystic echinococcosis				
MONDO:0000290	primary amebic meningoencephalitis	oio:hasExactSynonym		Naegleria fowleri infection	Naegleria fowleri infection				DOID:0050242	primary amebic meningoencephalitis				
MONDO:0000291	granulomatous amebic encephalitis	oio:hasExactSynonym		granulomatous amoebic encephalitis	granulomatous amoebic encephalitis				DOID:0050246	granulomatous amebic encephalitis				
MONDO:0000293	coenurosis	oio:hasExactSynonym		coenurosis	coenurosis				DOID:0050251	coenurosis				
MONDO:0000299	thelaziasis	oio:hasExactSynonym		thelaziasis	thelaziasis				DOID:0050261	thelaziasis				
MONDO:0000301	ophthalmomyiasis	oio:hasExactSynonym		ophthalmomyiasis	ophthalmomyiasis				DOID:0050268	ophthalmomyiasis				
MONDO:0000302	basidiobolomycosis	oio:hasExactSynonym		basidiobolomycosis	basidiobolomycosis				DOID:0050278	basidiobolomycosis				
MONDO:0000313	hypophosphatemia	oio:hasExactSynonym		hypophosphatemia	hypophosphatemia				DOID:0050336	hypophosphatemia				
MONDO:0000327	Buruli ulcer disease	oio:hasExactSynonym		Bairnsdale ulcer	Bairnsdale ulcer				DOID:0050456	Buruli ulcer disease				
MONDO:0000327	Buruli ulcer disease	oio:hasExactSynonym		Daintree ulcer	Daintree ulcer				DOID:0050456	Buruli ulcer disease				
MONDO:0000327	Buruli ulcer disease	oio:hasExactSynonym		Mossman ulcer	Mossman ulcer				DOID:0050456	Buruli ulcer disease				
MONDO:0000327	Buruli ulcer disease	oio:hasExactSynonym		Searl ulcer	Searl ulcer				DOID:0050456	Buruli ulcer disease				
MONDO:0000327	Buruli ulcer disease	oio:hasExactSynonym		Searle's ulcer	Searle's ulcer				DOID:0050456	Buruli ulcer disease				
MONDO:0000328	hyperphosphatemia	oio:hasExactSynonym		hyperphosphatemia	hyperphosphatemia				DOID:0050459	hyperphosphatemia				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		Rickettsia felis spotted fever	Rickettsia felis spotted fever				DOID:0050481	endemic typhus				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		cat flea rickettsiosis	cat flea rickettsiosis				DOID:0050481	endemic typhus				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		fleaborne typhus	fleaborne typhus				DOID:0050481	endemic typhus				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		murine typhus	murine typhus				DOID:0050481	endemic typhus				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		rat-flea typhus	rat-flea typhus				DOID:0050481	endemic typhus				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		toulon typhus	toulon typhus				DOID:0050481	endemic typhus				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		urban typhus	urban typhus				DOID:0050481	endemic typhus				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		urban typhus of Malaya	urban typhus of Malaya				DOID:0050481	endemic typhus				
MONDO:0000330	endemic typhus	oio:hasRelatedSynonym		shop typhus				shop typhus	DOID:0050481	endemic typhus				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		endemic flea-borne typhus	endemic flea-borne typhus				DOID:11256	typhus				
MONDO:0000330	endemic typhus	oio:hasExactSynonym		endemic typhus fever	endemic typhus fever				DOID:11256	typhus				
MONDO:0000330	endemic typhus	oio:hasRelatedSynonym		shop typhus				shop typhus	DOID:11256	typhus				
MONDO:0000331	Rickettsia helvetica spotted fever	oio:hasExactSynonym		aneruptive fever	aneruptive fever				DOID:0050484	aneruptive fever				
MONDO:0000332	sennetsu fever	oio:hasExactSynonym		sennetsu fever	sennetsu fever				DOID:0050485	sennetsu fever				
MONDO:0000337	exanthema subitum	oio:hasExactSynonym		roseola Infantum	roseola Infantum				DOID:0050495	exanthema subitum				
MONDO:0000337	exanthema subitum	oio:hasExactSynonym		sixth disease	sixth disease				DOID:0050495	exanthema subitum				
MONDO:0000344	Ross river fever	oio:hasExactSynonym		Ross River virus disease	Ross River virus disease				DOID:0050518	Ross River fever				
MONDO:0000346	Hantavirus hemorrhagic fever with renal syndrome, Dobrava-Belgrade virus type	oio:hasExactSynonym		Balkan hemorrhagic fever	Balkan hemorrhagic fever				DOID:0050522	Balkan hemorrhagic fever				
MONDO:0000351	disorder of methionine catabolism	oio:hasExactSynonym		hypermethioninemia	hypermethioninemia				DOID:0050544	hypermethioninemia				
MONDO:0000355	Ullrich congenital muscular dystrophy	oio:hasExactSynonym		Ullrich scleroatonic muscular dystrophy	Ullrich scleroatonic muscular dystrophy				DOID:0050558	Ullrich congenital muscular dystrophy				
MONDO:0000359	spondylocostal dysostosis	oio:hasExactSynonym		costovertebral dysplasia	costovertebral dysplasia				DOID:0050568	spondylocostal dysostosis				
MONDO:0000359	spondylocostal dysostosis	oio:hasExactSynonym		spondylocostal dysostosis	spondylocostal dysostosis				DOID:0050568	spondylocostal dysostosis				
MONDO:0000365	primary congenital glaucoma	oio:hasExactSynonym		primary congenital glaucoma	primary congenital glaucoma				DOID:0050593	primary congenital glaucoma				
MONDO:0000367	taeniasis	oio:hasRelatedSynonym		Taenia saginata infectious disease				Taenia saginata infectious disease	DOID:0050596	taeniasis				
MONDO:0000367	taeniasis	oio:hasRelatedSynonym		beef tapeworm infection				beef tapeworm infection	DOID:0050596	taeniasis				
MONDO:0000367	taeniasis	oio:hasRelatedSynonym		infection by Taeniarhynchus saginatus				infection by Taeniarhynchus saginatus	DOID:0050596	taeniasis				
MONDO:0000372	pharynx carcinoma in situ	oio:hasExactSynonym		pharynx carcinoma in situ	pharynx carcinoma in situ				DOID:0050611	pharynx carcinoma in situ				
MONDO:0000376	respiratory system cancer	oio:hasExactSynonym		respiratory system cancer	respiratory system cancer				DOID:0050615	respiratory system cancer				
MONDO:0000380	paranasal sinus carcinoma	oio:hasRelatedSynonym		adenoid cystic carcinoma of paranasal sinus				adenoid cystic carcinoma of paranasal sinus	DOID:0050619	paranasal sinus cancer				
MONDO:0000380	paranasal sinus carcinoma	oio:hasRelatedSynonym		squamous cell carcinoma of paranasal sinus				squamous cell carcinoma of paranasal sinus	DOID:0050619	paranasal sinus cancer				
MONDO:0000382	respiratory system benign neoplasm	oio:hasExactSynonym		respiratory system benign neoplasm	respiratory system benign neoplasm				DOID:0050621	respiratory system benign neoplasm				
MONDO:0000383	benign reproductive system neoplasm	oio:hasExactSynonym		reproductive organ benign neoplasm	reproductive organ benign neoplasm				DOID:0050622	reproductive organ benign neoplasm				
MONDO:0000387	hypochromic microcytic anemia	oio:hasExactSynonym		hypochromic microcytic anemia	hypochromic microcytic anemia				DOID:0050642	hypochromic microcytic anemia				
MONDO:0000390	vitelliform macular dystrophy	oio:hasExactSynonym		vitelliform macular dystrophy	vitelliform macular dystrophy				DOID:0050661	vitelliform macular dystrophy				
MONDO:0000395	alcohol-related birth defect	oio:hasExactSynonym		ARBD	ARBD				DOID:0050668	alcohol-related birth defects	http://purl.obolibrary.org/obo/OMO_0003012|http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		
MONDO:0000402	small cell carcinoma	oio:hasExactSynonym		small cell carcinoma	small cell carcinoma				DOID:0050685	small cell carcinoma				
MONDO:0000402	small cell carcinoma	oio:hasExactSynonym		oat cell carcinoma	oat cell carcinoma				DOID:5411	lung oat cell carcinoma				
MONDO:0000405	anal canal cancer	oio:hasExactSynonym		anal canal cancer	anal canal cancer				DOID:0050688	anal canal cancer				
MONDO:0000411	electroclinical syndrome	oio:hasExactSynonym		electro-clinical syndrome	electro-clinical syndrome				DOID:0050701	electroclinical syndrome				
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	oio:hasExactSynonym		mature T-cell and NK-cell lymphoma	mature T-cell and NK-cell lymphoma				DOID:0050743	mature T-cell and NK-cell lymphoma				
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	oio:hasExactSynonym		peripheral T-cell lymphoma	peripheral T-cell lymphoma				DOID:0050749	peripheral T-cell lymphoma				
MONDO:0000447	autosomal dominant polycystic liver disease	oio:hasExactSynonym		polycystic liver disease	polycystic liver disease				DOID:0050770	polycystic liver disease				
MONDO:0000448	paraganglioma	oio:hasExactSynonym		paraganglioma	paraganglioma				DOID:0050773	paraganglioma		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL		
MONDO:0000450	secondary progressive multiple sclerosis	oio:hasExactSynonym		secondary-progressive MS	secondary-progressive MS				DOID:0050783	secondary progressive multiple sclerosis				
MONDO:0000450	secondary progressive multiple sclerosis	oio:hasExactSynonym		SPMS	SPMS				DOID:0050783	secondary progressive multiple sclerosis	http://purl.obolibrary.org/obo/OMO_0003012|http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		
MONDO:0000451	primary progressive multiple sclerosis	oio:hasExactSynonym		primary-progressive MS	primary-progressive MS				DOID:0050784	primary progressive multiple sclerosis				
MONDO:0000451	primary progressive multiple sclerosis	oio:hasExactSynonym		PPMS	PPMS				DOID:0050784	primary progressive multiple sclerosis	http://purl.obolibrary.org/obo/OMO_0003012|http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		
MONDO:0000452	progressive relapsing multiple sclerosis	oio:hasExactSynonym		progressive-relapsing MS	progressive-relapsing MS				DOID:0050785	progressive relapsing multiple sclerosis				
MONDO:0000452	progressive relapsing multiple sclerosis	oio:hasExactSynonym		PRMS	PRMS				DOID:0050785	progressive relapsing multiple sclerosis	http://purl.obolibrary.org/obo/OMO_0003012|http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		
MONDO:0000453	short QT syndrome	oio:hasExactSynonym		short QT syndrome	short QT syndrome				DOID:0050793	short QT syndrome		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL		
MONDO:0000455	cone dystrophy	oio:hasExactSynonym		cone dystrophy	cone dystrophy				DOID:0050795	cone dystrophy				
MONDO:0000456	cerebral creatine deficiency syndrome	oio:hasExactSynonym		cerebral creatine deficiency syndrome	cerebral creatine deficiency syndrome				DOID:0050798	cerebral creatine deficiency syndrome				
MONDO:0000463	Ochoa syndrome	oio:hasExactSynonym		Ochoa syndrome	Ochoa syndrome				DOID:0050816	urofacial syndrome				
MONDO:0000463	Ochoa syndrome	oio:hasExactSynonym		Urofacial Syndrome	Urofacial Syndrome				DOID:0050816	urofacial syndrome				
MONDO:0000463	Ochoa syndrome	oio:hasExactSynonym		hydronephrosis with peculiar facial expression	hydronephrosis with peculiar facial expression				DOID:0050816	urofacial syndrome				
MONDO:0000463	Ochoa syndrome	oio:hasExactSynonym		urofacial syndrome	urofacial syndrome				DOID:0050816	urofacial syndrome				
MONDO:0000465	atrioventricular block	oio:hasExactSynonym		AV block	AV block				DOID:0050820	atrioventricular block				
MONDO:0000465	atrioventricular block	oio:hasExactSynonym		atrioventricular block	atrioventricular block				DOID:0050820	atrioventricular block				
MONDO:0000467	second-degree atrioventricular block	oio:hasExactSynonym		second-degree heart block	second-degree heart block				DOID:0050822	second-degree atrioventricular block				
MONDO:0000468	third-degree atrioventricular block	oio:hasExactSynonym		complete AV block	complete AV block				DOID:0050823	third-degree atrioventricular block				
MONDO:0000469	sinoatrial node disorder	oio:hasExactSynonym		sinoatrial node disease	sinoatrial node disease				DOID:0050824	sinoatrial node disease				
MONDO:0000470	endocardium disorder	oio:hasExactSynonym		endocardium disease	endocardium disease				DOID:0050825	endocardium disease				
MONDO:0000471	tricuspid valve disorder	oio:hasExactSynonym		disease of tricuspid valve	disease of tricuspid valve				DOID:0050826	tricuspid valve disease				
MONDO:0000471	tricuspid valve disorder	oio:hasExactSynonym		tricuspid disease	tricuspid disease				DOID:0050826	tricuspid valve disease				
MONDO:0000471	tricuspid valve disorder	oio:hasExactSynonym		tricuspid valve disease	tricuspid valve disease				DOID:0050826	tricuspid valve disease				
MONDO:0000473	arterial disorder	oio:hasExactSynonym		artery disease	artery disease				DOID:0050828	artery disease				
MONDO:0000474	pericardium disorder	oio:hasExactSynonym		pericardium disease	pericardium disease				DOID:0050829	pericardium disease				
MONDO:0000476	generalized dystonia	oio:hasRelatedSynonym		dystonia 12				dystonia 12	DOID:0050835	generalized dystonia				
MONDO:0000485	spasmodic dystonia	oio:hasExactSynonym		laryngeal dystonia	laryngeal dystonia				DOID:0050844	spasmodic dystonia				
MONDO:0000486	craniofacial dystonia	oio:hasExactSynonym		cranio-facial dystonia	cranio-facial dystonia				DOID:0050845	cranio-facial dystonia				
MONDO:0000491	limb ischemia	oio:hasExactSynonym		limb ischemia	limb ischemia				DOID:0050852	limb ischemia				
MONDO:0000495	oppositional defiant disorder	oio:hasExactSynonym		oppositional defiant disorder	oppositional defiant disorder				DOID:0050856	oppositional defiant disorder				
MONDO:0000499	non-arteritic anterior ischemic optic neuropathy	oio:hasExactSynonym		nonarteritic anterior ischemic optic neuropathy	nonarteritic anterior ischemic optic neuropathy				DOID:0050864	non-arteritic anterior ischemic optic neuropathy				
MONDO:0000499	non-arteritic anterior ischemic optic neuropathy	oio:hasExactSynonym		nonarteritic anterior ischaemic optic neuropathy	nonarteritic anterior ischaemic optic neuropathy				DOID:0050864	non-arteritic anterior ischemic optic neuropathy		http://purl.obolibrary.org/obo/OMO_0003005		
MONDO:0000500	tongue squamous cell carcinoma	oio:hasExactSynonym		tongue squamous cell carcinoma	tongue squamous cell carcinoma				DOID:0050865	tongue squamous cell carcinoma				
MONDO:0000502	villous adenoma	oio:hasExactSynonym		villous adenoma	villous adenoma				DOID:0050869	villous adenoma				
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oio:hasExactSynonym		inclusion body myopathy with Paget's disease of bone and frontotemporal dementia	inclusion body myopathy with Paget's disease of bone and frontotemporal dementia				DOID:0050881	inclusion body myopathy with Paget disease of bone and frontotemporal dementia				
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	oio:hasExactSynonym		IBMPFD	IBMPFD				DOID:0050881	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	http://purl.obolibrary.org/obo/OMO_0003012|http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		
MONDO:0000508	syndromic intellectual disability	oio:hasExactSynonym		syndromic intellectual disability	syndromic intellectual disability				DOID:0050888	syndromic intellectual disability		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL		
MONDO:0000516	phalanx chondroma	oio:hasExactSynonym		phalanx chondroma	phalanx chondroma				DOID:0050898	phalanx chondroma				
MONDO:0000519	corpus callosum oligodendroglioma	oio:hasExactSynonym		corpus callosum oligodendroglioma	corpus callosum oligodendroglioma				DOID:0050901	corpus callosum oligodendroglioma				
MONDO:0000521	salivary gland carcinoma	oio:hasExactSynonym		salivary gland carcinoma	salivary gland carcinoma				DOID:0050904	salivary gland carcinoma				
MONDO:0000527	colon adenoma	oio:hasExactSynonym		colon adenoma	colon adenoma				DOID:0050912	colon adenoma				
MONDO:0000530	rectum adenoma	oio:hasExactSynonym		rectal adenoma	rectal adenoma				DOID:0050915	rectal adenoma				
MONDO:0000530	rectum adenoma	oio:hasExactSynonym		rectum adenoma	rectum adenoma				DOID:0050915	rectal adenoma				
MONDO:0000531	bronchus mucoepidermoid carcinoma	oio:hasExactSynonym		bronchus mucoepidermoid carcinoma	bronchus mucoepidermoid carcinoma				DOID:0050916	bronchus mucoepidermoid carcinoma				
MONDO:0000534	trachea mucoepidermoid carcinoma	oio:hasExactSynonym		trachea mucoepidermoid carcinoma	trachea mucoepidermoid carcinoma				DOID:0050919	trachea mucoepidermoid carcinoma				
MONDO:0000536	pharyngeal squamous cell carcinoma	oio:hasExactSynonym		pharynx squamous cell carcinoma	pharynx squamous cell carcinoma				DOID:0050921	pharynx squamous cell carcinoma				
MONDO:0000541	jejunal adenocarcinoma	oio:hasExactSynonym		jejunal adenocarcinoma	jejunal adenocarcinoma				DOID:0050926	jejunal adenocarcinoma				
MONDO:0000544	mucosal melanoma	oio:hasExactSynonym		mucosal melanoma	mucosal melanoma				DOID:0050929	mucosal melanoma				
MONDO:0000545	sublingual gland adenoid cystic carcinoma	oio:hasExactSynonym		sublingual gland adenoid cystic carcinoma	sublingual gland adenoid cystic carcinoma				DOID:0050930	sublingual gland adenoid cystic carcinoma				
MONDO:0000548	ovarian clear cell cancer	oio:hasExactSynonym		clear-cell ovarian carcinoma	clear-cell ovarian carcinoma				DOID:0050934	ovarian clear cell carcinoma				
MONDO:0000550	extra-adrenal sympathetic paraganglioma	oio:hasExactSynonym		extra-adrenal pheochromocytoma	extra-adrenal pheochromocytoma				DOID:0050936	extra-adrenal pheochromocytoma				
MONDO:0000552	breast lobular carcinoma	oio:hasExactSynonym		lobular carcinoma	lobular carcinoma				DOID:3457	invasive lobular carcinoma				
MONDO:0000552	breast lobular carcinoma	oio:hasExactSynonym		lobular carcinoma of breast	lobular carcinoma of breast				DOID:3457	invasive lobular carcinoma				
MONDO:0000552	breast lobular carcinoma	oio:hasExactSynonym		lobular carcinoma of the breast	lobular carcinoma of the breast				DOID:3457	invasive lobular carcinoma				
MONDO:0000572	recombinase activating gene 1 deficiency	oio:hasExactSynonym		recombinase activating gene 1 deficiency	recombinase activating gene 1 deficiency				DOID:0060011	recombinase activating gene 1 deficiency		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL		
MONDO:0000573	recombinase activating gene 2 deficiency	oio:hasExactSynonym		recombinase activating gene 2 deficiency	recombinase activating gene 2 deficiency				DOID:0060012	recombinase activating gene 2 deficiency		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL		
MONDO:0000583	immunoglobulin beta deficiency	oio:hasRelatedSynonym		IgB deficiency				IgB deficiency	DOID:0060026	immunoglobulin beta deficiency				
MONDO:0000584	B cell linker protein deficiency	oio:hasExactSynonym		B-cell linker protein deficiency	B-cell linker protein deficiency				DOID:0060027	agammaglobulinemia 4				
MONDO:0000584	B cell linker protein deficiency	oio:hasExactSynonym		BLNK deficiency	BLNK deficiency				DOID:0060027	agammaglobulinemia 4				
MONDO:0000591	intrinsic cardiomyopathy	oio:hasExactSynonym		intrinsic cardiomyopathy	intrinsic cardiomyopathy				DOID:0060036	intrinsic cardiomyopathy		http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL		
MONDO:0000592	specific developmental disorder	oio:hasExactSynonym		specific developmental disorder	specific developmental disorder				DOID:0060038	specific developmental disorder				
MONDO:0000594	pervasive developmental disorder	oio:hasExactSynonym		pervasive development disorder	pervasive development disorder				DOID:0060040	pervasive developmental disorder				
MONDO:0000596	paraphilic disorder	oio:hasExactSynonym		paraphilia disorder	paraphilia disorder				DOID:0060044	paraphilia disorder				
MONDO:0000605	hypersensitivity reaction disease	oio:hasExactSynonym		hypersensitivity	hypersensitivity				DOID:1205	allergic disease				
MONDO:0000607	primary cutaneous T-cell non-Hodgkin lymphoma	oio:hasExactSynonym		cutaneous T cell lymphoma	cutaneous T cell lymphoma				DOID:0060061	primary cutaneous T-cell non-Hodgkin lymphoma				
MONDO:0000607	primary cutaneous T-cell non-Hodgkin lymphoma	oio:hasExactSynonym		cutaneous T-cell lymphoma	cutaneous T-cell lymphoma				DOID:0060061	primary cutaneous T-cell non-Hodgkin lymphoma				
MONDO:0000607	primary cutaneous T-cell non-Hodgkin lymphoma	oio:hasExactSynonym		primary cutaneous T-cell non-Hodgkin lymphoma	primary cutaneous T-cell non-Hodgkin lymphoma				DOID:0060061	primary cutaneous T-cell non-Hodgkin lymphoma				
MONDO:0000608	familial juvenile hyperuricemic nephropathy	oio:hasExactSynonym		familial juvenile hyperuricemic nephropathy	familial juvenile hyperuricemic nephropathy				DOID:0060062	familial juvenile hyperuricemic nephropathy				
MONDO:0000610	marantic endocarditis	oio:hasExactSynonym		non-bacterial thrombotic endocarditis	non-bacterial thrombotic endocarditis				DOID:0060068	nonbacterial thrombotic endocarditis				
MONDO:0000610	marantic endocarditis	oio:hasExactSynonym		nonbacterial thrombotic endocarditis	nonbacterial thrombotic endocarditis				DOID:0060068	nonbacterial thrombotic endocarditis				
MONDO:0000620	breast benign neoplasm	oio:hasExactSynonym		breast benign neoplasm	breast benign neoplasm				DOID:0060082	breast benign neoplasm				
MONDO:0000621	immune system cancer	oio:hasExactSynonym		immune system cancer	immune system cancer				DOID:0060083	immune system cancer				
MONDO:0000624	benign female reproductive system neoplasm	oio:hasExactSynonym		female reproductive organ benign neoplasm	female reproductive organ benign neoplasm				DOID:0060086	female reproductive organ benign neoplasm				
MONDO:0000625	benign male reproductive system neoplasm	oio:hasExactSynonym		male reproductive organ benign neoplasm	male reproductive organ benign neoplasm				DOID:0060087	male reproductive organ benign neoplasm				
MONDO:0000626	vestibular gland benign neoplasm	oio:hasExactSynonym		vestibular gland benign neoplasm	vestibular gland benign neoplasm				DOID:0060088	vestibular gland benign neoplasm				
