subject_id	subject_label	is_mapped	is_excluded	is_deprecated
Orphanet:100100	Thymic tumor	False	False	False
Orphanet:100101	Neuroendocrine tumor with other location	False	False	False
Orphanet:1003	Scalp defects-postaxial polydactyly syndrome	False	False	False
Orphanet:1005	Alopecia-contractures-dwarfism-intellectual disability syndrome	False	False	False
Orphanet:1006	Alopecia antibody deficiency	False	False	False
Orphanet:1008	Alopecia-epilepsy-pyorrhea-intellectual disability syndrome	False	False	False
Orphanet:100924	Porphyria due to ALA dehydratase deficiency	False	False	False
Orphanet:100973	FRAXE intellectual disability	False	False	False
Orphanet:100974	FRAXF syndrome	False	False	False
Orphanet:100976	Bathing suit ichthyosis	False	False	False
Orphanet:100978	Cloverleaf skull-asphyxiating thoracic dysplasia syndrome	False	False	False
Orphanet:100979	Autosomal dominant complex spastic paraplegia	False	False	False
Orphanet:100980	Autosomal dominant pure spastic paraplegia	False	False	False
Orphanet:100981	Autosomal recessive complex spastic paraplegia	False	False	False
Orphanet:100982	Autosomal recessive pure spastic paraplegia	False	False	False
Orphanet:100984	Autosomal dominant spastic paraplegia type 3	False	False	False
Orphanet:100985	Autosomal dominant spastic paraplegia type 4	False	False	False
Orphanet:100986	Autosomal recessive spastic paraplegia type 5A	False	False	False
Orphanet:100988	Autosomal dominant spastic paraplegia type 6	False	False	False
Orphanet:100989	Autosomal dominant spastic paraplegia type 8	False	False	False
Orphanet:100991	Autosomal dominant spastic paraplegia type 10	False	False	False
Orphanet:100993	Autosomal dominant spastic paraplegia type 12	False	False	False
Orphanet:100994	Autosomal dominant spastic paraplegia type 13	False	False	False
Orphanet:100995	Autosomal recessive spastic paraplegia type 14	False	False	False
Orphanet:100996	Autosomal recessive spastic paraplegia type 15	False	False	False
Orphanet:100997	X-linked spastic paraplegia type 16	False	False	False
Orphanet:100998	Autosomal dominant spastic paraplegia type 17	False	False	False
Orphanet:100999	Autosomal dominant spastic paraplegia type 19	False	False	False
Orphanet:101	Dentatorubral pallidoluysian atrophy	False	False	False
Orphanet:1010	Autosomal dominant palmoplantar keratoderma and congenital alopecia	False	False	False
Orphanet:101000	Autosomal recessive spastic paraplegia type 20	False	False	False
Orphanet:101001	Autosomal recessive spastic paraplegia type 21	False	False	False
Orphanet:101003	Autosomal recessive spastic paraplegia type 23	False	False	False
Orphanet:101004	Autosomal recessive spastic paraplegia type 24	False	False	False
Orphanet:101005	Autosomal recessive spastic paraplegia type 25	False	False	False
Orphanet:101006	Autosomal recessive spastic paraplegia type 26	False	False	False
Orphanet:101007	Autosomal recessive spastic paraplegia type 27	False	False	False
Orphanet:101008	Autosomal recessive spastic paraplegia type 28	False	False	False
Orphanet:101009	Autosomal dominant spastic paraplegia type 29	False	False	False
Orphanet:101010	Autosomal spastic paraplegia type 30	False	False	False
Orphanet:101011	Autosomal dominant spastic paraplegia type 31	False	False	False
Orphanet:101016	Romano-Ward syndrome	False	False	False
Orphanet:101023	Cleft hard palate	False	False	False
Orphanet:101028	Transaldolase deficiency	False	False	False
Orphanet:101029	Sub-cortical nodular heterotopia	False	False	False
Orphanet:101030	Subependymal nodular heterotopia	False	False	False
Orphanet:101039	Female restricted epilepsy with intellectual disability	False	False	False
Orphanet:101041	Familial hypofibrinogenemia	False	False	False
Orphanet:101043	Congenital aortic valve dysplasia	False	False	False
Orphanet:101046	Autosomal dominant epilepsy with auditory features	False	False	False
Orphanet:101049	Familial hypocalciuric hypercalcemia type 2	False	False	False
Orphanet:101050	Familial hypocalciuric hypercalcemia type 3	False	False	False
Orphanet:101063	Situs inversus totalis	False	False	False
Orphanet:101068	Congenital stromal corneal dystrophy	False	False	False
Orphanet:101070	Bilateral frontoparietal polymicrogyria	False	False	False
Orphanet:101071	Unilateral hemispheric polymicrogyria	False	False	False
Orphanet:101075	X-linked Charcot-Marie-Tooth disease type 1	False	False	False
Orphanet:101076	X-linked Charcot-Marie-Tooth disease type 2	False	False	False
Orphanet:101077	X-linked Charcot-Marie-Tooth disease type 3	False	False	False
Orphanet:101078	X-linked Charcot-Marie-Tooth disease type 4	False	False	False
Orphanet:101081	Charcot-Marie-Tooth disease type 1A	False	False	False
Orphanet:101082	Charcot-Marie-Tooth disease type 1B	False	False	False
Orphanet:101083	Charcot-Marie-Tooth disease type 1C	False	False	False
Orphanet:101084	Charcot-Marie-Tooth disease type 1D	False	False	False
Orphanet:101085	Charcot-Marie-Tooth disease type 1F	False	False	False
Orphanet:101088	X-linked hyper-IgM syndrome	False	False	False
Orphanet:101089	Hyper-IgM syndrome type 2	False	False	False
Orphanet:101090	Hyper-IgM syndrome type 3	False	False	False
Orphanet:101091	Hyper-IgM syndrome type 4	False	False	False
Orphanet:101092	Hyper-IgM syndrome type 5	False	False	False
Orphanet:101096	Aregenerative anemia	False	False	False
Orphanet:101097	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness	False	False	False
Orphanet:101101	Charcot-Marie-Tooth disease type 2B2	False	False	False
Orphanet:101102	Charcot-Marie-Tooth disease type 2H	False	False	False
Orphanet:101104	Marin-Amat syndrome	False	False	False
Orphanet:101108	Spinocerebellar ataxia type 23	False	False	False
Orphanet:101109	Spinocerebellar ataxia type 28	False	False	False
Orphanet:101110	Spinocerebellar ataxia type 20	False	False	False
Orphanet:101111	Spinocerebellar ataxia type 25	False	False	False
Orphanet:101112	Spinocerebellar ataxia type 26	False	False	False
Orphanet:101150	Autosomal recessive dopa-responsive dystonia	False	False	False
Orphanet:101206	Pulmonary valve agenesis-tetralogy of Fallot-absence of ductus arteriosus syndrome	False	False	False
Orphanet:101330	Porphyria cutanea tarda	False	False	False
Orphanet:101334	African tick typhus	False	False	False
Orphanet:101351	Familial isolated congenital asplenia	False	False	False
Orphanet:1014	Alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome	False	False	False
Orphanet:101433	Rare urogenital disease	False	False	False
Orphanet:101435	Rare genetic eye disease	False	False	False
Orphanet:101685	Rare non-syndromic intellectual disability	False	False	False
Orphanet:1018	X-linked Alport syndrome-diffuse leiomyomatosis	False	False	False
Orphanet:101932	Anomaly of the mitral subvalvular apparatus	False	False	False
Orphanet:101934	Genetic cardiac rhythm disease	False	False	False
Orphanet:101936	Rare gastroesophageal disease	False	False	False
Orphanet:101937	Rare pancreatic disease	False	False	False
Orphanet:101938	Rare vascular liver disease	False	False	False
Orphanet:101939	Rare parenchymal liver disease	False	False	False
Orphanet:101940	Rare metabolic liver disease	False	False	False
Orphanet:101941	Rare biliary tract disease	False	False	False
Orphanet:101943	Rare hepatic and biliary tract tumor	False	False	False
Orphanet:101944	Rare pulmonary disease	False	False	False
Orphanet:101945	Rare bronchopulmonary tumor	False	False	False
Orphanet:101950	Rare eye tumor	False	False	False
Orphanet:101952	Rare diabetes mellitus	False	False	False
Orphanet:101953	Rare dyslipidemia	False	False	False
Orphanet:101954	Rare adrenal disease	False	False	False
Orphanet:101955	Rare thyroid disease	False	False	False
Orphanet:101956	Polyendocrinopathy	False	False	False
Orphanet:101957	Pituitary deficiency	False	False	False
Orphanet:101958	Primary adrenal insufficiency	False	False	False
Orphanet:101959	Chronic primary adrenal insufficiency	False	False	False
Orphanet:101960	Genetic chronic primary adrenal insufficiency	False	False	False
Orphanet:101963	Acquired chronic primary adrenal insufficiency	False	False	False
Orphanet:101972	Combined T and B cell immunodeficiency	False	False	False
Orphanet:101977	Immunodeficiency predominantly affecting antibody production	False	False	False
Orphanet:101985	Quantitative and/or qualitative congenital phagocyte defect	False	False	False
Orphanet:101988	Primary immunodeficiency due to a defect in innate immunity	False	False	False
Orphanet:101992	Immunodeficiency due to a complement cascade protein anomaly	False	False	False
Orphanet:101995	Periodic fever syndrome	False	False	False
Orphanet:101997	Primary immunodeficiency	False	False	False
Orphanet:101998	Rare epilepsy	False	False	False
Orphanet:102	Multiple system atrophy	False	False	False
Orphanet:1020	Early-onset autosomal dominant Alzheimer disease	False	False	False
Orphanet:102000	Medullar disease	False	False	False
Orphanet:102002	Rare ataxia	False	False	False
Orphanet:102003	Rare movement disorder	False	False	False
Orphanet:102005	Brain inflammatory disease	False	False	False
Orphanet:102006	Neurovascular malformation	False	False	False
Orphanet:102009	Classic lissencephaly	False	False	False
Orphanet:102010	Other syndrome with lissencephaly as a major feature	False	False	False
Orphanet:102011	Lissencephaly type 3	False	False	False
Orphanet:102012	Pure hereditary spastic paraplegia	False	False	False
Orphanet:102013	Complex hereditary spastic paraplegia	False	False	False
Orphanet:102014	Autosomal dominant limb-girdle muscular dystrophy	False	False	False
Orphanet:102015	Autosomal recessive limb-girdle muscular dystrophy	False	False	False
Orphanet:102020	Autosomal monosomy	False	False	False
Orphanet:102021	Rickettsial disease	False	False	False
Orphanet:102022	Spotted fever rickettsiosis	False	False	False
Orphanet:102023	Typhus-group rickettsiosis	False	False	False
Orphanet:102024	Human herpesvirus 8-related disorder	False	False	False
Orphanet:1021	Amaurosis-hypertrichosis syndrome	False	False	False
Orphanet:102237	Unexplained periodic fever syndrome	False	False	False
Orphanet:102283	Multiple congenital anomalies/dysmorphic syndrome-intellectual disability	False	False	False
Orphanet:102285	Multiple congenital anomalies/dysmorphic syndrome without intellectual disability	False	False	False
Orphanet:1023	Congenital generalized hypertrichosis, Ambras type	False	False	False
Orphanet:102369	Rare syndromic intellectual disability	False	False	False
Orphanet:102379	Acute myeloid leukemia and myelodysplastic syndromes related to alkylating agent	False	False	False
Orphanet:102381	Acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor	False	False	False
Orphanet:1027	Autosomal recessive amelia	False	False	False
Orphanet:102724	Acute myeloid leukemia with t(8;21)(q22;q22) translocation	False	False	False
Orphanet:1028	Amelo-onycho-hypohidrotic syndrome	False	False	False
Orphanet:1031	Enamel-renal syndrome	False	False	False
Orphanet:1035	Beta-mercaptolactate cysteine disulfiduria	False	False	False
Orphanet:1037	Arthrogryposis multiplex congenita	False	False	False
Orphanet:103907	Chronic diarrhea due to glucoamylase deficiency	False	False	False
Orphanet:103908	Congenital sodium diarrhea	False	False	False
Orphanet:103909	Trehalase deficiency	False	False	False
Orphanet:103910	Congenital enterocyte heparan sulfate deficiency	False	False	False
Orphanet:103918	Tropical pancreatitis	False	False	False
Orphanet:103919	Autoimmune pancreatitis	False	False	False
Orphanet:103920	Undetermined colitis	False	False	False
Orphanet:104	Leber hereditary optic neuropathy	False	False	False
Orphanet:1040	Metaphyseal anadysplasia	False	False	False
Orphanet:104004	Intestinal disease due to vitamin absorption anomaly	False	False	False
Orphanet:104005	Intestinal disease due to fat malabsorption	False	False	False
Orphanet:104006	Congenital intestinal disease due to an enzymatic defect	False	False	False
Orphanet:104013	Metabolic disease with intestinal involvement	False	False	False
Orphanet:104075	Adenocarcinoma of the small intestine	False	False	False
Orphanet:104076	Leiomyosarcoma of small intestine	False	False	False
Orphanet:104077	Myopathic intestinal pseudoobstruction	False	False	False
Orphanet:104078	Unclassified intestinal pseudoobstruction	False	False	False
Orphanet:1041	Hydrops fetalis	False	False	False
Orphanet:1046	Lethal hemolytic anemia-genital anomalies syndrome	False	False	False
Orphanet:1047	Sideroblastic anemia	False	False	False
Orphanet:1048	Isolated anencephaly/exencephaly	False	False	False
Orphanet:105	Atresia of urethra	False	False	False
Orphanet:1051	Ramos-Arroyo syndrome	False	False	False
Orphanet:1052	Mosaic variegated aneuploidy syndrome	False	False	False
Orphanet:1053	Vein of Galen aneurysmal malformation	False	False	False
Orphanet:1054	Aneurysm of sinus of Valsalva	False	False	False
Orphanet:1055	Congenital left ventricular aneurysm	False	False	False
Orphanet:1059	Blue rubber bleb nevus	False	False	False
Orphanet:1062	Hereditary neurocutaneous malformation	False	False	False
Orphanet:1063	Tufted angioma	False	False	False
Orphanet:1064	Aniridia-renal agenesis-psychomotor retardation syndrome	False	False	False
Orphanet:1065	Aniridia-cerebellar ataxia-intellectual disability syndrome	False	False	False
Orphanet:1067	Aniridia-ptosis-intellectual disability-familial obesity syndrome	False	False	False
Orphanet:1068	Aniridia-intellectual disability syndrome	False	False	False
Orphanet:1069	Aniridia-absent patella syndrome	False	False	False
Orphanet:107	BOR syndrome	False	False	False
Orphanet:1070	Anisakiasis	False	False	False
Orphanet:1071	Ankyloblepharon-ectodermal defects-cleft lip/palate syndrome	False	False	False
Orphanet:1072	Ankyloblepharon filiforme adnatum-cleft palate syndrome	False	False	False
Orphanet:1074	Ankyloblepharon filiforme adnatum-imperforate anus syndrome	False	False	False
Orphanet:1077	Dental ankylosis	False	False	False
Orphanet:1078	Thumb stiffness-brachydactyly-intellectual disability syndrome	False	False	False
Orphanet:108	Babesiosis	False	False	False
Orphanet:1081	Coronary artery congenital malformation	False	False	False
Orphanet:1083	Microlissencephaly	False	False	False
Orphanet:1084	Isolated lissencephaly type 1 without known genetic defects	False	False	False
Orphanet:108959	Non-syndromic esophageal malformation	False	False	False
Orphanet:108961	Syndromic esophageal malformation	False	False	False
Orphanet:108963	Non-syndromic gastroduodenal malformation	False	False	False
Orphanet:108965	Syndromic gastroduodenal malformation	False	False	False
Orphanet:108973	Syndromic visceral malformation	False	False	False
Orphanet:108977	Non-syndromic diaphragmatic or abdominal wall malformation	False	False	False
Orphanet:108979	Syndromic diaphragmatic or abdominal wall malformation	False	False	False
Orphanet:108989	Non-syndromic central nervous system malformation	False	False	False
Orphanet:108991	Syndrome with a central nervous system malformation as a major feature	False	False	False
Orphanet:108993	Non-syndromic respiratory or mediastinal malformation	False	False	False
Orphanet:108995	Syndromic respiratory or mediastinal malformation	False	False	False
Orphanet:108997	Rare anemia	False	False	False
Orphanet:108999	Rare disorder due to toxic effects	False	False	False
Orphanet:109	Bannayan-Riley-Ruvalcaba syndrome	False	False	False
Orphanet:109007	Arthrogryposis syndrome	False	False	False
Orphanet:109009	Syndrome with limb malformations as a major feature	False	False	False
Orphanet:109011	Non-syndromic limb malformation	False	False	False
Orphanet:1094	Anonychia-microcephaly syndrome	False	False	False
Orphanet:11	Pentasomy X	False	False	False
Orphanet:110	Bardet-Biedl syndrome	False	False	False
Orphanet:1101	Anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome	False	False	False
Orphanet:1104	Anophthalmia plus syndrome	False	False	False
Orphanet:1106	Microphthalmia with limb anomalies	False	False	False
Orphanet:111	Barth syndrome	False	False	False
Orphanet:1110	Aortic arch anomaly-facial dysmorphism-intellectual disability syndrome	False	False	False
Orphanet:1112	Aphalangy-hemivertebrae-urogenital-intestinal dysgenesis syndrome	False	False	False
Orphanet:1113	Aphalangy-syndactyly-microcephaly syndrome	False	False	False
Orphanet:1114	Aplasia cutis congenita	False	False	False
Orphanet:1116	Aplasia cutis congenita-intestinal lymphangiectasia syndrome	False	False	False
Orphanet:1117	Aplasia cutis-myopia syndrome	False	False	False
Orphanet:1118	Fibular aplasia-ectrodactyly syndrome	False	False	False
Orphanet:112	Bartter syndrome	False	False	False
Orphanet:1120	Lung agenesis-heart defect-thumb anomalies syndrome	False	False	False
Orphanet:1121	Radial deficiency-tibial hypoplasia syndrome	False	False	False
Orphanet:1122	Ulnar hypoplasia-split foot syndrome	False	False	False
Orphanet:1123	Caudal appendage-deafness syndrome	False	False	False
Orphanet:1125	Ocular motor apraxia, Cogan type	False	False	False
Orphanet:1126	Aprosencephaly cerebellar dysgenesis	False	False	False
Orphanet:1129	Arachnodactyly-abnormal ossification-intellectual disability syndrome	False	False	False
Orphanet:113	Bazex-Dupré-Christol syndrome	False	False	False
Orphanet:1130	Arachnodactyly-intellectual disability-dysmorphism syndrome	False	False	False
Orphanet:1131	X-linked mandibulofacial dysostosis	False	False	False
Orphanet:1132	Aortic arch defects	False	False	False
Orphanet:1133	AREDYLD syndrome	False	False	False
Orphanet:1134	Isolated arrhinia	False	False	False
Orphanet:1135	Arrhinia-choanal atresia-microphthalmia syndrome	False	False	False
Orphanet:1138	Abnormal origin of the pulmonary artery	False	False	False
Orphanet:114	Auriculoosteodysplasia	False	False	False
Orphanet:1143	Neurogenic arthrogryposis multiplex congenita	False	False	False
Orphanet:1144	Arthrogryposis-like hand anomaly-sensorineural deafness syndrome	False	False	False
Orphanet:1145	Infantile-onset X-linked spinal muscular atrophy	False	False	False
Orphanet:1146	Distal arthrogryposis type 1	False	False	False
Orphanet:1147	Sheldon-Hall syndrome	False	False	False
Orphanet:1149	Kuskokwim syndrome	False	False	False
Orphanet:115	Congenital contractural arachnodactyly	False	False	False
Orphanet:1150	Arthrogryposis multiplex congenita-whistling face syndrome	False	False	False
Orphanet:1154	Arthrogryposis-oculomotor limitation-electroretinal anomalies syndrome	False	False	False
Orphanet:1159	Progressive pseudorheumatoid arthropathy of childhood	False	False	False
Orphanet:116	Beckwith-Wiedemann syndrome	False	False	False
Orphanet:1160	Chylous ascites	False	False	False
Orphanet:1163	Aspergillosis	False	False	False
Orphanet:1164	Allergic bronchopulmonary aspergillosis	False	False	False
Orphanet:1166	Congenital unilateral hypoplasia of depressor anguli oris	False	False	False
Orphanet:1168	Ataxia-oculomotor apraxia type 1	False	False	False
Orphanet:117	Behçet disease	False	False	False
Orphanet:1170	Autosomal recessive cerebelloparenchymal disorder type 3	False	False	False
Orphanet:1171	Cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome	False	False	False
Orphanet:1172	Autosomal recessive cerebellar ataxia	False	False	False
Orphanet:1173	Cerebellar ataxia-hypogonadism syndrome	False	False	False
Orphanet:1174	Cerebellar ataxia-ectodermal dysplasia syndrome	False	False	False
Orphanet:1175	X-linked progressive cerebellar ataxia	False	False	False
Orphanet:117569	Rare intestinal disease	False	False	False
Orphanet:1177	Early-onset cerebellar ataxia with retained tendon reflexes	False	False	False
Orphanet:1178	Ataxia-tapetoretinal degeneration syndrome	False	False	False
Orphanet:1179	Benign paroxysmal tonic upgaze of childhood with ataxia	False	False	False
Orphanet:118	Beta-mannosidosis	False	False	False
Orphanet:1180	Ataxia-hypogonadism-choroidal dystrophy syndrome	False	False	False
Orphanet:1182	Spastic ataxia with congenital miosis	False	False	False
Orphanet:1183	Opsoclonus-myoclonus syndrome	False	False	False
Orphanet:1184	Ataxia-photosensitivity-short stature syndrome	False	False	False
Orphanet:1185	Spinocerebellar ataxia-dysmorphism syndrome	False	False	False
Orphanet:1186	Infantile-onset spinocerebellar ataxia	False	False	False
Orphanet:1187	Lethal ataxia with deafness and optic atrophy	False	False	False
Orphanet:1188	Ataxia-deafness-intellectual disability syndrome	False	False	False
Orphanet:119	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4	False	False	False
Orphanet:1190	Atelosteogenesis type I	False	False	False
Orphanet:1192	Atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome	False	False	False
Orphanet:1193	Atkin-Flaitz syndrome	False	False	False
Orphanet:1194	TMEM70-related mitochondrial encephalo-cardio-myopathy	False	False	False
Orphanet:1195	Congenital atransferrinemia	False	False	False
Orphanet:1198	Colonic atresia	False	False	False
Orphanet:1199	Esophageal atresia	False	False	False
Orphanet:1200	Burn-McKeown syndrome	False	False	False
Orphanet:1201	Small bowel atresia	False	False	False
Orphanet:1202	Larynx atresia	False	False	False
Orphanet:1203	Duodenal atresia	False	False	False
Orphanet:1205	Mitral atresia	False	False	False
Orphanet:1207	Pulmonary atresia with ventricular septal defect	False	False	False
Orphanet:1208	Pulmonary atresia-intact ventricular septum syndrome	False	False	False
Orphanet:1209	Tricuspid atresia	False	False	False
Orphanet:1214	Progressive hemifacial atrophy	False	False	False
Orphanet:1215	Autosomal dominant optic atrophy plus syndrome	False	False	False
Orphanet:1216	Autosomal dominant congenital benign spinal muscular atrophy	False	False	False
Orphanet:1217	Spinal atrophy-ophthalmoplegia-pyramidal syndrome	False	False	False
Orphanet:122	Birt-Hogg-Dubé syndrome	False	False	False
Orphanet:1221	Cheilitis glandularis	False	False	False
Orphanet:1223	Balantidiasis	False	False	False
Orphanet:1225	Baller-Gerold syndrome	False	False	False
Orphanet:1226	Bamforth-Lazarus syndrome	False	False	False
Orphanet:1227	Bangstad syndrome	False	False	False
Orphanet:1228	Banki syndrome	False	False	False
Orphanet:1229	Congenital intrauterine infection-like syndrome	False	False	False
Orphanet:123	Björnstad syndrome	False	False	False
Orphanet:1231	Barber-Say syndrome	False	False	False
Orphanet:1234	Bartsocas-Papas syndrome	False	False	False
Orphanet:1236	Severe microbrachycephaly-intellectual disability-athetoid cerebral palsy syndrome	False	False	False
Orphanet:1237	Beemer-Ertbruggen syndrome	False	False	False
Orphanet:124	Diamond-Blackfan anemia	False	False	False
Orphanet:1240	Metaphyseal acroscyphodysplasia	False	False	False
Orphanet:1241	Bencze syndrome	False	False	False
Orphanet:1243	Best vitelliform macular dystrophy	False	False	False
Orphanet:1246	Brachydactyly-nystagmus-cerebellar ataxia syndrome	False	False	False
Orphanet:1247	Schistosomiasis	False	False	False
Orphanet:1248	Maxillonasal dysplasia	False	False	False
Orphanet:125	Bloom syndrome	False	False	False
Orphanet:1252	Blepharonasofacial malformation syndrome	False	False	False
Orphanet:1253	Ascher syndrome	False	False	False
Orphanet:1259	Blepharoptosis-myopia-ectopia lentis syndrome	False	False	False
Orphanet:126	Blepharophimosis-ptosis-epicanthus inversus syndrome	False	False	False
Orphanet:1261	Bonnemann-Meinecke-Reich syndrome	False	False	False
Orphanet:1262	Böök syndrome	False	False	False
Orphanet:1263	Boomerang dysplasia	False	False	False
Orphanet:1264	Tricho-retino-dento-digital syndrome	False	False	False
Orphanet:1267	Botulism	False	False	False
Orphanet:127	Borjeson-Forssman-Lehmann syndrome	False	False	False
Orphanet:1270	Bowen-Conradi syndrome	False	False	False
Orphanet:1272	Aymé-Gripp syndrome	False	False	False
Orphanet:1275	Brachydactyly-elbow wrist dysplasia syndrome	False	False	False
Orphanet:1276	Brachydactyly-arterial hypertension syndrome	False	False	False
Orphanet:1277	Brachydactyly-mesomelia-intellectual disability-heart defects syndrome	False	False	False
Orphanet:1278	Brachydactyly-preaxial hallux varus syndrome	False	False	False
Orphanet:128	Diphyllobothriasis	False	False	False
Orphanet:129	Pseudopelade of Brocq	False	False	False
Orphanet:1292	Brachymorphism-onychodysplasia-dysphalangism syndrome	False	False	False
Orphanet:1293	Brachyolmia	False	False	False
Orphanet:1295	Brachytelephalangy-dysmorphism-Kallmann syndrome	False	False	False
Orphanet:1296	Lambert syndrome	False	False	False
Orphanet:1297	Branchio-oculo-facial syndrome	False	False	False
Orphanet:1299	Branchioskeletogenital syndrome	False	False	False
Orphanet:13	6-pyruvoyl-tetrahydropterin synthase deficiency	False	False	False
Orphanet:130	Brugada syndrome	False	False	False
Orphanet:1300	Autosomal dominant popliteal pterygium syndrome	False	False	False
Orphanet:1302	Cryptogenic organizing pneumonia	False	False	False
Orphanet:1303	Bronchiolitis obliterans with obstructive pulmonary disease	False	False	False
Orphanet:1304	Brucellosis	False	False	False
Orphanet:1305	Feingold syndrome	False	False	False
Orphanet:1307	Distal limb deficiencies-micrognathia syndrome	False	False	False
Orphanet:1308	C syndrome	False	False	False
Orphanet:1309	Medullary sponge kidney	False	False	False
Orphanet:131	Budd-Chiari syndrome	False	False	False
Orphanet:1310	Caffey disease	False	False	False
Orphanet:1313	Infantile choroidocerebral calcification syndrome	False	False	False
Orphanet:1314	Symmetrical thalamic calcifications	False	False	False
Orphanet:1318	Campomelia, Cumming type	False	False	False
Orphanet:1319	Camptobrachydactyly	False	False	False
Orphanet:132	Butyrylcholinesterase deficiency	False	False	False
Orphanet:1320	Idiopathic camptocormia	False	False	False
Orphanet:1321	Camptodactyly-fibrous tissue hyperplasia-skeletal anomalies syndrome	False	False	False
Orphanet:1323	Camptodactyly-joint contractures-facial skeletal defects syndrome	False	False	False
Orphanet:1325	Camptodactyly-taurinuria syndrome	False	False	False
Orphanet:1326	Camptodactyly syndrome, Guadalajara type 2	False	False	False
