subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
MONDO:0005620	cerebral amyloid angiopathy	MONDO:0018634	Orphanet:85458	Orphanet:444116	hereditary amyloidosis
MONDO:0005629	Acanthamoeba keratitis	MONDO:0023865	Orphanet:67043	Orphanet:519278	corneal infection
MONDO:0005674	bone giant cell tumor	MONDO:0021054	Orphanet:363976	Orphanet:223727	bone sarcoma
MONDO:0005680	Brill-Zinsser disease	MONDO:0019362	Orphanet:99990	Orphanet:83314	epidemic louse-borne typhus
MONDO:0005708	Colorado tick fever	MONDO:0006009	Orphanet:83595	Orphanet:98252	viral encephalitis
MONDO:0005710	composite lymphoma	MONDO:0005062	Orphanet:168966	Orphanet:223735	lymphoma
MONDO:0005714	congenital syphilis	MONDO:0016511	Orphanet:499009	Orphanet:232035	infectious embryofetopathy
MONDO:0005715	congenital toxoplasmosis	MONDO:0016511	Orphanet:858	Orphanet:232035	infectious embryofetopathy
MONDO:0005736	eastern equine encephalitis	MONDO:0006009	Orphanet:83594	Orphanet:98252	viral encephalitis
MONDO:0005737	Ebola hemorrhagic fever	MONDO:0018087	Orphanet:319218	Orphanet:341	viral hemorrhagic fever
MONDO:0005761	filarial elephantiasis	MONDO:0016075	Orphanet:2035	Orphanet:2034	filariasis
MONDO:0005764	follicular dendritic cell sarcoma	MONDO:0017345	Orphanet:86902	Orphanet:289656	Epstein-Barr virus-associated mesenchymal tumor
MONDO:0005815	pancreatic neuroendocrine neoplasm	MONDO:0024503	Orphanet:506052	Orphanet:100092	digestive system neuroendocrine neoplasm
MONDO:0005824	Legionnaires' disease	MONDO:0005823	Orphanet:549	Orphanet:600832	legionellosis
MONDO:0005835	Lynch syndrome	MONDO:0018630	Orphanet:144	Orphanet:443909	hereditary nonpolyposis colon cancer
MONDO:0005838	mansonelliasis	MONDO:0016075	Orphanet:2459	Orphanet:2034	filariasis
MONDO:0005854	mixed connective tissue disease	MONDO:0016663	Orphanet:809	Orphanet:251312	overlapping connective tissue disease
MONDO:0005893	pancreatic endocrine carcinoma	MONDO:0005815	Orphanet:506098	Orphanet:506052	pancreatic neuroendocrine neoplasm
MONDO:0006015	Waterhouse-Friderichsen syndrome	MONDO:0019801	Orphanet:100067	Orphanet:95409	acute adrenal insufficiency
MONDO:0006247	histiocytic and dendritic cell neoplasm	MONDO:0015757	Orphanet:98287	Orphanet:171898	lymphoid hemopathy
MONDO:0006260	kidney medullary carcinoma	MONDO:0005086	Orphanet:319319	Orphanet:217071	renal cell carcinoma
MONDO:0006372	pituicytoma	MONDO:0016685	Orphanet:251623	Orphanet:251592	low-grade astrocytoma
MONDO:0006373	pituitary gland adenoma	MONDO:0017611	Orphanet:99408	Orphanet:304055	pituitary tumor
MONDO:0006412	sinus histiocytosis with massive lymphadenopathy	MONDO:0015531	Orphanet:158014	Orphanet:157987	non-Langerhans cell histiocytosis
MONDO:0006447	testicular non-seminomatous germ cell tumor	MONDO:0010108	Orphanet:363494	Orphanet:363504	testicular germ cell tumor
MONDO:0006451	thymic carcinoma	MONDO:0018079	Orphanet:99868	Orphanet:3398	thymic epithelial neoplasm
MONDO:0006456	thymoma	MONDO:0018079	Orphanet:99867	Orphanet:3398	thymic epithelial neoplasm
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	MONDO:0015075	Orphanet:142	Orphanet:100088	thyroid gland carcinoma
MONDO:0006543	epidermolysis bullosa dystrophica	MONDO:0019276	Orphanet:303	Orphanet:79361	inherited epidermolysis bullosa
MONDO:0006583	necrobiosis lipoidica	MONDO:0021154	Orphanet:542592	Orphanet:79381	dermis disorder
MONDO:0006602	porokeratosis	MONDO:0019268	Orphanet:79358	Orphanet:79353	epidermal disease
MONDO:0006651	anterior uveitis	MONDO:0020283	Orphanet:280886	Orphanet:98715	uveitis
MONDO:0006806	intermediate uveitis	MONDO:0020283	Orphanet:279914	Orphanet:98715	uveitis
MONDO:0006861	myeloid sarcoma	MONDO:0015667	Orphanet:86850	Orphanet:167714	acute myeloid leukemia by FAB classification
MONDO:0006908	pituitary apoplexy	MONDO:0019832	Orphanet:95613	Orphanet:95502	acquired pituitary hormone deficiency
MONDO:0007012	variant Creutzfeldt-Jakob disease	MONDO:0018686	Orphanet:576370	Orphanet:454700	acquired Creutzfeldt-Jakob disease
MONDO:0007029	branchio-oto-renal syndrome	MONDO:0015161	Orphanet:107	Orphanet:102285	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
MONDO:0007032	prune belly syndrome	MONDO:0018559	Orphanet:2970	Orphanet:435365	fetal lower urinary tract obstruction
MONDO:0007037	achondroplasia	MONDO:0019685	Orphanet:15	Orphanet:93420	FGFR3-related chondrodysplasia
MONDO:0007045	acrofacial dysostosis, Catania type	MONDO:0015159	Orphanet:1786	Orphanet:102283	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0007045	acrofacial dysostosis, Catania type	MONDO:0018237	Orphanet:1786	Orphanet:364574	acrofacial dysostosis
MONDO:0007055	Acromicric dysplasia	MONDO:0019695	Orphanet:969	Orphanet:93436	acromelic dysplasia
MONDO:0007058	Acropectorovertebral dysplasia	MONDO:0015929	Orphanet:957	Orphanet:182108	thoracic malformation
MONDO:0007059	acrorenal syndrome	MONDO:0015161	Orphanet:971	Orphanet:102285	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
MONDO:0007064	severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency	MONDO:0017855	Orphanet:277	Orphanet:317419	T-B- severe combined immunodeficiency
MONDO:0007064	severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency	MONDO:0019236	Orphanet:277	Orphanet:79191	inborn disorder of purine metabolism
MONDO:0007068	adenylosuccinate lyase deficiency	MONDO:0019236	Orphanet:46	Orphanet:79191	inborn disorder of purine metabolism
MONDO:0007070	adiposis dolorosa	MONDO:0019296	Orphanet:36397	Orphanet:79382	subcutaneous tissue disorder
MONDO:0007073	Hypoglossia-hypodactyly syndrome	MONDO:0017139	Orphanet:989	Orphanet:2749	oromandibular-limb hypogenesis syndrome
MONDO:0007077	Tietz syndrome	MONDO:0019290	Orphanet:42665	Orphanet:79376	hypopigmentation of the skin
MONDO:0007080	glucocorticoid-remediable aldosteronism	MONDO:0016525	Orphanet:403	Orphanet:235936	familial hyperaldosteronism
MONDO:0007083	autosomal dominant palmoplantar keratoderma and congenital alopecia	MONDO:0019287	Orphanet:1010	Orphanet:79373	ectodermal dysplasia syndrome
MONDO:0007086	autosomal dominant Alport syndrome	MONDO:0018965	Orphanet:88918	Orphanet:63	Alport syndrome
MONDO:0007093	hypomaturation-hypoplastic amelogenesis imperfecta with taurodontism	MONDO:0019507	Orphanet:100034	Orphanet:88661	amelogenesis imperfecta
MONDO:0007095	ameloonychohypohidrotic syndrome	MONDO:0019287	Orphanet:1028	Orphanet:79373	ectodermal dysplasia syndrome
MONDO:0007097	Finnish type amyloidosis	MONDO:0018634	Orphanet:85448	Orphanet:444116	hereditary amyloidosis
MONDO:0007098	ACys amyloidosis	MONDO:0005620	Orphanet:100008	Orphanet:85458	cerebral amyloid angiopathy
MONDO:0007099	familial visceral amyloidosis	MONDO:0018634	Orphanet:85450	Orphanet:444116	hereditary amyloidosis
MONDO:0007100	familial amyloid neuropathy	MONDO:0018634	Orphanet:271861	Orphanet:444116	hereditary amyloidosis
MONDO:0007101	familial primary localized cutaneous amyloidosis	MONDO:0015301	Orphanet:353220	Orphanet:137807	primary cutaneous amyloidosis
MONDO:0007108	anal canal carcinoma	MONDO:0018516	Orphanet:424013	Orphanet:424010	epithelial tumor of anal canal
MONDO:0007109	congenital dyserythropoietic anemia type 3	MONDO:0019403	Orphanet:98870	Orphanet:85	congenital dyserythropoietic anemia
MONDO:0007114	Angel-shaped phalango-epiphyseal dysplasia	MONDO:0019695	Orphanet:63442	Orphanet:93436	acromelic dysplasia
MONDO:0007118	isolated anhidrosis with normal sweat glands	MONDO:0019296	Orphanet:468666	Orphanet:79382	subcutaneous tissue disorder
MONDO:0007118	isolated anhidrosis with normal sweat glands	MONDO:0021154	Orphanet:468666	Orphanet:79381	dermis disorder
MONDO:0007124	ankyloblepharon-ectodermal defects-cleft lip/palate syndrome	MONDO:0019287	Orphanet:1071	Orphanet:79373	ectodermal dysplasia syndrome
MONDO:0007130	congenital total pulmonary venous return anomaly	MONDO:0017705	Orphanet:99125	Orphanet:3090	congenital pulmonary venous return anomaly
MONDO:0007131	anonychia with flexural pigmentation	MONDO:0019287	Orphanet:69125	Orphanet:79373	ectodermal dysplasia syndrome
MONDO:0007137	isolated congenital anosmia	MONDO:0018751	Orphanet:88620	Orphanet:466084	hereditary otorhinolaryngologic disease
MONDO:0007142	Townes-Brocks syndrome	MONDO:0015161	Orphanet:857	Orphanet:102285	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
MONDO:0007143	aortic arch anomaly-facial dysmorphism-intellectual disability syndrome	MONDO:0015159	Orphanet:1110	Orphanet:102283	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0007145	aplasia cutis congenita	MONDO:0019294	Orphanet:1114	Orphanet:79380	mixed dermis disorder
MONDO:0007158	arthrogryposis- oculomotor limitation-electroretinal anomalies syndrome	MONDO:0019942	Orphanet:1154	Orphanet:97120	distal arthrogryposis
MONDO:0007159	arthrogryposis-like hand anomaly-sensorineural deafness syndrome	MONDO:0019942	Orphanet:1144	Orphanet:97120	distal arthrogryposis
MONDO:0007160	Stickler syndrome type 1	MONDO:0019354	Orphanet:90653	Orphanet:828	Stickler syndrome
MONDO:0007160	Stickler syndrome type 1	MONDO:0022800	Orphanet:90653	Orphanet:93421	type 2 collagenopathy
MONDO:0007163	episodic ataxia type 2	MONDO:0016227	Orphanet:97	Orphanet:211062	hereditary episodic ataxia
MONDO:0007164	spastic ataxia 1	MONDO:0017846	Orphanet:251282	Orphanet:316235	autosomal dominant spastic ataxia
MONDO:0007165	spastic ataxia 7	MONDO:0017846	Orphanet:1182	Orphanet:316235	autosomal dominant spastic ataxia
MONDO:0007182	Machado-Joseph disease	MONDO:0015548	Orphanet:98757	Orphanet:158266	Huntington disease-like syndrome
MONDO:0007182	Machado-Joseph disease	MONDO:0019792	Orphanet:98757	Orphanet:94145	autosomal dominant cerebellar ataxia type I
MONDO:0007187	nevoid basal cell carcinoma syndrome	MONDO:0015356	Orphanet:377	Orphanet:140162	hereditary neoplastic syndrome
MONDO:0007198	Ascher syndrome	MONDO:0015161	Orphanet:1253	Orphanet:102285	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
MONDO:0007200	blepharonasofacial malformation syndrome	MONDO:0015159	Orphanet:1252	Orphanet:102283	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0007201	blepharophimosis, ptosis, and epicanthus inversus syndrome	MONDO:0008537	Orphanet:126	Orphanet:98575	telecanthus
MONDO:0007203	blue rubber bleb nevus	MONDO:0015356	Orphanet:1059	Orphanet:140162	hereditary neoplastic syndrome
MONDO:0007203	blue rubber bleb nevus	MONDO:0019293	Orphanet:1059	Orphanet:79379	skin vascular disease
MONDO:0007205	diaphyseal medullary stenosis-bone malignancy syndrome	MONDO:0019060	Orphanet:85182	Orphanet:68411	bone neoplasm
MONDO:0007207	Böök syndrome	MONDO:0019287	Orphanet:1262	Orphanet:79373	ectodermal dysplasia syndrome
MONDO:0007209	Weismann-Netter syndrome	MONDO:0019698	Orphanet:3344	Orphanet:93439	bent bone dysplasia
MONDO:0007212	brachydactyly-long thumb syndrome	MONDO:0016432	Orphanet:2946	Orphanet:228184	heart-hand syndrome
MONDO:0007219	Osebold-Remondini syndrome	MONDO:0019696	Orphanet:93382	Orphanet:93437	acromesomelic dysplasia
MONDO:0007220	brachydactyly type B1	MONDO:0019676	Orphanet:572385	Orphanet:93383	brachydactyly type B
MONDO:0007226	brachydactyly-nystagmus-cerebellar ataxia syndrome	MONDO:0015159	Orphanet:1246	Orphanet:102283	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0007231	brachytelephalangy-dysmorphism-Kallmann syndrome	MONDO:0015161	Orphanet:1295	Orphanet:102285	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
MONDO:0007232	autosomal dominant brachyolmia	MONDO:0015262	Orphanet:93304	Orphanet:1293	brachyolmia
MONDO:0007232	autosomal dominant brachyolmia	MONDO:0018240	Orphanet:93304	Orphanet:364820	TRPV4-related bone disorder
MONDO:0007233	second branchial cleft anomaly	MONDO:0015476	Orphanet:141022	Orphanet:155835	cysts and fistulae of the face and oral cavity
MONDO:0007235	branchiooculofacial syndrome	MONDO:0015161	Orphanet:1297	Orphanet:102285	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
MONDO:0007243	Burkitt lymphoma	MONDO:0017343	Orphanet:543	Orphanet:289644	Epstein-Barr virus-associated lymphoproliferative disorder
MONDO:0007243	Burkitt lymphoma	MONDO:0017595	Orphanet:543	Orphanet:300846	aggressive B-cell non-Hodgkin lymphoma
MONDO:0007244	Caffey disease	MONDO:0019702	Orphanet:1310	Orphanet:93443	neonatal osteosclerotic dysplasia
MONDO:0007245	cafe au lait spots, multiple	MONDO:0019289	Orphanet:2678	Orphanet:79375	hyperpigmentation of the skin
MONDO:0007251	campomelic dysplasia	MONDO:0019698	Orphanet:140	Orphanet:93439	bent bone dysplasia
MONDO:0007252	Gordon syndrome	MONDO:0015161	Orphanet:376	Orphanet:102285	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
MONDO:0007252	Gordon syndrome	MONDO:0019942	Orphanet:376	Orphanet:97120	distal arthrogryposis
MONDO:0007256	hepatocellular carcinoma	MONDO:0018531	Orphanet:88673	Orphanet:424936	carcinoma of liver and intrahepatic biliary tract
MONDO:0007259	craniofaciofrontodigital syndrome	MONDO:0015159	Orphanet:363705	Orphanet:102283	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0007277	cataract-aberrant oral frenula-growth delay syndrome	MONDO:0015161	Orphanet:1373	Orphanet:102285	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
MONDO:0007293	leukocyte adhesion deficiency 1	MONDO:0017570	Orphanet:99842	Orphanet:2968	leukocyte adhesion deficiency
MONDO:0007294	central core myopathy	MONDO:0100150	Orphanet:597	Orphanet:98742	RYR1-related myopathy
MONDO:0007296	spinocerebellar ataxia type 31	MONDO:0019793	Orphanet:217012	Orphanet:94148	autosomal dominant cerebellar ataxia type III
MONDO:0007297	ADan amyloidosis	MONDO:0018591	Orphanet:97346	Orphanet:439254	ITM2B amyloidosis
MONDO:0007298	spinocerebellar ataxia type 29	MONDO:0019792	Orphanet:208513	Orphanet:94145	autosomal dominant cerebellar ataxia type I
MONDO:0007307	Charcot-Marie-Tooth disease type 1B	MONDO:0019011	Orphanet:101082	Orphanet:65753	Charcot-Marie-Tooth disease type 1
MONDO:0007308	Charcot-Marie-Tooth disease type 2A1	MONDO:0018993	Orphanet:99946	Orphanet:64746	Charcot-Marie-Tooth disease type 2
MONDO:0007309	Charcot-Marie-Tooth disease type 1A	MONDO:0016950	Orphanet:101081	Orphanet:262803	partial duplication of the short arm of chromosome 17
MONDO:0007309	Charcot-Marie-Tooth disease type 1A	MONDO:0019011	Orphanet:101081	Orphanet:65753	Charcot-Marie-Tooth disease type 1
MONDO:0007311	Charcot-Marie-Tooth disease type 1E	MONDO:0019011	Orphanet:90658	Orphanet:65753	Charcot-Marie-Tooth disease type 1
MONDO:0007315	cherubism	MONDO:0015161	Orphanet:184	Orphanet:102285	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
MONDO:0007318	Alagille syndrome	MONDO:0015161	Orphanet:52	Orphanet:102285	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
MONDO:0007330	congenital pseudoarthrosis of clavicle	MONDO:0018234	Orphanet:66630	Orphanet:364559	dysostosis
MONDO:0007334	autosomal dominant popliteal pterygium syndrome	MONDO:0017435	Orphanet:1300	Orphanet:294963	popliteal pterygium syndrome
