subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
MONDO:0018580	obsolete PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome	MONDO:0000001	Orphanet:438213	Orphanet:377788	disease
MONDO:0018598	obsolete neonatal adrenoleukodystrophy	MONDO:0000001	Orphanet:44	Orphanet:377788	disease
MONDO:0019138	obsolete bleeding diathesis due to a collagen receptor defect	MONDO:0000001	Orphanet:73271	Orphanet:377788	disease
MONDO:0019150	obsolete familial isolated restrictive cardiomyopathy	MONDO:0000001	Orphanet:75249	Orphanet:377788	disease
MONDO:0019174	obsolete infantile Refsum disease	MONDO:0000001	Orphanet:772	Orphanet:377788	disease
MONDO:0019486	obsolete myoclonic epilepsy of infancy	MONDO:0000001	Orphanet:86909	Orphanet:377788	disease
MONDO:0019597	obsolete 46,XY disorder of sex development due to isolated 17,20-lyase deficiency	MONDO:0000001	Orphanet:90796	Orphanet:377788	disease
MONDO:0020075	obsolete hereditary non-syndromic obesity	MONDO:0000001	Orphanet:98267	Orphanet:377788	disease
MONDO:0020207	obsolete rare isolated myopia	MONDO:0000001	Orphanet:98619	Orphanet:377788	disease
MONDO:0020256	obsolete congenital trochlear nerve palsy	MONDO:0000001	Orphanet:98686	Orphanet:377788	disease
MONDO:0020313	obsolete unclassified myelodysplastic/myeloproliferative disease	MONDO:0000001	Orphanet:98825	Orphanet:377788	disease
MONDO:0020315	obsolete unclassified myelodysplastic syndrome	MONDO:0000001	Orphanet:98827	Orphanet:377788	disease
MONDO:0029051	obsolete autosomal recessive nail dysplasia	MONDO:0000001	Orphanet:280654	Orphanet:377788	disease
MONDO:0033947	obsolete hereditary angioedema with normal C1Inh	MONDO:0000001	Orphanet:528647	Orphanet:377788	disease
MONDO:0034024	obsolete kyphoscoliotic Ehlers-Danlos syndrome	MONDO:0000001	Orphanet:536545	Orphanet:377788	disease
MONDO:0034028	obsolete symptomatic form of hemochromatosis type 1	MONDO:0000001	Orphanet:465508	Orphanet:377788	disease
MONDO:0034217	obsolete resistance to thyroid hormone due to a mutation in thyroid hormone receptor beta	MONDO:0000001	Orphanet:566243	Orphanet:377788	disease
MONDO:0035398	obsolete hypomyelination of early myelinating structures	MONDO:0000001	Orphanet:599376	Orphanet:377788	disease
MONDO:0044331	obsolete genetic transient congenital hypothyroidism	MONDO:0000001	Orphanet:226316	Orphanet:377788	disease
MONDO:0044683	obsolete limbic encephalitis with neurexin-3 antibodies	MONDO:0000001	Orphanet:498700	Orphanet:377788	disease
MONDO:0100189	obsolete apolipoprotein A-I deficiency	MONDO:0000001	Orphanet:425	Orphanet:377788	disease
