subject_mondo_id	subject_mondo_label	object_mondo_id	subject_source_id	object_source_id	object_mondo_label
MONDO:0005316	bacterial vaginosis	MONDO:0002770	icd11.foundation:63323819	icd11.foundation:2123556104	vaginal discharge
MONDO:0005640	akinetic mutism	MONDO:0002905	icd11.foundation:1448580674	icd11.foundation:1275861519	mutism
MONDO:0005823	legionellosis	MONDO:0004652	icd11.foundation:424434722	icd11.foundation:1323682030	bacterial pneumonia
MONDO:0005851	Miller Fisher syndrome	MONDO:0020347	icd11.foundation:134795253	icd11.foundation:1196874419	acute inflammatory demyelinating polyradiculoneuropathy
MONDO:0006000	tuberculous peritonitis	MONDO:0957466	icd11.foundation:925657864	icd11.foundation:1873777499	primary tuberculosis of the digestive system
MONDO:0006197	endometrial small cell carcinoma	MONDO:0004321	icd11.foundation:845680139	icd11.foundation:575106861	endometrial mixed adenocarcinoma
MONDO:0006198	endometrial squamous cell carcinoma	MONDO:0004321	icd11.foundation:1130568776	icd11.foundation:575106861	endometrial mixed adenocarcinoma
MONDO:0006199	endometrial undifferentiated carcinoma	MONDO:0004321	icd11.foundation:130578959	icd11.foundation:575106861	endometrial mixed adenocarcinoma
MONDO:0006558	pemphigoid gestationis	MONDO:0850301	icd11.foundation:1405755890	icd11.foundation:445309625	pemphigoid
MONDO:0006740	empty sella syndrome	MONDO:0015127	icd11.foundation:49112094	icd11.foundation:292840069	pituitary deficiency
MONDO:0006838	lupus vulgaris	MONDO:0021948	icd11.foundation:1292667822	icd11.foundation:625292625	cutaneous tuberculosis
MONDO:0006980	struma ovarii	MONDO:0018369	icd11.foundation:185581438	icd11.foundation:551209361	immature ovarian teratoma
MONDO:0006981	subacute bacterial endocarditis	MONDO:0006669	icd11.foundation:933942548	icd11.foundation:1924438986	bacterial endocarditis
MONDO:0006996	thyroid crisis	MONDO:0010138	icd11.foundation:1215823328	icd11.foundation:1470387017	thyrotoxicosis
MONDO:0007020	Wernicke encephalopathy	MONDO:0010198	icd11.foundation:1360335041	icd11.foundation:2017611840	Wernicke-Korsakoff syndrome
MONDO:0007407	Cryoglobulinemic vasculitis	MONDO:0019509	icd11.foundation:55133785	icd11.foundation:71458216	cutaneous leukocytoclastic angiitis
MONDO:0007412	Beare-Stevenson cutis gyrata syndrome	MONDO:0019287	icd11.foundation:947865461	icd11.foundation:1156567558	ectodermal dysplasia syndrome
MONDO:0007507	absence of fingerprints-congenital milia syndrome	MONDO:0019287	icd11.foundation:1298640608	icd11.foundation:1156567558	ectodermal dysplasia syndrome
MONDO:0007690	aromatase excess syndrome	MONDO:0015791	icd11.foundation:191989744	icd11.foundation:1495024153	peripheral precocious puberty
MONDO:0007819	solitary median maxillary central incisor syndrome	MONDO:0019287	icd11.foundation:1834868112	icd11.foundation:1156567558	ectodermal dysplasia syndrome
MONDO:0008087	hereditary neuropathy with liability to pressure palsies	MONDO:0015358	icd11.foundation:2126843932	icd11.foundation:1538134578	hereditary motor and sensory neuropathy
MONDO:0008272	polysyndactyly 4	MONDO:0017425	icd11.foundation:973656080	icd11.foundation:1066753144	preaxial polydactyly of fingers
MONDO:0008392	Roussy-Levy syndrome	MONDO:0015358	icd11.foundation:1790389383	icd11.foundation:1538134578	hereditary motor and sensory neuropathy
MONDO:0008487	polycystic ovary syndrome	MONDO:0001889	icd11.foundation:1213633323	icd11.foundation:1801368748	ovarian dysfunction
MONDO:0008503	Worster-Drought syndrome	MONDO:0006497	icd11.foundation:1834138618	icd11.foundation:76906748	cerebral palsy
MONDO:0008558	autoimmune thrombocytopenic purpura	MONDO:0001198	icd11.foundation:364346400	icd11.foundation:526155201	acquired thrombocytopenia
MONDO:0008587	tracheobronchopathia osteochondroplastica	MONDO:0021925	icd11.foundation:1797446244	icd11.foundation:1889351414	tracheobronchitis
MONDO:0008662	autosomal dominant vitreoretinochoroidopathy	MONDO:0001923	icd11.foundation:96951767	icd11.foundation:817777781	vitreoretinal dystrophy
MONDO:0008663	snowflake vitreoretinal degeneration	MONDO:0001923	icd11.foundation:282570444	icd11.foundation:817777781	vitreoretinal dystrophy
MONDO:0008886	Sabinas brittle hair syndrome	MONDO:0018053	icd11.foundation:1722502589	icd11.foundation:1366758649	trichothiodystrophy
MONDO:0008886	Sabinas brittle hair syndrome	MONDO:0019287	icd11.foundation:1722502589	icd11.foundation:1156567558	ectodermal dysplasia syndrome
MONDO:0009115	congenital lactase deficiency	MONDO:0100345	icd11.foundation:2109252471	icd11.foundation:1026224967	lactose intolerance
MONDO:0009131	Riley-Day syndrome	MONDO:0015364	icd11.foundation:831377479	icd11.foundation:1091217288	hereditary sensory and autonomic neuropathy
MONDO:0009169	endocardial fibroelastosis	MONDO:0000565	icd11.foundation:1971033419	icd11.foundation:512128824	infective endocarditis
MONDO:0009169	endocardial fibroelastosis	MONDO:0004994	icd11.foundation:1971033419	icd11.foundation:282225286	cardiomyopathy
MONDO:0009192	Wolcott-Rallison syndrome	MONDO:0016648	icd11.foundation:2096915129	icd11.foundation:2009123831	multiple epiphyseal dysplasia
MONDO:0009240	formiminoglutamic aciduria	MONDO:0019228	icd11.foundation:664824338	icd11.foundation:543162269	inborn disorder of histidine metabolism
MONDO:0009370	L-2-hydroxyglutaric aciduria	MONDO:1030007	icd11.foundation:562958433	icd11.foundation:896211058	hypertensive urgency
MONDO:0009478	combined immunodeficiency due to DOCK8 deficiency	MONDO:0015131	icd11.foundation:136043326	icd11.foundation:1616506198	combined immunodeficiency
MONDO:0009514	Laurence-Moon syndrome	MONDO:0015229	icd11.foundation:458834940	icd11.foundation:255526264	Bardet-Biedl syndrome
MONDO:0009576	megalocornea	MONDO:0018102	icd11.foundation:58849242	icd11.foundation:1291475891	corneal dystrophy
MONDO:0009578	neurocutaneous melanocytosis	MONDO:0044792	icd11.foundation:403221860	icd11.foundation:618273329	large congenital melanocytic nevus
MONDO:0009608	methionine malabsorption syndrome	MONDO:0019222	icd11.foundation:1061270147	icd11.foundation:67872354	inborn disorder of methionine cycle and sulfur amino acid metabolism
MONDO:0009719	familial atrial myxoma	MONDO:0021450	icd11.foundation:1491085859	icd11.foundation:991198048	benign neoplasm of heart
MONDO:0009723	Leigh syndrome	MONDO:0009637	icd11.foundation:672871576	icd11.foundation:601991549	inborn mitochondrial myopathy
MONDO:0009824	primary hyperoxaluria type 2	MONDO:0017703	icd11.foundation:347920969	icd11.foundation:1800430868	disorder of glyoxylate metabolism
MONDO:0009835	subacute sclerosing panencephalitis	MONDO:0004619	icd11.foundation:1098683540	icd11.foundation:1826431497	measles
MONDO:0009903	postaxial acrofacial dysostosis	MONDO:0019797	icd11.foundation:70602060	icd11.foundation:477546932	acrodysostosis
MONDO:0009979	reticular dystrophy of the retinal pigment epithelium	MONDO:0001924	icd11.foundation:878593681	icd11.foundation:1387676300	dystrophies primarily involving the retinal pigment epithelium
MONDO:0010288	adrenomyodystrophy	MONDO:0000004	icd11.foundation:46666832	icd11.foundation:733056203	adrenocortical insufficiency
MONDO:0010539	X-linked mandibulofacial dysostosis	MONDO:0019797	icd11.foundation:135565112	icd11.foundation:477546932	acrodysostosis
MONDO:0010543	Barth syndrome	MONDO:0020121	icd11.foundation:452199926	icd11.foundation:1464662404	muscular dystrophy
MONDO:0010703	ornithine carbamoyltransferase deficiency	MONDO:0017356	icd11.foundation:1822444026	icd11.foundation:1711515805	inborn disorder of ornithine metabolism
MONDO:0010745	beta-thalassemia-X-linked thrombocytopenia syndrome	MONDO:0019402	icd11.foundation:905057212	icd11.foundation:2063292324	beta thalassemia
MONDO:0010924	D-2-hydroxyglutaric aciduria	MONDO:1030007	icd11.foundation:1170122566	icd11.foundation:896211058	hypertensive urgency
MONDO:0011972	ovarian hyperstimulation syndrome	MONDO:0001889	icd11.foundation:1216664013	icd11.foundation:1801368748	ovarian dysfunction
MONDO:0011979	adult-onset foveomacular vitelliform dystrophy	MONDO:0001924	icd11.foundation:558806410	icd11.foundation:1387676300	dystrophies primarily involving the retinal pigment epithelium
MONDO:0012126	familial avascular necrosis of femoral head	MONDO:0018381	icd11.foundation:1216860745	icd11.foundation:1446309782	osteochondrosis
MONDO:0012172	mitochondrial trifunctional protein deficiency	MONDO:0017713	icd11.foundation:1018083832	icd11.foundation:1861994414	disorder of fatty acid oxidation and ketogenesis
MONDO:0012503	thiopurine S-methyltransferase deficiency	MONDO:0019236	icd11.foundation:1916778396	icd11.foundation:1958565793	inborn disorder of purine metabolism
MONDO:0012593	brain-lung-thyroid syndrome	MONDO:0017015	icd11.foundation:809856670	icd11.foundation:1408868257	primary interstitial lung disease specific to childhood
MONDO:0013579	methylmalonate semialdehyde dehydrogenase deficiency	MONDO:0019215	icd11.foundation:1700759193	icd11.foundation:1879509617	classic organic aciduria
MONDO:0015285	Carney complex	MONDO:0015079	icd11.foundation:1051158630	icd11.foundation:1316827435	multiple polyglandular tumor
MONDO:0015285	Carney complex	MONDO:0021450	icd11.foundation:1051158630	icd11.foundation:991198048	benign neoplasm of heart
MONDO:0015298	pellucid marginal degeneration	MONDO:0001515	icd11.foundation:1662005062	icd11.foundation:699504167	corneal degeneration
MONDO:0015303	macular amyloidosis	MONDO:0019438	icd11.foundation:1192013809	icd11.foundation:113043090	AL amyloidosis
MONDO:0015375	orofaciodigital syndrome	MONDO:0019287	icd11.foundation:1405407847	icd11.foundation:1156567558	ectodermal dysplasia syndrome
MONDO:0015452	Coffin-Siris syndrome	MONDO:0019287	icd11.foundation:734451870	icd11.foundation:1156567558	ectodermal dysplasia syndrome
MONDO:0015492	anti-neutrophil cytoplasmic antibody-associated vasculitis	MONDO:0019509	icd11.foundation:1404622826	icd11.foundation:71458216	cutaneous leukocytoclastic angiitis
MONDO:0015597	pustulosis palmaris et plantaris	MONDO:0022205	icd11.foundation:877172115	icd11.foundation:64081271	pustular psoriasis
MONDO:0015599	atopic keratoconjunctivitis	MONDO:0002309	icd11.foundation:1941631830	icd11.foundation:392841027	papillary conjunctivitis
MONDO:0015674	late infantile neuronal ceroid lipofuscinosis	MONDO:0016295	icd11.foundation:1923920542	icd11.foundation:1568332253	neuronal ceroid lipofuscinosis
MONDO:0015731	high anorectal malformation	MONDO:0019938	icd11.foundation:1409973552	icd11.foundation:942572025	anorectal malformation
MONDO:0015732	intermediate anorectal malformation	MONDO:0019938	icd11.foundation:1224425167	icd11.foundation:942572025	anorectal malformation
MONDO:0015733	low anorectal malformation	MONDO:0019938	icd11.foundation:1155202227	icd11.foundation:942572025	anorectal malformation
MONDO:0015736	intermediate nemaline myopathy	MONDO:0018958	icd11.foundation:1667070006	icd11.foundation:1996502540	nemaline myopathy
MONDO:0015801	hemorrhagic disease due to alpha-1-antitrypsin Pittsburgh mutation	MONDO:0013282	icd11.foundation:59972355	icd11.foundation:824872160	alpha 1-antitrypsin deficiency
MONDO:0015814	primary cutaneous follicle center lymphoma	MONDO:0018906	icd11.foundation:77501812	icd11.foundation:797822185	follicular lymphoma
MONDO:0015821	mycosis fungoides and variants	MONDO:0009691	icd11.foundation:2036068731	icd11.foundation:901411509	mycosis fungoides
MONDO:0016030	Evans syndrome	MONDO:0008558	icd11.foundation:1048228553	icd11.foundation:364346400	autoimmune thrombocytopenic purpura
MONDO:0016035	Nelson syndrome	MONDO:0018912	icd11.foundation:1945677910	icd11.foundation:1654321425	Cushing syndrome
MONDO:0016052	atypical autism	MONDO:0005258	icd11.foundation:2136163538	icd11.foundation:437815624	autism spectrum disorder
MONDO:0016060	laryngotracheoesophageal cleft	MONDO:0008586	icd11.foundation:271795917	icd11.foundation:1582061097	esophageal atresia/tracheoesophageal fistula
MONDO:0016100	rippling muscle disease with myasthenia gravis	MONDO:0009688	icd11.foundation:327350590	icd11.foundation:1270100227	myasthenia gravis
MONDO:0016126	viral myositis	MONDO:0023483	icd11.foundation:864399177	icd11.foundation:82568660	infectious myositis
MONDO:0016127	bacterial myositis	MONDO:0023483	icd11.foundation:1277815767	icd11.foundation:82568660	infectious myositis
MONDO:0016130	fungal myositis	MONDO:0023483	icd11.foundation:1054267564	icd11.foundation:82568660	infectious myositis
MONDO:0016210	alternating hemiplegia	MONDO:0001170	icd11.foundation:774373615	icd11.foundation:1641958762	hemiplegia
MONDO:0016239	cystinosis	MONDO:0019216	icd11.foundation:733715856	icd11.foundation:1631611896	inborn disorder of amino acid transport
MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	MONDO:0016006	icd11.foundation:2002862606	icd11.foundation:1206275070	Cockayne syndrome
MONDO:0016443	papular elastorrhexis	MONDO:0016442	icd11.foundation:1231672259	icd11.foundation:1464650282	elastoma
MONDO:0016500	acute sensory ataxic neuropathy	MONDO:0020347	icd11.foundation:1951716831	icd11.foundation:1196874419	acute inflammatory demyelinating polyradiculoneuropathy
MONDO:0017018	isolated pulmonary capillaritis	MONDO:0017015	icd11.foundation:1610022220	icd11.foundation:1408868257	primary interstitial lung disease specific to childhood
MONDO:0017046	neuroepithelioma	MONDO:0007959	icd11.foundation:841824628	icd11.foundation:290815825	medulloblastoma
MONDO:0017161	frontotemporal dementia with motor neuron disease	MONDO:0017276	icd11.foundation:1171850356	icd11.foundation:831337417	frontotemporal dementia
MONDO:0017178	osteochondritis dissecans	MONDO:0018381	icd11.foundation:467851106	icd11.foundation:1446309782	osteochondrosis
MONDO:0017194	Blount disease	MONDO:0018381	icd11.foundation:138830223	icd11.foundation:1446309782	osteochondrosis
MONDO:0017226	Pelizaeus-Merzbacher-like disease	MONDO:0010714	icd11.foundation:1101042369	icd11.foundation:1313582105	Pelizeaus-Merzbacher spectrum disorder
MONDO:0017298	acute zonal occult outer retinopathy	MONDO:0971128	icd11.foundation:2011657601	icd11.foundation:1817745681	multiple evanescent white dot syndrome
MONDO:0017778	lamellar ichthyosis	MONDO:0017265	icd11.foundation:600146417	icd11.foundation:430849255	autosomal recessive congenital ichthyosis
MONDO:0018105	Wolfram syndrome	MONDO:0015790	icd11.foundation:151381747	icd11.foundation:1009553897	central diabetes insipidus
MONDO:0018178	intestinal lymphangiectasia	MONDO:0009174	icd11.foundation:1255239964	icd11.foundation:1821383469	protein-losing enteropathy
MONDO:0018182	bullous impetigo	MONDO:0004592	icd11.foundation:1398484288	icd11.foundation:971176543	impetigo
MONDO:0018360	neonatal lupus erythematosus	MONDO:0005282	icd11.foundation:213855225	icd11.foundation:1401395930	cutaneous lupus erythematosus
MONDO:0018458	familial hypocalciuric hypercalcemia	MONDO:0001741	icd11.foundation:81374726	icd11.foundation:9633776	hyperparathyroidism
MONDO:0018472	familial isolated trichomegaly	MONDO:0019287	icd11.foundation:1611595637	icd11.foundation:1156567558	ectodermal dysplasia syndrome
MONDO:0018588	ALECT2 amyloidosis	MONDO:0019438	icd11.foundation:1363099940	icd11.foundation:1061366491	AL amyloidosis
MONDO:0018589	AApoAIV amyloidosis	MONDO:0018634	icd11.foundation:1235542353	icd11.foundation:1152878652	hereditary amyloidosis
MONDO:0018624	spontaneous intracranial hypotension	MONDO:0006811	icd11.foundation:1304151002	icd11.foundation:363695674	intracranial hypotension
MONDO:0018746	mucous membrane pemphigoid	MONDO:0850301	icd11.foundation:1456138933	icd11.foundation:445309625	pemphigoid
MONDO:0018896	thrombotic thrombocytopenic purpura	MONDO:0001198	icd11.foundation:1708277768	icd11.foundation:526155201	acquired thrombocytopenia
MONDO:0018919	McCune-Albright syndrome	MONDO:0000845	icd11.foundation:132749439	icd11.foundation:1704766818	fibrous dysplasia
MONDO:0018919	McCune-Albright syndrome	MONDO:0015791	icd11.foundation:132749439	icd11.foundation:1495024153	peripheral precocious puberty
MONDO:0018933	Mazabraud syndrome	MONDO:0000845	icd11.foundation:1153435718	icd11.foundation:1704766818	fibrous dysplasia
MONDO:0018969	craniorachischisis	MONDO:0000819	icd11.foundation:675690362	icd11.foundation:1292761836	anencephaly
MONDO:0018974	paraneoplastic pemphigus	MONDO:0006594	icd11.foundation:104197957	icd11.foundation:191659986	pemphigus
MONDO:0018988	iridocorneal endothelial syndrome	MONDO:0011119	icd11.foundation:265074385	icd11.foundation:2030725523	iridogoniodysgenesis
MONDO:0018989	recurrent acute pancreatitis	MONDO:0006515	icd11.foundation:300900170	icd11.foundation:698285441	acute pancreatitis
MONDO:0018993	Charcot-Marie-Tooth disease type 2	MONDO:0015358	icd11.foundation:403896648	icd11.foundation:1538134578	hereditary motor and sensory neuropathy
MONDO:0019080	alopecia totalis	MONDO:0005340	icd11.foundation:1633035058	icd11.foundation:65720611	alopecia areata
MONDO:0019082	bullous pemphigoid	MONDO:0850301	icd11.foundation:233308710	icd11.foundation:445309625	pemphigoid
MONDO:0019085	vernal keratoconjunctivitis	MONDO:0003799	icd11.foundation:670300288	icd11.foundation:831696556	conjunctivitis
MONDO:0019125	relapsing polychondritis	MONDO:0021925	icd11.foundation:1412888287	icd11.foundation:1889351414	tracheobronchitis
MONDO:0019148	Wolman disease	MONDO:0019248	icd11.foundation:520367511	icd11.foundation:714623911	mucolipidosis
MONDO:0019159	Loeffler endocarditis	MONDO:0015691	icd11.foundation:1223390562	icd11.foundation:110429919	hypereosinophilic syndrome
MONDO:0019167	immunoglobulin A vasculitis	MONDO:0019509	icd11.foundation:1629105375	icd11.foundation:71458216	cutaneous leukocytoclastic angiitis
MONDO:0019168	pyomyositis	MONDO:0023483	icd11.foundation:856598467	icd11.foundation:82568660	infectious myositis
MONDO:0019180	hereditary hemorrhagic telangiectasia	MONDO:0024310	icd11.foundation:714406192	icd11.foundation:977696596	angiodysplasia of stomach
MONDO:0019201	thyrotoxic periodic paralysis	MONDO:0008223	icd11.foundation:1457837313	icd11.foundation:1494773635	hypokalemic periodic paralysis
MONDO:0019208	Bickerstaff brainstem encephalitis	MONDO:0020347	icd11.foundation:163316971	icd11.foundation:1196874419	acute inflammatory demyelinating polyradiculoneuropathy
MONDO:0019312	Hermansky-Pudlak syndrome	MONDO:0018910	icd11.foundation:2089801290	icd11.foundation:1189424097	oculocutaneous albinism
MONDO:0019321	atypical Werner syndrome	MONDO:0010196	icd11.foundation:1661142154	icd11.foundation:1864550134	Werner syndrome
MONDO:0019323	pemphigus erythematosus	MONDO:0019324	icd11.foundation:399813106	icd11.foundation:24246260	pemphigus foliaceus
MONDO:0019366	free sialic acid storage disease	MONDO:0017736	icd11.foundation:1817428569	icd11.foundation:1709765980	disorder of sialic acid metabolism
MONDO:0019551	hereditary motor and sensory neuropathy type 6	MONDO:0018993	icd11.foundation:467894833	icd11.foundation:403896648	Charcot-Marie-Tooth disease type 2
MONDO:0019613	non-functioning pituitary adenoma	MONDO:0015127	icd11.foundation:1197752358	icd11.foundation:292840069	pituitary deficiency
MONDO:0019621	chronic pneumonitis of infancy	MONDO:0043905	icd11.foundation:1821220054	icd11.foundation:1324545867	pneumonitis
MONDO:0019795	acalvaria	MONDO:0000819	icd11.foundation:1719021696	icd11.foundation:1292761836	anencephaly
MONDO:0019801	acute adrenal insufficiency	MONDO:0000004	icd11.foundation:114442391	icd11.foundation:733056203	adrenocortical insufficiency
MONDO:0020334	mast cell leukemia	MONDO:0020333	icd11.foundation:1359806843	icd11.foundation:870477963	aggressive systemic mastocytosis
MONDO:0020349	acute motor axonal neuropathy	MONDO:0020347	icd11.foundation:745197078	icd11.foundation:1196874419	acute inflammatory demyelinating polyradiculoneuropathy
MONDO:0020356	coloboma of iris	MONDO:0019503	icd11.foundation:1552972259	icd11.foundation:943599144	anterior segment dysgenesis
MONDO:0020368	Axenfeld anomaly	MONDO:0019503	icd11.foundation:1703498511	icd11.foundation:1182282997	anterior segment dysgenesis
MONDO:0020382	multifocal pattern dystrophy simulating fundus flavimaculatus	MONDO:0001924	icd11.foundation:1819044742	icd11.foundation:1387676300	dystrophies primarily involving the retinal pigment epithelium
MONDO:0020383	fundus pulverulentus	MONDO:0001924	icd11.foundation:871251875	icd11.foundation:1387676300	dystrophies primarily involving the retinal pigment epithelium
MONDO:0020491	subcortical band heterotopia	MONDO:0010239	icd11.foundation:525786944	icd11.foundation:891064255	lissencephaly type 1 due to doublecortin gene mutation
MONDO:0020492	hemimegalencephaly	MONDO:0016608	icd11.foundation:961229160	icd11.foundation:368780653	megalencephaly
MONDO:0020523	familial parathyroid adenoma	MONDO:0016365	icd11.foundation:55934726	icd11.foundation:1186866066	familial primary hyperparathyroidism
MONDO:0021164	posthitis	MONDO:0001618	icd11.foundation:1119547622	icd11.foundation:1742248014	balanoposthitis
MONDO:0021514	benign neoplasm of pericardium	MONDO:0021450	icd11.foundation:1296244385	icd11.foundation:991198048	benign neoplasm of heart
MONDO:0021977	basaloid follicular hamartoma	MONDO:0020979	icd11.foundation:648125144	icd11.foundation:59912591	pilosebaceous hamartoma
MONDO:0023153	tuberculous ascites	MONDO:0957466	icd11.foundation:1747509566	icd11.foundation:1873777499	primary tuberculosis of the digestive system
MONDO:0023595	congenital myotonic dystrophy	MONDO:0008056	icd11.foundation:599230687	icd11.foundation:557405480	myotonic dystrophy type 1
MONDO:0023868	melanoma associated retinopathy	MONDO:0019112	icd11.foundation:2011212045	icd11.foundation:1216073790	cancer-associated retinopathy
MONDO:0035940	B-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2)	MONDO:0020511	icd11.foundation:381281608	icd11.foundation:1099674056	precursor B-cell acute lymphoblastic leukemia
MONDO:0037739	benign neoplasm of cauda equina	MONDO:0021506	icd11.foundation:214796583	icd11.foundation:1588169218	benign neoplasm of spinal cord
MONDO:0043237	glossodynia	MONDO:0006687	icd11.foundation:1755751917	icd11.foundation:618998878	burning mouth syndrome
MONDO:0043317	amyopathic dermatomyositis	MONDO:0001907	icd11.foundation:727262285	icd11.foundation:544509908	adult dermatomyositis
MONDO:0043330	Mirizzi syndrome	MONDO:0012672	icd11.foundation:381742412	icd11.foundation:1268183934	cholelithiasis
MONDO:0044627	acute macular neuroretinopathy	MONDO:0971128	icd11.foundation:1081365759	icd11.foundation:1817745681	multiple evanescent white dot syndrome
MONDO:0045050	nuclear cataract	MONDO:0011060	icd11.foundation:2020818341	icd11.foundation:1080602978	early-onset non-syndromic cataract
MONDO:0100151	nephropathic cystinosis	MONDO:0019216	icd11.foundation:810546659	icd11.foundation:1631611896	inborn disorder of amino acid transport
MONDO:0100345	lactose intolerance	MONDO:0017706	icd11.foundation:1026224967	icd11.foundation:1315315105	disorder of carbohydrate transmembrane transport and absorption
MONDO:0100466	butterfly-shaped pigment dystrophy	MONDO:0001924	icd11.foundation:1639469808	icd11.foundation:1387676300	dystrophies primarily involving the retinal pigment epithelium
MONDO:0100511	sudden cardiac arrest	MONDO:0000745	icd11.foundation:264292672	icd11.foundation:395422191	cardiac arrest
MONDO:0400004	phrynoderma	MONDO:0007016	icd11.foundation:1716182078	icd11.foundation:435342452	vitamin A deficiency
MONDO:0800166	Knobloch syndrome	MONDO:0001923	icd11.foundation:1664056510	icd11.foundation:817777781	vitreoretinal dystrophy
MONDO:0800198	alopecia universalis	MONDO:0005340	icd11.foundation:69070500	icd11.foundation:65720611	alopecia areata
MONDO:0800307	de la Chapelle dysplasia	MONDO:0009107	icd11.foundation:248590292	icd11.foundation:1681550532	diastrophic dysplasia
MONDO:0800449	lysosomal acid lipase deficiency	MONDO:0019255	icd11.foundation:381622932	icd11.foundation:1875237176	sphingolipidosis
MONDO:1010089	hypomyopathic dermatomyositis	MONDO:0001907	icd11.foundation:619606071	icd11.foundation:544509908	adult dermatomyositis
