mondo_id	mondo_label	xref	xref_source	original_label	definition	parents
MONDO:0860104	subependymoma	GARD:10070	MONDO:equivalentTo	Subependymoma		
MONDO:0860105	diaphyseal medullary stenosis-bone malignancy syndrome	GARD:10072	MONDO:equivalentTo	Diaphyseal medullary stenosis-bone malignancy syndrome		
MONDO:0860106	white forelock with malformations	GARD:10081	MONDO:equivalentTo	White forelock with malformations		
MONDO:0860107	infantile osteopetrosis with neuroaxonal dysplasia	GARD:10082	MONDO:equivalentTo	Infantile osteopetrosis with neuroaxonal dysplasia		
MONDO:0860108	hepatic veno-occlusive disease-immunodeficiency syndrome	GARD:10083	MONDO:equivalentTo	Hepatic veno-occlusive disease-immunodeficiency syndrome		
MONDO:0860109	hemifacial myohyperplasia	GARD:10084	MONDO:equivalentTo	Hemifacial myohyperplasia		
MONDO:0860110	majeed syndrome	GARD:10088	MONDO:equivalentTo	Majeed syndrome		
MONDO:0860111	tarp syndrome	GARD:10089	MONDO:equivalentTo	TARP syndrome		
MONDO:0860112	sotos syndrome	GARD:10091	MONDO:equivalentTo	Sotos syndrome		
MONDO:0860113	hemochromatosis type 2	GARD:10092	MONDO:equivalentTo	Hemochromatosis type 2		
MONDO:0860114	hemochromatosis type 3	GARD:10093	MONDO:equivalentTo	Hemochromatosis type 3		
MONDO:0860115	hemochromatosis type 4	GARD:10094	MONDO:equivalentTo	Hemochromatosis type 4		
MONDO:0860116	hereditary leiomyomatosis and renal cell cancer	GARD:10096	MONDO:equivalentTo	Hereditary leiomyomatosis and renal cell cancer		
MONDO:0860117	gamma-glutamyl transpeptidase deficiency	GARD:10099	MONDO:equivalentTo	Gamma-glutamyl transpeptidase deficiency		
MONDO:0860118	centronuclear myopathy	GARD:101	MONDO:equivalentTo	Centronuclear myopathy		
MONDO:0860119	spondyloepimetaphyseal dysplasia-hypotrichosis syndrome	GARD:10101	MONDO:equivalentTo	Spondyloepimetaphyseal dysplasia-hypotrichosis syndrome		
MONDO:0860120	elastosis perforans serpiginosa	GARD:10103	MONDO:equivalentTo	Elastosis perforans serpiginosa		
MONDO:0860121	osteopetrosis-hypogammaglobulinemia syndrome	GARD:10106	MONDO:equivalentTo	Osteopetrosis-hypogammaglobulinemia syndrome		
MONDO:0860122	cornelia de lange syndrome	GARD:10109	MONDO:equivalentTo	Cornelia de Lange syndrome		
MONDO:0860123	ichthyosis-hypotrichosis syndrome	GARD:10116	MONDO:equivalentTo	Ichthyosis-hypotrichosis syndrome		
MONDO:0860124	oguchi disease	GARD:10118	MONDO:equivalentTo	Oguchi disease		
MONDO:0860125	morm syndrome	GARD:10121	MONDO:equivalentTo	MORM syndrome		
MONDO:0860126	progressive bifocal chorioretinal atrophy	GARD:10123	MONDO:equivalentTo	Progressive bifocal chorioretinal atrophy		
MONDO:0860127	gm1 gangliosidosis type 2	GARD:10126	MONDO:equivalentTo	GM1 gangliosidosis type 2		
MONDO:0860128	leydig cell hypoplasia due to lhb deficiency	GARD:10127	MONDO:equivalentTo	Leydig cell hypoplasia due to LHB deficiency		
MONDO:0860129	isolated follicle stimulating hormone deficiency	GARD:10128	MONDO:equivalentTo	Isolated follicle stimulating hormone deficiency		
MONDO:0860130	isolated thyroid-stimulating hormone deficiency	GARD:10129	MONDO:equivalentTo	Isolated thyroid-stimulating hormone deficiency		
MONDO:0860131	monosomy 22q13.3	GARD:10130	MONDO:equivalentTo	Monosomy 22q13.3		
MONDO:0860132	hereditary motor and sensory neuropathy, okinawa type	GARD:10131	MONDO:equivalentTo	Hereditary motor and sensory neuropathy, Okinawa type		
MONDO:0860133	charcot-marie-tooth disease type 4g	GARD:10132	MONDO:equivalentTo	Charcot-Marie-Tooth disease type 4G		
MONDO:0860134	distal hereditary motor neuropathy, jerash type	GARD:10133	MONDO:equivalentTo	Distal hereditary motor neuropathy, Jerash type		
MONDO:0860135	primary dystonia, dyt4 type	GARD:10138	MONDO:equivalentTo	Primary dystonia, DYT4 type		
MONDO:0860136	bohring-opitz syndrome	GARD:10140	MONDO:equivalentTo	Bohring-Opitz syndrome		
MONDO:0860137	osteogenesis imperfecta type 2	GARD:10142	MONDO:equivalentTo	Osteogenesis imperfecta type 2		
MONDO:0860138	dentinogenesis imperfecta type 3	GARD:10144	MONDO:equivalentTo	Dentinogenesis imperfecta type 3		
MONDO:0860139	17p11.2 microduplication syndrome	GARD:10145	MONDO:equivalentTo	17p11.2 microduplication syndrome		
MONDO:0860140	bor syndrome	GARD:10147	MONDO:equivalentTo	BOR syndrome		
MONDO:0860141	branchiootic syndrome	GARD:10148	MONDO:equivalentTo	Branchiootic syndrome		
MONDO:0860142	kyphomelic dysplasia	GARD:10149	MONDO:equivalentTo	Kyphomelic dysplasia		
MONDO:0860143	pulmonary venoocclusive disease	GARD:10153	MONDO:equivalentTo	Pulmonary venoocclusive disease		
MONDO:0860144	congenital chylothorax	GARD:10156	MONDO:equivalentTo	Congenital chylothorax		
MONDO:0860145	curly hair-acral keratoderma-caries syndrome	GARD:10163	MONDO:equivalentTo	Curly hair-acral keratoderma-caries syndrome		
MONDO:0860146	joubert syndrome with ocular defect	GARD:10168	MONDO:equivalentTo	Joubert syndrome with ocular defect		
MONDO:0860147	joubert syndrome with renal defect	GARD:10169	MONDO:equivalentTo	Joubert syndrome with renal defect		
MONDO:0860148	osteogenesis imperfecta	GARD:1017	MONDO:equivalentTo	Osteogenesis imperfecta		
MONDO:0860149	florid cemento-osseous dysplasia	GARD:10173	MONDO:equivalentTo	Florid cemento-osseous dysplasia		
MONDO:0860150	klatskin tumor	GARD:10175	MONDO:equivalentTo	Klatskin tumor		
MONDO:0860151	mirizzi syndrome	GARD:10177	MONDO:equivalentTo	Mirizzi syndrome		
MONDO:0860152	brooke-spiegler syndrome	GARD:10179	MONDO:equivalentTo	Brooke-Spiegler syndrome		
MONDO:0860153	epithelioid sarcoma	GARD:10181	MONDO:equivalentTo	Epithelioid sarcoma		
MONDO:0860154	hereditary cryohydrocytosis with normal stomatin	GARD:10184	MONDO:equivalentTo	Hereditary cryohydrocytosis with normal stomatin		
MONDO:0860155	brittle cornea syndrome	GARD:1019	MONDO:equivalentTo	Brittle cornea syndrome		
MONDO:0860156	isolated focal cortical dysplasia type ii	GARD:10190	MONDO:equivalentTo	Isolated focal cortical dysplasia type II		
MONDO:0860157	subcutaneous panniculitis-like t-cell lymphoma	GARD:10193	MONDO:equivalentTo	Subcutaneous panniculitis-like T-cell lymphoma		
MONDO:0860158	early-onset x-linked optic atrophy	GARD:10199	MONDO:equivalentTo	Early-onset X-linked optic atrophy		
MONDO:0860159	neu-laxova syndrome	GARD:102	MONDO:equivalentTo	Neu-Laxova syndrome		
MONDO:0860160	2q37 microdeletion syndrome	GARD:10202	MONDO:equivalentTo	2q37 microdeletion syndrome		
MONDO:0860161	autosomal dominant optic atrophy and cataract	GARD:10203	MONDO:equivalentTo	Autosomal dominant optic atrophy and cataract		
MONDO:0860162	blepharophimosis-ptosis-epicanthus inversus syndrome type 2	GARD:10213	MONDO:equivalentTo	Blepharophimosis-ptosis-epicanthus inversus syndrome type 2		
MONDO:0860163	neonatal intrahepatic cholestasis due to citrin deficiency	GARD:10214	MONDO:equivalentTo	Neonatal intrahepatic cholestasis due to citrin deficiency		
MONDO:0860164	citrullinemia type ii	GARD:10215	MONDO:equivalentTo	Citrullinemia type II		
MONDO:0860165	nde1-related microhydranencephaly	GARD:10216	MONDO:equivalentTo	NDE1-related microhydranencephaly		
MONDO:0860166	spondyloepiphyseal dysplasia with metatarsal shortening	GARD:10220	MONDO:equivalentTo	Spondyloepiphyseal dysplasia with metatarsal shortening		
MONDO:0860167	hnf1b-related autosomal dominant tubulointerstitial kidney disease	GARD:10221	MONDO:equivalentTo	HNF1B-related autosomal dominant tubulointerstitial kidney disease		
MONDO:0860168	isobutyryl-coa dehydrogenase deficiency	GARD:10223	MONDO:equivalentTo	Isobutyryl-CoA dehydrogenase deficiency		
MONDO:0860169	zygomycosis	GARD:10224	MONDO:equivalentTo	Zygomycosis		
MONDO:0860170	multiple endocrine neoplasia type 2b	GARD:10225	MONDO:equivalentTo	Multiple endocrine neoplasia type 2B		
MONDO:0860171	cog1-cdg	GARD:10226	MONDO:equivalentTo	COG1-CDG		
MONDO:0860172	autosomal dominant limb-girdle muscular dystrophy type 1a	GARD:10229	MONDO:equivalentTo	Autosomal dominant limb-girdle muscular dystrophy type 1A		
MONDO:0860173	biotin-thiamine-responsive basal ganglia disease	GARD:10237	MONDO:equivalentTo	Biotin-thiamine-responsive basal ganglia disease		
MONDO:0860174	myostatin-related muscle hypertrophy	GARD:10238	MONDO:equivalentTo	Myostatin-related muscle hypertrophy		
MONDO:0860175	h syndrome	GARD:10239	MONDO:equivalentTo	H syndrome		
MONDO:0860176	familial lipase maturation factor 1 deficiency	GARD:10244	MONDO:equivalentTo	Familial lipase maturation factor 1 deficiency		
MONDO:0860177	down syndrome	GARD:10247	MONDO:equivalentTo	Down syndrome		
MONDO:0860178	rare disease with autism	GARD:10248	MONDO:equivalentTo	Rare disease with autism		
MONDO:0860179	bronchogenic cyst	GARD:1025	MONDO:equivalentTo	Bronchogenic cyst		
MONDO:0860180	primary sjögren syndrome	GARD:10252	MONDO:equivalentTo	Primary Sjögren syndrome		
MONDO:0860181	hydatidiform mole	GARD:10263	MONDO:equivalentTo	Hydatidiform mole		
MONDO:0860182	hereditary cerebral hemorrhage with amyloidosis	GARD:10266	MONDO:equivalentTo	Hereditary cerebral hemorrhage with amyloidosis		
MONDO:0860183	hyper-beta-alaninemia	GARD:10267	MONDO:equivalentTo	Hyper-beta-alaninemia		
MONDO:0860184	adducted thumbs-arthrogryposis syndrome, christian type	GARD:10277	MONDO:equivalentTo	Adducted thumbs-arthrogryposis syndrome, Christian type		
MONDO:0860185	isolated klippel-feil syndrome	GARD:10280	MONDO:equivalentTo	Isolated Klippel-Feil syndrome		
MONDO:0860186	desmosterolosis	GARD:10283	MONDO:equivalentTo	Desmosterolosis		
MONDO:0860187	rolandic epilepsy	GARD:10287	MONDO:equivalentTo	Rolandic epilepsy		
MONDO:0860188	neutral lipid storage myopathy	GARD:10288	MONDO:equivalentTo	Neutral lipid storage myopathy		
MONDO:0860189	bruck syndrome	GARD:1029	MONDO:equivalentTo	Bruck syndrome		
MONDO:0860190	wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia	GARD:10290	MONDO:equivalentTo	Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia		
MONDO:0860191	linear nevus sebaceus syndrome	GARD:10291	MONDO:equivalentTo	Linear nevus sebaceus syndrome		
MONDO:0860192	autosomal recessive ataxia due to ubiquinone deficiency	GARD:10294	MONDO:equivalentTo	Autosomal recessive ataxia due to ubiquinone deficiency		
MONDO:0860193	syndactyly-telecanthus-anogenital and renal malformations syndrome	GARD:10295	MONDO:equivalentTo	Syndactyly-telecanthus-anogenital and renal malformations syndrome		
MONDO:0860194	15q13.3 microdeletion syndrome	GARD:10296	MONDO:equivalentTo	15q13.3 microdeletion syndrome		
MONDO:0860195	ghosal hematodiaphyseal dysplasia	GARD:10297	MONDO:equivalentTo	Ghosal hematodiaphyseal dysplasia		
MONDO:0860196	22q11.2 deletion syndrome	GARD:10299	MONDO:equivalentTo	22q11.2 deletion syndrome		
MONDO:0860197	brugada syndrome	GARD:1030	MONDO:equivalentTo	Brugada syndrome		
MONDO:0860198	microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome	GARD:10300	MONDO:equivalentTo	Microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome		
MONDO:0860199	autosomal recessive bestrophinopathy	GARD:10301	MONDO:equivalentTo	Autosomal recessive bestrophinopathy		
MONDO:0860200	serkal syndrome	GARD:10302	MONDO:equivalentTo	SERKAL syndrome		
MONDO:0860201	autism-facial port-wine stain syndrome	GARD:10303	MONDO:equivalentTo	Autism-facial port-wine stain syndrome		
MONDO:0860202	8p23.1 duplication syndrome	GARD:10304	MONDO:equivalentTo	8p23.1 duplication syndrome		
MONDO:0860203	nephrogenic syndrome of inappropriate antidiuresis	GARD:10306	MONDO:equivalentTo	Nephrogenic syndrome of inappropriate antidiuresis		
MONDO:0860204	congenital disorder of glycosylation	GARD:10307	MONDO:equivalentTo	Congenital disorder of glycosylation		
MONDO:0860205	immunodeficiency due to interleukin-1 receptor-associated kinase-4 deficiency	GARD:10311	MONDO:equivalentTo	Immunodeficiency due to interleukin-1 receptor-associated kinase-4 deficiency		
MONDO:0860206	neurogenic scapuloperoneal syndrome, kaeser type	GARD:10312	MONDO:equivalentTo	Neurogenic scapuloperoneal syndrome, Kaeser type		
MONDO:0860207	myh7-related late-onset scapuloperoneal muscular dystrophy	GARD:10313	MONDO:equivalentTo	MYH7-related late-onset scapuloperoneal muscular dystrophy		
MONDO:0860208	scapuloperoneal spinal muscular atrophy	GARD:10314	MONDO:equivalentTo	Scapuloperoneal spinal muscular atrophy		
MONDO:0860209	congenital multicore myopathy with external ophthalmoplegia	GARD:10316	MONDO:equivalentTo	Congenital multicore myopathy with external ophthalmoplegia		
MONDO:0860210	megaconial congenital muscular dystrophy	GARD:10317	MONDO:equivalentTo	Megaconial congenital muscular dystrophy		
MONDO:0860211	autosomal dominant prognathism	GARD:10319	MONDO:equivalentTo	Autosomal dominant prognathism		
MONDO:0860212	3-methylglutaconic aciduria type 1	GARD:10321	MONDO:equivalentTo	3-methylglutaconic aciduria type 1		
MONDO:0860213	2-methylbutyryl-coa dehydrogenase deficiency	GARD:10322	MONDO:equivalentTo	2-methylbutyryl-CoA dehydrogenase deficiency		
MONDO:0860214	l-arginine:glycine amidinotransferase deficiency	GARD:10323	MONDO:equivalentTo	L-Arginine:glycine amidinotransferase deficiency		
MONDO:0860215	mild phenylketonuria	GARD:10324	MONDO:equivalentTo	Mild phenylketonuria		
MONDO:0860216	progressive encephalopathy with leukodystrophy due to decr deficiency	GARD:10327	MONDO:equivalentTo	Progressive encephalopathy with leukodystrophy due to DECR deficiency		
MONDO:0860217	x-linked agammaglobulinemia	GARD:1033	MONDO:equivalentTo	X-linked agammaglobulinemia		
MONDO:0860218	tyrosinemia type 3	GARD:10332	MONDO:equivalentTo	Tyrosinemia type 3		
MONDO:0860219	sickle cell-beta-thalassemia disease syndrome	GARD:10333	MONDO:equivalentTo	Sickle cell-beta-thalassemia disease syndrome		
MONDO:0860220	mucopolysaccharidosis type 1	GARD:10335	MONDO:equivalentTo	Mucopolysaccharidosis type 1		
MONDO:0860221	severe combined immunodeficiency due to complete rag1/2 deficiency	GARD:10339	MONDO:equivalentTo	Severe combined immunodeficiency due to complete RAG1/2 deficiency		
MONDO:0860222	megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome	GARD:10341	MONDO:equivalentTo	Megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome		
MONDO:0860223	3-methylglutaconic aciduria type 4	GARD:10342	MONDO:equivalentTo	3-methylglutaconic aciduria type 4		
MONDO:0860224	gamma-heavy chain disease	GARD:10346	MONDO:equivalentTo	Gamma-heavy chain disease		
MONDO:0860225	spinocerebellar ataxia type 6	GARD:10351	MONDO:equivalentTo	Spinocerebellar ataxia type 6		
MONDO:0860226	familial platelet disorder with associated myeloid malignancy	GARD:10352	MONDO:equivalentTo	Familial platelet disorder with associated myeloid malignancy		
MONDO:0860227	porphyria	GARD:10353	MONDO:equivalentTo	Porphyria		
MONDO:0860228	omphalocele-diaphragmatic hernia-cardiovascular anomalies-radial ray defect syndrome	GARD:10354	MONDO:equivalentTo	Omphalocele-diaphragmatic hernia-cardiovascular anomalies-radial ray defect syndrome		
MONDO:0860229	familial congenital palsy of trochlear nerve	GARD:10355	MONDO:equivalentTo	Familial congenital palsy of trochlear nerve		
MONDO:0860230	intellectual disability, birk-barel type	GARD:10358	MONDO:equivalentTo	Intellectual disability, Birk-Barel type		
MONDO:0860231	3q29 microduplication syndrome	GARD:10360	MONDO:equivalentTo	3q29 microduplication syndrome		
MONDO:0860232	idiopathic trachyonychia	GARD:10363	MONDO:equivalentTo	Idiopathic trachyonychia		
MONDO:0860233	dopa-responsive dystonia due to sepiapterin reductase deficiency	GARD:10365	MONDO:equivalentTo	Dopa-responsive dystonia due to sepiapterin reductase deficiency		
MONDO:0860234	toriello-lacassie-droste syndrome	GARD:10366	MONDO:equivalentTo	Toriello-Lacassie-Droste syndrome		
MONDO:0860235	lelis syndrome	GARD:10367	MONDO:equivalentTo	Lelis syndrome		
MONDO:0860236	primary basilar invagination	GARD:1037	MONDO:equivalentTo	Primary basilar invagination		
MONDO:0860237	trehalase deficiency	GARD:10372	MONDO:equivalentTo	Trehalase deficiency		
MONDO:0860238	hereditary bullous dystrophy, macular type	GARD:1038	MONDO:equivalentTo	Hereditary bullous dystrophy, macular type		
MONDO:0860239	autosomal dominant epidermolytic ichthyosis	GARD:1039	MONDO:equivalentTo	Autosomal dominant epidermolytic ichthyosis		
MONDO:0860240	ochoa syndrome	GARD:104	MONDO:equivalentTo	Ochoa syndrome		
MONDO:0860241	rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome	GARD:10407	MONDO:equivalentTo	Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome		
MONDO:0860242	small cell carcinoma of the ovary	GARD:10411	MONDO:equivalentTo	Small cell carcinoma of the ovary		
MONDO:0860243	autosomal dominant polycystic kidney disease	GARD:10413	MONDO:equivalentTo	Autosomal dominant polycystic kidney disease		
MONDO:0860244	goblet cell carcinoma	GARD:10414	MONDO:equivalentTo	Goblet cell carcinoma		
MONDO:0860245	homozygous familial hypercholesterolemia	GARD:10416	MONDO:equivalentTo	Homozygous familial hypercholesterolemia		
MONDO:0860246	symptomatic form of hemochromatosis type 1	GARD:10417	MONDO:equivalentTo	Symptomatic form of hemochromatosis type 1		
MONDO:0860247	hemophilia	GARD:10418	MONDO:equivalentTo	Hemophilia		
MONDO:0860248	myotonic dystrophy	GARD:10419	MONDO:equivalentTo	Myotonic dystrophy		
MONDO:0860249	coenzyme q10 deficiency	GARD:10423	MONDO:equivalentTo	Coenzyme Q10 deficiency		
MONDO:0860250	cerebral autosomal recessive arteriopathy-subcortical infarcts-leukoencephalopathy	GARD:10424	MONDO:equivalentTo	Cerebral autosomal recessive arteriopathy-subcortical infarcts-leukoencephalopathy		
MONDO:0860251	x-linked hypohidrotic ectodermal dysplasia	GARD:10427	MONDO:equivalentTo	X-linked hypohidrotic ectodermal dysplasia		
MONDO:0860252	pure autonomic failure	GARD:10428	MONDO:equivalentTo	Pure autonomic failure		
MONDO:0860253	autosomal dominant brachyolmia	GARD:10429	MONDO:equivalentTo	Autosomal dominant brachyolmia		
MONDO:0860254	dravet syndrome	GARD:10430	MONDO:equivalentTo	Dravet syndrome		
MONDO:0860255	buschke-ollendorff syndrome	GARD:1044	MONDO:equivalentTo	Buschke-Ollendorff syndrome		
MONDO:0860256	pediatric multiple sclerosis	GARD:10443	MONDO:equivalentTo	Pediatric multiple sclerosis		
MONDO:0860257	transaldolase deficiency	GARD:10445	MONDO:equivalentTo	Transaldolase deficiency		
MONDO:0860258	perry syndrome	GARD:10453	MONDO:equivalentTo	Perry syndrome		
MONDO:0860259	isolated permanent neonatal diabetes mellitus	GARD:10457	MONDO:equivalentTo	Isolated permanent neonatal diabetes mellitus		
MONDO:0860260	gcgr-related hyperglucagonemia	GARD:10460	MONDO:equivalentTo	GCGR-related hyperglucagonemia		
MONDO:0860261	multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome	GARD:10467	MONDO:equivalentTo	Multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome		
MONDO:0860262	spinocerebellar ataxia type 17	GARD:10469	MONDO:equivalentTo	Spinocerebellar ataxia type 17		
MONDO:0860263	telethonin-related limb-girdle muscular dystrophy r7	GARD:10471	MONDO:equivalentTo	Telethonin-related limb-girdle muscular dystrophy R7		
MONDO:0860264	l-2-hydroxyglutaric aciduria	GARD:10472	MONDO:equivalentTo	L-2-hydroxyglutaric aciduria		
MONDO:0860265	spinocerebellar ataxia type 10	GARD:10474	MONDO:equivalentTo	Spinocerebellar ataxia type 10		
MONDO:0860266	spinocerebellar ataxia type 11	GARD:10475	MONDO:equivalentTo	Spinocerebellar ataxia type 11		
MONDO:0860267	spinocerebellar ataxia type 12	GARD:10476	MONDO:equivalentTo	Spinocerebellar ataxia type 12		
MONDO:0860268	spinocerebellar ataxia type 15/16	GARD:10477	MONDO:equivalentTo	Spinocerebellar ataxia type 15/16		
MONDO:0860269	spinocerebellar ataxia type 29	GARD:10480	MONDO:equivalentTo	Spinocerebellar ataxia type 29		
MONDO:0860270	infantile dystonia-parkinsonism	GARD:10484	MONDO:equivalentTo	Infantile dystonia-parkinsonism		
MONDO:0860271	craniopharyngioma	GARD:10486	MONDO:equivalentTo	Craniopharyngioma		
MONDO:0860272	cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy	GARD:1049	MONDO:equivalentTo	Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy		
MONDO:0860273	langerhans cell sarcoma	GARD:10491	MONDO:equivalentTo	Langerhans cell sarcoma		
MONDO:0860274	aggressive nk-cell leukemia	GARD:10493	MONDO:equivalentTo	Aggressive NK-cell leukemia		
MONDO:0860275	meconium aspiration syndrome	GARD:10494	MONDO:equivalentTo	Meconium aspiration syndrome		
MONDO:0860276	oculocerebral hypopigmentation syndrome, cross type	GARD:105	MONDO:equivalentTo	Oculocerebral hypopigmentation syndrome, Cross type		
MONDO:0860277	amyotrophic lateral sclerosis type 4	GARD:10502	MONDO:equivalentTo	Amyotrophic lateral sclerosis type 4		
MONDO:0860278	craniorachischisis	GARD:10504	MONDO:equivalentTo	Craniorachischisis		
MONDO:0860279	cryptophthalmia	GARD:10505	MONDO:equivalentTo	Cryptophthalmia		
MONDO:0860280	iniencephaly	GARD:10506	MONDO:equivalentTo	Iniencephaly		
MONDO:0860281	bartter syndrome type 4	GARD:10508	MONDO:equivalentTo	Bartter syndrome type 4		
MONDO:0860282	acquired partial lipodystrophy	GARD:10509	MONDO:equivalentTo	Acquired partial lipodystrophy		
MONDO:0860283	caffey disease	GARD:1051	MONDO:equivalentTo	Caffey disease		
MONDO:0860284	juvenile huntington disease	GARD:10510	MONDO:equivalentTo	Juvenile Huntington disease		
MONDO:0860285	spondyloepimetaphyseal dysplasia, aggrecan type	GARD:10513	MONDO:equivalentTo	Spondyloepimetaphyseal dysplasia, aggrecan type		
MONDO:0860286	east syndrome	GARD:10514	MONDO:equivalentTo	EAST syndrome		
MONDO:0860287	congenital tracheomalacia	GARD:10515	MONDO:equivalentTo	Congenital tracheomalacia		
MONDO:0860288	sterile multifocal osteomyelitis with periostitis and pustulosis	GARD:10516	MONDO:equivalentTo	Sterile multifocal osteomyelitis with periostitis and pustulosis		
MONDO:0860289	orofaciodigital syndrome type 3	GARD:10518	MONDO:equivalentTo	Orofaciodigital syndrome type 3		
MONDO:0860290	cataract-hypertrichosis-intellectual disability syndrome	GARD:1052	MONDO:equivalentTo	Cataract-hypertrichosis-intellectual disability syndrome		
MONDO:0860291	orofaciodigital syndrome type 9	GARD:10520	MONDO:equivalentTo	Orofaciodigital syndrome type 9		
MONDO:0860292	congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	GARD:10522	MONDO:equivalentTo	Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome		
